currency,partner,sector10,sectpart,s_adj,stk_flow,bop_item,geotime,date,value
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AL,2016-04-01,121
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AL,2016-07-01,269
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AL,2016-10-01,229
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AL,2017-01-01,275
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AL,2017-04-01,208
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AL,2017-07-01,379
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AL,2017-10-01,217
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AL,2018-01-01,259
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AL,2018-04-01,259
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AT,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AT,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AT,2016-01-01,6038
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AT,2016-04-01,826
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AT,2016-07-01,1773
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AT,2016-10-01,2131
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AT,2017-01-01,5332
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AT,2017-04-01,759
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AT,2017-07-01,1390
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AT,2017-10-01,2670
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AT,2018-01-01,5938
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AT,2018-04-01,657
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BE,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BE,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BE,2016-01-01,2139
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BE,2016-04-01,1806
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BE,2016-07-01,735
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BE,2016-10-01,81
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BE,2017-01-01,1140
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BE,2017-04-01,1482
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BE,2017-07-01,335
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BE,2017-10-01,1699
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BE,2018-01-01,918
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BE,2018-04-01,985
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BG,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BG,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BG,2016-01-01,298
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BG,2016-04-01,638
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BG,2016-07-01,1797
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BG,2016-10-01,325
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BG,2017-01-01,191
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BG,2017-04-01,536
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BG,2017-07-01,1855
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BG,2017-10-01,181
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BG,2018-01-01,293
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,BG,2018-04-01,714
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CH,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CH,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CH,2016-01-01,4399
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CH,2016-04-01,4564
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CH,2016-07-01,4759
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CH,2016-10-01,4694
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CH,2017-01-01,4945
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CH,2017-04-01,3743
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CH,2017-07-01,4703
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CH,2017-10-01,2934
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CH,2018-01-01,4954
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CH,2018-04-01,3927
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CY,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CY,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CY,2016-01-01,661
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CY,2016-04-01,1112
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CY,2016-07-01,1353
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CY,2016-10-01,648
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CY,2017-01-01,494
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CY,2017-04-01,1165
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CY,2017-07-01,1388
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CY,2017-10-01,1020
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CY,2018-01-01,559
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CY,2018-04-01,1240
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CZ,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CZ,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CZ,2016-01-01,936
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CZ,2016-04-01,976
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CZ,2016-07-01,1061
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CZ,2016-10-01,1005
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CZ,2017-01-01,1055
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CZ,2017-04-01,1256
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CZ,2017-07-01,1206
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CZ,2017-10-01,1118
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CZ,2018-01-01,1324
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,CZ,2018-04-01,1414
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DE,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DE,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DE,2016-01-01,3043
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DE,2016-04-01,3708
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DE,2016-07-01,11308
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DE,2016-10-01,1889
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DE,2017-01-01,2922
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DE,2017-04-01,4785
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DE,2017-07-01,11794
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DE,2017-10-01,1374
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DE,2018-01-01,630
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DE,2018-04-01,3608
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DK,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DK,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DK,2016-01-01,217
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DK,2016-04-01,180
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DK,2016-07-01,1201
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DK,2016-10-01,1166
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DK,2017-01-01,1269
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DK,2017-04-01,1005
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DK,2017-07-01,1186
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DK,2017-10-01,777
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DK,2018-01-01,15
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,DK,2018-04-01,101
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EA19,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EA19,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EA19,2016-01-01,7973
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EA19,2016-04-01,15591
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EA19,2016-07-01,18825
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EA19,2016-10-01,1849
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EA19,2017-01-01,15804
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EA19,2017-04-01,23195
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EA19,2017-07-01,36201
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EA19,2017-10-01,26024
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EA19,2018-01-01,22971
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EA19,2018-04-01,31163
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EE,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EE,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EE,2016-01-01,247
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EE,2016-04-01,450
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EE,2016-07-01,529
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EE,2016-10-01,415
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EE,2017-01-01,338
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EE,2017-04-01,529
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EE,2017-07-01,563
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EE,2017-10-01,460
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EE,2018-01-01,349
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EE,2018-04-01,558
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EL,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EL,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EL,2016-01-01,716
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EL,2016-04-01,3776
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EL,2016-07-01,8642
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EL,2016-10-01,2179
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EL,2017-01-01,1006
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EL,2017-04-01,4212
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EL,2017-07-01,9864
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EL,2017-10-01,2350
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EL,2018-01-01,885
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EL,2018-04-01,4679
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ES,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ES,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ES,2016-01-01,8741
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ES,2016-04-01,13090
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ES,2016-07-01,17627
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ES,2016-10-01,11776
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ES,2017-01-01,8831
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ES,2017-04-01,15263
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ES,2017-07-01,19087
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ES,2017-10-01,12289
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ES,2018-01-01,8861
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ES,2018-04-01,14953
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EU28,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EU28,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EU28,2016-01-01,30684
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EU28,2016-04-01,38227
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EU28,2016-07-01,38892
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EU28,2016-10-01,30045
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EU28,2017-01-01,33664
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EU28,2017-04-01,41712
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EU28,2017-07-01,53353
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EU28,2017-10-01,50234
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EU28,2018-01-01,43367
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,EU28,2018-04-01,53388
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FI,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FI,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FI,2016-01-01,357
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FI,2016-04-01,872
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FI,2016-07-01,588
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FI,2016-10-01,766
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FI,2017-01-01,203
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FI,2017-04-01,635
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FI,2017-07-01,281
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FI,2017-10-01,62
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FI,2018-01-01,262
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FI,2018-04-01,695
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FR,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FR,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FR,2016-01-01,1353
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FR,2016-04-01,6589
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FR,2016-07-01,6584
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FR,2016-10-01,3244
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FR,2017-01-01,3389
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FR,2017-04-01,7275
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FR,2017-07-01,9522
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FR,2017-10-01,6259
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FR,2018-01-01,5154
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,FR,2018-04-01,5985
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HR,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HR,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HR,2016-01-01,379
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HR,2016-04-01,2074
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HR,2016-07-01,5541
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HR,2016-10-01,708
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HR,2017-01-01,379
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HR,2017-04-01,2356
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HR,2017-07-01,5925
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HR,2017-10-01,640
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HR,2018-01-01,297
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HR,2018-04-01,2444
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HU,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HU,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HU,2016-01-01,1359
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HU,2016-04-01,1693
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HU,2016-07-01,2222
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HU,2016-10-01,1500
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HU,2017-01-01,1491
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HU,2017-04-01,1868
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HU,2017-07-01,2203
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HU,2017-10-01,1789
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HU,2018-01-01,1836
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,HU,2018-04-01,2022
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IE,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IE,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IE,2016-01-01,14563
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IE,2016-04-01,16885
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IE,2016-07-01,12293
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IE,2016-10-01,19992
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IE,2017-01-01,5357
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IE,2017-04-01,9643
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IE,2017-07-01,681
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IE,2017-10-01,4034
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IE,2018-01-01,1250
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IE,2018-04-01,1970
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IS,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IS,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IS,2016-01-01,201
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IS,2016-04-01,462
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IS,2016-07-01,931
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IS,2016-10-01,338
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IS,2017-01-01,353
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IS,2017-04-01,534
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IS,2017-07-01,933
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IS,2017-10-01,420
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IS,2018-01-01,281
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IS,2018-04-01,445
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IT,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IT,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IT,2016-01-01,3200
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IT,2016-04-01,336
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IT,2016-07-01,1577
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IT,2016-10-01,2128
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IT,2017-01-01,2422
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IT,2017-04-01,62
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IT,2017-07-01,1843
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IT,2017-10-01,3028
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IT,2018-01-01,2596
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,IT,2018-04-01,779
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LT,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LT,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LT,2016-01-01,457
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LT,2016-04-01,597
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LT,2016-07-01,613
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LT,2016-10-01,575
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LT,2017-01-01,628
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LT,2017-04-01,794
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LT,2017-07-01,900
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LT,2017-10-01,798
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LT,2018-01-01,793
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LT,2018-04-01,1012
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LU,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LU,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LU,2016-01-01,5305
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LU,2016-04-01,5366
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LU,2016-07-01,5114
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LU,2016-10-01,5209
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LU,2017-01-01,5030
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LU,2017-04-01,5307
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LU,2017-07-01,5233
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LU,2017-10-01,5979
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LU,2018-01-01,5533
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LU,2018-04-01,5620
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LV,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LV,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LV,2016-01-01,548
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LV,2016-04-01,538
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LV,2016-07-01,544
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LV,2016-10-01,544
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LV,2017-01-01,590
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LV,2017-04-01,552
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LV,2017-07-01,601
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LV,2017-10-01,589
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LV,2018-01-01,534
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,LV,2018-04-01,647
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ME,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ME,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ME,2016-01-01,12
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ME,2016-04-01,100
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ME,2016-07-01,656
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ME,2016-10-01,27
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ME,2017-01-01,8
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ME,2017-04-01,152
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ME,2017-07-01,647
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ME,2017-10-01,45
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ME,2018-01-01,18
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,ME,2018-04-01,179
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MK,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MK,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MK,2016-01-01,107
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MK,2016-04-01,68
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MK,2016-07-01,130
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MK,2016-10-01,33
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MK,2017-01-01,97
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MK,2017-04-01,42
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MK,2017-07-01,183
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MK,2017-10-01,53
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MK,2018-01-01,104
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MK,2018-04-01,116
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MT,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MT,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MT,2016-01-01,621
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MT,2016-04-01,766
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MT,2016-07-01,989
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MT,2016-10-01,733
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MT,2017-01-01,741
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MT,2017-04-01,963
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MT,2017-07-01,1083
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MT,2017-10-01,777
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MT,2018-01-01,724
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,MT,2018-04-01,996
