indic_env,waste,unit,geotime,date,value
IMP_XEU,TOTAL,T,BE,2008-01-01,231153.0
IMP_XEU,TOTAL,T,BE,2009-01-01,120696.0
IMP_XEU,TOTAL,T,BE,2010-01-01,173286.0
IMP_XEU,TOTAL,T,BE,2011-01-01,186877.0
IMP_XEU,TOTAL,T,BE,2012-01-01,172130.0
IMP_XEU,TOTAL,T,BE,2013-01-01,173268.0
IMP_XEU,TOTAL,T,BE,2014-01-01,154354.0
IMP_XEU,TOTAL,T,BE,2015-01-01,124688.0
IMP_XEU,TOTAL,T,BE,2016-01-01,238560.0
IMP_XEU,TOTAL,T,BG,2004-01-01,52793.0
IMP_XEU,TOTAL,T,BG,2005-01-01,46252.0
IMP_XEU,TOTAL,T,BG,2006-01-01,55365.0
IMP_XEU,TOTAL,T,BG,2007-01-01,90140.0
IMP_XEU,TOTAL,T,BG,2008-01-01,44635.0
IMP_XEU,TOTAL,T,BG,2009-01-01,33775.0
IMP_XEU,TOTAL,T,BG,2010-01-01,55489.0
IMP_XEU,TOTAL,T,BG,2011-01-01,77928.0
IMP_XEU,TOTAL,T,BG,2012-01-01,77647.0
IMP_XEU,TOTAL,T,BG,2013-01-01,69690.0
IMP_XEU,TOTAL,T,BG,2014-01-01,78582.0
IMP_XEU,TOTAL,T,BG,2015-01-01,87444.0
IMP_XEU,TOTAL,T,BG,2016-01-01,99528.0
IMP_XEU,TOTAL,T,CY,2004-01-01,76.0
IMP_XEU,TOTAL,T,CY,2005-01-01,58.0
IMP_XEU,TOTAL,T,CY,2006-01-01,2.0
IMP_XEU,TOTAL,T,CY,2007-01-01,39.0
IMP_XEU,TOTAL,T,CY,2008-01-01,569.0
IMP_XEU,TOTAL,T,CY,2009-01-01,95.0
IMP_XEU,TOTAL,T,CY,2010-01-01,71.0
IMP_XEU,TOTAL,T,CY,2011-01-01,84.0
IMP_XEU,TOTAL,T,CY,2012-01-01,34.0
IMP_XEU,TOTAL,T,CY,2013-01-01,79.0
IMP_XEU,TOTAL,T,CY,2014-01-01,65.0
IMP_XEU,TOTAL,T,CY,2015-01-01,69.0
IMP_XEU,TOTAL,T,CY,2016-01-01,132.0
IMP_XEU,TOTAL,T,CZ,2004-01-01,1450.0
IMP_XEU,TOTAL,T,CZ,2005-01-01,10338.0
IMP_XEU,TOTAL,T,CZ,2006-01-01,8065.0
IMP_XEU,TOTAL,T,CZ,2007-01-01,4309.0
IMP_XEU,TOTAL,T,CZ,2008-01-01,5800.0
IMP_XEU,TOTAL,T,CZ,2009-01-01,1667.0
IMP_XEU,TOTAL,T,CZ,2010-01-01,1760.0
IMP_XEU,TOTAL,T,CZ,2011-01-01,2991.0
IMP_XEU,TOTAL,T,CZ,2012-01-01,4085.0
IMP_XEU,TOTAL,T,CZ,2013-01-01,4860.0
IMP_XEU,TOTAL,T,CZ,2014-01-01,4714.0
IMP_XEU,TOTAL,T,CZ,2015-01-01,2992.0
IMP_XEU,TOTAL,T,CZ,2016-01-01,3122.0
IMP_XEU,TOTAL,T,DE,2004-01-01,1151686.0
IMP_XEU,TOTAL,T,DE,2005-01-01,1133700.0
IMP_XEU,TOTAL,T,DE,2006-01-01,1224869.0
IMP_XEU,TOTAL,T,DE,2007-01-01,1103930.0
IMP_XEU,TOTAL,T,DE,2008-01-01,1060364.0
IMP_XEU,TOTAL,T,DE,2009-01-01,1009603.0
IMP_XEU,TOTAL,T,DE,2010-01-01,1135386.0
IMP_XEU,TOTAL,T,DE,2011-01-01,1306730.0
IMP_XEU,TOTAL,T,DE,2012-01-01,1411642.0
IMP_XEU,TOTAL,T,DE,2013-01-01,1372240.0
IMP_XEU,TOTAL,T,DE,2014-01-01,1287902.0
IMP_XEU,TOTAL,T,DE,2015-01-01,1251774.0
IMP_XEU,TOTAL,T,DE,2016-01-01,1273769.0
IMP_XEU,TOTAL,T,DK,2004-01-01,141595.0
IMP_XEU,TOTAL,T,DK,2005-01-01,163308.0
IMP_XEU,TOTAL,T,DK,2006-01-01,94342.0
IMP_XEU,TOTAL,T,DK,2007-01-01,94496.0
IMP_XEU,TOTAL,T,DK,2008-01-01,114920.0
IMP_XEU,TOTAL,T,DK,2009-01-01,64171.0
IMP_XEU,TOTAL,T,DK,2010-01-01,76068.0
IMP_XEU,TOTAL,T,DK,2011-01-01,68003.0
IMP_XEU,TOTAL,T,DK,2012-01-01,82490.0
IMP_XEU,TOTAL,T,DK,2013-01-01,179915.0
IMP_XEU,TOTAL,T,DK,2014-01-01,115216.0
IMP_XEU,TOTAL,T,DK,2015-01-01,115244.0
IMP_XEU,TOTAL,T,DK,2016-01-01,104674.0
IMP_XEU,TOTAL,T,EE,2004-01-01,83222.0
IMP_XEU,TOTAL,T,EE,2005-01-01,107954.0
IMP_XEU,TOTAL,T,EE,2006-01-01,55074.0
IMP_XEU,TOTAL,T,EE,2007-01-01,21237.0
IMP_XEU,TOTAL,T,EE,2008-01-01,1316.0
IMP_XEU,TOTAL,T,EE,2009-01-01,1445.0
IMP_XEU,TOTAL,T,EE,2010-01-01,18554.0
IMP_XEU,TOTAL,T,EE,2011-01-01,8389.0
IMP_XEU,TOTAL,T,EE,2012-01-01,1505.0
IMP_XEU,TOTAL,T,EE,2013-01-01,2581.0
IMP_XEU,TOTAL,T,EE,2014-01-01,4153.0
IMP_XEU,TOTAL,T,EE,2015-01-01,3975.0
IMP_XEU,TOTAL,T,EE,2016-01-01,4979.0
IMP_XEU,TOTAL,T,EL,2004-01-01,893826.0
IMP_XEU,TOTAL,T,EL,2005-01-01,944176.0
IMP_XEU,TOTAL,T,EL,2006-01-01,883558.0
IMP_XEU,TOTAL,T,EL,2007-01-01,1052951.0
IMP_XEU,TOTAL,T,EL,2008-01-01,772306.0
IMP_XEU,TOTAL,T,EL,2009-01-01,487289.0
IMP_XEU,TOTAL,T,EL,2010-01-01,373074.0
IMP_XEU,TOTAL,T,EL,2011-01-01,334697.0
IMP_XEU,TOTAL,T,EL,2012-01-01,207073.0
IMP_XEU,TOTAL,T,EL,2013-01-01,117219.0
IMP_XEU,TOTAL,T,EL,2014-01-01,148859.0
IMP_XEU,TOTAL,T,EL,2015-01-01,186386.0
IMP_XEU,TOTAL,T,EL,2016-01-01,474396.0
IMP_XEU,TOTAL,T,ES,2004-01-01,1815529.0
IMP_XEU,TOTAL,T,ES,2005-01-01,1879425.0
IMP_XEU,TOTAL,T,ES,2006-01-01,1968682.0
IMP_XEU,TOTAL,T,ES,2007-01-01,1468844.0
IMP_XEU,TOTAL,T,ES,2008-01-01,1487503.0
IMP_XEU,TOTAL,T,ES,2009-01-01,783205.0
IMP_XEU,TOTAL,T,ES,2010-01-01,718211.0
IMP_XEU,TOTAL,T,ES,2011-01-01,613589.0
IMP_XEU,TOTAL,T,ES,2012-01-01,543929.0
IMP_XEU,TOTAL,T,ES,2013-01-01,775544.0
IMP_XEU,TOTAL,T,ES,2014-01-01,1057429.0
IMP_XEU,TOTAL,T,ES,2015-01-01,871003.0
IMP_XEU,TOTAL,T,ES,2016-01-01,668219.0
IMP_XEU,TOTAL,T,EU28,2004-01-01,9051092.0
IMP_XEU,TOTAL,T,EU28,2005-01-01,8523572.0
IMP_XEU,TOTAL,T,EU28,2006-01-01,8710491.0
IMP_XEU,TOTAL,T,EU28,2007-01-01,7652504.0
IMP_XEU,TOTAL,T,EU28,2008-01-01,7293475.0
IMP_XEU,TOTAL,T,EU28,2009-01-01,5065888.0
IMP_XEU,TOTAL,T,EU28,2010-01-01,5959225.0
IMP_XEU,TOTAL,T,EU28,2011-01-01,6208153.0
IMP_XEU,TOTAL,T,EU28,2012-01-01,5950650.0
IMP_XEU,TOTAL,T,EU28,2013-01-01,5918594.0
IMP_XEU,TOTAL,T,EU28,2014-01-01,5789764.0
IMP_XEU,TOTAL,T,EU28,2015-01-01,5543483.0
IMP_XEU,TOTAL,T,EU28,2016-01-01,5484505.0
IMP_XEU,TOTAL,T,FI,2004-01-01,618544.0
IMP_XEU,TOTAL,T,FI,2005-01-01,531058.0
IMP_XEU,TOTAL,T,FI,2006-01-01,582586.0
IMP_XEU,TOTAL,T,FI,2007-01-01,318186.0
IMP_XEU,TOTAL,T,FI,2008-01-01,229522.0
IMP_XEU,TOTAL,T,FI,2009-01-01,130382.0
IMP_XEU,TOTAL,T,FI,2010-01-01,124861.0
IMP_XEU,TOTAL,T,FI,2011-01-01,148166.0
IMP_XEU,TOTAL,T,FI,2012-01-01,50611.0
IMP_XEU,TOTAL,T,FI,2013-01-01,34501.0
IMP_XEU,TOTAL,T,FI,2014-01-01,29859.0
IMP_XEU,TOTAL,T,FI,2015-01-01,16874.0
IMP_XEU,TOTAL,T,FI,2016-01-01,22583.0
IMP_XEU,TOTAL,T,FR,2004-01-01,582406.0
IMP_XEU,TOTAL,T,FR,2005-01-01,487835.0
IMP_XEU,TOTAL,T,FR,2006-01-01,505045.0
IMP_XEU,TOTAL,T,FR,2007-01-01,442002.0
IMP_XEU,TOTAL,T,FR,2008-01-01,470118.0
IMP_XEU,TOTAL,T,FR,2009-01-01,301241.0
IMP_XEU,TOTAL,T,FR,2010-01-01,280647.0
IMP_XEU,TOTAL,T,FR,2011-01-01,341260.0
IMP_XEU,TOTAL,T,FR,2012-01-01,357681.0
IMP_XEU,TOTAL,T,FR,2013-01-01,352684.0
IMP_XEU,TOTAL,T,FR,2014-01-01,351559.0
IMP_XEU,TOTAL,T,FR,2015-01-01,342071.0
IMP_XEU,TOTAL,T,FR,2016-01-01,299099.0
IMP_XEU,TOTAL,T,HR,2004-01-01,35590.0
IMP_XEU,TOTAL,T,HR,2005-01-01,38656.0
IMP_XEU,TOTAL,T,HR,2006-01-01,39944.0
IMP_XEU,TOTAL,T,HR,2007-01-01,58208.0
IMP_XEU,TOTAL,T,HR,2008-01-01,84126.0
IMP_XEU,TOTAL,T,HR,2009-01-01,53710.0
IMP_XEU,TOTAL,T,HR,2010-01-01,70487.0
IMP_XEU,TOTAL,T,HR,2011-01-01,90835.0
IMP_XEU,TOTAL,T,HR,2012-01-01,65271.0
IMP_XEU,TOTAL,T,HR,2013-01-01,73907.0
IMP_XEU,TOTAL,T,HR,2014-01-01,89380.0
IMP_XEU,TOTAL,T,HR,2015-01-01,70651.0
IMP_XEU,TOTAL,T,HR,2016-01-01,55736.0
IMP_XEU,TOTAL,T,HU,2004-01-01,6597.0
IMP_XEU,TOTAL,T,HU,2005-01-01,3246.0
IMP_XEU,TOTAL,T,HU,2006-01-01,3145.0
IMP_XEU,TOTAL,T,HU,2007-01-01,4349.0
IMP_XEU,TOTAL,T,HU,2008-01-01,5195.0
IMP_XEU,TOTAL,T,HU,2009-01-01,9807.0
IMP_XEU,TOTAL,T,HU,2010-01-01,9276.0
IMP_XEU,TOTAL,T,HU,2011-01-01,4847.0
IMP_XEU,TOTAL,T,HU,2012-01-01,19191.0
IMP_XEU,TOTAL,T,HU,2013-01-01,26873.0
IMP_XEU,TOTAL,T,HU,2014-01-01,28345.0
IMP_XEU,TOTAL,T,HU,2015-01-01,40132.0
IMP_XEU,TOTAL,T,HU,2016-01-01,37417.0
IMP_XEU,TOTAL,T,IE,2004-01-01,1420.0
IMP_XEU,TOTAL,T,IE,2005-01-01,3359.0
IMP_XEU,TOTAL,T,IE,2006-01-01,1372.0
IMP_XEU,TOTAL,T,IE,2007-01-01,2498.0
IMP_XEU,TOTAL,T,IE,2008-01-01,7703.0
IMP_XEU,TOTAL,T,IE,2009-01-01,1227.0
IMP_XEU,TOTAL,T,IE,2010-01-01,3762.0
IMP_XEU,TOTAL,T,IE,2011-01-01,6429.0
IMP_XEU,TOTAL,T,IE,2012-01-01,6874.0
IMP_XEU,TOTAL,T,IE,2013-01-01,6683.0
IMP_XEU,TOTAL,T,IE,2014-01-01,12881.0
IMP_XEU,TOTAL,T,IE,2015-01-01,17290.0
IMP_XEU,TOTAL,T,IE,2016-01-01,10134.0
IMP_XEU,TOTAL,T,IT,2004-01-01,1306382.0
IMP_XEU,TOTAL,T,IT,2005-01-01,1103857.0
IMP_XEU,TOTAL,T,IT,2006-01-01,991619.0
IMP_XEU,TOTAL,T,IT,2007-01-01,1018739.0
IMP_XEU,TOTAL,T,IT,2008-01-01,901432.0
IMP_XEU,TOTAL,T,IT,2009-01-01,542875.0
IMP_XEU,TOTAL,T,IT,2010-01-01,787469.0
IMP_XEU,TOTAL,T,IT,2011-01-01,901996.0
IMP_XEU,TOTAL,T,IT,2012-01-01,565815.0
IMP_XEU,TOTAL,T,IT,2013-01-01,715031.0
IMP_XEU,TOTAL,T,IT,2014-01-01,559028.0
IMP_XEU,TOTAL,T,IT,2015-01-01,543733.0
IMP_XEU,TOTAL,T,IT,2016-01-01,482035.0
IMP_XEU,TOTAL,T,LT,2004-01-01,26468.0
IMP_XEU,TOTAL,T,LT,2005-01-01,35720.0
IMP_XEU,TOTAL,T,LT,2006-01-01,69926.0
IMP_XEU,TOTAL,T,LT,2007-01-01,33701.0
IMP_XEU,TOTAL,T,LT,2008-01-01,41851.0
IMP_XEU,TOTAL,T,LT,2009-01-01,16730.0
IMP_XEU,TOTAL,T,LT,2010-01-01,23299.0
IMP_XEU,TOTAL,T,LT,2011-01-01,30162.0
IMP_XEU,TOTAL,T,LT,2012-01-01,44943.0
IMP_XEU,TOTAL,T,LT,2013-01-01,37840.0
IMP_XEU,TOTAL,T,LT,2014-01-01,29193.0
IMP_XEU,TOTAL,T,LT,2015-01-01,32997.0
IMP_XEU,TOTAL,T,LT,2016-01-01,22002.0
IMP_XEU,TOTAL,T,LU,2004-01-01,94758.0
IMP_XEU,TOTAL,T,LU,2005-01-01,43231.0
IMP_XEU,TOTAL,T,LU,2006-01-01,62923.0
IMP_XEU,TOTAL,T,LU,2007-01-01,48227.0
IMP_XEU,TOTAL,T,LU,2008-01-01,68606.0
IMP_XEU,TOTAL,T,LU,2009-01-01,17257.0
IMP_XEU,TOTAL,T,LU,2010-01-01,29407.0
IMP_XEU,TOTAL,T,LU,2011-01-01,37337.0
IMP_XEU,TOTAL,T,LU,2012-01-01,39860.0
IMP_XEU,TOTAL,T,LU,2013-01-01,30178.0
IMP_XEU,TOTAL,T,LU,2014-01-01,17591.0
IMP_XEU,TOTAL,T,LU,2015-01-01,18955.0
IMP_XEU,TOTAL,T,LU,2016-01-01,10812.0
IMP_XEU,TOTAL,T,LV,2004-01-01,43664.0
IMP_XEU,TOTAL,T,LV,2005-01-01,115692.0
IMP_XEU,TOTAL,T,LV,2006-01-01,184396.0
IMP_XEU,TOTAL,T,LV,2007-01-01,130462.0
IMP_XEU,TOTAL,T,LV,2008-01-01,221651.0
IMP_XEU,TOTAL,T,LV,2009-01-01,79009.0
IMP_XEU,TOTAL,T,LV,2010-01-01,148982.0
IMP_XEU,TOTAL,T,LV,2011-01-01,64376.0
IMP_XEU,TOTAL,T,LV,2012-01-01,358950.0
IMP_XEU,TOTAL,T,LV,2013-01-01,90587.0
IMP_XEU,TOTAL,T,LV,2014-01-01,59058.0
IMP_XEU,TOTAL,T,LV,2015-01-01,29207.0
IMP_XEU,TOTAL,T,LV,2016-01-01,11806.0
IMP_XEU,TOTAL,T,MT,2004-01-01,160.0
IMP_XEU,TOTAL,T,MT,2005-01-01,20.0
IMP_XEU,TOTAL,T,MT,2006-01-01,599.0
IMP_XEU,TOTAL,T,MT,2007-01-01,1423.0
IMP_XEU,TOTAL,T,MT,2008-01-01,2208.0
IMP_XEU,TOTAL,T,MT,2009-01-01,1694.0
IMP_XEU,TOTAL,T,MT,2010-01-01,445.0
IMP_XEU,TOTAL,T,MT,2011-01-01,332.0
IMP_XEU,TOTAL,T,MT,2012-01-01,253.0
IMP_XEU,TOTAL,T,MT,2013-01-01,148.0
IMP_XEU,TOTAL,T,MT,2014-01-01,46.0
IMP_XEU,TOTAL,T,MT,2015-01-01,74.0
IMP_XEU,TOTAL,T,MT,2016-01-01,38.0
IMP_XEU,TOTAL,T,NL,2004-01-01,487742.0
IMP_XEU,TOTAL,T,NL,2005-01-01,397539.0
IMP_XEU,TOTAL,T,NL,2006-01-01,581559.0
IMP_XEU,TOTAL,T,NL,2007-01-01,505150.0
IMP_XEU,TOTAL,T,NL,2008-01-01,446227.0
IMP_XEU,TOTAL,T,NL,2009-01-01,353561.0
IMP_XEU,TOTAL,T,NL,2010-01-01,533104.0
IMP_XEU,TOTAL,T,NL,2011-01-01,591748.0
IMP_XEU,TOTAL,T,NL,2012-01-01,588016.0
IMP_XEU,TOTAL,T,NL,2013-01-01,540470.0
IMP_XEU,TOTAL,T,NL,2014-01-01,622919.0
IMP_XEU,TOTAL,T,NL,2015-01-01,654991.0
IMP_XEU,TOTAL,T,NL,2016-01-01,568911.0
IMP_XEU,TOTAL,T,PL,2004-01-01,63796.0
IMP_XEU,TOTAL,T,PL,2005-01-01,24154.0
IMP_XEU,TOTAL,T,PL,2006-01-01,10612.0
IMP_XEU,TOTAL,T,PL,2007-01-01,7760.0
IMP_XEU,TOTAL,T,PL,2008-01-01,4446.0
IMP_XEU,TOTAL,T,PL,2009-01-01,22947.0
IMP_XEU,TOTAL,T,PL,2010-01-01,13466.0
IMP_XEU,TOTAL,T,PL,2011-01-01,58495.0
IMP_XEU,TOTAL,T,PL,2012-01-01,55828.0
IMP_XEU,TOTAL,T,PL,2013-01-01,82352.0
IMP_XEU,TOTAL,T,PL,2014-01-01,40269.0
IMP_XEU,TOTAL,T,PL,2015-01-01,122131.0
IMP_XEU,TOTAL,T,PL,2016-01-01,93524.0
IMP_XEU,TOTAL,T,PT,2004-01-01,274503.0
IMP_XEU,TOTAL,T,PT,2005-01-01,242904.0
IMP_XEU,TOTAL,T,PT,2006-01-01,162979.0
IMP_XEU,TOTAL,T,PT,2007-01-01,92304.0
IMP_XEU,TOTAL,T,PT,2008-01-01,157600.0
IMP_XEU,TOTAL,T,PT,2009-01-01,114122.0
IMP_XEU,TOTAL,T,PT,2010-01-01,49522.0
IMP_XEU,TOTAL,T,PT,2011-01-01,78535.0
IMP_XEU,TOTAL,T,PT,2012-01-01,133109.0
IMP_XEU,TOTAL,T,PT,2013-01-01,176558.0
IMP_XEU,TOTAL,T,PT,2014-01-01,131237.0
IMP_XEU,TOTAL,T,PT,2015-01-01,83289.0
IMP_XEU,TOTAL,T,PT,2016-01-01,130357.0
IMP_XEU,TOTAL,T,RO,2004-01-01,9280.0
IMP_XEU,TOTAL,T,RO,2005-01-01,4909.0
IMP_XEU,TOTAL,T,RO,2006-01-01,14835.0
IMP_XEU,TOTAL,T,RO,2007-01-01,8448.0
IMP_XEU,TOTAL,T,RO,2008-01-01,11170.0
IMP_XEU,TOTAL,T,RO,2009-01-01,6986.0
IMP_XEU,TOTAL,T,RO,2010-01-01,10291.0
IMP_XEU,TOTAL,T,RO,2011-01-01,18239.0
IMP_XEU,TOTAL,T,RO,2012-01-01,47268.0
IMP_XEU,TOTAL,T,RO,2013-01-01,30481.0
IMP_XEU,TOTAL,T,RO,2014-01-01,21627.0
IMP_XEU,TOTAL,T,RO,2015-01-01,25276.0
IMP_XEU,TOTAL,T,RO,2016-01-01,19194.0
IMP_XEU,TOTAL,T,SE,2004-01-01,319761.0
IMP_XEU,TOTAL,T,SE,2005-01-01,430521.0
IMP_XEU,TOTAL,T,SE,2006-01-01,481667.0
IMP_XEU,TOTAL,T,SE,2007-01-01,399181.0
IMP_XEU,TOTAL,T,SE,2008-01-01,435759.0
IMP_XEU,TOTAL,T,SE,2009-01-01,505956.0
IMP_XEU,TOTAL,T,SE,2010-01-01,814557.0
IMP_XEU,TOTAL,T,SE,2011-01-01,746711.0
IMP_XEU,TOTAL,T,SE,2012-01-01,663855.0
IMP_XEU,TOTAL,T,SE,2013-01-01,588073.0
IMP_XEU,TOTAL,T,SE,2014-01-01,478606.0
IMP_XEU,TOTAL,T,SE,2015-01-01,498107.0
IMP_XEU,TOTAL,T,SE,2016-01-01,439927.0
IMP_XEU,TOTAL,T,SI,2004-01-01,118691.0
IMP_XEU,TOTAL,T,SI,2005-01-01,122157.0
IMP_XEU,TOTAL,T,SI,2006-01-01,83968.0
IMP_XEU,TOTAL,T,SI,2007-01-01,92318.0
IMP_XEU,TOTAL,T,SI,2008-01-01,110229.0
IMP_XEU,TOTAL,T,SI,2009-01-01,93865.0
IMP_XEU,TOTAL,T,SI,2010-01-01,171634.0
IMP_XEU,TOTAL,T,SI,2011-01-01,169347.0
IMP_XEU,TOTAL,T,SI,2012-01-01,153056.0
IMP_XEU,TOTAL,T,SI,2013-01-01,145285.0
IMP_XEU,TOTAL,T,SI,2014-01-01,128928.0
IMP_XEU,TOTAL,T,SI,2015-01-01,107351.0
IMP_XEU,TOTAL,T,SI,2016-01-01,112730.0
IMP_XEU,TOTAL,T,SK,2004-01-01,12222.0
IMP_XEU,TOTAL,T,SK,2005-01-01,25873.0
IMP_XEU,TOTAL,T,SK,2006-01-01,12023.0
IMP_XEU,TOTAL,T,SK,2007-01-01,8747.0
IMP_XEU,TOTAL,T,SK,2008-01-01,9230.0
IMP_XEU,TOTAL,T,SK,2009-01-01,17455.0
IMP_XEU,TOTAL,T,SK,2010-01-01,3336.0
IMP_XEU,TOTAL,T,SK,2011-01-01,1010.0
IMP_XEU,TOTAL,T,SK,2012-01-01,7457.0
IMP_XEU,TOTAL,T,SK,2013-01-01,2288.0
IMP_XEU,TOTAL,T,SK,2014-01-01,6339.0
IMP_XEU,TOTAL,T,SK,2015-01-01,9002.0
IMP_XEU,TOTAL,T,SK,2016-01-01,6838.0
IMP_XEU,TOTAL,T,UK,2004-01-01,142421.0
IMP_XEU,TOTAL,T,UK,2005-01-01,128937.0
IMP_XEU,TOTAL,T,UK,2006-01-01,127111.0
IMP_XEU,TOTAL,T,UK,2007-01-01,140017.0
IMP_XEU,TOTAL,T,UK,2008-01-01,121649.0
IMP_XEU,TOTAL,T,UK,2009-01-01,96016.0
IMP_XEU,TOTAL,T,UK,2010-01-01,126650.0
IMP_XEU,TOTAL,T,UK,2011-01-01,111268.0
IMP_XEU,TOTAL,T,UK,2012-01-01,97938.0
IMP_XEU,TOTAL,T,UK,2013-01-01,108810.0
IMP_XEU,TOTAL,T,UK,2014-01-01,118836.0
IMP_XEU,TOTAL,T,UK,2015-01-01,83054.0
IMP_XEU,TOTAL,T,UK,2016-01-01,82321.0
