s_adj,sex,age,unit,geotime,date,value
SA,T,TOTAL,PC_ACT,SI,1996-01-01,7
SA,T,TOTAL,PC_ACT,SI,1996-04-01,7
SA,T,TOTAL,PC_ACT,SI,1996-07-01,6
SA,T,TOTAL,PC_ACT,SI,1996-10-01,6
SA,T,TOTAL,PC_ACT,SI,1997-01-01,6
SA,T,TOTAL,PC_ACT,SI,1997-04-01,6
SA,T,TOTAL,PC_ACT,SI,1997-07-01,7
SA,T,TOTAL,PC_ACT,SI,1997-10-01,7
SA,T,TOTAL,PC_ACT,SI,1998-01-01,7
SA,T,TOTAL,PC_ACT,SI,1998-04-01,7
SA,T,TOTAL,PC_ACT,SI,1998-07-01,7
SA,T,TOTAL,PC_ACT,SI,1998-10-01,7
SA,T,TOTAL,PC_ACT,SI,1999-01-01,7
SA,T,TOTAL,PC_ACT,SI,1999-04-01,7
SA,T,TOTAL,PC_ACT,SI,1999-07-01,7
SA,T,TOTAL,PC_ACT,SI,1999-10-01,7
SA,T,TOTAL,PC_ACT,SI,2000-01-01,
SA,T,TOTAL,PC_ACT,SI,2000-04-01,
SA,T,TOTAL,PC_ACT,SI,2000-07-01,
SA,T,TOTAL,PC_ACT,SI,2000-10-01,6
SA,T,TOTAL,PC_ACT,SI,2001-01-01,6
SA,T,TOTAL,PC_ACT,SI,2001-04-01,
SA,T,TOTAL,PC_ACT,SI,2001-07-01,6
SA,T,TOTAL,PC_ACT,SI,2001-10-01,
SA,T,TOTAL,PC_ACT,SI,2002-01-01,
SA,T,TOTAL,PC_ACT,SI,2002-04-01,
SA,T,TOTAL,PC_ACT,SI,2002-07-01,
SA,T,TOTAL,PC_ACT,SI,2002-10-01,6
SA,T,TOTAL,PC_ACT,SI,2003-01-01,
SA,T,TOTAL,PC_ACT,SI,2003-04-01,
SA,T,TOTAL,PC_ACT,SI,2003-07-01,
SA,T,TOTAL,PC_ACT,SI,2003-10-01,6
SA,T,TOTAL,PC_ACT,SI,2004-01-01,6
SA,T,TOTAL,PC_ACT,SI,2004-04-01,
SA,T,TOTAL,PC_ACT,SI,2004-07-01,
SA,T,TOTAL,PC_ACT,SI,2004-10-01,
SA,T,TOTAL,PC_ACT,SI,2005-01-01,6
SA,T,TOTAL,PC_ACT,SI,2005-04-01,
SA,T,TOTAL,PC_ACT,SI,2005-07-01,
SA,T,TOTAL,PC_ACT,SI,2005-10-01,
SA,T,TOTAL,PC_ACT,SI,2006-01-01,
SA,T,TOTAL,PC_ACT,SI,2006-04-01,
SA,T,TOTAL,PC_ACT,SI,2006-07-01,5
SA,T,TOTAL,PC_ACT,SI,2006-10-01,5
SA,T,TOTAL,PC_ACT,SI,2007-01-01,
SA,T,TOTAL,PC_ACT,SI,2007-04-01,
SA,T,TOTAL,PC_ACT,SI,2007-07-01,
SA,T,TOTAL,PC_ACT,SI,2007-10-01,
SA,T,TOTAL,PC_ACT,SI,2008-01-01,4
SA,T,TOTAL,PC_ACT,SI,2008-04-01,4
SA,T,TOTAL,PC_ACT,SI,2008-07-01,
SA,T,TOTAL,PC_ACT,SI,2008-10-01,
SA,T,TOTAL,PC_ACT,SI,2009-01-01,
SA,T,TOTAL,PC_ACT,SI,2009-04-01,
SA,T,TOTAL,PC_ACT,SI,2009-07-01,
SA,T,TOTAL,PC_ACT,SI,2009-10-01,6
SA,T,TOTAL,PC_ACT,SI,2010-01-01,
SA,T,TOTAL,PC_ACT,SI,2010-04-01,
SA,T,TOTAL,PC_ACT,SI,2010-07-01,
SA,T,TOTAL,PC_ACT,SI,2010-10-01,7
SA,T,TOTAL,PC_ACT,SI,2011-01-01,
SA,T,TOTAL,PC_ACT,SI,2011-04-01,
SA,T,TOTAL,PC_ACT,SI,2011-07-01,8
SA,T,TOTAL,PC_ACT,SI,2011-10-01,
SA,T,TOTAL,PC_ACT,SI,2012-01-01,
SA,T,TOTAL,PC_ACT,SI,2012-04-01,
SA,T,TOTAL,PC_ACT,SI,2012-07-01,
SA,T,TOTAL,PC_ACT,SI,2012-10-01,
SA,T,TOTAL,PC_ACT,SI,2013-01-01,
SA,T,TOTAL,PC_ACT,SI,2013-04-01,
SA,T,TOTAL,PC_ACT,SI,2013-07-01,
SA,T,TOTAL,PC_ACT,SI,2013-10-01,
SA,T,TOTAL,PC_ACT,SI,2014-01-01,
SA,T,TOTAL,PC_ACT,SI,2014-04-01,
SA,T,TOTAL,PC_ACT,SI,2014-07-01,
SA,T,TOTAL,PC_ACT,SI,2014-10-01,
SA,T,TOTAL,PC_ACT,SI,2015-01-01,
SA,T,TOTAL,PC_ACT,SI,2015-04-01,
SA,T,TOTAL,PC_ACT,SI,2015-07-01,
SA,T,TOTAL,PC_ACT,SI,2015-10-01,
SA,T,TOTAL,PC_ACT,SI,2016-01-01,
SA,T,TOTAL,PC_ACT,SI,2016-04-01,
SA,T,TOTAL,PC_ACT,SI,2016-07-01,
SA,T,TOTAL,PC_ACT,SI,2016-10-01,
SA,T,TOTAL,PC_ACT,SI,2017-01-01,7
SA,T,TOTAL,PC_ACT,SI,2017-04-01,
SA,T,TOTAL,PC_ACT,SI,2017-07-01,
SA,T,TOTAL,PC_ACT,SI,2017-10-01,
SA,T,TOTAL,PC_ACT,SI,2018-01-01,
SA,T,TOTAL,PC_ACT,SI,2018-04-01,
SA,T,TOTAL,PC_ACT,SI,2018-07-01,
SA,T,TOTAL,PC_ACT,SK,1995-01-01,
SA,T,TOTAL,PC_ACT,SK,1995-04-01,
SA,T,TOTAL,PC_ACT,SK,1995-07-01,
SA,T,TOTAL,PC_ACT,SK,1995-10-01,
SA,T,TOTAL,PC_ACT,SK,1996-01-01,
SA,T,TOTAL,PC_ACT,SK,1996-04-01,
SA,T,TOTAL,PC_ACT,SK,1996-07-01,
SA,T,TOTAL,PC_ACT,SK,1996-10-01,
SA,T,TOTAL,PC_ACT,SK,1997-01-01,
SA,T,TOTAL,PC_ACT,SK,1997-04-01,
SA,T,TOTAL,PC_ACT,SK,1997-07-01,
SA,T,TOTAL,PC_ACT,SK,1997-10-01,
SA,T,TOTAL,PC_ACT,SK,1998-01-01,12
SA,T,TOTAL,PC_ACT,SK,1998-04-01,12
SA,T,TOTAL,PC_ACT,SK,1998-07-01,13
SA,T,TOTAL,PC_ACT,SK,1998-10-01,13
SA,T,TOTAL,PC_ACT,SK,1999-01-01,14
SA,T,TOTAL,PC_ACT,SK,1999-04-01,16
SA,T,TOTAL,PC_ACT,SK,1999-07-01,17
SA,T,TOTAL,PC_ACT,SK,1999-10-01,18
SA,T,TOTAL,PC_ACT,SK,2000-01-01,
SA,T,TOTAL,PC_ACT,SK,2000-04-01,
SA,T,TOTAL,PC_ACT,SK,2000-07-01,
SA,T,TOTAL,PC_ACT,SK,2000-10-01,18
SA,T,TOTAL,PC_ACT,SK,2001-01-01,19
SA,T,TOTAL,PC_ACT,SK,2001-04-01,
SA,T,TOTAL,PC_ACT,SK,2001-07-01,19
SA,T,TOTAL,PC_ACT,SK,2001-10-01,
SA,T,TOTAL,PC_ACT,SK,2002-01-01,
SA,T,TOTAL,PC_ACT,SK,2002-04-01,
SA,T,TOTAL,PC_ACT,SK,2002-07-01,
SA,T,TOTAL,PC_ACT,SK,2002-10-01,18
SA,T,TOTAL,PC_ACT,SK,2003-01-01,
SA,T,TOTAL,PC_ACT,SK,2003-04-01,
SA,T,TOTAL,PC_ACT,SK,2003-07-01,
SA,T,TOTAL,PC_ACT,SK,2003-10-01,18
SA,T,TOTAL,PC_ACT,SK,2004-01-01,18
SA,T,TOTAL,PC_ACT,SK,2004-04-01,
SA,T,TOTAL,PC_ACT,SK,2004-07-01,
SA,T,TOTAL,PC_ACT,SK,2004-10-01,
SA,T,TOTAL,PC_ACT,SK,2005-01-01,17
SA,T,TOTAL,PC_ACT,SK,2005-04-01,
SA,T,TOTAL,PC_ACT,SK,2005-07-01,
SA,T,TOTAL,PC_ACT,SK,2005-10-01,
SA,T,TOTAL,PC_ACT,SK,2006-01-01,
SA,T,TOTAL,PC_ACT,SK,2006-04-01,
SA,T,TOTAL,PC_ACT,SK,2006-07-01,13
SA,T,TOTAL,PC_ACT,SK,2006-10-01,12
SA,T,TOTAL,PC_ACT,SK,2007-01-01,
SA,T,TOTAL,PC_ACT,SK,2007-04-01,
SA,T,TOTAL,PC_ACT,SK,2007-07-01,
SA,T,TOTAL,PC_ACT,SK,2007-10-01,
SA,T,TOTAL,PC_ACT,SK,2008-01-01,10
SA,T,TOTAL,PC_ACT,SK,2008-04-01,10
SA,T,TOTAL,PC_ACT,SK,2008-07-01,
SA,T,TOTAL,PC_ACT,SK,2008-10-01,
SA,T,TOTAL,PC_ACT,SK,2009-01-01,
SA,T,TOTAL,PC_ACT,SK,2009-04-01,
SA,T,TOTAL,PC_ACT,SK,2009-07-01,
SA,T,TOTAL,PC_ACT,SK,2009-10-01,14
SA,T,TOTAL,PC_ACT,SK,2010-01-01,
SA,T,TOTAL,PC_ACT,SK,2010-04-01,
SA,T,TOTAL,PC_ACT,SK,2010-07-01,
SA,T,TOTAL,PC_ACT,SK,2010-10-01,14
SA,T,TOTAL,PC_ACT,SK,2011-01-01,
SA,T,TOTAL,PC_ACT,SK,2011-04-01,
SA,T,TOTAL,PC_ACT,SK,2011-07-01,13
SA,T,TOTAL,PC_ACT,SK,2011-10-01,
SA,T,TOTAL,PC_ACT,SK,2012-01-01,
SA,T,TOTAL,PC_ACT,SK,2012-04-01,
SA,T,TOTAL,PC_ACT,SK,2012-07-01,
SA,T,TOTAL,PC_ACT,SK,2012-10-01,
SA,T,TOTAL,PC_ACT,SK,2013-01-01,
SA,T,TOTAL,PC_ACT,SK,2013-04-01,
SA,T,TOTAL,PC_ACT,SK,2013-07-01,
SA,T,TOTAL,PC_ACT,SK,2013-10-01,
SA,T,TOTAL,PC_ACT,SK,2014-01-01,
SA,T,TOTAL,PC_ACT,SK,2014-04-01,
SA,T,TOTAL,PC_ACT,SK,2014-07-01,
SA,T,TOTAL,PC_ACT,SK,2014-10-01,
SA,T,TOTAL,PC_ACT,SK,2015-01-01,
SA,T,TOTAL,PC_ACT,SK,2015-04-01,
SA,T,TOTAL,PC_ACT,SK,2015-07-01,
SA,T,TOTAL,PC_ACT,SK,2015-10-01,
SA,T,TOTAL,PC_ACT,SK,2016-01-01,
SA,T,TOTAL,PC_ACT,SK,2016-04-01,
SA,T,TOTAL,PC_ACT,SK,2016-07-01,
SA,T,TOTAL,PC_ACT,SK,2016-10-01,
SA,T,TOTAL,PC_ACT,SK,2017-01-01,8
SA,T,TOTAL,PC_ACT,SK,2017-04-01,
SA,T,TOTAL,PC_ACT,SK,2017-07-01,
SA,T,TOTAL,PC_ACT,SK,2017-10-01,
SA,T,TOTAL,PC_ACT,SK,2018-01-01,
SA,T,TOTAL,PC_ACT,SK,2018-04-01,
SA,T,TOTAL,PC_ACT,SK,2018-07-01,
SA,T,TOTAL,PC_ACT,UK,1995-01-01,8
SA,T,TOTAL,PC_ACT,UK,1995-04-01,8
SA,T,TOTAL,PC_ACT,UK,1995-07-01,8
SA,T,TOTAL,PC_ACT,UK,1995-10-01,8
SA,T,TOTAL,PC_ACT,UK,1996-01-01,8
SA,T,TOTAL,PC_ACT,UK,1996-04-01,8
SA,T,TOTAL,PC_ACT,UK,1996-07-01,7
SA,T,TOTAL,PC_ACT,UK,1996-10-01,7
SA,T,TOTAL,PC_ACT,UK,1997-01-01,7
SA,T,TOTAL,PC_ACT,UK,1997-04-01,7
SA,T,TOTAL,PC_ACT,UK,1997-07-01,6
SA,T,TOTAL,PC_ACT,UK,1997-10-01,6
SA,T,TOTAL,PC_ACT,UK,1998-01-01,6
SA,T,TOTAL,PC_ACT,UK,1998-04-01,6
SA,T,TOTAL,PC_ACT,UK,1998-07-01,6
SA,T,TOTAL,PC_ACT,UK,1998-10-01,6
SA,T,TOTAL,PC_ACT,UK,1999-01-01,6
SA,T,TOTAL,PC_ACT,UK,1999-04-01,6
SA,T,TOTAL,PC_ACT,UK,1999-07-01,5
SA,T,TOTAL,PC_ACT,UK,1999-10-01,5
SA,T,TOTAL,PC_ACT,UK,2000-01-01,
SA,T,TOTAL,PC_ACT,UK,2000-04-01,
SA,T,TOTAL,PC_ACT,UK,2000-07-01,
SA,T,TOTAL,PC_ACT,UK,2000-10-01,5
SA,T,TOTAL,PC_ACT,UK,2001-01-01,5
SA,T,TOTAL,PC_ACT,UK,2001-04-01,
SA,T,TOTAL,PC_ACT,UK,2001-07-01,5
SA,T,TOTAL,PC_ACT,UK,2001-10-01,
SA,T,TOTAL,PC_ACT,UK,2002-01-01,
SA,T,TOTAL,PC_ACT,UK,2002-04-01,
SA,T,TOTAL,PC_ACT,UK,2002-07-01,
SA,T,TOTAL,PC_ACT,UK,2002-10-01,5
SA,T,TOTAL,PC_ACT,UK,2003-01-01,
SA,T,TOTAL,PC_ACT,UK,2003-04-01,
SA,T,TOTAL,PC_ACT,UK,2003-07-01,
SA,T,TOTAL,PC_ACT,UK,2003-10-01,4
SA,T,TOTAL,PC_ACT,UK,2004-01-01,4
SA,T,TOTAL,PC_ACT,UK,2004-04-01,
SA,T,TOTAL,PC_ACT,UK,2004-07-01,
SA,T,TOTAL,PC_ACT,UK,2004-10-01,
SA,T,TOTAL,PC_ACT,UK,2005-01-01,4
SA,T,TOTAL,PC_ACT,UK,2005-04-01,
SA,T,TOTAL,PC_ACT,UK,2005-07-01,
SA,T,TOTAL,PC_ACT,UK,2005-10-01,
SA,T,TOTAL,PC_ACT,UK,2006-01-01,
SA,T,TOTAL,PC_ACT,UK,2006-04-01,
SA,T,TOTAL,PC_ACT,UK,2006-07-01,5
SA,T,TOTAL,PC_ACT,UK,2006-10-01,5
SA,T,TOTAL,PC_ACT,UK,2007-01-01,
SA,T,TOTAL,PC_ACT,UK,2007-04-01,
SA,T,TOTAL,PC_ACT,UK,2007-07-01,
SA,T,TOTAL,PC_ACT,UK,2007-10-01,
SA,T,TOTAL,PC_ACT,UK,2008-01-01,5
SA,T,TOTAL,PC_ACT,UK,2008-04-01,5
SA,T,TOTAL,PC_ACT,UK,2008-07-01,
SA,T,TOTAL,PC_ACT,UK,2008-10-01,
SA,T,TOTAL,PC_ACT,UK,2009-01-01,
SA,T,TOTAL,PC_ACT,UK,2009-04-01,
SA,T,TOTAL,PC_ACT,UK,2009-07-01,
SA,T,TOTAL,PC_ACT,UK,2009-10-01,7
SA,T,TOTAL,PC_ACT,UK,2010-01-01,
SA,T,TOTAL,PC_ACT,UK,2010-04-01,
SA,T,TOTAL,PC_ACT,UK,2010-07-01,
SA,T,TOTAL,PC_ACT,UK,2010-10-01,7
SA,T,TOTAL,PC_ACT,UK,2011-01-01,
SA,T,TOTAL,PC_ACT,UK,2011-04-01,
SA,T,TOTAL,PC_ACT,UK,2011-07-01,8
SA,T,TOTAL,PC_ACT,UK,2011-10-01,
SA,T,TOTAL,PC_ACT,UK,2012-01-01,
SA,T,TOTAL,PC_ACT,UK,2012-04-01,
SA,T,TOTAL,PC_ACT,UK,2012-07-01,
SA,T,TOTAL,PC_ACT,UK,2012-10-01,
SA,T,TOTAL,PC_ACT,UK,2013-01-01,
SA,T,TOTAL,PC_ACT,UK,2013-04-01,
SA,T,TOTAL,PC_ACT,UK,2013-07-01,
SA,T,TOTAL,PC_ACT,UK,2013-10-01,
SA,T,TOTAL,PC_ACT,UK,2014-01-01,
SA,T,TOTAL,PC_ACT,UK,2014-04-01,
SA,T,TOTAL,PC_ACT,UK,2014-07-01,
SA,T,TOTAL,PC_ACT,UK,2014-10-01,
SA,T,TOTAL,PC_ACT,UK,2015-01-01,
SA,T,TOTAL,PC_ACT,UK,2015-04-01,
SA,T,TOTAL,PC_ACT,UK,2015-07-01,
SA,T,TOTAL,PC_ACT,UK,2015-10-01,
SA,T,TOTAL,PC_ACT,UK,2016-01-01,
SA,T,TOTAL,PC_ACT,UK,2016-04-01,
SA,T,TOTAL,PC_ACT,UK,2016-07-01,
SA,T,TOTAL,PC_ACT,UK,2016-10-01,
SA,T,TOTAL,PC_ACT,UK,2017-01-01,4
SA,T,TOTAL,PC_ACT,UK,2017-04-01,
SA,T,TOTAL,PC_ACT,UK,2017-07-01,
SA,T,TOTAL,PC_ACT,UK,2017-10-01,
SA,T,TOTAL,PC_ACT,UK,2018-01-01,
SA,T,TOTAL,PC_ACT,UK,2018-04-01,
SA,T,TOTAL,PC_ACT,UK,2018-07-01,
