s_adj,sectpart,sector10,bop_item,stk_flow,partner,unit,geotime,date,value
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2013-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2013-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2013-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2013-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2014-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2014-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2014-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2014-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2015-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2015-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2015-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2015-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2016-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2016-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2016-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2016-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2017-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2017-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2017-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2017-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2018-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IE,2018-04-01,9798
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1995-01-01,3552
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1995-04-01,5660
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1995-07-01,6557
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1995-10-01,4690
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1996-01-01,4789
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1996-04-01,7664
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1996-07-01,10919
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1996-10-01,6087
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1997-01-01,7228
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1997-04-01,7185
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1997-07-01,10194
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1997-10-01,6741
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1998-01-01,3301
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1998-04-01,7138
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1998-07-01,7690
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1998-10-01,2964
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1999-01-01,2506
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1999-04-01,5119
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1999-07-01,6304
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,1999-10-01,2045
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2000-01-01,992
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2000-04-01,1706
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2000-07-01,3966
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2000-10-01,657
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2001-01-01,470
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2001-04-01,817
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2001-07-01,3594
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2001-10-01,4601
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2002-01-01,333
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2002-04-01,3942
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2002-07-01,3544
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2002-10-01,3610
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2003-01-01,5858
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2003-04-01,6336
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2003-07-01,4002
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2003-10-01,2054
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2004-01-01,2455
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2004-04-01,3081
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2004-07-01,5214
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2004-10-01,2954
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2005-01-01,6833
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2005-04-01,3590
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2005-07-01,1637
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2005-10-01,3545
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2006-01-01,12498
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2006-04-01,5293
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2006-07-01,453
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2006-10-01,3476
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2007-01-01,10563
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2007-04-01,3625
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2007-07-01,502
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2007-10-01,6859
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2008-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2008-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2008-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2008-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2009-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2009-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2009-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2009-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2010-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2010-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2010-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2010-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2011-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2011-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2011-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2011-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2012-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2012-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2012-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2012-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2013-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2013-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2013-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2013-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2014-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2014-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2014-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2014-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2015-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2015-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2015-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2015-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2016-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2016-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2016-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2016-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2017-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2017-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2017-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2017-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2018-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,IT,2018-04-01,9681
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1995-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1995-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1995-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1995-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1996-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1996-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1996-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1996-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1997-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1997-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1997-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1997-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1998-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1998-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1998-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1998-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1999-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1999-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1999-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,1999-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2000-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2000-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2000-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2000-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2001-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2001-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2001-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2001-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2002-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2002-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2002-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2002-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2003-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2003-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2003-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2003-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2004-01-01,299
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2004-04-01,446
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2004-07-01,259
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2004-10-01,251
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2005-01-01,182
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2005-04-01,434
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2005-07-01,394
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2005-10-01,311
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2006-01-01,485
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2006-04-01,580
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2006-07-01,682
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2006-10-01,517
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2007-01-01,966
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2007-04-01,1162
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2007-07-01,923
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2007-10-01,832
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2008-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2008-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2008-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2008-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2009-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2009-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2009-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2009-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2010-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2010-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2010-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2010-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2011-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2011-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2011-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2011-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2012-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2012-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2012-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2012-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2013-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2013-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2013-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2013-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2014-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2014-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2014-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2014-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2015-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2015-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2015-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2015-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2016-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2016-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2016-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2016-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2017-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2017-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2017-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2017-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2018-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LT,2018-04-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1995-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1995-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1995-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1995-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1996-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1996-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1996-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1996-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1997-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1997-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1997-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1997-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1998-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1998-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1998-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1998-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1999-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1999-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1999-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,1999-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2000-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2000-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2000-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2000-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2001-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2001-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2001-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2001-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2002-01-01,1204
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2002-04-01,1051
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2002-07-01,128
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2002-10-01,111
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2003-01-01,115
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2003-04-01,101
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2003-07-01,911
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2003-10-01,660
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2004-01-01,977
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2004-04-01,73
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2004-07-01,703
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2004-10-01,1007
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2005-01-01,2058
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2005-04-01,341
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2005-07-01,1185
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2005-10-01,676
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2006-01-01,811
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2006-04-01,183
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2006-07-01,1346
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2006-10-01,766
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2007-01-01,733
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2007-04-01,665
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2007-07-01,976
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2007-10-01,1099
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2008-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2008-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2008-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2008-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2009-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2009-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2009-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2009-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2010-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2010-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2010-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2010-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2011-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2011-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2011-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2011-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2012-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2012-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2012-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2012-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2013-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2013-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2013-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2013-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2014-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2014-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2014-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2014-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2015-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2015-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2015-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2015-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2016-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2016-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2016-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2016-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2017-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2017-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2017-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2017-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2018-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LU,2018-04-01,942
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LV,1995-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LV,1995-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LV,1995-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LV,1995-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LV,1996-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LV,1996-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LV,1996-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LV,1996-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,LV,1997-01-01,
