unit,s_adj,asset10,geotime,date,value
CLV_PCH_PRE,SCA,N11MG,MT,2017-04-01,5
CLV_PCH_PRE,SCA,N11MG,MT,2017-07-01,32
CLV_PCH_PRE,SCA,N11MG,MT,2017-10-01,22
CLV_PCH_PRE,SCA,N11MG,MT,2018-01-01,40
CLV_PCH_PRE,SCA,N11MG,MT,2018-04-01,29
CLV_PCH_PRE,SCA,N11MG,NL,2015-07-01,2
CLV_PCH_PRE,SCA,N11MG,NL,2015-10-01,18
CLV_PCH_PRE,SCA,N11MG,NL,2016-01-01,10
CLV_PCH_PRE,SCA,N11MG,NL,2016-04-01,5
CLV_PCH_PRE,SCA,N11MG,NL,2016-07-01,4
CLV_PCH_PRE,SCA,N11MG,NL,2016-10-01,1
CLV_PCH_PRE,SCA,N11MG,NL,2017-01-01,6
CLV_PCH_PRE,SCA,N11MG,NL,2017-04-01,2
CLV_PCH_PRE,SCA,N11MG,NL,2017-07-01,6
CLV_PCH_PRE,SCA,N11MG,NL,2017-10-01,6
CLV_PCH_PRE,SCA,N11MG,NL,2018-01-01,7
CLV_PCH_PRE,SCA,N11MG,NL,2018-04-01,2
CLV_PCH_PRE,SCA,N11MG,NO,2015-07-01,0
CLV_PCH_PRE,SCA,N11MG,NO,2015-10-01,2
CLV_PCH_PRE,SCA,N11MG,NO,2016-01-01,17
CLV_PCH_PRE,SCA,N11MG,NO,2016-04-01,7
CLV_PCH_PRE,SCA,N11MG,NO,2016-07-01,18
CLV_PCH_PRE,SCA,N11MG,NO,2016-10-01,10
CLV_PCH_PRE,SCA,N11MG,NO,2017-01-01,2
CLV_PCH_PRE,SCA,N11MG,NO,2017-04-01,3
CLV_PCH_PRE,SCA,N11MG,NO,2017-07-01,1
CLV_PCH_PRE,SCA,N11MG,NO,2017-10-01,3
CLV_PCH_PRE,SCA,N11MG,NO,2018-01-01,13
CLV_PCH_PRE,SCA,N11MG,NO,2018-04-01,15
CLV_PCH_PRE,SCA,N11MG,PT,2015-07-01,4
CLV_PCH_PRE,SCA,N11MG,PT,2015-10-01,0
CLV_PCH_PRE,SCA,N11MG,PT,2016-01-01,2
CLV_PCH_PRE,SCA,N11MG,PT,2016-04-01,4
CLV_PCH_PRE,SCA,N11MG,PT,2016-07-01,2
CLV_PCH_PRE,SCA,N11MG,PT,2016-10-01,5
CLV_PCH_PRE,SCA,N11MG,PT,2017-01-01,1
CLV_PCH_PRE,SCA,N11MG,PT,2017-04-01,7
CLV_PCH_PRE,SCA,N11MG,PT,2017-07-01,0
CLV_PCH_PRE,SCA,N11MG,PT,2017-10-01,0
CLV_PCH_PRE,SCA,N11MG,PT,2018-01-01,2
CLV_PCH_PRE,SCA,N11MG,PT,2018-04-01,3
CLV_PCH_PRE,SCA,N11MG,SE,2015-07-01,1
CLV_PCH_PRE,SCA,N11MG,SE,2015-10-01,3
CLV_PCH_PRE,SCA,N11MG,SE,2016-01-01,0
CLV_PCH_PRE,SCA,N11MG,SE,2016-04-01,3
CLV_PCH_PRE,SCA,N11MG,SE,2016-07-01,0
CLV_PCH_PRE,SCA,N11MG,SE,2016-10-01,0
CLV_PCH_PRE,SCA,N11MG,SE,2017-01-01,1
CLV_PCH_PRE,SCA,N11MG,SE,2017-04-01,2
CLV_PCH_PRE,SCA,N11MG,SE,2017-07-01,3
CLV_PCH_PRE,SCA,N11MG,SE,2017-10-01,2
CLV_PCH_PRE,SCA,N11MG,SE,2018-01-01,0
CLV_PCH_PRE,SCA,N11MG,SE,2018-04-01,0
CLV_PCH_PRE,SCA,N11MG,SI,2015-07-01,5
CLV_PCH_PRE,SCA,N11MG,SI,2015-10-01,0
CLV_PCH_PRE,SCA,N11MG,SI,2016-01-01,0
CLV_PCH_PRE,SCA,N11MG,SI,2016-04-01,4
CLV_PCH_PRE,SCA,N11MG,SI,2016-07-01,1
CLV_PCH_PRE,SCA,N11MG,SI,2016-10-01,2
CLV_PCH_PRE,SCA,N11MG,SI,2017-01-01,5
CLV_PCH_PRE,SCA,N11MG,SI,2017-04-01,2
CLV_PCH_PRE,SCA,N11MG,SI,2017-07-01,0
CLV_PCH_PRE,SCA,N11MG,SI,2017-10-01,1
CLV_PCH_PRE,SCA,N11MG,SI,2018-01-01,4
CLV_PCH_PRE,SCA,N11MG,SI,2018-04-01,0
CLV_PCH_PRE,SCA,N11MG,UK,2015-07-01,4
CLV_PCH_PRE,SCA,N11MG,UK,2015-10-01,5
CLV_PCH_PRE,SCA,N11MG,UK,2016-01-01,0
CLV_PCH_PRE,SCA,N11MG,UK,2016-04-01,3
CLV_PCH_PRE,SCA,N11MG,UK,2016-07-01,1
CLV_PCH_PRE,SCA,N11MG,UK,2016-10-01,2
CLV_PCH_PRE,SCA,N11MG,UK,2017-01-01,3
CLV_PCH_PRE,SCA,N11MG,UK,2017-04-01,5
CLV_PCH_PRE,SCA,N11MG,UK,2017-07-01,3
CLV_PCH_PRE,SCA,N11MG,UK,2017-10-01,0
CLV_PCH_PRE,SCA,N11MG,UK,2018-01-01,0
CLV_PCH_PRE,SCA,N11MG,UK,2018-04-01,3
CLV_PCH_PRE,SCA,N11OG,AT,2015-07-01,1
CLV_PCH_PRE,SCA,N11OG,AT,2015-10-01,0
CLV_PCH_PRE,SCA,N11OG,AT,2016-01-01,9
CLV_PCH_PRE,SCA,N11OG,AT,2016-04-01,1
CLV_PCH_PRE,SCA,N11OG,AT,2016-07-01,1
CLV_PCH_PRE,SCA,N11OG,AT,2016-10-01,0
CLV_PCH_PRE,SCA,N11OG,AT,2017-01-01,1
CLV_PCH_PRE,SCA,N11OG,AT,2017-04-01,0
CLV_PCH_PRE,SCA,N11OG,AT,2017-07-01,0
CLV_PCH_PRE,SCA,N11OG,AT,2017-10-01,1
CLV_PCH_PRE,SCA,N11OG,AT,2018-01-01,2
CLV_PCH_PRE,SCA,N11OG,AT,2018-04-01,0
CLV_PCH_PRE,SCA,N11OG,CY,2015-07-01,
CLV_PCH_PRE,SCA,N11OG,CY,2015-10-01,
CLV_PCH_PRE,SCA,N11OG,CY,2016-01-01,
CLV_PCH_PRE,SCA,N11OG,CY,2016-04-01,
CLV_PCH_PRE,SCA,N11OG,CY,2016-07-01,
CLV_PCH_PRE,SCA,N11OG,CY,2016-10-01,
CLV_PCH_PRE,SCA,N11OG,CY,2017-01-01,
CLV_PCH_PRE,SCA,N11OG,CY,2017-04-01,
CLV_PCH_PRE,SCA,N11OG,CY,2017-07-01,
CLV_PCH_PRE,SCA,N11OG,CY,2017-10-01,
CLV_PCH_PRE,SCA,N11OG,CY,2018-01-01,
CLV_PCH_PRE,SCA,N11OG,CY,2018-04-01,
CLV_PCH_PRE,SCA,N11OG,EE,2015-07-01,23
CLV_PCH_PRE,SCA,N11OG,EE,2015-10-01,7
CLV_PCH_PRE,SCA,N11OG,EE,2016-01-01,2
CLV_PCH_PRE,SCA,N11OG,EE,2016-04-01,3
CLV_PCH_PRE,SCA,N11OG,EE,2016-07-01,10
CLV_PCH_PRE,SCA,N11OG,EE,2016-10-01,31
CLV_PCH_PRE,SCA,N11OG,EE,2017-01-01,19
CLV_PCH_PRE,SCA,N11OG,EE,2017-04-01,25
CLV_PCH_PRE,SCA,N11OG,EE,2017-07-01,19
CLV_PCH_PRE,SCA,N11OG,EE,2017-10-01,6
CLV_PCH_PRE,SCA,N11OG,EE,2018-01-01,18
CLV_PCH_PRE,SCA,N11OG,EE,2018-04-01,8
CLV_PCH_PRE,SCA,N11OG,EL,2015-07-01,14
CLV_PCH_PRE,SCA,N11OG,EL,2015-10-01,16
CLV_PCH_PRE,SCA,N11OG,EL,2016-01-01,11
CLV_PCH_PRE,SCA,N11OG,EL,2016-04-01,2
CLV_PCH_PRE,SCA,N11OG,EL,2016-07-01,7
CLV_PCH_PRE,SCA,N11OG,EL,2016-10-01,13
CLV_PCH_PRE,SCA,N11OG,EL,2017-01-01,7
CLV_PCH_PRE,SCA,N11OG,EL,2017-04-01,1
CLV_PCH_PRE,SCA,N11OG,EL,2017-07-01,3
CLV_PCH_PRE,SCA,N11OG,EL,2017-10-01,8
CLV_PCH_PRE,SCA,N11OG,EL,2018-01-01,4
CLV_PCH_PRE,SCA,N11OG,EL,2018-04-01,2
CLV_PCH_PRE,SCA,N11OG,IE,2015-07-01,0
CLV_PCH_PRE,SCA,N11OG,IE,2015-10-01,2
CLV_PCH_PRE,SCA,N11OG,IE,2016-01-01,18
CLV_PCH_PRE,SCA,N11OG,IE,2016-04-01,9
CLV_PCH_PRE,SCA,N11OG,IE,2016-07-01,8
CLV_PCH_PRE,SCA,N11OG,IE,2016-10-01,8
CLV_PCH_PRE,SCA,N11OG,IE,2017-01-01,14
CLV_PCH_PRE,SCA,N11OG,IE,2017-04-01,3
CLV_PCH_PRE,SCA,N11OG,IE,2017-07-01,6
CLV_PCH_PRE,SCA,N11OG,IE,2017-10-01,6
CLV_PCH_PRE,SCA,N11OG,IE,2018-01-01,38
CLV_PCH_PRE,SCA,N11OG,IE,2018-04-01,0
CLV_PCH_PRE,SCA,N11OG,LT,2015-07-01,5
CLV_PCH_PRE,SCA,N11OG,LT,2015-10-01,7
CLV_PCH_PRE,SCA,N11OG,LT,2016-01-01,2
CLV_PCH_PRE,SCA,N11OG,LT,2016-04-01,1
CLV_PCH_PRE,SCA,N11OG,LT,2016-07-01,15
CLV_PCH_PRE,SCA,N11OG,LT,2016-10-01,3
CLV_PCH_PRE,SCA,N11OG,LT,2017-01-01,6
CLV_PCH_PRE,SCA,N11OG,LT,2017-04-01,1
CLV_PCH_PRE,SCA,N11OG,LT,2017-07-01,3
CLV_PCH_PRE,SCA,N11OG,LT,2017-10-01,1
CLV_PCH_PRE,SCA,N11OG,LT,2018-01-01,0
CLV_PCH_PRE,SCA,N11OG,LT,2018-04-01,0
CLV_PCH_PRE,SCA,N11OG,NL,2015-07-01,0
CLV_PCH_PRE,SCA,N11OG,NL,2015-10-01,2
CLV_PCH_PRE,SCA,N11OG,NL,2016-01-01,1
CLV_PCH_PRE,SCA,N11OG,NL,2016-04-01,0
CLV_PCH_PRE,SCA,N11OG,NL,2016-07-01,0
CLV_PCH_PRE,SCA,N11OG,NL,2016-10-01,6
CLV_PCH_PRE,SCA,N11OG,NL,2017-01-01,8
CLV_PCH_PRE,SCA,N11OG,NL,2017-04-01,2
CLV_PCH_PRE,SCA,N11OG,NL,2017-07-01,2
CLV_PCH_PRE,SCA,N11OG,NL,2017-10-01,1
CLV_PCH_PRE,SCA,N11OG,NL,2018-01-01,0
CLV_PCH_PRE,SCA,N11OG,NL,2018-04-01,2
CLV_PCH_PRE,SCA,N11OG,NO,2015-07-01,0
CLV_PCH_PRE,SCA,N11OG,NO,2015-10-01,3
CLV_PCH_PRE,SCA,N11OG,NO,2016-01-01,11
CLV_PCH_PRE,SCA,N11OG,NO,2016-04-01,0
CLV_PCH_PRE,SCA,N11OG,NO,2016-07-01,0
CLV_PCH_PRE,SCA,N11OG,NO,2016-10-01,0
CLV_PCH_PRE,SCA,N11OG,NO,2017-01-01,0
CLV_PCH_PRE,SCA,N11OG,NO,2017-04-01,8
CLV_PCH_PRE,SCA,N11OG,NO,2017-07-01,10
CLV_PCH_PRE,SCA,N11OG,NO,2017-10-01,2
CLV_PCH_PRE,SCA,N11OG,NO,2018-01-01,2
CLV_PCH_PRE,SCA,N11OG,NO,2018-04-01,4
CLV_PCH_PRE,SCA,N11OG,SE,2015-07-01,0
CLV_PCH_PRE,SCA,N11OG,SE,2015-10-01,1
CLV_PCH_PRE,SCA,N11OG,SE,2016-01-01,0
CLV_PCH_PRE,SCA,N11OG,SE,2016-04-01,4
CLV_PCH_PRE,SCA,N11OG,SE,2016-07-01,0
CLV_PCH_PRE,SCA,N11OG,SE,2016-10-01,3
CLV_PCH_PRE,SCA,N11OG,SE,2017-01-01,0
CLV_PCH_PRE,SCA,N11OG,SE,2017-04-01,4
CLV_PCH_PRE,SCA,N11OG,SE,2017-07-01,2
CLV_PCH_PRE,SCA,N11OG,SE,2017-10-01,3
CLV_PCH_PRE,SCA,N11OG,SE,2018-01-01,0
CLV_PCH_PRE,SCA,N11OG,SE,2018-04-01,4
CLV_PCH_PRE,SCA,N11OG,UK,2015-07-01,2
CLV_PCH_PRE,SCA,N11OG,UK,2015-10-01,6
CLV_PCH_PRE,SCA,N11OG,UK,2016-01-01,8
CLV_PCH_PRE,SCA,N11OG,UK,2016-04-01,3
CLV_PCH_PRE,SCA,N11OG,UK,2016-07-01,4
CLV_PCH_PRE,SCA,N11OG,UK,2016-10-01,3
CLV_PCH_PRE,SCA,N11OG,UK,2017-01-01,5
CLV_PCH_PRE,SCA,N11OG,UK,2017-04-01,7
CLV_PCH_PRE,SCA,N11OG,UK,2017-07-01,4
CLV_PCH_PRE,SCA,N11OG,UK,2017-10-01,4
CLV_PCH_PRE,SCA,N11OG,UK,2018-01-01,5
CLV_PCH_PRE,SCA,N11OG,UK,2018-04-01,0
