currency,bop_item,sector10,sectpart,stk_flow,partner,geotime,date,value
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2001-01-01,-9700.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2002-01-01,-29117.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2003-01-01,-65303.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2004-01-01,-119367.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2005-01-01,-165134.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2006-01-01,-322202.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2007-01-01,-459585.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2008-01-01,-574260.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2009-01-01,-416759.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2010-01-01,-347012.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2011-01-01,-144845.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2012-01-01,-162849.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2013-01-01,-85188.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2014-01-01,-98301.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2015-01-01,-165684.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2016-01-01,-211836.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2017-01-01,-262853.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,HR,1995-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,HR,1996-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,HR,1997-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,HR,1998-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,HR,1999-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,HR,2000-01-01,-30198.7
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,HR,2001-01-01,-19546.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,HR,2002-01-01,-45216.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,HR,2003-01-01,-68261.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,HR,2004-01-01,-82218.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,HR,2005-01-01,-108905.0
