age,isced11,unit,sex,geotime,date,value
Y30-34,ED5-8,PC,M,RO,2001-01-01,8.7
Y30-34,ED5-8,PC,M,RO,2002-01-01,9.1
Y30-34,ED5-8,PC,M,RO,2003-01-01,9.4
Y30-34,ED5-8,PC,M,RO,2004-01-01,9.9
Y30-34,ED5-8,PC,M,RO,2005-01-01,10.8
Y30-34,ED5-8,PC,M,RO,2006-01-01,11.7
Y30-34,ED5-8,PC,M,RO,2007-01-01,13.6
Y30-34,ED5-8,PC,M,RO,2008-01-01,14.9
Y30-34,ED5-8,PC,M,RO,2009-01-01,15.2
Y30-34,ED5-8,PC,M,RO,2010-01-01,17.5
Y30-34,ED5-8,PC,M,RO,2011-01-01,20.1
Y30-34,ED5-8,PC,M,RO,2012-01-01,20.5
Y30-34,ED5-8,PC,M,RO,2013-01-01,21.6
Y30-34,ED5-8,PC,M,RO,2014-01-01,22.9
Y30-34,ED5-8,PC,M,RO,2015-01-01,24.2
Y30-34,ED5-8,PC,M,RO,2016-01-01,23.9
Y30-34,ED5-8,PC,M,RO,2017-01-01,23.9
Y30-34,ED5-8,PC,M,SE,1992-01-01,
Y30-34,ED5-8,PC,M,SE,1993-01-01,
Y30-34,ED5-8,PC,M,SE,1994-01-01,
Y30-34,ED5-8,PC,M,SE,1995-01-01,28.1
Y30-34,ED5-8,PC,M,SE,1996-01-01,30.3
Y30-34,ED5-8,PC,M,SE,1997-01-01,27.1
Y30-34,ED5-8,PC,M,SE,1998-01-01,28.5
Y30-34,ED5-8,PC,M,SE,1999-01-01,28.9
Y30-34,ED5-8,PC,M,SE,2000-01-01,30.5
Y30-34,ED5-8,PC,M,SE,2001-01-01,23.4
Y30-34,ED5-8,PC,M,SE,2002-01-01,25.5
Y30-34,ED5-8,PC,M,SE,2003-01-01,27.1
Y30-34,ED5-8,PC,M,SE,2004-01-01,28.6
Y30-34,ED5-8,PC,M,SE,2005-01-01,33.3
Y30-34,ED5-8,PC,M,SE,2006-01-01,34.3
Y30-34,ED5-8,PC,M,SE,2007-01-01,35.2
Y30-34,ED5-8,PC,M,SE,2008-01-01,36.6
Y30-34,ED5-8,PC,M,SE,2009-01-01,38.1
Y30-34,ED5-8,PC,M,SE,2010-01-01,39.8
Y30-34,ED5-8,PC,M,SE,2011-01-01,40.5
Y30-34,ED5-8,PC,M,SE,2012-01-01,42.4
Y30-34,ED5-8,PC,M,SE,2013-01-01,41.8
Y30-34,ED5-8,PC,M,SE,2014-01-01,42.4
Y30-34,ED5-8,PC,M,SE,2015-01-01,43.2
Y30-34,ED5-8,PC,M,SE,2016-01-01,43.4
Y30-34,ED5-8,PC,M,SE,2017-01-01,44.6
Y30-34,ED5-8,PC,M,SI,1992-01-01,
Y30-34,ED5-8,PC,M,SI,1993-01-01,
Y30-34,ED5-8,PC,M,SI,1994-01-01,
Y30-34,ED5-8,PC,M,SI,1995-01-01,
Y30-34,ED5-8,PC,M,SI,1996-01-01,9.4
Y30-34,ED5-8,PC,M,SI,1997-01-01,11.9
Y30-34,ED5-8,PC,M,SI,1998-01-01,12.2
Y30-34,ED5-8,PC,M,SI,1999-01-01,12.7
Y30-34,ED5-8,PC,M,SI,2000-01-01,13.8
Y30-34,ED5-8,PC,M,SI,2001-01-01,11.9
Y30-34,ED5-8,PC,M,SI,2002-01-01,12.9
Y30-34,ED5-8,PC,M,SI,2003-01-01,17.0
Y30-34,ED5-8,PC,M,SI,2004-01-01,18.1
Y30-34,ED5-8,PC,M,SI,2005-01-01,19.4
Y30-34,ED5-8,PC,M,SI,2006-01-01,21.0
Y30-34,ED5-8,PC,M,SI,2007-01-01,21.7
Y30-34,ED5-8,PC,M,SI,2008-01-01,24.3
Y30-34,ED5-8,PC,M,SI,2009-01-01,24.6
Y30-34,ED5-8,PC,M,SI,2010-01-01,26.4
Y30-34,ED5-8,PC,M,SI,2011-01-01,29.4
Y30-34,ED5-8,PC,M,SI,2012-01-01,29.5
Y30-34,ED5-8,PC,M,SI,2013-01-01,31.1
Y30-34,ED5-8,PC,M,SI,2014-01-01,30.0
Y30-34,ED5-8,PC,M,SI,2015-01-01,32.0
Y30-34,ED5-8,PC,M,SI,2016-01-01,33.6
Y30-34,ED5-8,PC,M,SI,2017-01-01,34.7
Y30-34,ED5-8,PC,M,SK,1992-01-01,
Y30-34,ED5-8,PC,M,SK,1993-01-01,
Y30-34,ED5-8,PC,M,SK,1994-01-01,
Y30-34,ED5-8,PC,M,SK,1995-01-01,
Y30-34,ED5-8,PC,M,SK,1996-01-01,
Y30-34,ED5-8,PC,M,SK,1997-01-01,
Y30-34,ED5-8,PC,M,SK,1998-01-01,11.4
Y30-34,ED5-8,PC,M,SK,1999-01-01,12.1
Y30-34,ED5-8,PC,M,SK,2000-01-01,11.2
Y30-34,ED5-8,PC,M,SK,2001-01-01,10.8
Y30-34,ED5-8,PC,M,SK,2002-01-01,9.7
Y30-34,ED5-8,PC,M,SK,2003-01-01,11.6
Y30-34,ED5-8,PC,M,SK,2004-01-01,12.6
Y30-34,ED5-8,PC,M,SK,2005-01-01,14.0
Y30-34,ED5-8,PC,M,SK,2006-01-01,13.6
Y30-34,ED5-8,PC,M,SK,2007-01-01,13.4
Y30-34,ED5-8,PC,M,SK,2008-01-01,14.0
Y30-34,ED5-8,PC,M,SK,2009-01-01,15.5
Y30-34,ED5-8,PC,M,SK,2010-01-01,18.2
Y30-34,ED5-8,PC,M,SK,2011-01-01,19.4
Y30-34,ED5-8,PC,M,SK,2012-01-01,19.4
Y30-34,ED5-8,PC,M,SK,2013-01-01,22.3
Y30-34,ED5-8,PC,M,SK,2014-01-01,22.5
Y30-34,ED5-8,PC,M,SK,2015-01-01,22.8
Y30-34,ED5-8,PC,M,SK,2016-01-01,24.0
Y30-34,ED5-8,PC,M,SK,2017-01-01,26.7
Y30-34,ED5-8,PC,M,TR,1992-01-01,
Y30-34,ED5-8,PC,M,TR,1993-01-01,
Y30-34,ED5-8,PC,M,TR,1994-01-01,
Y30-34,ED5-8,PC,M,TR,1995-01-01,
Y30-34,ED5-8,PC,M,TR,1996-01-01,
Y30-34,ED5-8,PC,M,TR,1997-01-01,
Y30-34,ED5-8,PC,M,TR,1998-01-01,
Y30-34,ED5-8,PC,M,TR,1999-01-01,
Y30-34,ED5-8,PC,M,TR,2000-01-01,
Y30-34,ED5-8,PC,M,TR,2001-01-01,
Y30-34,ED5-8,PC,M,TR,2002-01-01,
Y30-34,ED5-8,PC,M,TR,2003-01-01,
Y30-34,ED5-8,PC,M,TR,2004-01-01,
Y30-34,ED5-8,PC,M,TR,2005-01-01,
Y30-34,ED5-8,PC,M,TR,2006-01-01,14.2
Y30-34,ED5-8,PC,M,TR,2007-01-01,14.4
Y30-34,ED5-8,PC,M,TR,2008-01-01,14.8
Y30-34,ED5-8,PC,M,TR,2009-01-01,16.5
Y30-34,ED5-8,PC,M,TR,2010-01-01,17.3
Y30-34,ED5-8,PC,M,TR,2011-01-01,18.3
Y30-34,ED5-8,PC,M,TR,2012-01-01,19.8
Y30-34,ED5-8,PC,M,TR,2013-01-01,21.1
Y30-34,ED5-8,PC,M,TR,2014-01-01,23.4
Y30-34,ED5-8,PC,M,TR,2015-01-01,25.1
Y30-34,ED5-8,PC,M,TR,2016-01-01,28.3
Y30-34,ED5-8,PC,M,TR,2017-01-01,28.6
Y30-34,ED5-8,PC,M,UK,1992-01-01,22.2
Y30-34,ED5-8,PC,M,UK,1993-01-01,24.5
Y30-34,ED5-8,PC,M,UK,1994-01-01,25.0
Y30-34,ED5-8,PC,M,UK,1995-01-01,25.7
Y30-34,ED5-8,PC,M,UK,1996-01-01,25.9
Y30-34,ED5-8,PC,M,UK,1997-01-01,27.0
Y30-34,ED5-8,PC,M,UK,1998-01-01,
Y30-34,ED5-8,PC,M,UK,1999-01-01,29.7
Y30-34,ED5-8,PC,M,UK,2000-01-01,30.7
Y30-34,ED5-8,PC,M,UK,2001-01-01,31.4
Y30-34,ED5-8,PC,M,UK,2002-01-01,32.4
Y30-34,ED5-8,PC,M,UK,2003-01-01,32.2
Y30-34,ED5-8,PC,M,UK,2004-01-01,33.9
Y30-34,ED5-8,PC,M,UK,2005-01-01,34.2
Y30-34,ED5-8,PC,M,UK,2006-01-01,35.9
Y30-34,ED5-8,PC,M,UK,2007-01-01,36.6
Y30-34,ED5-8,PC,M,UK,2008-01-01,38.1
Y30-34,ED5-8,PC,M,UK,2009-01-01,40.5
Y30-34,ED5-8,PC,M,UK,2010-01-01,41.0
Y30-34,ED5-8,PC,M,UK,2011-01-01,42.6
Y30-34,ED5-8,PC,M,UK,2012-01-01,43.8
Y30-34,ED5-8,PC,M,UK,2013-01-01,44.4
Y30-34,ED5-8,PC,M,UK,2014-01-01,44.3
Y30-34,ED5-8,PC,M,UK,2015-01-01,44.5
Y30-34,ED5-8,PC,M,UK,2016-01-01,46.0
Y30-34,ED5-8,PC,M,UK,2017-01-01,45.8
Y30-34,ED5-8,PC,T,AT,1992-01-01,
Y30-34,ED5-8,PC,T,AT,1993-01-01,
Y30-34,ED5-8,PC,T,AT,1994-01-01,
Y30-34,ED5-8,PC,T,AT,1995-01-01,9.9
Y30-34,ED5-8,PC,T,AT,1996-01-01,10.3
Y30-34,ED5-8,PC,T,AT,1997-01-01,10.8
Y30-34,ED5-8,PC,T,AT,1998-01-01,9.7
Y30-34,ED5-8,PC,T,AT,1999-01-01,16.3
Y30-34,ED5-8,PC,T,AT,2000-01-01,
Y30-34,ED5-8,PC,T,AT,2001-01-01,
Y30-34,ED5-8,PC,T,AT,2002-01-01,
Y30-34,ED5-8,PC,T,AT,2003-01-01,
Y30-34,ED5-8,PC,T,AT,2004-01-01,20.9
Y30-34,ED5-8,PC,T,AT,2005-01-01,20.7
Y30-34,ED5-8,PC,T,AT,2006-01-01,21.1
Y30-34,ED5-8,PC,T,AT,2007-01-01,20.9
Y30-34,ED5-8,PC,T,AT,2008-01-01,21.9
Y30-34,ED5-8,PC,T,AT,2009-01-01,23.4
Y30-34,ED5-8,PC,T,AT,2010-01-01,23.4
Y30-34,ED5-8,PC,T,AT,2011-01-01,23.6
Y30-34,ED5-8,PC,T,AT,2012-01-01,26.1
Y30-34,ED5-8,PC,T,AT,2013-01-01,27.1
Y30-34,ED5-8,PC,T,AT,2014-01-01,40.0
Y30-34,ED5-8,PC,T,AT,2015-01-01,38.7
Y30-34,ED5-8,PC,T,AT,2016-01-01,40.1
Y30-34,ED5-8,PC,T,AT,2017-01-01,40.8
Y30-34,ED5-8,PC,T,BE,1992-01-01,26.6
Y30-34,ED5-8,PC,T,BE,1993-01-01,28.2
Y30-34,ED5-8,PC,T,BE,1994-01-01,28.3
Y30-34,ED5-8,PC,T,BE,1995-01-01,29.9
Y30-34,ED5-8,PC,T,BE,1996-01-01,30.9
Y30-34,ED5-8,PC,T,BE,1997-01-01,31.9
Y30-34,ED5-8,PC,T,BE,1998-01-01,32.3
Y30-34,ED5-8,PC,T,BE,1999-01-01,32.0
Y30-34,ED5-8,PC,T,BE,2000-01-01,35.2
Y30-34,ED5-8,PC,T,BE,2001-01-01,35.2
Y30-34,ED5-8,PC,T,BE,2002-01-01,35.2
Y30-34,ED5-8,PC,T,BE,2003-01-01,37.7
Y30-34,ED5-8,PC,T,BE,2004-01-01,39.9
Y30-34,ED5-8,PC,T,BE,2005-01-01,39.1
Y30-34,ED5-8,PC,T,BE,2006-01-01,41.4
Y30-34,ED5-8,PC,T,BE,2007-01-01,41.5
Y30-34,ED5-8,PC,T,BE,2008-01-01,42.9
Y30-34,ED5-8,PC,T,BE,2009-01-01,42.0
Y30-34,ED5-8,PC,T,BE,2010-01-01,44.4
Y30-34,ED5-8,PC,T,BE,2011-01-01,42.6
Y30-34,ED5-8,PC,T,BE,2012-01-01,43.9
Y30-34,ED5-8,PC,T,BE,2013-01-01,42.7
Y30-34,ED5-8,PC,T,BE,2014-01-01,43.8
Y30-34,ED5-8,PC,T,BE,2015-01-01,42.7
Y30-34,ED5-8,PC,T,BE,2016-01-01,45.6
Y30-34,ED5-8,PC,T,BE,2017-01-01,45.9
Y30-34,ED5-8,PC,T,BG,1992-01-01,
Y30-34,ED5-8,PC,T,BG,1993-01-01,
Y30-34,ED5-8,PC,T,BG,1994-01-01,
Y30-34,ED5-8,PC,T,BG,1995-01-01,
Y30-34,ED5-8,PC,T,BG,1996-01-01,
Y30-34,ED5-8,PC,T,BG,1997-01-01,
Y30-34,ED5-8,PC,T,BG,1998-01-01,
Y30-34,ED5-8,PC,T,BG,1999-01-01,
Y30-34,ED5-8,PC,T,BG,2000-01-01,19.5
Y30-34,ED5-8,PC,T,BG,2001-01-01,23.6
Y30-34,ED5-8,PC,T,BG,2002-01-01,23.2
Y30-34,ED5-8,PC,T,BG,2003-01-01,23.6
Y30-34,ED5-8,PC,T,BG,2004-01-01,25.2
Y30-34,ED5-8,PC,T,BG,2005-01-01,24.9
Y30-34,ED5-8,PC,T,BG,2006-01-01,25.3
Y30-34,ED5-8,PC,T,BG,2007-01-01,26.0
Y30-34,ED5-8,PC,T,BG,2008-01-01,27.1
Y30-34,ED5-8,PC,T,BG,2009-01-01,27.9
Y30-34,ED5-8,PC,T,BG,2010-01-01,28.0
Y30-34,ED5-8,PC,T,BG,2011-01-01,27.3
Y30-34,ED5-8,PC,T,BG,2012-01-01,26.9
Y30-34,ED5-8,PC,T,BG,2013-01-01,29.4
Y30-34,ED5-8,PC,T,BG,2014-01-01,30.9
Y30-34,ED5-8,PC,T,BG,2015-01-01,32.1
Y30-34,ED5-8,PC,T,BG,2016-01-01,33.8
Y30-34,ED5-8,PC,T,BG,2017-01-01,32.8
Y30-34,ED5-8,PC,T,CH,1992-01-01,
Y30-34,ED5-8,PC,T,CH,1993-01-01,
Y30-34,ED5-8,PC,T,CH,1994-01-01,
Y30-34,ED5-8,PC,T,CH,1995-01-01,
Y30-34,ED5-8,PC,T,CH,1996-01-01,25.3
Y30-34,ED5-8,PC,T,CH,1997-01-01,27.8
Y30-34,ED5-8,PC,T,CH,1998-01-01,27.3
Y30-34,ED5-8,PC,T,CH,1999-01-01,27.0
Y30-34,ED5-8,PC,T,CH,2000-01-01,27.3
Y30-34,ED5-8,PC,T,CH,2001-01-01,27.3
Y30-34,ED5-8,PC,T,CH,2002-01-01,30.0
Y30-34,ED5-8,PC,T,CH,2003-01-01,32.4
Y30-34,ED5-8,PC,T,CH,2004-01-01,32.8
Y30-34,ED5-8,PC,T,CH,2005-01-01,33.4
Y30-34,ED5-8,PC,T,CH,2006-01-01,35.0
Y30-34,ED5-8,PC,T,CH,2007-01-01,36.5
Y30-34,ED5-8,PC,T,CH,2008-01-01,41.3
Y30-34,ED5-8,PC,T,CH,2009-01-01,43.4
Y30-34,ED5-8,PC,T,CH,2010-01-01,41.9
Y30-34,ED5-8,PC,T,CH,2011-01-01,41.8
Y30-34,ED5-8,PC,T,CH,2012-01-01,42.3
Y30-34,ED5-8,PC,T,CH,2013-01-01,44.8
Y30-34,ED5-8,PC,T,CH,2014-01-01,47.2
Y30-34,ED5-8,PC,T,CH,2015-01-01,49.3
Y30-34,ED5-8,PC,T,CH,2016-01-01,51.2
Y30-34,ED5-8,PC,T,CH,2017-01-01,52.8
Y30-34,ED5-8,PC,T,CY,1992-01-01,
Y30-34,ED5-8,PC,T,CY,1993-01-01,
Y30-34,ED5-8,PC,T,CY,1994-01-01,
Y30-34,ED5-8,PC,T,CY,1995-01-01,
Y30-34,ED5-8,PC,T,CY,1996-01-01,
Y30-34,ED5-8,PC,T,CY,1997-01-01,
Y30-34,ED5-8,PC,T,CY,1998-01-01,
Y30-34,ED5-8,PC,T,CY,1999-01-01,31.5
Y30-34,ED5-8,PC,T,CY,2000-01-01,31.1
Y30-34,ED5-8,PC,T,CY,2001-01-01,32.7
Y30-34,ED5-8,PC,T,CY,2002-01-01,36.0
Y30-34,ED5-8,PC,T,CY,2003-01-01,39.9
Y30-34,ED5-8,PC,T,CY,2004-01-01,41.0
Y30-34,ED5-8,PC,T,CY,2005-01-01,40.8
Y30-34,ED5-8,PC,T,CY,2006-01-01,46.1
Y30-34,ED5-8,PC,T,CY,2007-01-01,46.2
Y30-34,ED5-8,PC,T,CY,2008-01-01,47.1
Y30-34,ED5-8,PC,T,CY,2009-01-01,45.0
Y30-34,ED5-8,PC,T,CY,2010-01-01,45.3
Y30-34,ED5-8,PC,T,CY,2011-01-01,46.2
Y30-34,ED5-8,PC,T,CY,2012-01-01,49.9
Y30-34,ED5-8,PC,T,CY,2013-01-01,47.8
Y30-34,ED5-8,PC,T,CY,2014-01-01,52.5
Y30-34,ED5-8,PC,T,CY,2015-01-01,54.5
Y30-34,ED5-8,PC,T,CY,2016-01-01,53.4
Y30-34,ED5-8,PC,T,CY,2017-01-01,55.9
Y30-34,ED5-8,PC,T,CZ,1992-01-01,
Y30-34,ED5-8,PC,T,CZ,1993-01-01,
Y30-34,ED5-8,PC,T,CZ,1994-01-01,
Y30-34,ED5-8,PC,T,CZ,1995-01-01,
Y30-34,ED5-8,PC,T,CZ,1996-01-01,
Y30-34,ED5-8,PC,T,CZ,1997-01-01,
Y30-34,ED5-8,PC,T,CZ,1998-01-01,11.8
Y30-34,ED5-8,PC,T,CZ,1999-01-01,12.5
Y30-34,ED5-8,PC,T,CZ,2000-01-01,13.7
Y30-34,ED5-8,PC,T,CZ,2001-01-01,13.3
Y30-34,ED5-8,PC,T,CZ,2002-01-01,12.6
Y30-34,ED5-8,PC,T,CZ,2003-01-01,12.6
Y30-34,ED5-8,PC,T,CZ,2004-01-01,12.7
Y30-34,ED5-8,PC,T,CZ,2005-01-01,13.0
Y30-34,ED5-8,PC,T,CZ,2006-01-01,13.1
Y30-34,ED5-8,PC,T,CZ,2007-01-01,13.3
Y30-34,ED5-8,PC,T,CZ,2008-01-01,15.4
Y30-34,ED5-8,PC,T,CZ,2009-01-01,17.5
Y30-34,ED5-8,PC,T,CZ,2010-01-01,20.4
Y30-34,ED5-8,PC,T,CZ,2011-01-01,23.7
Y30-34,ED5-8,PC,T,CZ,2012-01-01,25.6
Y30-34,ED5-8,PC,T,CZ,2013-01-01,26.7
Y30-34,ED5-8,PC,T,CZ,2014-01-01,28.2
Y30-34,ED5-8,PC,T,CZ,2015-01-01,30.1
Y30-34,ED5-8,PC,T,CZ,2016-01-01,32.8
Y30-34,ED5-8,PC,T,CZ,2017-01-01,34.2
Y30-34,ED5-8,PC,T,DE,1992-01-01,24.1
Y30-34,ED5-8,PC,T,DE,1993-01-01,24.3
Y30-34,ED5-8,PC,T,DE,1994-01-01,23.6
Y30-34,ED5-8,PC,T,DE,1995-01-01,24.2
Y30-34,ED5-8,PC,T,DE,1996-01-01,23.7
Y30-34,ED5-8,PC,T,DE,1997-01-01,24.6
Y30-34,ED5-8,PC,T,DE,1998-01-01,
Y30-34,ED5-8,PC,T,DE,1999-01-01,24.5
Y30-34,ED5-8,PC,T,DE,2000-01-01,25.7
Y30-34,ED5-8,PC,T,DE,2001-01-01,25.5
Y30-34,ED5-8,PC,T,DE,2002-01-01,24.2
Y30-34,ED5-8,PC,T,DE,2003-01-01,25.1
Y30-34,ED5-8,PC,T,DE,2004-01-01,26.8
Y30-34,ED5-8,PC,T,DE,2005-01-01,26.1
Y30-34,ED5-8,PC,T,DE,2006-01-01,25.8
Y30-34,ED5-8,PC,T,DE,2007-01-01,26.5
Y30-34,ED5-8,PC,T,DE,2008-01-01,27.7
Y30-34,ED5-8,PC,T,DE,2009-01-01,29.4
Y30-34,ED5-8,PC,T,DE,2010-01-01,29.7
Y30-34,ED5-8,PC,T,DE,2011-01-01,30.6
Y30-34,ED5-8,PC,T,DE,2012-01-01,31.8
Y30-34,ED5-8,PC,T,DE,2013-01-01,32.9
Y30-34,ED5-8,PC,T,DE,2014-01-01,31.4
Y30-34,ED5-8,PC,T,DE,2015-01-01,32.3
Y30-34,ED5-8,PC,T,DE,2016-01-01,33.2
Y30-34,ED5-8,PC,T,DE,2017-01-01,34.0
Y30-34,ED5-8,PC,T,DK,1992-01-01,23.1
Y30-34,ED5-8,PC,T,DK,1993-01-01,26.4
Y30-34,ED5-8,PC,T,DK,1994-01-01,30.7
Y30-34,ED5-8,PC,T,DK,1995-01-01,29.6
Y30-34,ED5-8,PC,T,DK,1996-01-01,29.7
Y30-34,ED5-8,PC,T,DK,1997-01-01,28.8
Y30-34,ED5-8,PC,T,DK,1998-01-01,28.3
Y30-34,ED5-8,PC,T,DK,1999-01-01,31.1
Y30-34,ED5-8,PC,T,DK,2000-01-01,32.1
Y30-34,ED5-8,PC,T,DK,2001-01-01,32.9
Y30-34,ED5-8,PC,T,DK,2002-01-01,34.2
Y30-34,ED5-8,PC,T,DK,2003-01-01,38.2
Y30-34,ED5-8,PC,T,DK,2004-01-01,41.4
Y30-34,ED5-8,PC,T,DK,2005-01-01,43.1
Y30-34,ED5-8,PC,T,DK,2006-01-01,43.0
Y30-34,ED5-8,PC,T,DK,2007-01-01,38.1
Y30-34,ED5-8,PC,T,DK,2008-01-01,39.2
Y30-34,ED5-8,PC,T,DK,2009-01-01,40.7
Y30-34,ED5-8,PC,T,DK,2010-01-01,41.2
Y30-34,ED5-8,PC,T,DK,2011-01-01,41.2
Y30-34,ED5-8,PC,T,DK,2012-01-01,43.0
Y30-34,ED5-8,PC,T,DK,2013-01-01,43.4
Y30-34,ED5-8,PC,T,DK,2014-01-01,44.9
Y30-34,ED5-8,PC,T,DK,2015-01-01,47.6
Y30-34,ED5-8,PC,T,DK,2016-01-01,47.7
Y30-34,ED5-8,PC,T,DK,2017-01-01,48.8
Y30-34,ED5-8,PC,T,EA18,1992-01-01,
Y30-34,ED5-8,PC,T,EA18,1993-01-01,
Y30-34,ED5-8,PC,T,EA18,1994-01-01,
Y30-34,ED5-8,PC,T,EA18,1995-01-01,
Y30-34,ED5-8,PC,T,EA18,1996-01-01,
Y30-34,ED5-8,PC,T,EA18,1997-01-01,
Y30-34,ED5-8,PC,T,EA18,1998-01-01,
Y30-34,ED5-8,PC,T,EA18,1999-01-01,
Y30-34,ED5-8,PC,T,EA18,2000-01-01,23.3
Y30-34,ED5-8,PC,T,EA18,2001-01-01,24.0
Y30-34,ED5-8,PC,T,EA18,2002-01-01,24.9
Y30-34,ED5-8,PC,T,EA18,2003-01-01,26.4
Y30-34,ED5-8,PC,T,EA18,2004-01-01,28.1
Y30-34,ED5-8,PC,T,EA18,2005-01-01,29.2
Y30-34,ED5-8,PC,T,EA18,2006-01-01,29.9
Y30-34,ED5-8,PC,T,EA18,2007-01-01,31.0
Y30-34,ED5-8,PC,T,EA18,2008-01-01,31.8
Y30-34,ED5-8,PC,T,EA18,2009-01-01,32.6
Y30-34,ED5-8,PC,T,EA18,2010-01-01,33.6
Y30-34,ED5-8,PC,T,EA18,2011-01-01,34.1
Y30-34,ED5-8,PC,T,EA18,2012-01-01,35.0
Y30-34,ED5-8,PC,T,EA18,2013-01-01,35.9
Y30-34,ED5-8,PC,T,EA18,2014-01-01,36.4
Y30-34,ED5-8,PC,T,EA18,2015-01-01,37.1
Y30-34,ED5-8,PC,T,EA18,2016-01-01,37.4
Y30-34,ED5-8,PC,T,EA18,2017-01-01,38.2
Y30-34,ED5-8,PC,T,EA19,1992-01-01,
Y30-34,ED5-8,PC,T,EA19,1993-01-01,
Y30-34,ED5-8,PC,T,EA19,1994-01-01,
Y30-34,ED5-8,PC,T,EA19,1995-01-01,
Y30-34,ED5-8,PC,T,EA19,1996-01-01,
Y30-34,ED5-8,PC,T,EA19,1997-01-01,
Y30-34,ED5-8,PC,T,EA19,1998-01-01,
Y30-34,ED5-8,PC,T,EA19,1999-01-01,
Y30-34,ED5-8,PC,T,EA19,2000-01-01,23.5
Y30-34,ED5-8,PC,T,EA19,2001-01-01,24.0
Y30-34,ED5-8,PC,T,EA19,2002-01-01,24.8
Y30-34,ED5-8,PC,T,EA19,2003-01-01,26.4
Y30-34,ED5-8,PC,T,EA19,2004-01-01,28.1
Y30-34,ED5-8,PC,T,EA19,2005-01-01,29.3
Y30-34,ED5-8,PC,T,EA19,2006-01-01,30.0
Y30-34,ED5-8,PC,T,EA19,2007-01-01,31.1
Y30-34,ED5-8,PC,T,EA19,2008-01-01,31.9
Y30-34,ED5-8,PC,T,EA19,2009-01-01,32.6
Y30-34,ED5-8,PC,T,EA19,2010-01-01,33.7
Y30-34,ED5-8,PC,T,EA19,2011-01-01,34.2
Y30-34,ED5-8,PC,T,EA19,2012-01-01,35.1
Y30-34,ED5-8,PC,T,EA19,2013-01-01,36.1
Y30-34,ED5-8,PC,T,EA19,2014-01-01,36.5
Y30-34,ED5-8,PC,T,EA19,2015-01-01,37.3
Y30-34,ED5-8,PC,T,EA19,2016-01-01,37.6
Y30-34,ED5-8,PC,T,EA19,2017-01-01,38.4
Y30-34,ED5-8,PC,T,EE,1992-01-01,
Y30-34,ED5-8,PC,T,EE,1993-01-01,
Y30-34,ED5-8,PC,T,EE,1994-01-01,
Y30-34,ED5-8,PC,T,EE,1995-01-01,
Y30-34,ED5-8,PC,T,EE,1996-01-01,
Y30-34,ED5-8,PC,T,EE,1997-01-01,
Y30-34,ED5-8,PC,T,EE,1998-01-01,32.5
Y30-34,ED5-8,PC,T,EE,1999-01-01,29.5
Y30-34,ED5-8,PC,T,EE,2000-01-01,30.4
Y30-34,ED5-8,PC,T,EE,2001-01-01,28.5
Y30-34,ED5-8,PC,T,EE,2002-01-01,27.7
Y30-34,ED5-8,PC,T,EE,2003-01-01,28.0
Y30-34,ED5-8,PC,T,EE,2004-01-01,28.3
Y30-34,ED5-8,PC,T,EE,2005-01-01,31.7
Y30-34,ED5-8,PC,T,EE,2006-01-01,32.5
Y30-34,ED5-8,PC,T,EE,2007-01-01,33.5
Y30-34,ED5-8,PC,T,EE,2008-01-01,34.4
Y30-34,ED5-8,PC,T,EE,2009-01-01,36.3
Y30-34,ED5-8,PC,T,EE,2010-01-01,40.2
Y30-34,ED5-8,PC,T,EE,2011-01-01,40.2
Y30-34,ED5-8,PC,T,EE,2012-01-01,39.5
Y30-34,ED5-8,PC,T,EE,2013-01-01,42.5
Y30-34,ED5-8,PC,T,EE,2014-01-01,43.2
Y30-34,ED5-8,PC,T,EE,2015-01-01,45.3
Y30-34,ED5-8,PC,T,EE,2016-01-01,45.4
Y30-34,ED5-8,PC,T,EE,2017-01-01,48.4
Y30-34,ED5-8,PC,T,EL,1992-01-01,17.7
Y30-34,ED5-8,PC,T,EL,1993-01-01,18.6
Y30-34,ED5-8,PC,T,EL,1994-01-01,19.5
Y30-34,ED5-8,PC,T,EL,1995-01-01,20.7
Y30-34,ED5-8,PC,T,EL,1996-01-01,22.1
Y30-34,ED5-8,PC,T,EL,1997-01-01,23.1
Y30-34,ED5-8,PC,T,EL,1998-01-01,25.8
Y30-34,ED5-8,PC,T,EL,1999-01-01,25.4
Y30-34,ED5-8,PC,T,EL,2000-01-01,25.4
Y30-34,ED5-8,PC,T,EL,2001-01-01,25.0
Y30-34,ED5-8,PC,T,EL,2002-01-01,23.5
Y30-34,ED5-8,PC,T,EL,2003-01-01,23.0
Y30-34,ED5-8,PC,T,EL,2004-01-01,25.1
Y30-34,ED5-8,PC,T,EL,2005-01-01,25.5
Y30-34,ED5-8,PC,T,EL,2006-01-01,26.9
Y30-34,ED5-8,PC,T,EL,2007-01-01,26.3
Y30-34,ED5-8,PC,T,EL,2008-01-01,25.7
Y30-34,ED5-8,PC,T,EL,2009-01-01,26.6
Y30-34,ED5-8,PC,T,EL,2010-01-01,28.6
Y30-34,ED5-8,PC,T,EL,2011-01-01,29.1
Y30-34,ED5-8,PC,T,EL,2012-01-01,31.2
Y30-34,ED5-8,PC,T,EL,2013-01-01,34.9
Y30-34,ED5-8,PC,T,EL,2014-01-01,37.2
