currency,s_adj,sector10,sectpart,stk_flow,partner,bop_item,geotime,date,value
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HR,2018-07-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HR,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HU,2017-09-01,293
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HU,2017-10-01,218
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HU,2017-11-01,200
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HU,2017-12-01,21
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HU,2018-01-01,131
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HU,2018-02-01,25
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HU,2018-03-01,66
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HU,2018-04-01,58
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HU,2018-05-01,97
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HU,2018-06-01,20
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HU,2018-07-01,1
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HU,2018-08-01,35
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IE,2017-09-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IE,2017-10-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IE,2017-11-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IE,2017-12-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IE,2018-01-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IE,2018-02-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IE,2018-03-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IE,2018-04-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IE,2018-05-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IE,2018-06-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IE,2018-07-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IE,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IT,2017-09-01,353
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IT,2017-10-01,1751
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IT,2017-11-01,2060
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IT,2017-12-01,106
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IT,2018-01-01,97
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IT,2018-02-01,1616
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IT,2018-03-01,1872
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IT,2018-04-01,370
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IT,2018-05-01,767
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IT,2018-06-01,129
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IT,2018-07-01,55
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IT,2018-08-01,892
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LT,2017-09-01,2
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LT,2017-10-01,3
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LT,2017-11-01,1
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LT,2017-12-01,3
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LT,2018-01-01,2
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LT,2018-02-01,3
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LT,2018-03-01,1
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LT,2018-04-01,4
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LT,2018-05-01,2
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LT,2018-06-01,7
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LT,2018-07-01,8
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LT,2018-08-01,2
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LU,2017-09-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LU,2017-10-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LU,2017-11-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LU,2017-12-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LU,2018-01-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LU,2018-02-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LU,2018-03-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LU,2018-04-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LU,2018-05-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LU,2018-06-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LU,2018-07-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LU,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LV,2017-09-01,54
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LV,2017-10-01,27
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LV,2017-11-01,32
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LV,2017-12-01,42
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LV,2018-01-01,1
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LV,2018-02-01,99
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LV,2018-03-01,30
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LV,2018-04-01,2
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LV,2018-05-01,50
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LV,2018-06-01,70
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LV,2018-07-01,25
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LV,2018-08-01,13
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MK,2017-09-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MK,2017-10-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MK,2017-11-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MK,2017-12-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MK,2018-01-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MK,2018-02-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MK,2018-03-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MK,2018-04-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MK,2018-05-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MK,2018-06-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MK,2018-07-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MK,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MT,2017-09-01,25
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MT,2017-10-01,41
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MT,2017-11-01,25
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MT,2017-12-01,50
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MT,2018-01-01,21
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MT,2018-02-01,42
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MT,2018-03-01,69
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MT,2018-04-01,128
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MT,2018-05-01,36
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MT,2018-06-01,47
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MT,2018-07-01,22
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MT,2018-08-01,85
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,NL,2017-09-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,NL,2017-10-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,NL,2017-11-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,NL,2017-12-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,NL,2018-01-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,NL,2018-02-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,NL,2018-03-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,NL,2018-04-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,NL,2018-05-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,NL,2018-06-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,NL,2018-07-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,NL,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PL,2017-09-01,161
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PL,2017-10-01,70
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PL,2017-11-01,97
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PL,2017-12-01,129
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PL,2018-01-01,15
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PL,2018-02-01,99
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PL,2018-03-01,121
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PL,2018-04-01,260
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PL,2018-05-01,12
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PL,2018-06-01,197
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PL,2018-07-01,321
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PL,2018-08-01,260
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PT,2017-09-01,131
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PT,2017-10-01,45
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PT,2017-11-01,71
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PT,2017-12-01,56
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PT,2018-01-01,28
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PT,2018-02-01,30
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PT,2018-03-01,16
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PT,2018-04-01,18
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PT,2018-05-01,87
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PT,2018-06-01,479
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PT,2018-07-01,44
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PT,2018-08-01,13
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RO,2017-09-01,14
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RO,2017-10-01,9
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RO,2017-11-01,53
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RO,2017-12-01,7
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RO,2018-01-01,8
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RO,2018-02-01,32
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RO,2018-03-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RO,2018-04-01,15
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RO,2018-05-01,5
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RO,2018-06-01,12
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RO,2018-07-01,26
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RO,2018-08-01,10
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RS,2017-09-01,6
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RS,2017-10-01,4
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RS,2017-11-01,1
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RS,2017-12-01,2
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RS,2018-01-01,5
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RS,2018-02-01,11
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RS,2018-03-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RS,2018-04-01,10
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RS,2018-05-01,2
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RS,2018-06-01,2
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RS,2018-07-01,4
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RS,2018-08-01,1
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SE,2017-09-01,2522
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SE,2017-10-01,1304
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SE,2017-11-01,753
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SE,2017-12-01,561
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SE,2018-01-01,220
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SE,2018-02-01,155
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SE,2018-03-01,696
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SE,2018-04-01,274
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SE,2018-05-01,206
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SE,2018-06-01,845
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SE,2018-07-01,27
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SE,2018-08-01,1084
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SI,2017-09-01,8
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SI,2017-10-01,10
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SI,2017-11-01,12
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SI,2017-12-01,10
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SI,2018-01-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SI,2018-02-01,1
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SI,2018-03-01,8
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SI,2018-04-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SI,2018-05-01,1
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SI,2018-06-01,3
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SI,2018-07-01,1
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SI,2018-08-01,5
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SK,2017-09-01,19
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SK,2017-10-01,1
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SK,2017-11-01,31
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SK,2017-12-01,49
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SK,2018-01-01,16
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SK,2018-02-01,46
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SK,2018-03-01,6
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SK,2018-04-01,21
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SK,2018-05-01,62
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SK,2018-06-01,30
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SK,2018-07-01,57
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SK,2018-08-01,5
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,AT,2017-09-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,AT,2017-10-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,AT,2017-11-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,AT,2017-12-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,AT,2018-01-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,AT,2018-02-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,AT,2018-03-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,AT,2018-04-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,AT,2018-05-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,AT,2018-06-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,AT,2018-07-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,AT,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BE,2017-09-01,5633
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BE,2017-10-01,4459
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BE,2017-11-01,5363
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BE,2017-12-01,27813
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BE,2018-01-01,752
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BE,2018-02-01,5299
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BE,2018-03-01,1337
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BE,2018-04-01,1512
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BE,2018-05-01,2911
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BE,2018-06-01,2372
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BE,2018-07-01,5744
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BE,2018-08-01,2978
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BG,2017-09-01,130
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BG,2017-10-01,1747
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BG,2017-11-01,375
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BG,2017-12-01,1229
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BG,2018-01-01,1345
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BG,2018-02-01,215
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BG,2018-03-01,651
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BG,2018-04-01,406
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BG,2018-05-01,181
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BG,2018-06-01,392
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BG,2018-07-01,538
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BG,2018-08-01,334
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CY,2017-09-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CY,2017-10-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CY,2017-11-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CY,2017-12-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CY,2018-01-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CY,2018-02-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CY,2018-03-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CY,2018-04-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CY,2018-05-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CY,2018-06-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CY,2018-07-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CY,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CZ,2017-09-01,1502
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CZ,2017-10-01,7996
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CZ,2017-11-01,1316
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CZ,2017-12-01,9148
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CZ,2018-01-01,7412
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CZ,2018-02-01,4463
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CZ,2018-03-01,7230
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CZ,2018-04-01,4592
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CZ,2018-05-01,2117
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CZ,2018-06-01,3689
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CZ,2018-07-01,4811
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CZ,2018-08-01,1114
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DE,2017-09-01,1818
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DE,2017-10-01,21044
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DE,2017-11-01,20049
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DE,2017-12-01,1246
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DE,2018-01-01,14791
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DE,2018-02-01,12813
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DE,2018-03-01,12654
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DE,2018-04-01,1369
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DE,2018-05-01,16871
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DE,2018-06-01,10057
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DE,2018-07-01,28044
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DE,2018-08-01,8304
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DK,2017-09-01,2266
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DK,2017-10-01,2912
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DK,2017-11-01,2011
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DK,2017-12-01,7830
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DK,2018-01-01,2919
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DK,2018-02-01,1351
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DK,2018-03-01,7122
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DK,2018-04-01,5301
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DK,2018-05-01,2656
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DK,2018-06-01,3399
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DK,2018-07-01,3379
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DK,2018-08-01,4873
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EA19,2017-09-01,19545
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EA19,2017-10-01,35702
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EA19,2017-11-01,25873
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EA19,2017-12-01,67057
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EA19,2018-01-01,46653
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EA19,2018-02-01,40267
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EA19,2018-03-01,64070
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EA19,2018-04-01,90682
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EA19,2018-05-01,31070
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EA19,2018-06-01,54763
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EA19,2018-07-01,10005
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EA19,2018-08-01,59228
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EE,2017-09-01,139
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EE,2017-10-01,206
