currency,partner,sector10,sectpart,stk_flow,bop_item,geo\time,date,value
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2001-01-01,3442.4 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2002-01-01,8477.6 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2003-01-01,5122.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2004-01-01,5430.7 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2005-01-01,8750.3 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2006-01-01,3949.6 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2007-01-01,15776.2 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2008-01-01,13531.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2009-01-01,-5942.7 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2010-01-01,9096.9 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2011-01-01,-4302.3 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2012-01-01,3884.6 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2013-01-01,-3812.1 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2014-01-01,13005.9 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2015-01-01,15116.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2016-01-01,4410.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2017-01-01,12959.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,1999-01-01,43688.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2000-01-01,45883.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2001-01-01,56176.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2002-01-01,54043.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2003-01-01,36892.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2004-01-01,28512.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2005-01-01,68603.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2006-01-01,62876.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2007-01-01,62203.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2008-01-01,46045.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2009-01-01,13120.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2010-01-01,28954.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2011-01-01,30805.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2012-01-01,25253.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2013-01-01,23758.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2014-01-01,4309.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2015-01-01,38809.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2016-01-01,40976.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FR,2017-01-01,42410.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,1999-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2000-01-01,8610.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2001-01-01,8219.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2002-01-01,7549.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2003-01-01,12070.0 
