reason,sex,age,unit,geotime,date,value
FAMRESP,M,Y20-64,PC_INAC,RO,2014-01-01,1.2
FAMRESP,M,Y20-64,PC_INAC,RO,2015-01-01,1.6
FAMRESP,M,Y20-64,PC_INAC,RO,2016-01-01,1.4
FAMRESP,M,Y20-64,PC_INAC,RO,2017-01-01,1.7
FAMRESP,M,Y20-64,PC_INAC,SE,2000-01-01,2.9
FAMRESP,M,Y20-64,PC_INAC,SE,2001-01-01,5.5
FAMRESP,M,Y20-64,PC_INAC,SE,2002-01-01,5.3
FAMRESP,M,Y20-64,PC_INAC,SE,2003-01-01,4.7
FAMRESP,M,Y20-64,PC_INAC,SE,2004-01-01,5.1
FAMRESP,M,Y20-64,PC_INAC,SE,2005-01-01,
FAMRESP,M,Y20-64,PC_INAC,SE,2006-01-01,
FAMRESP,M,Y20-64,PC_INAC,SE,2007-01-01,0.8
FAMRESP,M,Y20-64,PC_INAC,SE,2008-01-01,
FAMRESP,M,Y20-64,PC_INAC,SE,2009-01-01,0.9
FAMRESP,M,Y20-64,PC_INAC,SE,2010-01-01,0.8
FAMRESP,M,Y20-64,PC_INAC,SE,2011-01-01,0.7
FAMRESP,M,Y20-64,PC_INAC,SE,2012-01-01,0.9
FAMRESP,M,Y20-64,PC_INAC,SE,2013-01-01,0.6
FAMRESP,M,Y20-64,PC_INAC,SE,2014-01-01,0.7
FAMRESP,M,Y20-64,PC_INAC,SE,2015-01-01,0.6
FAMRESP,M,Y20-64,PC_INAC,SE,2016-01-01,0.7
FAMRESP,M,Y20-64,PC_INAC,SE,2017-01-01,1.0
FAMRESP,M,Y20-64,PC_INAC,SI,2000-01-01,3.9
FAMRESP,M,Y20-64,PC_INAC,SI,2001-01-01,3.8
FAMRESP,M,Y20-64,PC_INAC,SI,2002-01-01,3.1
FAMRESP,M,Y20-64,PC_INAC,SI,2003-01-01,3.4
FAMRESP,M,Y20-64,PC_INAC,SI,2004-01-01,1.9
FAMRESP,M,Y20-64,PC_INAC,SI,2005-01-01,5.2
FAMRESP,M,Y20-64,PC_INAC,SI,2006-01-01,5.5
FAMRESP,M,Y20-64,PC_INAC,SI,2007-01-01,4.0
FAMRESP,M,Y20-64,PC_INAC,SI,2008-01-01,4.4
FAMRESP,M,Y20-64,PC_INAC,SI,2009-01-01,5.1
FAMRESP,M,Y20-64,PC_INAC,SI,2010-01-01,5.8
FAMRESP,M,Y20-64,PC_INAC,SI,2011-01-01,5.4
FAMRESP,M,Y20-64,PC_INAC,SI,2012-01-01,3.9
FAMRESP,M,Y20-64,PC_INAC,SI,2013-01-01,4.1
FAMRESP,M,Y20-64,PC_INAC,SI,2014-01-01,3.8
FAMRESP,M,Y20-64,PC_INAC,SI,2015-01-01,3.6
FAMRESP,M,Y20-64,PC_INAC,SI,2016-01-01,6.1
FAMRESP,M,Y20-64,PC_INAC,SI,2017-01-01,5.5
FAMRESP,M,Y20-64,PC_INAC,SK,2000-01-01,1.4
FAMRESP,M,Y20-64,PC_INAC,SK,2001-01-01,
FAMRESP,M,Y20-64,PC_INAC,SK,2002-01-01,
FAMRESP,M,Y20-64,PC_INAC,SK,2003-01-01,1.1
FAMRESP,M,Y20-64,PC_INAC,SK,2004-01-01,1.4
FAMRESP,M,Y20-64,PC_INAC,SK,2005-01-01,
FAMRESP,M,Y20-64,PC_INAC,SK,2006-01-01,1.3
FAMRESP,M,Y20-64,PC_INAC,SK,2007-01-01,2.8
FAMRESP,M,Y20-64,PC_INAC,SK,2008-01-01,4.3
FAMRESP,M,Y20-64,PC_INAC,SK,2009-01-01,4.4
FAMRESP,M,Y20-64,PC_INAC,SK,2010-01-01,3.9
FAMRESP,M,Y20-64,PC_INAC,SK,2011-01-01,4.8
FAMRESP,M,Y20-64,PC_INAC,SK,2012-01-01,4.6
FAMRESP,M,Y20-64,PC_INAC,SK,2013-01-01,4.0
FAMRESP,M,Y20-64,PC_INAC,SK,2014-01-01,4.0
FAMRESP,M,Y20-64,PC_INAC,SK,2015-01-01,4.5
FAMRESP,M,Y20-64,PC_INAC,SK,2016-01-01,6.0
FAMRESP,M,Y20-64,PC_INAC,SK,2017-01-01,5.7
FAMRESP,M,Y20-64,PC_INAC,TR,2000-01-01,
FAMRESP,M,Y20-64,PC_INAC,TR,2001-01-01,
FAMRESP,M,Y20-64,PC_INAC,TR,2002-01-01,
FAMRESP,M,Y20-64,PC_INAC,TR,2003-01-01,
FAMRESP,M,Y20-64,PC_INAC,TR,2004-01-01,
FAMRESP,M,Y20-64,PC_INAC,TR,2005-01-01,
FAMRESP,M,Y20-64,PC_INAC,TR,2006-01-01,2.3
FAMRESP,M,Y20-64,PC_INAC,TR,2007-01-01,2.4
FAMRESP,M,Y20-64,PC_INAC,TR,2008-01-01,2.2
FAMRESP,M,Y20-64,PC_INAC,TR,2009-01-01,3.4
FAMRESP,M,Y20-64,PC_INAC,TR,2010-01-01,3.5
FAMRESP,M,Y20-64,PC_INAC,TR,2011-01-01,4.0
FAMRESP,M,Y20-64,PC_INAC,TR,2012-01-01,4.1
FAMRESP,M,Y20-64,PC_INAC,TR,2013-01-01,4.3
FAMRESP,M,Y20-64,PC_INAC,TR,2014-01-01,5.7
FAMRESP,M,Y20-64,PC_INAC,TR,2015-01-01,5.6
FAMRESP,M,Y20-64,PC_INAC,TR,2016-01-01,5.6
FAMRESP,M,Y20-64,PC_INAC,TR,2017-01-01,7.0
FAMRESP,M,Y20-64,PC_INAC,UK,2000-01-01,6.7
FAMRESP,M,Y20-64,PC_INAC,UK,2001-01-01,6.7
FAMRESP,M,Y20-64,PC_INAC,UK,2002-01-01,7.1
FAMRESP,M,Y20-64,PC_INAC,UK,2003-01-01,6.9
FAMRESP,M,Y20-64,PC_INAC,UK,2004-01-01,7.2
FAMRESP,M,Y20-64,PC_INAC,UK,2005-01-01,2.5
FAMRESP,M,Y20-64,PC_INAC,UK,2006-01-01,
FAMRESP,M,Y20-64,PC_INAC,UK,2007-01-01,
FAMRESP,M,Y20-64,PC_INAC,UK,2008-01-01,7.6
FAMRESP,M,Y20-64,PC_INAC,UK,2009-01-01,7.3
FAMRESP,M,Y20-64,PC_INAC,UK,2010-01-01,6.9
FAMRESP,M,Y20-64,PC_INAC,UK,2011-01-01,7.4
FAMRESP,M,Y20-64,PC_INAC,UK,2012-01-01,7.7
FAMRESP,M,Y20-64,PC_INAC,UK,2013-01-01,8.5
FAMRESP,M,Y20-64,PC_INAC,UK,2014-01-01,8.4
FAMRESP,M,Y20-64,PC_INAC,UK,2015-01-01,9.0
FAMRESP,M,Y20-64,PC_INAC,UK,2016-01-01,8.6
FAMRESP,M,Y20-64,PC_INAC,UK,2017-01-01,8.7
FAMRESP,T,Y20-64,PC_INAC,AT,2000-01-01,26.3
FAMRESP,T,Y20-64,PC_INAC,AT,2001-01-01,25.3
FAMRESP,T,Y20-64,PC_INAC,AT,2002-01-01,25.3
FAMRESP,T,Y20-64,PC_INAC,AT,2003-01-01,23.6
FAMRESP,T,Y20-64,PC_INAC,AT,2004-01-01,20.5
FAMRESP,T,Y20-64,PC_INAC,AT,2005-01-01,26.0
FAMRESP,T,Y20-64,PC_INAC,AT,2006-01-01,26.4
FAMRESP,T,Y20-64,PC_INAC,AT,2007-01-01,27.4
FAMRESP,T,Y20-64,PC_INAC,AT,2008-01-01,26.1
FAMRESP,T,Y20-64,PC_INAC,AT,2009-01-01,24.6
FAMRESP,T,Y20-64,PC_INAC,AT,2010-01-01,23.2
FAMRESP,T,Y20-64,PC_INAC,AT,2011-01-01,22.6
FAMRESP,T,Y20-64,PC_INAC,AT,2012-01-01,21.4
FAMRESP,T,Y20-64,PC_INAC,AT,2013-01-01,21.5
FAMRESP,T,Y20-64,PC_INAC,AT,2014-01-01,20.0
FAMRESP,T,Y20-64,PC_INAC,AT,2015-01-01,19.2
FAMRESP,T,Y20-64,PC_INAC,AT,2016-01-01,20.1
FAMRESP,T,Y20-64,PC_INAC,AT,2017-01-01,19.0
FAMRESP,T,Y20-64,PC_INAC,BE,2000-01-01,
FAMRESP,T,Y20-64,PC_INAC,BE,2001-01-01,0.9
FAMRESP,T,Y20-64,PC_INAC,BE,2002-01-01,0.9
FAMRESP,T,Y20-64,PC_INAC,BE,2003-01-01,1.0
FAMRESP,T,Y20-64,PC_INAC,BE,2004-01-01,0.8
FAMRESP,T,Y20-64,PC_INAC,BE,2005-01-01,20.6
FAMRESP,T,Y20-64,PC_INAC,BE,2006-01-01,20.5
FAMRESP,T,Y20-64,PC_INAC,BE,2007-01-01,21.1
FAMRESP,T,Y20-64,PC_INAC,BE,2008-01-01,19.6
FAMRESP,T,Y20-64,PC_INAC,BE,2009-01-01,18.9
FAMRESP,T,Y20-64,PC_INAC,BE,2010-01-01,19.4
FAMRESP,T,Y20-64,PC_INAC,BE,2011-01-01,17.4
FAMRESP,T,Y20-64,PC_INAC,BE,2012-01-01,18.4
FAMRESP,T,Y20-64,PC_INAC,BE,2013-01-01,18.0
FAMRESP,T,Y20-64,PC_INAC,BE,2014-01-01,17.7
FAMRESP,T,Y20-64,PC_INAC,BE,2015-01-01,16.8
FAMRESP,T,Y20-64,PC_INAC,BE,2016-01-01,17.4
FAMRESP,T,Y20-64,PC_INAC,BE,2017-01-01,16.6
FAMRESP,T,Y20-64,PC_INAC,BG,2000-01-01,9.4
FAMRESP,T,Y20-64,PC_INAC,BG,2001-01-01,11.1
FAMRESP,T,Y20-64,PC_INAC,BG,2002-01-01,10.3
FAMRESP,T,Y20-64,PC_INAC,BG,2003-01-01,11.8
FAMRESP,T,Y20-64,PC_INAC,BG,2004-01-01,11.5
FAMRESP,T,Y20-64,PC_INAC,BG,2005-01-01,13.4
FAMRESP,T,Y20-64,PC_INAC,BG,2006-01-01,16.3
FAMRESP,T,Y20-64,PC_INAC,BG,2007-01-01,17.3
FAMRESP,T,Y20-64,PC_INAC,BG,2008-01-01,20.3
FAMRESP,T,Y20-64,PC_INAC,BG,2009-01-01,21.0
FAMRESP,T,Y20-64,PC_INAC,BG,2010-01-01,19.6
FAMRESP,T,Y20-64,PC_INAC,BG,2011-01-01,17.8
FAMRESP,T,Y20-64,PC_INAC,BG,2012-01-01,17.9
FAMRESP,T,Y20-64,PC_INAC,BG,2013-01-01,19.5
FAMRESP,T,Y20-64,PC_INAC,BG,2014-01-01,21.7
FAMRESP,T,Y20-64,PC_INAC,BG,2015-01-01,22.2
FAMRESP,T,Y20-64,PC_INAC,BG,2016-01-01,24.3
FAMRESP,T,Y20-64,PC_INAC,BG,2017-01-01,27.6
FAMRESP,T,Y20-64,PC_INAC,CH,2000-01-01,48.6
FAMRESP,T,Y20-64,PC_INAC,CH,2001-01-01,45.9
FAMRESP,T,Y20-64,PC_INAC,CH,2002-01-01,43.1
FAMRESP,T,Y20-64,PC_INAC,CH,2003-01-01,41.7
FAMRESP,T,Y20-64,PC_INAC,CH,2004-01-01,41.3
FAMRESP,T,Y20-64,PC_INAC,CH,2005-01-01,40.0
FAMRESP,T,Y20-64,PC_INAC,CH,2006-01-01,40.6
FAMRESP,T,Y20-64,PC_INAC,CH,2007-01-01,40.6
FAMRESP,T,Y20-64,PC_INAC,CH,2008-01-01,36.8
FAMRESP,T,Y20-64,PC_INAC,CH,2009-01-01,36.2
FAMRESP,T,Y20-64,PC_INAC,CH,2010-01-01,34.7
FAMRESP,T,Y20-64,PC_INAC,CH,2011-01-01,33.5
FAMRESP,T,Y20-64,PC_INAC,CH,2012-01-01,31.9
FAMRESP,T,Y20-64,PC_INAC,CH,2013-01-01,28.7
FAMRESP,T,Y20-64,PC_INAC,CH,2014-01-01,27.9
FAMRESP,T,Y20-64,PC_INAC,CH,2015-01-01,26.9
FAMRESP,T,Y20-64,PC_INAC,CH,2016-01-01,27.3
FAMRESP,T,Y20-64,PC_INAC,CH,2017-01-01,27.1
FAMRESP,T,Y20-64,PC_INAC,CY,2000-01-01,61.2
FAMRESP,T,Y20-64,PC_INAC,CY,2001-01-01,61.7
FAMRESP,T,Y20-64,PC_INAC,CY,2002-01-01,59.0
FAMRESP,T,Y20-64,PC_INAC,CY,2003-01-01,58.2
FAMRESP,T,Y20-64,PC_INAC,CY,2004-01-01,59.8
FAMRESP,T,Y20-64,PC_INAC,CY,2005-01-01,57.6
FAMRESP,T,Y20-64,PC_INAC,CY,2006-01-01,55.5
FAMRESP,T,Y20-64,PC_INAC,CY,2007-01-01,52.7
FAMRESP,T,Y20-64,PC_INAC,CY,2008-01-01,49.3
FAMRESP,T,Y20-64,PC_INAC,CY,2009-01-01,46.2
FAMRESP,T,Y20-64,PC_INAC,CY,2010-01-01,43.7
FAMRESP,T,Y20-64,PC_INAC,CY,2011-01-01,41.2
FAMRESP,T,Y20-64,PC_INAC,CY,2012-01-01,40.5
FAMRESP,T,Y20-64,PC_INAC,CY,2013-01-01,36.4
FAMRESP,T,Y20-64,PC_INAC,CY,2014-01-01,33.6
FAMRESP,T,Y20-64,PC_INAC,CY,2015-01-01,36.0
FAMRESP,T,Y20-64,PC_INAC,CY,2016-01-01,41.0
FAMRESP,T,Y20-64,PC_INAC,CY,2017-01-01,42.7
FAMRESP,T,Y20-64,PC_INAC,CZ,2000-01-01,22.7
FAMRESP,T,Y20-64,PC_INAC,CZ,2001-01-01,22.7
FAMRESP,T,Y20-64,PC_INAC,CZ,2002-01-01,21.7
FAMRESP,T,Y20-64,PC_INAC,CZ,2003-01-01,20.8
FAMRESP,T,Y20-64,PC_INAC,CZ,2004-01-01,20.4
FAMRESP,T,Y20-64,PC_INAC,CZ,2005-01-01,20.1
FAMRESP,T,Y20-64,PC_INAC,CZ,2006-01-01,20.1
FAMRESP,T,Y20-64,PC_INAC,CZ,2007-01-01,21.3
FAMRESP,T,Y20-64,PC_INAC,CZ,2008-01-01,21.5
FAMRESP,T,Y20-64,PC_INAC,CZ,2009-01-01,21.4
FAMRESP,T,Y20-64,PC_INAC,CZ,2010-01-01,21.2
FAMRESP,T,Y20-64,PC_INAC,CZ,2011-01-01,21.1
FAMRESP,T,Y20-64,PC_INAC,CZ,2012-01-01,22.3
FAMRESP,T,Y20-64,PC_INAC,CZ,2013-01-01,22.3
FAMRESP,T,Y20-64,PC_INAC,CZ,2014-01-01,23.0
FAMRESP,T,Y20-64,PC_INAC,CZ,2015-01-01,24.7
FAMRESP,T,Y20-64,PC_INAC,CZ,2016-01-01,24.1
FAMRESP,T,Y20-64,PC_INAC,CZ,2017-01-01,26.2
FAMRESP,T,Y20-64,PC_INAC,DE,2000-01-01,24.2
FAMRESP,T,Y20-64,PC_INAC,DE,2001-01-01,24.1
FAMRESP,T,Y20-64,PC_INAC,DE,2002-01-01,22.6
FAMRESP,T,Y20-64,PC_INAC,DE,2003-01-01,22.9
FAMRESP,T,Y20-64,PC_INAC,DE,2004-01-01,23.4
FAMRESP,T,Y20-64,PC_INAC,DE,2005-01-01,23.5
FAMRESP,T,Y20-64,PC_INAC,DE,2006-01-01,21.6
FAMRESP,T,Y20-64,PC_INAC,DE,2007-01-01,22.2
FAMRESP,T,Y20-64,PC_INAC,DE,2008-01-01,19.8
FAMRESP,T,Y20-64,PC_INAC,DE,2009-01-01,20.4
FAMRESP,T,Y20-64,PC_INAC,DE,2010-01-01,20.0
FAMRESP,T,Y20-64,PC_INAC,DE,2011-01-01,20.1
FAMRESP,T,Y20-64,PC_INAC,DE,2012-01-01,21.8
FAMRESP,T,Y20-64,PC_INAC,DE,2013-01-01,20.5
FAMRESP,T,Y20-64,PC_INAC,DE,2014-01-01,19.6
FAMRESP,T,Y20-64,PC_INAC,DE,2015-01-01,19.0
FAMRESP,T,Y20-64,PC_INAC,DE,2016-01-01,19.0
FAMRESP,T,Y20-64,PC_INAC,DE,2017-01-01,18.9
FAMRESP,T,Y20-64,PC_INAC,DK,2000-01-01,10.5
FAMRESP,T,Y20-64,PC_INAC,DK,2001-01-01,9.8
FAMRESP,T,Y20-64,PC_INAC,DK,2002-01-01,8.9
FAMRESP,T,Y20-64,PC_INAC,DK,2003-01-01,9.8
FAMRESP,T,Y20-64,PC_INAC,DK,2004-01-01,7.4
FAMRESP,T,Y20-64,PC_INAC,DK,2005-01-01,8.0
FAMRESP,T,Y20-64,PC_INAC,DK,2006-01-01,7.3
FAMRESP,T,Y20-64,PC_INAC,DK,2007-01-01,4.8
FAMRESP,T,Y20-64,PC_INAC,DK,2008-01-01,4.6
FAMRESP,T,Y20-64,PC_INAC,DK,2009-01-01,4.7
FAMRESP,T,Y20-64,PC_INAC,DK,2010-01-01,5.1
FAMRESP,T,Y20-64,PC_INAC,DK,2011-01-01,4.8
FAMRESP,T,Y20-64,PC_INAC,DK,2012-01-01,4.4
FAMRESP,T,Y20-64,PC_INAC,DK,2013-01-01,4.6
FAMRESP,T,Y20-64,PC_INAC,DK,2014-01-01,4.9
FAMRESP,T,Y20-64,PC_INAC,DK,2015-01-01,4.9
FAMRESP,T,Y20-64,PC_INAC,DK,2016-01-01,4.7
FAMRESP,T,Y20-64,PC_INAC,DK,2017-01-01,5.0
FAMRESP,T,Y20-64,PC_INAC,EA18,2000-01-01,23.6
FAMRESP,T,Y20-64,PC_INAC,EA18,2001-01-01,22.6
FAMRESP,T,Y20-64,PC_INAC,EA18,2002-01-01,21.8
FAMRESP,T,Y20-64,PC_INAC,EA18,2003-01-01,21.6
FAMRESP,T,Y20-64,PC_INAC,EA18,2004-01-01,17.7
FAMRESP,T,Y20-64,PC_INAC,EA18,2005-01-01,20.1
FAMRESP,T,Y20-64,PC_INAC,EA18,2006-01-01,20.6
FAMRESP,T,Y20-64,PC_INAC,EA18,2007-01-01,20.6
FAMRESP,T,Y20-64,PC_INAC,EA18,2008-01-01,19.5
FAMRESP,T,Y20-64,PC_INAC,EA18,2009-01-01,19.2
FAMRESP,T,Y20-64,PC_INAC,EA18,2010-01-01,18.0
FAMRESP,T,Y20-64,PC_INAC,EA18,2011-01-01,17.6
FAMRESP,T,Y20-64,PC_INAC,EA18,2012-01-01,17.9
FAMRESP,T,Y20-64,PC_INAC,EA18,2013-01-01,19.4
FAMRESP,T,Y20-64,PC_INAC,EA18,2014-01-01,18.9
FAMRESP,T,Y20-64,PC_INAC,EA18,2015-01-01,19.1
FAMRESP,T,Y20-64,PC_INAC,EA18,2016-01-01,19.3
FAMRESP,T,Y20-64,PC_INAC,EA18,2017-01-01,19.6
FAMRESP,T,Y20-64,PC_INAC,EA19,2000-01-01,23.5
FAMRESP,T,Y20-64,PC_INAC,EA19,2001-01-01,22.5
FAMRESP,T,Y20-64,PC_INAC,EA19,2002-01-01,21.7
FAMRESP,T,Y20-64,PC_INAC,EA19,2003-01-01,21.5
FAMRESP,T,Y20-64,PC_INAC,EA19,2004-01-01,17.6
FAMRESP,T,Y20-64,PC_INAC,EA19,2005-01-01,20.0
FAMRESP,T,Y20-64,PC_INAC,EA19,2006-01-01,20.5
FAMRESP,T,Y20-64,PC_INAC,EA19,2007-01-01,20.5
FAMRESP,T,Y20-64,PC_INAC,EA19,2008-01-01,19.4
FAMRESP,T,Y20-64,PC_INAC,EA19,2009-01-01,19.2
FAMRESP,T,Y20-64,PC_INAC,EA19,2010-01-01,18.0
FAMRESP,T,Y20-64,PC_INAC,EA19,2011-01-01,17.5
FAMRESP,T,Y20-64,PC_INAC,EA19,2012-01-01,17.9
FAMRESP,T,Y20-64,PC_INAC,EA19,2013-01-01,19.3
FAMRESP,T,Y20-64,PC_INAC,EA19,2014-01-01,18.9
FAMRESP,T,Y20-64,PC_INAC,EA19,2015-01-01,19.1
FAMRESP,T,Y20-64,PC_INAC,EA19,2016-01-01,19.3
FAMRESP,T,Y20-64,PC_INAC,EA19,2017-01-01,19.5
FAMRESP,T,Y20-64,PC_INAC,EE,2000-01-01,19.0
FAMRESP,T,Y20-64,PC_INAC,EE,2001-01-01,19.6
FAMRESP,T,Y20-64,PC_INAC,EE,2002-01-01,20.0
FAMRESP,T,Y20-64,PC_INAC,EE,2003-01-01,20.0
FAMRESP,T,Y20-64,PC_INAC,EE,2004-01-01,22.6
FAMRESP,T,Y20-64,PC_INAC,EE,2005-01-01,21.9
FAMRESP,T,Y20-64,PC_INAC,EE,2006-01-01,22.3
FAMRESP,T,Y20-64,PC_INAC,EE,2007-01-01,24.3
FAMRESP,T,Y20-64,PC_INAC,EE,2008-01-01,26.1
FAMRESP,T,Y20-64,PC_INAC,EE,2009-01-01,25.8
FAMRESP,T,Y20-64,PC_INAC,EE,2010-01-01,22.8
FAMRESP,T,Y20-64,PC_INAC,EE,2011-01-01,21.5
FAMRESP,T,Y20-64,PC_INAC,EE,2012-01-01,24.7
FAMRESP,T,Y20-64,PC_INAC,EE,2013-01-01,25.4
FAMRESP,T,Y20-64,PC_INAC,EE,2014-01-01,25.2
FAMRESP,T,Y20-64,PC_INAC,EE,2015-01-01,25.5
FAMRESP,T,Y20-64,PC_INAC,EE,2016-01-01,29.2
FAMRESP,T,Y20-64,PC_INAC,EE,2017-01-01,27.5
FAMRESP,T,Y20-64,PC_INAC,EL,2000-01-01,35.7
FAMRESP,T,Y20-64,PC_INAC,EL,2001-01-01,35.0
FAMRESP,T,Y20-64,PC_INAC,EL,2002-01-01,31.6
FAMRESP,T,Y20-64,PC_INAC,EL,2003-01-01,30.1
FAMRESP,T,Y20-64,PC_INAC,EL,2004-01-01,29.7
FAMRESP,T,Y20-64,PC_INAC,EL,2005-01-01,29.6
FAMRESP,T,Y20-64,PC_INAC,EL,2006-01-01,31.1
FAMRESP,T,Y20-64,PC_INAC,EL,2007-01-01,29.9
FAMRESP,T,Y20-64,PC_INAC,EL,2008-01-01,29.3
FAMRESP,T,Y20-64,PC_INAC,EL,2009-01-01,28.4
FAMRESP,T,Y20-64,PC_INAC,EL,2010-01-01,26.4
FAMRESP,T,Y20-64,PC_INAC,EL,2011-01-01,23.8
FAMRESP,T,Y20-64,PC_INAC,EL,2012-01-01,21.9
FAMRESP,T,Y20-64,PC_INAC,EL,2013-01-01,21.0
FAMRESP,T,Y20-64,PC_INAC,EL,2014-01-01,19.1
FAMRESP,T,Y20-64,PC_INAC,EL,2015-01-01,17.7
FAMRESP,T,Y20-64,PC_INAC,EL,2016-01-01,17.4
FAMRESP,T,Y20-64,PC_INAC,EL,2017-01-01,17.3
FAMRESP,T,Y20-64,PC_INAC,ES,2000-01-01,30.1
FAMRESP,T,Y20-64,PC_INAC,ES,2001-01-01,24.8
FAMRESP,T,Y20-64,PC_INAC,ES,2002-01-01,25.2
FAMRESP,T,Y20-64,PC_INAC,ES,2003-01-01,24.3
FAMRESP,T,Y20-64,PC_INAC,ES,2004-01-01,23.0
FAMRESP,T,Y20-64,PC_INAC,ES,2005-01-01,38.8
FAMRESP,T,Y20-64,PC_INAC,ES,2006-01-01,38.8
FAMRESP,T,Y20-64,PC_INAC,ES,2007-01-01,39.4
FAMRESP,T,Y20-64,PC_INAC,ES,2008-01-01,37.2
FAMRESP,T,Y20-64,PC_INAC,ES,2009-01-01,35.1
FAMRESP,T,Y20-64,PC_INAC,ES,2010-01-01,33.2
FAMRESP,T,Y20-64,PC_INAC,ES,2011-01-01,32.7
FAMRESP,T,Y20-64,PC_INAC,ES,2012-01-01,30.1
FAMRESP,T,Y20-64,PC_INAC,ES,2013-01-01,28.4
FAMRESP,T,Y20-64,PC_INAC,ES,2014-01-01,28.0
FAMRESP,T,Y20-64,PC_INAC,ES,2015-01-01,29.9
FAMRESP,T,Y20-64,PC_INAC,ES,2016-01-01,29.8
FAMRESP,T,Y20-64,PC_INAC,ES,2017-01-01,29.7
FAMRESP,T,Y20-64,PC_INAC,EU27,2000-01-01,22.6
FAMRESP,T,Y20-64,PC_INAC,EU27,2001-01-01,21.8
FAMRESP,T,Y20-64,PC_INAC,EU27,2002-01-01,21.1
FAMRESP,T,Y20-64,PC_INAC,EU27,2003-01-01,21.1
FAMRESP,T,Y20-64,PC_INAC,EU27,2004-01-01,18.5
FAMRESP,T,Y20-64,PC_INAC,EU27,2005-01-01,17.0
FAMRESP,T,Y20-64,PC_INAC,EU27,2006-01-01,17.6
FAMRESP,T,Y20-64,PC_INAC,EU27,2007-01-01,17.6
FAMRESP,T,Y20-64,PC_INAC,EU27,2008-01-01,20.1
FAMRESP,T,Y20-64,PC_INAC,EU27,2009-01-01,19.9
FAMRESP,T,Y20-64,PC_INAC,EU27,2010-01-01,19.1
FAMRESP,T,Y20-64,PC_INAC,EU27,2011-01-01,19.0
FAMRESP,T,Y20-64,PC_INAC,EU27,2012-01-01,19.4
FAMRESP,T,Y20-64,PC_INAC,EU27,2013-01-01,20.4
FAMRESP,T,Y20-64,PC_INAC,EU27,2014-01-01,20.3
FAMRESP,T,Y20-64,PC_INAC,EU27,2015-01-01,20.7
FAMRESP,T,Y20-64,PC_INAC,EU27,2016-01-01,21.1
FAMRESP,T,Y20-64,PC_INAC,EU27,2017-01-01,21.4
FAMRESP,T,Y20-64,PC_INAC,EU28,2000-01-01,
FAMRESP,T,Y20-64,PC_INAC,EU28,2001-01-01,
FAMRESP,T,Y20-64,PC_INAC,EU28,2002-01-01,20.9
FAMRESP,T,Y20-64,PC_INAC,EU28,2003-01-01,21.1
FAMRESP,T,Y20-64,PC_INAC,EU28,2004-01-01,18.4
FAMRESP,T,Y20-64,PC_INAC,EU28,2005-01-01,17.0
FAMRESP,T,Y20-64,PC_INAC,EU28,2006-01-01,17.6
FAMRESP,T,Y20-64,PC_INAC,EU28,2007-01-01,17.7
FAMRESP,T,Y20-64,PC_INAC,EU28,2008-01-01,20.1
FAMRESP,T,Y20-64,PC_INAC,EU28,2009-01-01,19.9
FAMRESP,T,Y20-64,PC_INAC,EU28,2010-01-01,19.1
FAMRESP,T,Y20-64,PC_INAC,EU28,2011-01-01,19.0
FAMRESP,T,Y20-64,PC_INAC,EU28,2012-01-01,19.4
FAMRESP,T,Y20-64,PC_INAC,EU28,2013-01-01,20.4
FAMRESP,T,Y20-64,PC_INAC,EU28,2014-01-01,20.2
FAMRESP,T,Y20-64,PC_INAC,EU28,2015-01-01,20.7
FAMRESP,T,Y20-64,PC_INAC,EU28,2016-01-01,21.1
FAMRESP,T,Y20-64,PC_INAC,EU28,2017-01-01,21.4
FAMRESP,T,Y20-64,PC_INAC,FI,2000-01-01,14.1
FAMRESP,T,Y20-64,PC_INAC,FI,2001-01-01,13.9
FAMRESP,T,Y20-64,PC_INAC,FI,2002-01-01,11.9
FAMRESP,T,Y20-64,PC_INAC,FI,2003-01-01,12.8
FAMRESP,T,Y20-64,PC_INAC,FI,2004-01-01,13.7
FAMRESP,T,Y20-64,PC_INAC,FI,2005-01-01,13.0
FAMRESP,T,Y20-64,PC_INAC,FI,2006-01-01,14.1
FAMRESP,T,Y20-64,PC_INAC,FI,2007-01-01,13.3
FAMRESP,T,Y20-64,PC_INAC,FI,2008-01-01,13.1
FAMRESP,T,Y20-64,PC_INAC,FI,2009-01-01,12.0
FAMRESP,T,Y20-64,PC_INAC,FI,2010-01-01,13.1
FAMRESP,T,Y20-64,PC_INAC,FI,2011-01-01,13.1
FAMRESP,T,Y20-64,PC_INAC,FI,2012-01-01,13.3
FAMRESP,T,Y20-64,PC_INAC,FI,2013-01-01,12.9
FAMRESP,T,Y20-64,PC_INAC,FI,2014-01-01,12.5
FAMRESP,T,Y20-64,PC_INAC,FI,2015-01-01,13.1
FAMRESP,T,Y20-64,PC_INAC,FI,2016-01-01,12.5
FAMRESP,T,Y20-64,PC_INAC,FI,2017-01-01,12.6
FAMRESP,T,Y20-64,PC_INAC,FR,2000-01-01,1.4
FAMRESP,T,Y20-64,PC_INAC,FR,2001-01-01,1.4
FAMRESP,T,Y20-64,PC_INAC,FR,2002-01-01,1.1
FAMRESP,T,Y20-64,PC_INAC,FR,2003-01-01,1.3
FAMRESP,T,Y20-64,PC_INAC,FR,2004-01-01,1.5
