unit,nace_r2,s_adj,na_item,geotime,date,value
THS_PER,TOTAL,NSA,EMP_DC,SK,2013-04-01,2186.92
THS_PER,TOTAL,NSA,EMP_DC,SK,2013-07-01,2195.32
THS_PER,TOTAL,NSA,EMP_DC,SK,2013-10-01,2196.04
THS_PER,TOTAL,NSA,EMP_DC,SK,2014-01-01,2204.96
THS_PER,TOTAL,NSA,EMP_DC,SK,2014-04-01,2218.57
THS_PER,TOTAL,NSA,EMP_DC,SK,2014-07-01,2227.13
THS_PER,TOTAL,NSA,EMP_DC,SK,2014-10-01,2241.94
THS_PER,TOTAL,NSA,EMP_DC,SK,2015-01-01,2243.59
THS_PER,TOTAL,NSA,EMP_DC,SK,2015-04-01,2264.02
THS_PER,TOTAL,NSA,EMP_DC,SK,2015-07-01,2275.05
THS_PER,TOTAL,NSA,EMP_DC,SK,2015-10-01,2285.74
THS_PER,TOTAL,NSA,EMP_DC,SK,2016-01-01,2293.8
THS_PER,TOTAL,NSA,EMP_DC,SK,2016-04-01,2315.51
THS_PER,TOTAL,NSA,EMP_DC,SK,2016-07-01,2330.53
THS_PER,TOTAL,NSA,EMP_DC,SK,2016-10-01,2344.36
THS_PER,TOTAL,NSA,EMP_DC,SK,2017-01-01,2341.65
THS_PER,TOTAL,NSA,EMP_DC,SK,2017-04-01,2365.2
THS_PER,TOTAL,NSA,EMP_DC,SK,2017-07-01,2385.15
THS_PER,TOTAL,NSA,EMP_DC,SK,2017-10-01,2397.02
THS_PER,TOTAL,NSA,EMP_DC,SK,2018-01-01,2394.0
THS_PER,TOTAL,NSA,EMP_DC,SK,2018-04-01,2416.03
THS_PER,TOTAL,NSA,EMP_DC,UK,1995-01-01,25517.14
THS_PER,TOTAL,NSA,EMP_DC,UK,1995-04-01,25711.24
THS_PER,TOTAL,NSA,EMP_DC,UK,1995-07-01,25997.86
THS_PER,TOTAL,NSA,EMP_DC,UK,1995-10-01,26031.12
THS_PER,TOTAL,NSA,EMP_DC,UK,1996-01-01,25826.32
THS_PER,TOTAL,NSA,EMP_DC,UK,1996-04-01,25945.16
THS_PER,TOTAL,NSA,EMP_DC,UK,1996-07-01,26200.02
THS_PER,TOTAL,NSA,EMP_DC,UK,1996-10-01,26253.5
THS_PER,TOTAL,NSA,EMP_DC,UK,1997-01-01,26244.69
THS_PER,TOTAL,NSA,EMP_DC,UK,1997-04-01,26444.24
THS_PER,TOTAL,NSA,EMP_DC,UK,1997-07-01,26707.38
THS_PER,TOTAL,NSA,EMP_DC,UK,1997-10-01,26694.84
THS_PER,TOTAL,NSA,EMP_DC,UK,1998-01-01,26546.32
THS_PER,TOTAL,NSA,EMP_DC,UK,1998-04-01,26641.9
THS_PER,TOTAL,NSA,EMP_DC,UK,1998-07-01,26968.58
THS_PER,TOTAL,NSA,EMP_DC,UK,1998-10-01,27017.32
THS_PER,TOTAL,NSA,EMP_DC,UK,1999-01-01,26908.9
THS_PER,TOTAL,NSA,EMP_DC,UK,1999-04-01,27023.09
THS_PER,TOTAL,NSA,EMP_DC,UK,1999-07-01,27351.15
THS_PER,TOTAL,NSA,EMP_DC,UK,1999-10-01,27385.18
THS_PER,TOTAL,NSA,EMP_DC,UK,2000-01-01,27238.59
THS_PER,TOTAL,NSA,EMP_DC,UK,2000-04-01,27399.08
THS_PER,TOTAL,NSA,EMP_DC,UK,2000-07-01,27684.75
THS_PER,TOTAL,NSA,EMP_DC,UK,2000-10-01,27610.75
THS_PER,TOTAL,NSA,EMP_DC,UK,2001-01-01,27504.98
THS_PER,TOTAL,NSA,EMP_DC,UK,2001-04-01,27642.63
THS_PER,TOTAL,NSA,EMP_DC,UK,2001-07-01,27837.73
THS_PER,TOTAL,NSA,EMP_DC,UK,2001-10-01,27860.23
THS_PER,TOTAL,NSA,EMP_DC,UK,2002-01-01,27688.45
THS_PER,TOTAL,NSA,EMP_DC,UK,2002-04-01,27872.76
THS_PER,TOTAL,NSA,EMP_DC,UK,2002-07-01,28050.5
THS_PER,TOTAL,NSA,EMP_DC,UK,2002-10-01,28163.9
THS_PER,TOTAL,NSA,EMP_DC,UK,2003-01-01,28001.9
THS_PER,TOTAL,NSA,EMP_DC,UK,2003-04-01,28166.34
THS_PER,TOTAL,NSA,EMP_DC,UK,2003-07-01,28366.09
THS_PER,TOTAL,NSA,EMP_DC,UK,2003-10-01,28357.96
THS_PER,TOTAL,NSA,EMP_DC,UK,2004-01-01,28371.29
THS_PER,TOTAL,NSA,EMP_DC,UK,2004-04-01,28407.11
THS_PER,TOTAL,NSA,EMP_DC,UK,2004-07-01,28627.03
THS_PER,TOTAL,NSA,EMP_DC,UK,2004-10-01,28728.38
THS_PER,TOTAL,NSA,EMP_DC,UK,2005-01-01,28704.68
THS_PER,TOTAL,NSA,EMP_DC,UK,2005-04-01,28735.01
THS_PER,TOTAL,NSA,EMP_DC,UK,2005-07-01,29035.31
THS_PER,TOTAL,NSA,EMP_DC,UK,2005-10-01,28937.6
THS_PER,TOTAL,NSA,EMP_DC,UK,2006-01-01,28965.6
THS_PER,TOTAL,NSA,EMP_DC,UK,2006-04-01,29031.51
THS_PER,TOTAL,NSA,EMP_DC,UK,2006-07-01,29288.7
THS_PER,TOTAL,NSA,EMP_DC,UK,2006-10-01,29276.0
THS_PER,TOTAL,NSA,EMP_DC,UK,2007-01-01,29108.35
THS_PER,TOTAL,NSA,EMP_DC,UK,2007-04-01,29241.89
THS_PER,TOTAL,NSA,EMP_DC,UK,2007-07-01,29524.7
THS_PER,TOTAL,NSA,EMP_DC,UK,2007-10-01,29640.04
THS_PER,TOTAL,NSA,EMP_DC,UK,2008-01-01,29595.72
THS_PER,TOTAL,NSA,EMP_DC,UK,2008-04-01,29637.06
THS_PER,TOTAL,NSA,EMP_DC,UK,2008-07-01,29684.88
THS_PER,TOTAL,NSA,EMP_DC,UK,2008-10-01,29592.6
THS_PER,TOTAL,NSA,EMP_DC,UK,2009-01-01,29276.71
THS_PER,TOTAL,NSA,EMP_DC,UK,2009-04-01,29003.29
THS_PER,TOTAL,NSA,EMP_DC,UK,2009-07-01,29170.24
THS_PER,TOTAL,NSA,EMP_DC,UK,2009-10-01,29166.81
THS_PER,TOTAL,NSA,EMP_DC,UK,2010-01-01,28923.54
THS_PER,TOTAL,NSA,EMP_DC,UK,2010-04-01,29109.71
THS_PER,TOTAL,NSA,EMP_DC,UK,2010-07-01,29483.8
THS_PER,TOTAL,NSA,EMP_DC,UK,2010-10-01,29390.42
THS_PER,TOTAL,NSA,EMP_DC,UK,2011-01-01,29349.88
THS_PER,TOTAL,NSA,EMP_DC,UK,2011-04-01,29366.97
THS_PER,TOTAL,NSA,EMP_DC,UK,2011-07-01,29376.22
THS_PER,TOTAL,NSA,EMP_DC,UK,2011-10-01,29405.44
THS_PER,TOTAL,NSA,EMP_DC,UK,2012-01-01,29365.19
THS_PER,TOTAL,NSA,EMP_DC,UK,2012-04-01,29587.21
THS_PER,TOTAL,NSA,EMP_DC,UK,2012-07-01,29851.1
THS_PER,TOTAL,NSA,EMP_DC,UK,2012-10-01,29974.64
THS_PER,TOTAL,NSA,EMP_DC,UK,2013-01-01,29750.28
THS_PER,TOTAL,NSA,EMP_DC,UK,2013-04-01,29860.87
THS_PER,TOTAL,NSA,EMP_DC,UK,2013-07-01,30195.11
THS_PER,TOTAL,NSA,EMP_DC,UK,2013-10-01,30362.62
THS_PER,TOTAL,NSA,EMP_DC,UK,2014-01-01,30446.06
THS_PER,TOTAL,NSA,EMP_DC,UK,2014-04-01,30627.54
THS_PER,TOTAL,NSA,EMP_DC,UK,2014-07-01,30918.89
THS_PER,TOTAL,NSA,EMP_DC,UK,2014-10-01,31017.15
THS_PER,TOTAL,NSA,EMP_DC,UK,2015-01-01,31073.78
THS_PER,TOTAL,NSA,EMP_DC,UK,2015-04-01,31034.76
THS_PER,TOTAL,NSA,EMP_DC,UK,2015-07-01,31412.21
THS_PER,TOTAL,NSA,EMP_DC,UK,2015-10-01,31603.85
THS_PER,TOTAL,NSA,EMP_DC,UK,2016-01-01,31481.58
THS_PER,TOTAL,NSA,EMP_DC,UK,2016-04-01,31649.03
THS_PER,TOTAL,NSA,EMP_DC,UK,2016-07-01,31868.76
THS_PER,TOTAL,NSA,EMP_DC,UK,2016-10-01,31902.2
THS_PER,TOTAL,NSA,EMP_DC,UK,2017-01-01,31866.17
THS_PER,TOTAL,NSA,EMP_DC,UK,2017-04-01,31996.09
THS_PER,TOTAL,NSA,EMP_DC,UK,2017-07-01,32140.69
THS_PER,TOTAL,NSA,EMP_DC,UK,2017-10-01,32230.56
THS_PER,TOTAL,NSA,EMP_DC,UK,2018-01-01,32277.1
THS_PER,TOTAL,NSA,EMP_DC,UK,2018-04-01,32318.97
THS_PER,TOTAL,NSA,SAL_DC,AT,1995-01-01,3031.55
THS_PER,TOTAL,NSA,SAL_DC,AT,1995-04-01,3090.42
THS_PER,TOTAL,NSA,SAL_DC,AT,1995-07-01,3156.9
THS_PER,TOTAL,NSA,SAL_DC,AT,1995-10-01,3090.72
THS_PER,TOTAL,NSA,SAL_DC,AT,1996-01-01,3022.51
THS_PER,TOTAL,NSA,SAL_DC,AT,1996-04-01,3082.64
THS_PER,TOTAL,NSA,SAL_DC,AT,1996-07-01,3156.19
THS_PER,TOTAL,NSA,SAL_DC,AT,1996-10-01,3092.71
THS_PER,TOTAL,NSA,SAL_DC,AT,1997-01-01,3050.81
THS_PER,TOTAL,NSA,SAL_DC,AT,1997-04-01,3110.45
THS_PER,TOTAL,NSA,SAL_DC,AT,1997-07-01,3181.86
THS_PER,TOTAL,NSA,SAL_DC,AT,1997-10-01,3123.33
THS_PER,TOTAL,NSA,SAL_DC,AT,1998-01-01,3079.4
THS_PER,TOTAL,NSA,SAL_DC,AT,1998-04-01,3147.75
THS_PER,TOTAL,NSA,SAL_DC,AT,1998-07-01,3217.42
THS_PER,TOTAL,NSA,SAL_DC,AT,1998-10-01,3156.92
THS_PER,TOTAL,NSA,SAL_DC,AT,1999-01-01,3134.6
THS_PER,TOTAL,NSA,SAL_DC,AT,1999-04-01,3202.35
THS_PER,TOTAL,NSA,SAL_DC,AT,1999-07-01,3273.1
THS_PER,TOTAL,NSA,SAL_DC,AT,1999-10-01,3210.71
THS_PER,TOTAL,NSA,SAL_DC,AT,2000-01-01,3174.33
THS_PER,TOTAL,NSA,SAL_DC,AT,2000-04-01,3242.9
THS_PER,TOTAL,NSA,SAL_DC,AT,2000-07-01,3311.21
THS_PER,TOTAL,NSA,SAL_DC,AT,2000-10-01,3246.23
THS_PER,TOTAL,NSA,SAL_DC,AT,2001-01-01,3201.3
THS_PER,TOTAL,NSA,SAL_DC,AT,2001-04-01,3261.82
THS_PER,TOTAL,NSA,SAL_DC,AT,2001-07-01,3331.66
THS_PER,TOTAL,NSA,SAL_DC,AT,2001-10-01,3265.44
THS_PER,TOTAL,NSA,SAL_DC,AT,2002-01-01,3197.04
THS_PER,TOTAL,NSA,SAL_DC,AT,2002-04-01,3253.18
THS_PER,TOTAL,NSA,SAL_DC,AT,2002-07-01,3324.02
THS_PER,TOTAL,NSA,SAL_DC,AT,2002-10-01,3258.04
THS_PER,TOTAL,NSA,SAL_DC,AT,2003-01-01,3209.09
THS_PER,TOTAL,NSA,SAL_DC,AT,2003-04-01,3271.19
THS_PER,TOTAL,NSA,SAL_DC,AT,2003-07-01,3345.12
THS_PER,TOTAL,NSA,SAL_DC,AT,2003-10-01,3275.86
THS_PER,TOTAL,NSA,SAL_DC,AT,2004-01-01,3211.32
THS_PER,TOTAL,NSA,SAL_DC,AT,2004-04-01,3280.79
THS_PER,TOTAL,NSA,SAL_DC,AT,2004-07-01,3363.95
THS_PER,TOTAL,NSA,SAL_DC,AT,2004-10-01,3304.34
THS_PER,TOTAL,NSA,SAL_DC,AT,2005-01-01,3250.17
THS_PER,TOTAL,NSA,SAL_DC,AT,2005-04-01,3316.51
THS_PER,TOTAL,NSA,SAL_DC,AT,2005-07-01,3402.03
THS_PER,TOTAL,NSA,SAL_DC,AT,2005-10-01,3344.89
THS_PER,TOTAL,NSA,SAL_DC,AT,2006-01-01,3293.02
THS_PER,TOTAL,NSA,SAL_DC,AT,2006-04-01,3371.91
THS_PER,TOTAL,NSA,SAL_DC,AT,2006-07-01,3463.24
THS_PER,TOTAL,NSA,SAL_DC,AT,2006-10-01,3411.03
THS_PER,TOTAL,NSA,SAL_DC,AT,2007-01-01,3371.77
THS_PER,TOTAL,NSA,SAL_DC,AT,2007-04-01,3435.72
THS_PER,TOTAL,NSA,SAL_DC,AT,2007-07-01,3526.08
THS_PER,TOTAL,NSA,SAL_DC,AT,2007-10-01,3479.28
THS_PER,TOTAL,NSA,SAL_DC,AT,2008-01-01,3455.33
THS_PER,TOTAL,NSA,SAL_DC,AT,2008-04-01,3510.47
THS_PER,TOTAL,NSA,SAL_DC,AT,2008-07-01,3589.81
THS_PER,TOTAL,NSA,SAL_DC,AT,2008-10-01,3521.82
THS_PER,TOTAL,NSA,SAL_DC,AT,2009-01-01,3457.36
THS_PER,TOTAL,NSA,SAL_DC,AT,2009-04-01,3483.27
THS_PER,TOTAL,NSA,SAL_DC,AT,2009-07-01,3546.21
THS_PER,TOTAL,NSA,SAL_DC,AT,2009-10-01,3493.34
THS_PER,TOTAL,NSA,SAL_DC,AT,2010-01-01,3446.81
THS_PER,TOTAL,NSA,SAL_DC,AT,2010-04-01,3510.28
THS_PER,TOTAL,NSA,SAL_DC,AT,2010-07-01,3595.43
THS_PER,TOTAL,NSA,SAL_DC,AT,2010-10-01,3549.37
THS_PER,TOTAL,NSA,SAL_DC,AT,2011-01-01,3508.43
THS_PER,TOTAL,NSA,SAL_DC,AT,2011-04-01,3574.55
THS_PER,TOTAL,NSA,SAL_DC,AT,2011-07-01,3664.26
THS_PER,TOTAL,NSA,SAL_DC,AT,2011-10-01,3612.6
THS_PER,TOTAL,NSA,SAL_DC,AT,2012-01-01,3571.28
THS_PER,TOTAL,NSA,SAL_DC,AT,2012-04-01,3631.84
THS_PER,TOTAL,NSA,SAL_DC,AT,2012-07-01,3712.42
THS_PER,TOTAL,NSA,SAL_DC,AT,2012-10-01,3649.83
THS_PER,TOTAL,NSA,SAL_DC,AT,2013-01-01,3595.46
THS_PER,TOTAL,NSA,SAL_DC,AT,2013-04-01,3653.18
THS_PER,TOTAL,NSA,SAL_DC,AT,2013-07-01,3731.21
THS_PER,TOTAL,NSA,SAL_DC,AT,2013-10-01,3668.31
THS_PER,TOTAL,NSA,SAL_DC,AT,2014-01-01,3627.24
THS_PER,TOTAL,NSA,SAL_DC,AT,2014-04-01,3685.29
THS_PER,TOTAL,NSA,SAL_DC,AT,2014-07-01,3761.99
THS_PER,TOTAL,NSA,SAL_DC,AT,2014-10-01,3703.37
THS_PER,TOTAL,NSA,SAL_DC,AT,2015-01-01,3663.83
THS_PER,TOTAL,NSA,SAL_DC,AT,2015-04-01,3720.25
THS_PER,TOTAL,NSA,SAL_DC,AT,2015-07-01,3800.68
THS_PER,TOTAL,NSA,SAL_DC,AT,2015-10-01,3749.73
THS_PER,TOTAL,NSA,SAL_DC,AT,2016-01-01,3714.26
THS_PER,TOTAL,NSA,SAL_DC,AT,2016-04-01,3770.93
THS_PER,TOTAL,NSA,SAL_DC,AT,2016-07-01,3853.27
THS_PER,TOTAL,NSA,SAL_DC,AT,2016-10-01,3807.92
THS_PER,TOTAL,NSA,SAL_DC,AT,2017-01-01,3774.89
THS_PER,TOTAL,NSA,SAL_DC,AT,2017-04-01,3844.86
THS_PER,TOTAL,NSA,SAL_DC,AT,2017-07-01,3924.85
THS_PER,TOTAL,NSA,SAL_DC,AT,2017-10-01,3889.49
THS_PER,TOTAL,NSA,SAL_DC,AT,2018-01-01,3870.32
THS_PER,TOTAL,NSA,SAL_DC,AT,2018-04-01,3935.29
THS_PER,TOTAL,NSA,SAL_DC,BE,1995-01-01,3137.6
THS_PER,TOTAL,NSA,SAL_DC,BE,1995-04-01,3149.0
THS_PER,TOTAL,NSA,SAL_DC,BE,1995-07-01,3225.6
THS_PER,TOTAL,NSA,SAL_DC,BE,1995-10-01,3166.3
THS_PER,TOTAL,NSA,SAL_DC,BE,1996-01-01,3151.7
THS_PER,TOTAL,NSA,SAL_DC,BE,1996-04-01,3149.4
THS_PER,TOTAL,NSA,SAL_DC,BE,1996-07-01,3226.5
THS_PER,TOTAL,NSA,SAL_DC,BE,1996-10-01,3167.3
THS_PER,TOTAL,NSA,SAL_DC,BE,1997-01-01,3163.8
THS_PER,TOTAL,NSA,SAL_DC,BE,1997-04-01,3165.9
THS_PER,TOTAL,NSA,SAL_DC,BE,1997-07-01,3252.6
THS_PER,TOTAL,NSA,SAL_DC,BE,1997-10-01,3213.0
THS_PER,TOTAL,NSA,SAL_DC,BE,1998-01-01,3216.6
THS_PER,TOTAL,NSA,SAL_DC,BE,1998-04-01,3226.7
THS_PER,TOTAL,NSA,SAL_DC,BE,1998-07-01,3336.7
THS_PER,TOTAL,NSA,SAL_DC,BE,1998-10-01,3292.2
THS_PER,TOTAL,NSA,SAL_DC,BE,1999-01-01,3284.4
THS_PER,TOTAL,NSA,SAL_DC,BE,1999-04-01,3279.0
THS_PER,TOTAL,NSA,SAL_DC,BE,1999-07-01,3384.0
THS_PER,TOTAL,NSA,SAL_DC,BE,1999-10-01,3343.6
THS_PER,TOTAL,NSA,SAL_DC,BE,2000-01-01,3355.2
THS_PER,TOTAL,NSA,SAL_DC,BE,2000-04-01,3362.3
THS_PER,TOTAL,NSA,SAL_DC,BE,2000-07-01,3480.4
THS_PER,TOTAL,NSA,SAL_DC,BE,2000-10-01,3430.4
THS_PER,TOTAL,NSA,SAL_DC,BE,2001-01-01,3437.0
THS_PER,TOTAL,NSA,SAL_DC,BE,2001-04-01,3436.8
THS_PER,TOTAL,NSA,SAL_DC,BE,2001-07-01,3542.2
THS_PER,TOTAL,NSA,SAL_DC,BE,2001-10-01,3461.4
THS_PER,TOTAL,NSA,SAL_DC,BE,2002-01-01,3445.5
THS_PER,TOTAL,NSA,SAL_DC,BE,2002-04-01,3449.2
THS_PER,TOTAL,NSA,SAL_DC,BE,2002-07-01,3532.0
THS_PER,TOTAL,NSA,SAL_DC,BE,2002-10-01,3446.2
THS_PER,TOTAL,NSA,SAL_DC,BE,2003-01-01,3426.2
THS_PER,TOTAL,NSA,SAL_DC,BE,2003-04-01,3448.1
THS_PER,TOTAL,NSA,SAL_DC,BE,2003-07-01,3534.2
THS_PER,TOTAL,NSA,SAL_DC,BE,2003-10-01,3451.8
THS_PER,TOTAL,NSA,SAL_DC,BE,2004-01-01,3459.4
THS_PER,TOTAL,NSA,SAL_DC,BE,2004-04-01,3478.9
THS_PER,TOTAL,NSA,SAL_DC,BE,2004-07-01,3576.1
THS_PER,TOTAL,NSA,SAL_DC,BE,2004-10-01,3497.6
THS_PER,TOTAL,NSA,SAL_DC,BE,2005-01-01,3522.2
THS_PER,TOTAL,NSA,SAL_DC,BE,2005-04-01,3542.1
THS_PER,TOTAL,NSA,SAL_DC,BE,2005-07-01,3635.8
THS_PER,TOTAL,NSA,SAL_DC,BE,2005-10-01,3542.4
THS_PER,TOTAL,NSA,SAL_DC,BE,2006-01-01,3549.8
THS_PER,TOTAL,NSA,SAL_DC,BE,2006-04-01,3581.3
THS_PER,TOTAL,NSA,SAL_DC,BE,2006-07-01,3685.5
THS_PER,TOTAL,NSA,SAL_DC,BE,2006-10-01,3598.7
THS_PER,TOTAL,NSA,SAL_DC,BE,2007-01-01,3610.1
THS_PER,TOTAL,NSA,SAL_DC,BE,2007-04-01,3641.3
THS_PER,TOTAL,NSA,SAL_DC,BE,2007-07-01,3751.7
THS_PER,TOTAL,NSA,SAL_DC,BE,2007-10-01,3669.9
THS_PER,TOTAL,NSA,SAL_DC,BE,2008-01-01,3686.5
THS_PER,TOTAL,NSA,SAL_DC,BE,2008-04-01,3713.3
THS_PER,TOTAL,NSA,SAL_DC,BE,2008-07-01,3825.4
THS_PER,TOTAL,NSA,SAL_DC,BE,2008-10-01,3723.8
THS_PER,TOTAL,NSA,SAL_DC,BE,2009-01-01,3702.9
THS_PER,TOTAL,NSA,SAL_DC,BE,2009-04-01,3704.4
THS_PER,TOTAL,NSA,SAL_DC,BE,2009-07-01,3791.1
THS_PER,TOTAL,NSA,SAL_DC,BE,2009-10-01,3697.3
THS_PER,TOTAL,NSA,SAL_DC,BE,2010-01-01,3695.1
THS_PER,TOTAL,NSA,SAL_DC,BE,2010-04-01,3721.6
THS_PER,TOTAL,NSA,SAL_DC,BE,2010-07-01,3831.0
THS_PER,TOTAL,NSA,SAL_DC,BE,2010-10-01,3740.8
THS_PER,TOTAL,NSA,SAL_DC,BE,2011-01-01,3750.5
THS_PER,TOTAL,NSA,SAL_DC,BE,2011-04-01,3780.6
THS_PER,TOTAL,NSA,SAL_DC,BE,2011-07-01,3884.5
THS_PER,TOTAL,NSA,SAL_DC,BE,2011-10-01,3785.9
THS_PER,TOTAL,NSA,SAL_DC,BE,2012-01-01,3779.4
THS_PER,TOTAL,NSA,SAL_DC,BE,2012-04-01,3797.6
THS_PER,TOTAL,NSA,SAL_DC,BE,2012-07-01,3889.6
THS_PER,TOTAL,NSA,SAL_DC,BE,2012-10-01,3782.7
THS_PER,TOTAL,NSA,SAL_DC,BE,2013-01-01,3762.8
THS_PER,TOTAL,NSA,SAL_DC,BE,2013-04-01,3768.1
THS_PER,TOTAL,NSA,SAL_DC,BE,2013-07-01,3865.2
THS_PER,TOTAL,NSA,SAL_DC,BE,2013-10-01,3770.0
THS_PER,TOTAL,NSA,SAL_DC,BE,2014-01-01,3761.7
THS_PER,TOTAL,NSA,SAL_DC,BE,2014-04-01,3785.1
THS_PER,TOTAL,NSA,SAL_DC,BE,2014-07-01,3882.0
THS_PER,TOTAL,NSA,SAL_DC,BE,2014-10-01,3791.9
THS_PER,TOTAL,NSA,SAL_DC,BE,2015-01-01,3786.1
THS_PER,TOTAL,NSA,SAL_DC,BE,2015-04-01,3813.8
THS_PER,TOTAL,NSA,SAL_DC,BE,2015-07-01,3918.4
THS_PER,TOTAL,NSA,SAL_DC,BE,2015-10-01,3823.1
THS_PER,TOTAL,NSA,SAL_DC,BE,2016-01-01,3819.7
THS_PER,TOTAL,NSA,SAL_DC,BE,2016-04-01,3856.1
THS_PER,TOTAL,NSA,SAL_DC,BE,2016-07-01,3969.6
THS_PER,TOTAL,NSA,SAL_DC,BE,2016-10-01,3873.9
THS_PER,TOTAL,NSA,SAL_DC,BE,2017-01-01,3877.7
THS_PER,TOTAL,NSA,SAL_DC,BE,2017-04-01,3918.2
THS_PER,TOTAL,NSA,SAL_DC,BE,2017-07-01,4020.8
THS_PER,TOTAL,NSA,SAL_DC,BE,2017-10-01,3919.2
THS_PER,TOTAL,NSA,SAL_DC,BE,2018-01-01,3924.7
THS_PER,TOTAL,NSA,SAL_DC,BE,2018-04-01,3964.2
THS_PER,TOTAL,NSA,SAL_DC,BG,1995-01-01,2641.8
THS_PER,TOTAL,NSA,SAL_DC,BG,1995-04-01,2734.36
THS_PER,TOTAL,NSA,SAL_DC,BG,1995-07-01,2761.94
THS_PER,TOTAL,NSA,SAL_DC,BG,1995-10-01,2734.27
THS_PER,TOTAL,NSA,SAL_DC,BG,1996-01-01,2706.24
THS_PER,TOTAL,NSA,SAL_DC,BG,1996-04-01,2783.85
THS_PER,TOTAL,NSA,SAL_DC,BG,1996-07-01,2776.72
THS_PER,TOTAL,NSA,SAL_DC,BG,1996-10-01,2695.17
THS_PER,TOTAL,NSA,SAL_DC,BG,1997-01-01,2611.16
THS_PER,TOTAL,NSA,SAL_DC,BG,1997-04-01,2641.12
THS_PER,TOTAL,NSA,SAL_DC,BG,1997-07-01,2611.75
THS_PER,TOTAL,NSA,SAL_DC,BG,1997-10-01,2519.68
THS_PER,TOTAL,NSA,SAL_DC,BG,1998-01-01,2499.73
THS_PER,TOTAL,NSA,SAL_DC,BG,1998-04-01,2566.31
THS_PER,TOTAL,NSA,SAL_DC,BG,1998-07-01,2592.82
THS_PER,TOTAL,NSA,SAL_DC,BG,1998-10-01,2442.09
THS_PER,TOTAL,NSA,SAL_DC,BG,1999-01-01,2372.48
THS_PER,TOTAL,NSA,SAL_DC,BG,1999-04-01,2447.58
THS_PER,TOTAL,NSA,SAL_DC,BG,1999-07-01,2450.35
THS_PER,TOTAL,NSA,SAL_DC,BG,1999-10-01,2316.06
THS_PER,TOTAL,NSA,SAL_DC,BG,2000-01-01,2321.96
THS_PER,TOTAL,NSA,SAL_DC,BG,2000-04-01,2374.96
THS_PER,TOTAL,NSA,SAL_DC,BG,2000-07-01,2343.4
THS_PER,TOTAL,NSA,SAL_DC,BG,2000-10-01,2261.04
THS_PER,TOTAL,NSA,SAL_DC,BG,2001-01-01,2224.33
THS_PER,TOTAL,NSA,SAL_DC,BG,2001-04-01,2299.92
THS_PER,TOTAL,NSA,SAL_DC,BG,2001-07-01,2313.96
THS_PER,TOTAL,NSA,SAL_DC,BG,2001-10-01,2251.34
THS_PER,TOTAL,NSA,SAL_DC,BG,2002-01-01,2222.98
THS_PER,TOTAL,NSA,SAL_DC,BG,2002-04-01,2296.71
THS_PER,TOTAL,NSA,SAL_DC,BG,2002-07-01,2327.49
THS_PER,TOTAL,NSA,SAL_DC,BG,2002-10-01,2275.26
THS_PER,TOTAL,NSA,SAL_DC,BG,2003-01-01,2264.78
THS_PER,TOTAL,NSA,SAL_DC,BG,2003-04-01,2346.22
THS_PER,TOTAL,NSA,SAL_DC,BG,2003-07-01,2425.12
THS_PER,TOTAL,NSA,SAL_DC,BG,2003-10-01,2423.8
THS_PER,TOTAL,NSA,SAL_DC,BG,2004-01-01,2344.12
THS_PER,TOTAL,NSA,SAL_DC,BG,2004-04-01,2420.96
THS_PER,TOTAL,NSA,SAL_DC,BG,2004-07-01,2505.5
THS_PER,TOTAL,NSA,SAL_DC,BG,2004-10-01,2456.99
THS_PER,TOTAL,NSA,SAL_DC,BG,2005-01-01,2391.85
THS_PER,TOTAL,NSA,SAL_DC,BG,2005-04-01,2536.69
THS_PER,TOTAL,NSA,SAL_DC,BG,2005-07-01,2605.12
THS_PER,TOTAL,NSA,SAL_DC,BG,2005-10-01,2558.12
THS_PER,TOTAL,NSA,SAL_DC,BG,2006-01-01,2514.12
THS_PER,TOTAL,NSA,SAL_DC,BG,2006-04-01,2633.28
THS_PER,TOTAL,NSA,SAL_DC,BG,2006-07-01,2700.1
THS_PER,TOTAL,NSA,SAL_DC,BG,2006-10-01,2676.98
THS_PER,TOTAL,NSA,SAL_DC,BG,2007-01-01,2625.62
THS_PER,TOTAL,NSA,SAL_DC,BG,2007-04-01,2732.85
THS_PER,TOTAL,NSA,SAL_DC,BG,2007-07-01,2821.41
THS_PER,TOTAL,NSA,SAL_DC,BG,2007-10-01,2781.85
THS_PER,TOTAL,NSA,SAL_DC,BG,2008-01-01,2717.81
THS_PER,TOTAL,NSA,SAL_DC,BG,2008-04-01,2766.92
THS_PER,TOTAL,NSA,SAL_DC,BG,2008-07-01,2901.44
THS_PER,TOTAL,NSA,SAL_DC,BG,2008-10-01,2839.83
THS_PER,TOTAL,NSA,SAL_DC,BG,2009-01-01,2740.49
THS_PER,TOTAL,NSA,SAL_DC,BG,2009-04-01,2771.3
THS_PER,TOTAL,NSA,SAL_DC,BG,2009-07-01,2769.31
THS_PER,TOTAL,NSA,SAL_DC,BG,2009-10-01,2709.33
THS_PER,TOTAL,NSA,SAL_DC,BG,2010-01-01,2600.45
THS_PER,TOTAL,NSA,SAL_DC,BG,2010-04-01,2623.26
THS_PER,TOTAL,NSA,SAL_DC,BG,2010-07-01,2675.92
THS_PER,TOTAL,NSA,SAL_DC,BG,2010-10-01,2610.45
