age,indic_il,sex,wstatus,geotime,date,value
Y_GE18,LI_R_MD60,T,UNE,BE,2006-01-01,31.4
Y_GE18,LI_R_MD60,T,UNE,BE,2007-01-01,34.2
Y_GE18,LI_R_MD60,T,UNE,BE,2008-01-01,34.8
Y_GE18,LI_R_MD60,T,UNE,BE,2009-01-01,33.4
Y_GE18,LI_R_MD60,T,UNE,BE,2010-01-01,30.4
Y_GE18,LI_R_MD60,T,UNE,BE,2011-01-01,37.9
Y_GE18,LI_R_MD60,T,UNE,BE,2012-01-01,34.8
Y_GE18,LI_R_MD60,T,UNE,BE,2013-01-01,46.2
Y_GE18,LI_R_MD60,T,UNE,BE,2014-01-01,42.9
Y_GE18,LI_R_MD60,T,UNE,BE,2015-01-01,40.7
Y_GE18,LI_R_MD60,T,UNE,BE,2016-01-01,45.9
Y_GE18,LI_R_MD60,T,UNE,BE,2017-01-01,49.1
Y_GE18,LI_R_MD60,T,UNE,BG,2006-01-01,47.7
Y_GE18,LI_R_MD60,T,UNE,BG,2007-01-01,55.9
Y_GE18,LI_R_MD60,T,UNE,BG,2008-01-01,55.0
Y_GE18,LI_R_MD60,T,UNE,BG,2009-01-01,52.2
Y_GE18,LI_R_MD60,T,UNE,BG,2010-01-01,48.3
Y_GE18,LI_R_MD60,T,UNE,BG,2011-01-01,52.2
Y_GE18,LI_R_MD60,T,UNE,BG,2012-01-01,48.5
Y_GE18,LI_R_MD60,T,UNE,BG,2013-01-01,47.6
Y_GE18,LI_R_MD60,T,UNE,BG,2014-01-01,50.2
Y_GE18,LI_R_MD60,T,UNE,BG,2015-01-01,53.3
Y_GE18,LI_R_MD60,T,UNE,BG,2016-01-01,54.6
Y_GE18,LI_R_MD60,T,UNE,BG,2017-01-01,58.7
Y_GE18,LI_R_MD60,T,UNE,CH,2006-01-01,
Y_GE18,LI_R_MD60,T,UNE,CH,2007-01-01,36.1
Y_GE18,LI_R_MD60,T,UNE,CH,2008-01-01,39.8
Y_GE18,LI_R_MD60,T,UNE,CH,2009-01-01,37.5
Y_GE18,LI_R_MD60,T,UNE,CH,2010-01-01,33.3
Y_GE18,LI_R_MD60,T,UNE,CH,2011-01-01,30.1
Y_GE18,LI_R_MD60,T,UNE,CH,2012-01-01,38.9
Y_GE18,LI_R_MD60,T,UNE,CH,2013-01-01,32.8
Y_GE18,LI_R_MD60,T,UNE,CH,2014-01-01,24.6
Y_GE18,LI_R_MD60,T,UNE,CH,2015-01-01,27.1
Y_GE18,LI_R_MD60,T,UNE,CH,2016-01-01,38.1
Y_GE18,LI_R_MD60,T,UNE,CH,2017-01-01,
Y_GE18,LI_R_MD60,T,UNE,CY,2006-01-01,30.9
Y_GE18,LI_R_MD60,T,UNE,CY,2007-01-01,28.1
Y_GE18,LI_R_MD60,T,UNE,CY,2008-01-01,21.3
Y_GE18,LI_R_MD60,T,UNE,CY,2009-01-01,38.3
Y_GE18,LI_R_MD60,T,UNE,CY,2010-01-01,35.8
Y_GE18,LI_R_MD60,T,UNE,CY,2011-01-01,36.9
Y_GE18,LI_R_MD60,T,UNE,CY,2012-01-01,31.5
Y_GE18,LI_R_MD60,T,UNE,CY,2013-01-01,33.6
Y_GE18,LI_R_MD60,T,UNE,CY,2014-01-01,32.6
Y_GE18,LI_R_MD60,T,UNE,CY,2015-01-01,42.0
Y_GE18,LI_R_MD60,T,UNE,CY,2016-01-01,37.2
Y_GE18,LI_R_MD60,T,UNE,CY,2017-01-01,36.5
Y_GE18,LI_R_MD60,T,UNE,CZ,2006-01-01,43.3
Y_GE18,LI_R_MD60,T,UNE,CZ,2007-01-01,48.6
Y_GE18,LI_R_MD60,T,UNE,CZ,2008-01-01,47.8
Y_GE18,LI_R_MD60,T,UNE,CZ,2009-01-01,46.9
Y_GE18,LI_R_MD60,T,UNE,CZ,2010-01-01,40.6
Y_GE18,LI_R_MD60,T,UNE,CZ,2011-01-01,46.4
Y_GE18,LI_R_MD60,T,UNE,CZ,2012-01-01,46.7
Y_GE18,LI_R_MD60,T,UNE,CZ,2013-01-01,44.5
Y_GE18,LI_R_MD60,T,UNE,CZ,2014-01-01,47.8
Y_GE18,LI_R_MD60,T,UNE,CZ,2015-01-01,48.7
Y_GE18,LI_R_MD60,T,UNE,CZ,2016-01-01,52.2
Y_GE18,LI_R_MD60,T,UNE,CZ,2017-01-01,48.6
Y_GE18,LI_R_MD60,T,UNE,DE,2006-01-01,43.3
Y_GE18,LI_R_MD60,T,UNE,DE,2007-01-01,51.7
Y_GE18,LI_R_MD60,T,UNE,DE,2008-01-01,56.8
Y_GE18,LI_R_MD60,T,UNE,DE,2009-01-01,62.0
Y_GE18,LI_R_MD60,T,UNE,DE,2010-01-01,70.3
Y_GE18,LI_R_MD60,T,UNE,DE,2011-01-01,67.8
Y_GE18,LI_R_MD60,T,UNE,DE,2012-01-01,69.3
Y_GE18,LI_R_MD60,T,UNE,DE,2013-01-01,69.3
Y_GE18,LI_R_MD60,T,UNE,DE,2014-01-01,67.4
Y_GE18,LI_R_MD60,T,UNE,DE,2015-01-01,69.1
Y_GE18,LI_R_MD60,T,UNE,DE,2016-01-01,70.5
Y_GE18,LI_R_MD60,T,UNE,DE,2017-01-01,70.6
Y_GE18,LI_R_MD60,T,UNE,DK,2006-01-01,25.2
Y_GE18,LI_R_MD60,T,UNE,DK,2007-01-01,31.4
Y_GE18,LI_R_MD60,T,UNE,DK,2008-01-01,33.9
Y_GE18,LI_R_MD60,T,UNE,DK,2009-01-01,41.1
Y_GE18,LI_R_MD60,T,UNE,DK,2010-01-01,36.3
Y_GE18,LI_R_MD60,T,UNE,DK,2011-01-01,28.3
Y_GE18,LI_R_MD60,T,UNE,DK,2012-01-01,27.6
Y_GE18,LI_R_MD60,T,UNE,DK,2013-01-01,33.1
Y_GE18,LI_R_MD60,T,UNE,DK,2014-01-01,27.5
Y_GE18,LI_R_MD60,T,UNE,DK,2015-01-01,37.6
Y_GE18,LI_R_MD60,T,UNE,DK,2016-01-01,38.5
Y_GE18,LI_R_MD60,T,UNE,DK,2017-01-01,43.8
Y_GE18,LI_R_MD60,T,UNE,EA18,2006-01-01,38.8
Y_GE18,LI_R_MD60,T,UNE,EA18,2007-01-01,41.9
Y_GE18,LI_R_MD60,T,UNE,EA18,2008-01-01,44.5
Y_GE18,LI_R_MD60,T,UNE,EA18,2009-01-01,44.7
Y_GE18,LI_R_MD60,T,UNE,EA18,2010-01-01,45.4
Y_GE18,LI_R_MD60,T,UNE,EA18,2011-01-01,45.8
Y_GE18,LI_R_MD60,T,UNE,EA18,2012-01-01,46.1
Y_GE18,LI_R_MD60,T,UNE,EA18,2013-01-01,46.8
Y_GE18,LI_R_MD60,T,UNE,EA18,2014-01-01,46.8
Y_GE18,LI_R_MD60,T,UNE,EA18,2015-01-01,47.3
Y_GE18,LI_R_MD60,T,UNE,EA18,2016-01-01,48.6
Y_GE18,LI_R_MD60,T,UNE,EA18,2017-01-01,47.5
Y_GE18,LI_R_MD60,T,UNE,EA19,2006-01-01,39.0
Y_GE18,LI_R_MD60,T,UNE,EA19,2007-01-01,42.0
Y_GE18,LI_R_MD60,T,UNE,EA19,2008-01-01,44.6
Y_GE18,LI_R_MD60,T,UNE,EA19,2009-01-01,44.8
Y_GE18,LI_R_MD60,T,UNE,EA19,2010-01-01,45.5
Y_GE18,LI_R_MD60,T,UNE,EA19,2011-01-01,45.9
Y_GE18,LI_R_MD60,T,UNE,EA19,2012-01-01,46.2
Y_GE18,LI_R_MD60,T,UNE,EA19,2013-01-01,47.0
Y_GE18,LI_R_MD60,T,UNE,EA19,2014-01-01,46.9
Y_GE18,LI_R_MD60,T,UNE,EA19,2015-01-01,47.4
Y_GE18,LI_R_MD60,T,UNE,EA19,2016-01-01,48.7
Y_GE18,LI_R_MD60,T,UNE,EA19,2017-01-01,47.6
Y_GE18,LI_R_MD60,T,UNE,EE,2006-01-01,60.0
Y_GE18,LI_R_MD60,T,UNE,EE,2007-01-01,61.9
Y_GE18,LI_R_MD60,T,UNE,EE,2008-01-01,61.3
Y_GE18,LI_R_MD60,T,UNE,EE,2009-01-01,55.1
Y_GE18,LI_R_MD60,T,UNE,EE,2010-01-01,46.7
Y_GE18,LI_R_MD60,T,UNE,EE,2011-01-01,52.1
Y_GE18,LI_R_MD60,T,UNE,EE,2012-01-01,55.6
Y_GE18,LI_R_MD60,T,UNE,EE,2013-01-01,54.8
Y_GE18,LI_R_MD60,T,UNE,EE,2014-01-01,54.7
Y_GE18,LI_R_MD60,T,UNE,EE,2015-01-01,54.8
Y_GE18,LI_R_MD60,T,UNE,EE,2016-01-01,54.8
Y_GE18,LI_R_MD60,T,UNE,EE,2017-01-01,50.2
Y_GE18,LI_R_MD60,T,UNE,EL,2006-01-01,33.1
Y_GE18,LI_R_MD60,T,UNE,EL,2007-01-01,35.4
Y_GE18,LI_R_MD60,T,UNE,EL,2008-01-01,36.8
Y_GE18,LI_R_MD60,T,UNE,EL,2009-01-01,38.1
Y_GE18,LI_R_MD60,T,UNE,EL,2010-01-01,38.5
Y_GE18,LI_R_MD60,T,UNE,EL,2011-01-01,44.0
Y_GE18,LI_R_MD60,T,UNE,EL,2012-01-01,45.8
Y_GE18,LI_R_MD60,T,UNE,EL,2013-01-01,46.3
Y_GE18,LI_R_MD60,T,UNE,EL,2014-01-01,45.9
Y_GE18,LI_R_MD60,T,UNE,EL,2015-01-01,44.8
Y_GE18,LI_R_MD60,T,UNE,EL,2016-01-01,47.1
Y_GE18,LI_R_MD60,T,UNE,EL,2017-01-01,45.5
Y_GE18,LI_R_MD60,T,UNE,ES,2006-01-01,37.8
Y_GE18,LI_R_MD60,T,UNE,ES,2007-01-01,39.8
Y_GE18,LI_R_MD60,T,UNE,ES,2008-01-01,37.1
Y_GE18,LI_R_MD60,T,UNE,ES,2009-01-01,38.4
Y_GE18,LI_R_MD60,T,UNE,ES,2010-01-01,40.3
Y_GE18,LI_R_MD60,T,UNE,ES,2011-01-01,40.5
Y_GE18,LI_R_MD60,T,UNE,ES,2012-01-01,43.5
Y_GE18,LI_R_MD60,T,UNE,ES,2013-01-01,44.7
Y_GE18,LI_R_MD60,T,UNE,ES,2014-01-01,48.0
Y_GE18,LI_R_MD60,T,UNE,ES,2015-01-01,46.5
Y_GE18,LI_R_MD60,T,UNE,ES,2016-01-01,49.2
Y_GE18,LI_R_MD60,T,UNE,ES,2017-01-01,46.4
Y_GE18,LI_R_MD60,T,UNE,EU27,2006-01-01,41.3
Y_GE18,LI_R_MD60,T,UNE,EU27,2007-01-01,43.6
Y_GE18,LI_R_MD60,T,UNE,EU27,2008-01-01,44.9
Y_GE18,LI_R_MD60,T,UNE,EU27,2009-01-01,45.3
Y_GE18,LI_R_MD60,T,UNE,EU27,2010-01-01,45.5
Y_GE18,LI_R_MD60,T,UNE,EU27,2011-01-01,45.9
Y_GE18,LI_R_MD60,T,UNE,EU27,2012-01-01,46.4
Y_GE18,LI_R_MD60,T,UNE,EU27,2013-01-01,46.6
Y_GE18,LI_R_MD60,T,UNE,EU27,2014-01-01,47.4
Y_GE18,LI_R_MD60,T,UNE,EU27,2015-01-01,47.6
Y_GE18,LI_R_MD60,T,UNE,EU27,2016-01-01,48.7
Y_GE18,LI_R_MD60,T,UNE,EU27,2017-01-01,47.6
Y_GE18,LI_R_MD60,T,UNE,EU28,2006-01-01,
Y_GE18,LI_R_MD60,T,UNE,EU28,2007-01-01,
Y_GE18,LI_R_MD60,T,UNE,EU28,2008-01-01,
Y_GE18,LI_R_MD60,T,UNE,EU28,2009-01-01,
Y_GE18,LI_R_MD60,T,UNE,EU28,2010-01-01,45.5
Y_GE18,LI_R_MD60,T,UNE,EU28,2011-01-01,45.9
Y_GE18,LI_R_MD60,T,UNE,EU28,2012-01-01,46.3
Y_GE18,LI_R_MD60,T,UNE,EU28,2013-01-01,46.6
Y_GE18,LI_R_MD60,T,UNE,EU28,2014-01-01,47.3
Y_GE18,LI_R_MD60,T,UNE,EU28,2015-01-01,47.5
Y_GE18,LI_R_MD60,T,UNE,EU28,2016-01-01,48.6
Y_GE18,LI_R_MD60,T,UNE,EU28,2017-01-01,47.6
Y_GE18,LI_R_MD60,T,UNE,FI,2006-01-01,41.7
Y_GE18,LI_R_MD60,T,UNE,FI,2007-01-01,41.1
Y_GE18,LI_R_MD60,T,UNE,FI,2008-01-01,42.8
Y_GE18,LI_R_MD60,T,UNE,FI,2009-01-01,51.4
Y_GE18,LI_R_MD60,T,UNE,FI,2010-01-01,45.3
Y_GE18,LI_R_MD60,T,UNE,FI,2011-01-01,43.5
Y_GE18,LI_R_MD60,T,UNE,FI,2012-01-01,45.5
Y_GE18,LI_R_MD60,T,UNE,FI,2013-01-01,37.5
Y_GE18,LI_R_MD60,T,UNE,FI,2014-01-01,46.8
Y_GE18,LI_R_MD60,T,UNE,FI,2015-01-01,39.6
Y_GE18,LI_R_MD60,T,UNE,FI,2016-01-01,37.2
Y_GE18,LI_R_MD60,T,UNE,FI,2017-01-01,35.6
Y_GE18,LI_R_MD60,T,UNE,FR,2006-01-01,31.6
Y_GE18,LI_R_MD60,T,UNE,FR,2007-01-01,34.1
Y_GE18,LI_R_MD60,T,UNE,FR,2008-01-01,39.7
Y_GE18,LI_R_MD60,T,UNE,FR,2009-01-01,37.0
Y_GE18,LI_R_MD60,T,UNE,FR,2010-01-01,33.5
Y_GE18,LI_R_MD60,T,UNE,FR,2011-01-01,36.7
Y_GE18,LI_R_MD60,T,UNE,FR,2012-01-01,36.0
Y_GE18,LI_R_MD60,T,UNE,FR,2013-01-01,35.6
Y_GE18,LI_R_MD60,T,UNE,FR,2014-01-01,31.1
Y_GE18,LI_R_MD60,T,UNE,FR,2015-01-01,37.1
Y_GE18,LI_R_MD60,T,UNE,FR,2016-01-01,38.4
Y_GE18,LI_R_MD60,T,UNE,FR,2017-01-01,38.6
Y_GE18,LI_R_MD60,T,UNE,HR,2006-01-01,
Y_GE18,LI_R_MD60,T,UNE,HR,2007-01-01,
Y_GE18,LI_R_MD60,T,UNE,HR,2008-01-01,
Y_GE18,LI_R_MD60,T,UNE,HR,2009-01-01,
Y_GE18,LI_R_MD60,T,UNE,HR,2010-01-01,45.1
Y_GE18,LI_R_MD60,T,UNE,HR,2011-01-01,42.3
Y_GE18,LI_R_MD60,T,UNE,HR,2012-01-01,43.2
Y_GE18,LI_R_MD60,T,UNE,HR,2013-01-01,43.2
Y_GE18,LI_R_MD60,T,UNE,HR,2014-01-01,43.2
Y_GE18,LI_R_MD60,T,UNE,HR,2015-01-01,42.8
Y_GE18,LI_R_MD60,T,UNE,HR,2016-01-01,43.6
Y_GE18,LI_R_MD60,T,UNE,HR,2017-01-01,
Y_GE18,LI_R_MD60,T,UNE,HU,2006-01-01,52.9
Y_GE18,LI_R_MD60,T,UNE,HU,2007-01-01,46.3
Y_GE18,LI_R_MD60,T,UNE,HU,2008-01-01,48.9
Y_GE18,LI_R_MD60,T,UNE,HU,2009-01-01,47.3
Y_GE18,LI_R_MD60,T,UNE,HU,2010-01-01,44.8
Y_GE18,LI_R_MD60,T,UNE,HU,2011-01-01,47.1
Y_GE18,LI_R_MD60,T,UNE,HU,2012-01-01,49.6
Y_GE18,LI_R_MD60,T,UNE,HU,2013-01-01,53.2
Y_GE18,LI_R_MD60,T,UNE,HU,2014-01-01,54.0
Y_GE18,LI_R_MD60,T,UNE,HU,2015-01-01,54.4
Y_GE18,LI_R_MD60,T,UNE,HU,2016-01-01,48.5
Y_GE18,LI_R_MD60,T,UNE,HU,2017-01-01,51.0
Y_GE18,LI_R_MD60,T,UNE,IE,2006-01-01,49.5
Y_GE18,LI_R_MD60,T,UNE,IE,2007-01-01,42.7
Y_GE18,LI_R_MD60,T,UNE,IE,2008-01-01,28.3
Y_GE18,LI_R_MD60,T,UNE,IE,2009-01-01,28.1
Y_GE18,LI_R_MD60,T,UNE,IE,2010-01-01,27.9
Y_GE18,LI_R_MD60,T,UNE,IE,2011-01-01,31.8
Y_GE18,LI_R_MD60,T,UNE,IE,2012-01-01,35.1
Y_GE18,LI_R_MD60,T,UNE,IE,2013-01-01,37.0
Y_GE18,LI_R_MD60,T,UNE,IE,2014-01-01,37.1
Y_GE18,LI_R_MD60,T,UNE,IE,2015-01-01,40.4
Y_GE18,LI_R_MD60,T,UNE,IE,2016-01-01,40.8
Y_GE18,LI_R_MD60,T,UNE,IE,2017-01-01,
Y_GE18,LI_R_MD60,T,UNE,IS,2006-01-01,13.8
Y_GE18,LI_R_MD60,T,UNE,IS,2007-01-01,20.6
Y_GE18,LI_R_MD60,T,UNE,IS,2008-01-01,25.1
Y_GE18,LI_R_MD60,T,UNE,IS,2009-01-01,29.3
Y_GE18,LI_R_MD60,T,UNE,IS,2010-01-01,25.5
Y_GE18,LI_R_MD60,T,UNE,IS,2011-01-01,21.8
Y_GE18,LI_R_MD60,T,UNE,IS,2012-01-01,20.0
Y_GE18,LI_R_MD60,T,UNE,IS,2013-01-01,29.6
Y_GE18,LI_R_MD60,T,UNE,IS,2014-01-01,25.1
Y_GE18,LI_R_MD60,T,UNE,IS,2015-01-01,22.6
Y_GE18,LI_R_MD60,T,UNE,IS,2016-01-01,27.1
Y_GE18,LI_R_MD60,T,UNE,IS,2017-01-01,
Y_GE18,LI_R_MD60,T,UNE,IT,2006-01-01,44.1
Y_GE18,LI_R_MD60,T,UNE,IT,2007-01-01,44.2
Y_GE18,LI_R_MD60,T,UNE,IT,2008-01-01,44.4
Y_GE18,LI_R_MD60,T,UNE,IT,2009-01-01,41.4
Y_GE18,LI_R_MD60,T,UNE,IT,2010-01-01,45.2
Y_GE18,LI_R_MD60,T,UNE,IT,2011-01-01,47.5
Y_GE18,LI_R_MD60,T,UNE,IT,2012-01-01,45.0
Y_GE18,LI_R_MD60,T,UNE,IT,2013-01-01,47.0
Y_GE18,LI_R_MD60,T,UNE,IT,2014-01-01,48.1
Y_GE18,LI_R_MD60,T,UNE,IT,2015-01-01,47.3
Y_GE18,LI_R_MD60,T,UNE,IT,2016-01-01,45.8
Y_GE18,LI_R_MD60,T,UNE,IT,2017-01-01,42.2
Y_GE18,LI_R_MD60,T,UNE,LT,2006-01-01,61.4
Y_GE18,LI_R_MD60,T,UNE,LT,2007-01-01,57.5
Y_GE18,LI_R_MD60,T,UNE,LT,2008-01-01,52.1
Y_GE18,LI_R_MD60,T,UNE,LT,2009-01-01,53.8
Y_GE18,LI_R_MD60,T,UNE,LT,2010-01-01,56.1
Y_GE18,LI_R_MD60,T,UNE,LT,2011-01-01,53.0
Y_GE18,LI_R_MD60,T,UNE,LT,2012-01-01,54.4
Y_GE18,LI_R_MD60,T,UNE,LT,2013-01-01,61.0
Y_GE18,LI_R_MD60,T,UNE,LT,2014-01-01,62.6
Y_GE18,LI_R_MD60,T,UNE,LT,2015-01-01,62.3
Y_GE18,LI_R_MD60,T,UNE,LT,2016-01-01,60.5
Y_GE18,LI_R_MD60,T,UNE,LT,2017-01-01,61.5
Y_GE18,LI_R_MD60,T,UNE,LU,2006-01-01,49.2
Y_GE18,LI_R_MD60,T,UNE,LU,2007-01-01,46.3
Y_GE18,LI_R_MD60,T,UNE,LU,2008-01-01,52.2
Y_GE18,LI_R_MD60,T,UNE,LU,2009-01-01,45.3
Y_GE18,LI_R_MD60,T,UNE,LU,2010-01-01,43.3
Y_GE18,LI_R_MD60,T,UNE,LU,2011-01-01,42.3
Y_GE18,LI_R_MD60,T,UNE,LU,2012-01-01,51.9
Y_GE18,LI_R_MD60,T,UNE,LU,2013-01-01,53.0
Y_GE18,LI_R_MD60,T,UNE,LU,2014-01-01,50.0
Y_GE18,LI_R_MD60,T,UNE,LU,2015-01-01,42.7
Y_GE18,LI_R_MD60,T,UNE,LU,2016-01-01,44.8
Y_GE18,LI_R_MD60,T,UNE,LU,2017-01-01,54.4
Y_GE18,LI_R_MD60,T,UNE,LV,2006-01-01,63.9
Y_GE18,LI_R_MD60,T,UNE,LV,2007-01-01,55.2
Y_GE18,LI_R_MD60,T,UNE,LV,2008-01-01,50.9
Y_GE18,LI_R_MD60,T,UNE,LV,2009-01-01,57.4
Y_GE18,LI_R_MD60,T,UNE,LV,2010-01-01,47.9
Y_GE18,LI_R_MD60,T,UNE,LV,2011-01-01,50.0
Y_GE18,LI_R_MD60,T,UNE,LV,2012-01-01,51.9
Y_GE18,LI_R_MD60,T,UNE,LV,2013-01-01,55.9
Y_GE18,LI_R_MD60,T,UNE,LV,2014-01-01,53.3
Y_GE18,LI_R_MD60,T,UNE,LV,2015-01-01,55.0
Y_GE18,LI_R_MD60,T,UNE,LV,2016-01-01,55.7
Y_GE18,LI_R_MD60,T,UNE,LV,2017-01-01,56.5
Y_GE18,LI_R_MD60,T,UNE,MK,2006-01-01,
Y_GE18,LI_R_MD60,T,UNE,MK,2007-01-01,
Y_GE18,LI_R_MD60,T,UNE,MK,2008-01-01,
Y_GE18,LI_R_MD60,T,UNE,MK,2009-01-01,
Y_GE18,LI_R_MD60,T,UNE,MK,2010-01-01,
Y_GE18,LI_R_MD60,T,UNE,MK,2011-01-01,
Y_GE18,LI_R_MD60,T,UNE,MK,2012-01-01,46.5
Y_GE18,LI_R_MD60,T,UNE,MK,2013-01-01,43.7
Y_GE18,LI_R_MD60,T,UNE,MK,2014-01-01,40.5
Y_GE18,LI_R_MD60,T,UNE,MK,2015-01-01,39.7
Y_GE18,LI_R_MD60,T,UNE,MK,2016-01-01,41.1
Y_GE18,LI_R_MD60,T,UNE,MK,2017-01-01,
Y_GE18,LI_R_MD60,T,UNE,MT,2006-01-01,42.5
Y_GE18,LI_R_MD60,T,UNE,MT,2007-01-01,44.8
Y_GE18,LI_R_MD60,T,UNE,MT,2008-01-01,30.6
Y_GE18,LI_R_MD60,T,UNE,MT,2009-01-01,32.5
Y_GE18,LI_R_MD60,T,UNE,MT,2010-01-01,42.8
Y_GE18,LI_R_MD60,T,UNE,MT,2011-01-01,43.4
Y_GE18,LI_R_MD60,T,UNE,MT,2012-01-01,48.2
Y_GE18,LI_R_MD60,T,UNE,MT,2013-01-01,49.6
Y_GE18,LI_R_MD60,T,UNE,MT,2014-01-01,48.8
Y_GE18,LI_R_MD60,T,UNE,MT,2015-01-01,55.7
Y_GE18,LI_R_MD60,T,UNE,MT,2016-01-01,45.1
Y_GE18,LI_R_MD60,T,UNE,MT,2017-01-01,57.7
Y_GE18,LI_R_MD60,T,UNE,NL,2006-01-01,27.1
Y_GE18,LI_R_MD60,T,UNE,NL,2007-01-01,26.7
Y_GE18,LI_R_MD60,T,UNE,NL,2008-01-01,36.3
Y_GE18,LI_R_MD60,T,UNE,NL,2009-01-01,41.7
Y_GE18,LI_R_MD60,T,UNE,NL,2010-01-01,31.8
Y_GE18,LI_R_MD60,T,UNE,NL,2011-01-01,33.5
Y_GE18,LI_R_MD60,T,UNE,NL,2012-01-01,33.3
Y_GE18,LI_R_MD60,T,UNE,NL,2013-01-01,34.2
Y_GE18,LI_R_MD60,T,UNE,NL,2014-01-01,36.3
Y_GE18,LI_R_MD60,T,UNE,NL,2015-01-01,35.5
Y_GE18,LI_R_MD60,T,UNE,NL,2016-01-01,44.1
Y_GE18,LI_R_MD60,T,UNE,NL,2017-01-01,45.7
Y_GE18,LI_R_MD60,T,UNE,NO,2006-01-01,34.0
Y_GE18,LI_R_MD60,T,UNE,NO,2007-01-01,43.8
Y_GE18,LI_R_MD60,T,UNE,NO,2008-01-01,40.0
Y_GE18,LI_R_MD60,T,UNE,NO,2009-01-01,38.8
Y_GE18,LI_R_MD60,T,UNE,NO,2010-01-01,30.9
Y_GE18,LI_R_MD60,T,UNE,NO,2011-01-01,32.9
Y_GE18,LI_R_MD60,T,UNE,NO,2012-01-01,40.1
Y_GE18,LI_R_MD60,T,UNE,NO,2013-01-01,39.3
Y_GE18,LI_R_MD60,T,UNE,NO,2014-01-01,39.8
Y_GE18,LI_R_MD60,T,UNE,NO,2015-01-01,43.6
Y_GE18,LI_R_MD60,T,UNE,NO,2016-01-01,38.0
Y_GE18,LI_R_MD60,T,UNE,NO,2017-01-01,45.4
Y_GE18,LI_R_MD60,T,UNE,PL,2006-01-01,46.3
Y_GE18,LI_R_MD60,T,UNE,PL,2007-01-01,43.3
Y_GE18,LI_R_MD60,T,UNE,PL,2008-01-01,38.8
Y_GE18,LI_R_MD60,T,UNE,PL,2009-01-01,42.1
Y_GE18,LI_R_MD60,T,UNE,PL,2010-01-01,45.4
Y_GE18,LI_R_MD60,T,UNE,PL,2011-01-01,43.6
Y_GE18,LI_R_MD60,T,UNE,PL,2012-01-01,42.5
Y_GE18,LI_R_MD60,T,UNE,PL,2013-01-01,43.7
Y_GE18,LI_R_MD60,T,UNE,PL,2014-01-01,43.0
Y_GE18,LI_R_MD60,T,UNE,PL,2015-01-01,45.7
Y_GE18,LI_R_MD60,T,UNE,PL,2016-01-01,47.1
Y_GE18,LI_R_MD60,T,UNE,PL,2017-01-01,42.7
Y_GE18,LI_R_MD60,T,UNE,PT,2006-01-01,31.1
Y_GE18,LI_R_MD60,T,UNE,PT,2007-01-01,32.2
Y_GE18,LI_R_MD60,T,UNE,PT,2008-01-01,34.6
Y_GE18,LI_R_MD60,T,UNE,PT,2009-01-01,37.0
Y_GE18,LI_R_MD60,T,UNE,PT,2010-01-01,36.4
Y_GE18,LI_R_MD60,T,UNE,PT,2011-01-01,36.0
Y_GE18,LI_R_MD60,T,UNE,PT,2012-01-01,38.3
Y_GE18,LI_R_MD60,T,UNE,PT,2013-01-01,40.3
Y_GE18,LI_R_MD60,T,UNE,PT,2014-01-01,40.5
Y_GE18,LI_R_MD60,T,UNE,PT,2015-01-01,42.0
Y_GE18,LI_R_MD60,T,UNE,PT,2016-01-01,42.0
Y_GE18,LI_R_MD60,T,UNE,PT,2017-01-01,44.8
Y_GE18,LI_R_MD60,T,UNE,RO,2006-01-01,
Y_GE18,LI_R_MD60,T,UNE,RO,2007-01-01,47.4
Y_GE18,LI_R_MD60,T,UNE,RO,2008-01-01,44.2
Y_GE18,LI_R_MD60,T,UNE,RO,2009-01-01,45.3
Y_GE18,LI_R_MD60,T,UNE,RO,2010-01-01,46.2
Y_GE18,LI_R_MD60,T,UNE,RO,2011-01-01,48.1
Y_GE18,LI_R_MD60,T,UNE,RO,2012-01-01,52.4
Y_GE18,LI_R_MD60,T,UNE,RO,2013-01-01,54.5
Y_GE18,LI_R_MD60,T,UNE,RO,2014-01-01,48.4
Y_GE18,LI_R_MD60,T,UNE,RO,2015-01-01,55.5
Y_GE18,LI_R_MD60,T,UNE,RO,2016-01-01,50.2
Y_GE18,LI_R_MD60,T,UNE,RO,2017-01-01,51.6
Y_GE18,LI_R_MD60,T,UNE,RS,2006-01-01,
Y_GE18,LI_R_MD60,T,UNE,RS,2007-01-01,
Y_GE18,LI_R_MD60,T,UNE,RS,2008-01-01,
Y_GE18,LI_R_MD60,T,UNE,RS,2009-01-01,
Y_GE18,LI_R_MD60,T,UNE,RS,2010-01-01,
Y_GE18,LI_R_MD60,T,UNE,RS,2011-01-01,
Y_GE18,LI_R_MD60,T,UNE,RS,2012-01-01,
Y_GE18,LI_R_MD60,T,UNE,RS,2013-01-01,48.4
Y_GE18,LI_R_MD60,T,UNE,RS,2014-01-01,47.0
Y_GE18,LI_R_MD60,T,UNE,RS,2015-01-01,46.2
Y_GE18,LI_R_MD60,T,UNE,RS,2016-01-01,48.0
Y_GE18,LI_R_MD60,T,UNE,RS,2017-01-01,
Y_GE18,LI_R_MD60,T,UNE,SE,2006-01-01,24.1
Y_GE18,LI_R_MD60,T,UNE,SE,2007-01-01,25.5
Y_GE18,LI_R_MD60,T,UNE,SE,2008-01-01,39.4
Y_GE18,LI_R_MD60,T,UNE,SE,2009-01-01,42.3
Y_GE18,LI_R_MD60,T,UNE,SE,2010-01-01,39.8
