unit,sector,na_item,geotime,date,value
MIO_NAC,S13,GD_F2,LU,2001-01-01,95
MIO_NAC,S13,GD_F2,LU,2002-01-01,110
MIO_NAC,S13,GD_F2,LU,2003-01-01,81
MIO_NAC,S13,GD_F2,LU,2004-01-01,104
MIO_NAC,S13,GD_F2,LU,2005-01-01,124
MIO_NAC,S13,GD_F2,LU,2006-01-01,167
MIO_NAC,S13,GD_F2,LU,2007-01-01,186
MIO_NAC,S13,GD_F2,LU,2008-01-01,201
MIO_NAC,S13,GD_F2,LU,2009-01-01,218
MIO_NAC,S13,GD_F2,LU,2010-01-01,232
MIO_NAC,S13,GD_F2,LU,2011-01-01,
MIO_NAC,S13,GD_F2,LU,2012-01-01,
MIO_NAC,S13,GD_F2,LU,2013-01-01,
MIO_NAC,S13,GD_F2,LU,2014-01-01,
MIO_NAC,S13,GD_F2,LU,2015-01-01,
MIO_NAC,S13,GD_F2,LU,2016-01-01,
MIO_NAC,S13,GD_F2,LU,2017-01-01,
MIO_NAC,S13,GD_F2,LV,1995-01-01,0
MIO_NAC,S13,GD_F2,LV,1996-01-01,0
MIO_NAC,S13,GD_F2,LV,1997-01-01,0
MIO_NAC,S13,GD_F2,LV,1998-01-01,0
MIO_NAC,S13,GD_F2,LV,1999-01-01,0
MIO_NAC,S13,GD_F2,LV,2000-01-01,0
MIO_NAC,S13,GD_F2,LV,2001-01-01,0
MIO_NAC,S13,GD_F2,LV,2002-01-01,0
MIO_NAC,S13,GD_F2,LV,2003-01-01,15
MIO_NAC,S13,GD_F2,LV,2004-01-01,43
MIO_NAC,S13,GD_F2,LV,2005-01-01,43
MIO_NAC,S13,GD_F2,LV,2006-01-01,35
MIO_NAC,S13,GD_F2,LV,2007-01-01,25
MIO_NAC,S13,GD_F2,LV,2008-01-01,185
MIO_NAC,S13,GD_F2,LV,2009-01-01,228
MIO_NAC,S13,GD_F2,LV,2010-01-01,441
MIO_NAC,S13,GD_F2,LV,2011-01-01,
MIO_NAC,S13,GD_F2,LV,2012-01-01,
MIO_NAC,S13,GD_F2,LV,2013-01-01,
MIO_NAC,S13,GD_F2,LV,2014-01-01,
MIO_NAC,S13,GD_F2,LV,2015-01-01,
MIO_NAC,S13,GD_F2,LV,2016-01-01,
MIO_NAC,S13,GD_F2,LV,2017-01-01,
MIO_NAC,S13,GD_F2,MT,1995-01-01,
MIO_NAC,S13,GD_F2,MT,1996-01-01,
MIO_NAC,S13,GD_F2,MT,1997-01-01,
MIO_NAC,S13,GD_F2,MT,1998-01-01,
MIO_NAC,S13,GD_F2,MT,1999-01-01,
MIO_NAC,S13,GD_F2,MT,2000-01-01,
MIO_NAC,S13,GD_F2,MT,2001-01-01,
MIO_NAC,S13,GD_F2,MT,2002-01-01,
MIO_NAC,S13,GD_F2,MT,2003-01-01,
MIO_NAC,S13,GD_F2,MT,2004-01-01,
MIO_NAC,S13,GD_F2,MT,2005-01-01,
MIO_NAC,S13,GD_F2,MT,2006-01-01,
MIO_NAC,S13,GD_F2,MT,2007-01-01,8
MIO_NAC,S13,GD_F2,MT,2008-01-01,31
MIO_NAC,S13,GD_F2,MT,2009-01-01,37
MIO_NAC,S13,GD_F2,MT,2010-01-01,41
MIO_NAC,S13,GD_F2,MT,2011-01-01,
MIO_NAC,S13,GD_F2,MT,2012-01-01,
MIO_NAC,S13,GD_F2,MT,2013-01-01,
MIO_NAC,S13,GD_F2,MT,2014-01-01,
MIO_NAC,S13,GD_F2,MT,2015-01-01,
MIO_NAC,S13,GD_F2,MT,2016-01-01,
MIO_NAC,S13,GD_F2,MT,2017-01-01,
MIO_NAC,S13,GD_F2,NL,1995-01-01,2068
MIO_NAC,S13,GD_F2,NL,1996-01-01,1860
MIO_NAC,S13,GD_F2,NL,1997-01-01,1766
MIO_NAC,S13,GD_F2,NL,1998-01-01,2131
MIO_NAC,S13,GD_F2,NL,1999-01-01,2185
MIO_NAC,S13,GD_F2,NL,2000-01-01,2655
MIO_NAC,S13,GD_F2,NL,2001-01-01,3072
MIO_NAC,S13,GD_F2,NL,2002-01-01,1833
MIO_NAC,S13,GD_F2,NL,2003-01-01,1920
MIO_NAC,S13,GD_F2,NL,2004-01-01,1265
MIO_NAC,S13,GD_F2,NL,2005-01-01,3021
MIO_NAC,S13,GD_F2,NL,2006-01-01,2672
MIO_NAC,S13,GD_F2,NL,2007-01-01,2707
MIO_NAC,S13,GD_F2,NL,2008-01-01,2564
MIO_NAC,S13,GD_F2,NL,2009-01-01,1689
MIO_NAC,S13,GD_F2,NL,2010-01-01,1369
MIO_NAC,S13,GD_F2,NL,2011-01-01,
MIO_NAC,S13,GD_F2,NL,2012-01-01,
MIO_NAC,S13,GD_F2,NL,2013-01-01,
MIO_NAC,S13,GD_F2,NL,2014-01-01,
MIO_NAC,S13,GD_F2,NL,2015-01-01,
MIO_NAC,S13,GD_F2,NL,2016-01-01,
MIO_NAC,S13,GD_F2,NL,2017-01-01,
MIO_NAC,S13,GD_F2,PL,1995-01-01,
MIO_NAC,S13,GD_F2,PL,1996-01-01,
MIO_NAC,S13,GD_F2,PL,1997-01-01,
MIO_NAC,S13,GD_F2,PL,1998-01-01,
MIO_NAC,S13,GD_F2,PL,1999-01-01,
MIO_NAC,S13,GD_F2,PL,2000-01-01,199
MIO_NAC,S13,GD_F2,PL,2001-01-01,64
MIO_NAC,S13,GD_F2,PL,2002-01-01,33
MIO_NAC,S13,GD_F2,PL,2003-01-01,50
MIO_NAC,S13,GD_F2,PL,2004-01-01,41
MIO_NAC,S13,GD_F2,PL,2005-01-01,6
MIO_NAC,S13,GD_F2,PL,2006-01-01,4
MIO_NAC,S13,GD_F2,PL,2007-01-01,0
MIO_NAC,S13,GD_F2,PL,2008-01-01,0
MIO_NAC,S13,GD_F2,PL,2009-01-01,0
MIO_NAC,S13,GD_F2,PL,2010-01-01,0
MIO_NAC,S13,GD_F2,PL,2011-01-01,
MIO_NAC,S13,GD_F2,PL,2012-01-01,
MIO_NAC,S13,GD_F2,PL,2013-01-01,
MIO_NAC,S13,GD_F2,PL,2014-01-01,
MIO_NAC,S13,GD_F2,PL,2015-01-01,
MIO_NAC,S13,GD_F2,PL,2016-01-01,
MIO_NAC,S13,GD_F2,PL,2017-01-01,
MIO_NAC,S13,GD_F2,PT,1995-01-01,6746
MIO_NAC,S13,GD_F2,PT,1996-01-01,7432
MIO_NAC,S13,GD_F2,PT,1997-01-01,7998
MIO_NAC,S13,GD_F2,PT,1998-01-01,8036
MIO_NAC,S13,GD_F2,PT,1999-01-01,8395
MIO_NAC,S13,GD_F2,PT,2000-01-01,9338
MIO_NAC,S13,GD_F2,PT,2001-01-01,10096
MIO_NAC,S13,GD_F2,PT,2002-01-01,10902
MIO_NAC,S13,GD_F2,PT,2003-01-01,11186
MIO_NAC,S13,GD_F2,PT,2004-01-01,10916
MIO_NAC,S13,GD_F2,PT,2005-01-01,11177
MIO_NAC,S13,GD_F2,PT,2006-01-01,12968
MIO_NAC,S13,GD_F2,PT,2007-01-01,13546
MIO_NAC,S13,GD_F2,PT,2008-01-01,12363
MIO_NAC,S13,GD_F2,PT,2009-01-01,11879
MIO_NAC,S13,GD_F2,PT,2010-01-01,11702
MIO_NAC,S13,GD_F2,PT,2011-01-01,
MIO_NAC,S13,GD_F2,PT,2012-01-01,
MIO_NAC,S13,GD_F2,PT,2013-01-01,
MIO_NAC,S13,GD_F2,PT,2014-01-01,
MIO_NAC,S13,GD_F2,PT,2015-01-01,
MIO_NAC,S13,GD_F2,PT,2016-01-01,
MIO_NAC,S13,GD_F2,PT,2017-01-01,
MIO_NAC,S13,GD_F2,RO,1995-01-01,0
MIO_NAC,S13,GD_F2,RO,1996-01-01,0
MIO_NAC,S13,GD_F2,RO,1997-01-01,0
MIO_NAC,S13,GD_F2,RO,1998-01-01,0
MIO_NAC,S13,GD_F2,RO,1999-01-01,0
MIO_NAC,S13,GD_F2,RO,2000-01-01,471
MIO_NAC,S13,GD_F2,RO,2001-01-01,641
MIO_NAC,S13,GD_F2,RO,2002-01-01,794
MIO_NAC,S13,GD_F2,RO,2003-01-01,1272
MIO_NAC,S13,GD_F2,RO,2004-01-01,1334
MIO_NAC,S13,GD_F2,RO,2005-01-01,2930
MIO_NAC,S13,GD_F2,RO,2006-01-01,4015
MIO_NAC,S13,GD_F2,RO,2007-01-01,4699
MIO_NAC,S13,GD_F2,RO,2008-01-01,3065
MIO_NAC,S13,GD_F2,RO,2009-01-01,2357
MIO_NAC,S13,GD_F2,RO,2010-01-01,4677
MIO_NAC,S13,GD_F2,RO,2011-01-01,
MIO_NAC,S13,GD_F2,RO,2012-01-01,
MIO_NAC,S13,GD_F2,RO,2013-01-01,
MIO_NAC,S13,GD_F2,RO,2014-01-01,
MIO_NAC,S13,GD_F2,RO,2015-01-01,
MIO_NAC,S13,GD_F2,RO,2016-01-01,
MIO_NAC,S13,GD_F2,RO,2017-01-01,
MIO_NAC,S13,GD_F2,SE,1995-01-01,49865
MIO_NAC,S13,GD_F2,SE,1996-01-01,63738
MIO_NAC,S13,GD_F2,SE,1997-01-01,63848
MIO_NAC,S13,GD_F2,SE,1998-01-01,50749
MIO_NAC,S13,GD_F2,SE,1999-01-01,78509
MIO_NAC,S13,GD_F2,SE,2000-01-01,33061
MIO_NAC,S13,GD_F2,SE,2001-01-01,54755
MIO_NAC,S13,GD_F2,SE,2002-01-01,50491
MIO_NAC,S13,GD_F2,SE,2003-01-01,59202
MIO_NAC,S13,GD_F2,SE,2004-01-01,68837
MIO_NAC,S13,GD_F2,SE,2005-01-01,62941
MIO_NAC,S13,GD_F2,SE,2006-01-01,43615
MIO_NAC,S13,GD_F2,SE,2007-01-01,43071
MIO_NAC,S13,GD_F2,SE,2008-01-01,62826
MIO_NAC,S13,GD_F2,SE,2009-01-01,54450
MIO_NAC,S13,GD_F2,SE,2010-01-01,56596
MIO_NAC,S13,GD_F2,SE,2011-01-01,
MIO_NAC,S13,GD_F2,SE,2012-01-01,
MIO_NAC,S13,GD_F2,SE,2013-01-01,
MIO_NAC,S13,GD_F2,SE,2014-01-01,
MIO_NAC,S13,GD_F2,SE,2015-01-01,
MIO_NAC,S13,GD_F2,SE,2016-01-01,
MIO_NAC,S13,GD_F2,SE,2017-01-01,
MIO_NAC,S13,GD_F2,SI,1995-01-01,1
MIO_NAC,S13,GD_F2,SI,1996-01-01,1
MIO_NAC,S13,GD_F2,SI,1997-01-01,2
MIO_NAC,S13,GD_F2,SI,1998-01-01,2
MIO_NAC,S13,GD_F2,SI,1999-01-01,2
MIO_NAC,S13,GD_F2,SI,2000-01-01,3
MIO_NAC,S13,GD_F2,SI,2001-01-01,4
MIO_NAC,S13,GD_F2,SI,2002-01-01,5
MIO_NAC,S13,GD_F2,SI,2003-01-01,7
MIO_NAC,S13,GD_F2,SI,2004-01-01,11
MIO_NAC,S13,GD_F2,SI,2005-01-01,14
MIO_NAC,S13,GD_F2,SI,2006-01-01,55
MIO_NAC,S13,GD_F2,SI,2007-01-01,225
MIO_NAC,S13,GD_F2,SI,2008-01-01,140
MIO_NAC,S13,GD_F2,SI,2009-01-01,144
MIO_NAC,S13,GD_F2,SI,2010-01-01,145
MIO_NAC,S13,GD_F2,SI,2011-01-01,
MIO_NAC,S13,GD_F2,SI,2012-01-01,
MIO_NAC,S13,GD_F2,SI,2013-01-01,
MIO_NAC,S13,GD_F2,SI,2014-01-01,
MIO_NAC,S13,GD_F2,SI,2015-01-01,
MIO_NAC,S13,GD_F2,SI,2016-01-01,
MIO_NAC,S13,GD_F2,SI,2017-01-01,
MIO_NAC,S13,GD_F2,SK,1995-01-01,0
MIO_NAC,S13,GD_F2,SK,1996-01-01,0
MIO_NAC,S13,GD_F2,SK,1997-01-01,0
MIO_NAC,S13,GD_F2,SK,1998-01-01,0
MIO_NAC,S13,GD_F2,SK,1999-01-01,0
MIO_NAC,S13,GD_F2,SK,2000-01-01,0
MIO_NAC,S13,GD_F2,SK,2001-01-01,0
MIO_NAC,S13,GD_F2,SK,2002-01-01,0
MIO_NAC,S13,GD_F2,SK,2003-01-01,0
MIO_NAC,S13,GD_F2,SK,2004-01-01,0
MIO_NAC,S13,GD_F2,SK,2005-01-01,0
MIO_NAC,S13,GD_F2,SK,2006-01-01,69
MIO_NAC,S13,GD_F2,SK,2007-01-01,116
MIO_NAC,S13,GD_F2,SK,2008-01-01,107
MIO_NAC,S13,GD_F2,SK,2009-01-01,83
MIO_NAC,S13,GD_F2,SK,2010-01-01,71
MIO_NAC,S13,GD_F2,SK,2011-01-01,
MIO_NAC,S13,GD_F2,SK,2012-01-01,
MIO_NAC,S13,GD_F2,SK,2013-01-01,
MIO_NAC,S13,GD_F2,SK,2014-01-01,
MIO_NAC,S13,GD_F2,SK,2015-01-01,
MIO_NAC,S13,GD_F2,SK,2016-01-01,
MIO_NAC,S13,GD_F2,SK,2017-01-01,
MIO_NAC,S13,GD_F2,UK,1995-01-01,67857
MIO_NAC,S13,GD_F2,UK,1996-01-01,74956
MIO_NAC,S13,GD_F2,UK,1997-01-01,75481
MIO_NAC,S13,GD_F2,UK,1998-01-01,74831
MIO_NAC,S13,GD_F2,UK,1999-01-01,74114
MIO_NAC,S13,GD_F2,UK,2000-01-01,77425
MIO_NAC,S13,GD_F2,UK,2001-01-01,75030
MIO_NAC,S13,GD_F2,UK,2002-01-01,77118
MIO_NAC,S13,GD_F2,UK,2003-01-01,79709
MIO_NAC,S13,GD_F2,UK,2004-01-01,82397
MIO_NAC,S13,GD_F2,UK,2005-01-01,86888
MIO_NAC,S13,GD_F2,UK,2006-01-01,92054
MIO_NAC,S13,GD_F2,UK,2007-01-01,99866
MIO_NAC,S13,GD_F2,UK,2008-01-01,119754
MIO_NAC,S13,GD_F2,UK,2009-01-01,127775
MIO_NAC,S13,GD_F2,UK,2010-01-01,126831
MIO_NAC,S13,GD_F2,UK,2011-01-01,
MIO_NAC,S13,GD_F2,UK,2012-01-01,
MIO_NAC,S13,GD_F2,UK,2013-01-01,
MIO_NAC,S13,GD_F2,UK,2014-01-01,
MIO_NAC,S13,GD_F2,UK,2015-01-01,
MIO_NAC,S13,GD_F2,UK,2016-01-01,
MIO_NAC,S13,GD_F2,UK,2017-01-01,
MIO_NAC,S13,GD_F3,AT,1995-01-01,80109
MIO_NAC,S13,GD_F3,AT,1996-01-01,84029
MIO_NAC,S13,GD_F3,AT,1997-01-01,84677
MIO_NAC,S13,GD_F3,AT,1998-01-01,93169
MIO_NAC,S13,GD_F3,AT,1999-01-01,104881
MIO_NAC,S13,GD_F3,AT,2000-01-01,109821
MIO_NAC,S13,GD_F3,AT,2001-01-01,118038
MIO_NAC,S13,GD_F3,AT,2002-01-01,123681
MIO_NAC,S13,GD_F3,AT,2003-01-01,127663
MIO_NAC,S13,GD_F3,AT,2004-01-01,130948
MIO_NAC,S13,GD_F3,AT,2005-01-01,139349
MIO_NAC,S13,GD_F3,AT,2006-01-01,145919
MIO_NAC,S13,GD_F3,AT,2007-01-01,151380
MIO_NAC,S13,GD_F3,AT,2008-01-01,170258
MIO_NAC,S13,GD_F3,AT,2009-01-01,186955
MIO_NAC,S13,GD_F3,AT,2010-01-01,200129
MIO_NAC,S13,GD_F3,AT,2011-01-01,
MIO_NAC,S13,GD_F3,AT,2012-01-01,
MIO_NAC,S13,GD_F3,AT,2013-01-01,
MIO_NAC,S13,GD_F3,AT,2014-01-01,
MIO_NAC,S13,GD_F3,AT,2015-01-01,
MIO_NAC,S13,GD_F3,AT,2016-01-01,
MIO_NAC,S13,GD_F3,AT,2017-01-01,
MIO_NAC,S13,GD_F3,BE,1995-01-01,229257
MIO_NAC,S13,GD_F3,BE,1996-01-01,235514
MIO_NAC,S13,GD_F3,BE,1997-01-01,240579
MIO_NAC,S13,GD_F3,BE,1998-01-01,241987
MIO_NAC,S13,GD_F3,BE,1999-01-01,241981
MIO_NAC,S13,GD_F3,BE,2000-01-01,244384
MIO_NAC,S13,GD_F3,BE,2001-01-01,249316
MIO_NAC,S13,GD_F3,BE,2002-01-01,250258
MIO_NAC,S13,GD_F3,BE,2003-01-01,244066
MIO_NAC,S13,GD_F3,BE,2004-01-01,246786
MIO_NAC,S13,GD_F3,BE,2005-01-01,249913
MIO_NAC,S13,GD_F3,BE,2006-01-01,250960
MIO_NAC,S13,GD_F3,BE,2007-01-01,253418
MIO_NAC,S13,GD_F3,BE,2008-01-01,279148
MIO_NAC,S13,GD_F3,BE,2009-01-01,295409
MIO_NAC,S13,GD_F3,BE,2010-01-01,307583
MIO_NAC,S13,GD_F3,BE,2011-01-01,
MIO_NAC,S13,GD_F3,BE,2012-01-01,
MIO_NAC,S13,GD_F3,BE,2013-01-01,
MIO_NAC,S13,GD_F3,BE,2014-01-01,
MIO_NAC,S13,GD_F3,BE,2015-01-01,
MIO_NAC,S13,GD_F3,BE,2016-01-01,
MIO_NAC,S13,GD_F3,BE,2017-01-01,
MIO_NAC,S13,GD_F3,BG,1995-01-01,
MIO_NAC,S13,GD_F3,BG,1996-01-01,
MIO_NAC,S13,GD_F3,BG,1997-01-01,11765
MIO_NAC,S13,GD_F3,BG,1998-01-01,10693
MIO_NAC,S13,GD_F3,BG,1999-01-01,11764
MIO_NAC,S13,GD_F3,BG,2000-01-01,12274
MIO_NAC,S13,GD_F3,BG,2001-01-01,12954
MIO_NAC,S13,GD_F3,BG,2002-01-01,11288
MIO_NAC,S13,GD_F3,BG,2003-01-01,10006
MIO_NAC,S13,GD_F3,BG,2004-01-01,8856
MIO_NAC,S13,GD_F3,BG,2005-01-01,7035
MIO_NAC,S13,GD_F3,BG,2006-01-01,6921
MIO_NAC,S13,GD_F3,BG,2007-01-01,6413
MIO_NAC,S13,GD_F3,BG,2008-01-01,6002
MIO_NAC,S13,GD_F3,BG,2009-01-01,5865
MIO_NAC,S13,GD_F3,BG,2010-01-01,6845
MIO_NAC,S13,GD_F3,BG,2011-01-01,
MIO_NAC,S13,GD_F3,BG,2012-01-01,
MIO_NAC,S13,GD_F3,BG,2013-01-01,
MIO_NAC,S13,GD_F3,BG,2014-01-01,
MIO_NAC,S13,GD_F3,BG,2015-01-01,
MIO_NAC,S13,GD_F3,BG,2016-01-01,
MIO_NAC,S13,GD_F3,BG,2017-01-01,
MIO_NAC,S13,GD_F3,CY,1995-01-01,2317
MIO_NAC,S13,GD_F3,CY,1996-01-01,2706
MIO_NAC,S13,GD_F3,CY,1997-01-01,3244
MIO_NAC,S13,GD_F3,CY,1998-01-01,3762
MIO_NAC,S13,GD_F3,CY,1999-01-01,4117
MIO_NAC,S13,GD_F3,CY,2000-01-01,4184
MIO_NAC,S13,GD_F3,CY,2001-01-01,4972
MIO_NAC,S13,GD_F3,CY,2002-01-01,4929
MIO_NAC,S13,GD_F3,CY,2003-01-01,5724
MIO_NAC,S13,GD_F3,CY,2004-01-01,6402
MIO_NAC,S13,GD_F3,CY,2005-01-01,6721
MIO_NAC,S13,GD_F3,CY,2006-01-01,6721
MIO_NAC,S13,GD_F3,CY,2007-01-01,6564
MIO_NAC,S13,GD_F3,CY,2008-01-01,5125
MIO_NAC,S13,GD_F3,CY,2009-01-01,6661
MIO_NAC,S13,GD_F3,CY,2010-01-01,7485
MIO_NAC,S13,GD_F3,CY,2011-01-01,
MIO_NAC,S13,GD_F3,CY,2012-01-01,
MIO_NAC,S13,GD_F3,CY,2013-01-01,
MIO_NAC,S13,GD_F3,CY,2014-01-01,
MIO_NAC,S13,GD_F3,CY,2015-01-01,
MIO_NAC,S13,GD_F3,CY,2016-01-01,
MIO_NAC,S13,GD_F3,CY,2017-01-01,
MIO_NAC,S13,GD_F3,CZ,1995-01-01,132968
MIO_NAC,S13,GD_F3,CZ,1996-01-01,147841
MIO_NAC,S13,GD_F3,CZ,1997-01-01,160466
MIO_NAC,S13,GD_F3,CZ,1998-01-01,196515
MIO_NAC,S13,GD_F3,CZ,1999-01-01,232191
MIO_NAC,S13,GD_F3,CZ,2000-01-01,275497
MIO_NAC,S13,GD_F3,CZ,2001-01-01,355151
MIO_NAC,S13,GD_F3,CZ,2002-01-01,427873
MIO_NAC,S13,GD_F3,CZ,2003-01-01,541487
MIO_NAC,S13,GD_F3,CZ,2004-01-01,642880
MIO_NAC,S13,GD_F3,CZ,2005-01-01,710353
MIO_NAC,S13,GD_F3,CZ,2006-01-01,799292
MIO_NAC,S13,GD_F3,CZ,2007-01-01,888900
MIO_NAC,S13,GD_F3,CZ,2008-01-01,967082
MIO_NAC,S13,GD_F3,CZ,2009-01-01,1125054
MIO_NAC,S13,GD_F3,CZ,2010-01-01,1280259
MIO_NAC,S13,GD_F3,CZ,2011-01-01,
MIO_NAC,S13,GD_F3,CZ,2012-01-01,
MIO_NAC,S13,GD_F3,CZ,2013-01-01,
MIO_NAC,S13,GD_F3,CZ,2014-01-01,
MIO_NAC,S13,GD_F3,CZ,2015-01-01,
MIO_NAC,S13,GD_F3,CZ,2016-01-01,
MIO_NAC,S13,GD_F3,CZ,2017-01-01,
MIO_NAC,S13,GD_F3,DE,1995-01-01,587220
MIO_NAC,S13,GD_F3,DE,1996-01-01,622724
MIO_NAC,S13,GD_F3,DE,1997-01-01,659518
MIO_NAC,S13,GD_F3,DE,1998-01-01,687777
MIO_NAC,S13,GD_F3,DE,1999-01-01,732642
MIO_NAC,S13,GD_F3,DE,2000-01-01,761381
MIO_NAC,S13,GD_F3,DE,2001-01-01,783705
MIO_NAC,S13,GD_F3,DE,2002-01-01,849899
MIO_NAC,S13,GD_F3,DE,2003-01-01,921737
MIO_NAC,S13,GD_F3,DE,2004-01-01,990931
MIO_NAC,S13,GD_F3,DE,2005-01-01,1060807
MIO_NAC,S13,GD_F3,DE,2006-01-01,1113989
MIO_NAC,S13,GD_F3,DE,2007-01-01,1144781
MIO_NAC,S13,GD_F3,DE,2008-01-01,1185836
MIO_NAC,S13,GD_F3,DE,2009-01-01,1303061
MIO_NAC,S13,GD_F3,DE,2010-01-01,1396194
MIO_NAC,S13,GD_F3,DE,2011-01-01,
MIO_NAC,S13,GD_F3,DE,2012-01-01,
MIO_NAC,S13,GD_F3,DE,2013-01-01,
MIO_NAC,S13,GD_F3,DE,2014-01-01,
MIO_NAC,S13,GD_F3,DE,2015-01-01,
MIO_NAC,S13,GD_F3,DE,2016-01-01,
MIO_NAC,S13,GD_F3,DE,2017-01-01,
MIO_NAC,S13,GD_F3,DK,1995-01-01,
MIO_NAC,S13,GD_F3,DK,1996-01-01,
MIO_NAC,S13,GD_F3,DK,1997-01-01,
MIO_NAC,S13,GD_F3,DK,1998-01-01,
MIO_NAC,S13,GD_F3,DK,1999-01-01,
MIO_NAC,S13,GD_F3,DK,2000-01-01,593119
MIO_NAC,S13,GD_F3,DK,2001-01-01,582256
MIO_NAC,S13,GD_F3,DK,2002-01-01,587871
MIO_NAC,S13,GD_F3,DK,2003-01-01,567694
MIO_NAC,S13,GD_F3,DK,2004-01-01,560004
MIO_NAC,S13,GD_F3,DK,2005-01-01,478562
MIO_NAC,S13,GD_F3,DK,2006-01-01,406663
MIO_NAC,S13,GD_F3,DK,2007-01-01,339615
MIO_NAC,S13,GD_F3,DK,2008-01-01,456087
MIO_NAC,S13,GD_F3,DK,2009-01-01,543014
MIO_NAC,S13,GD_F3,DK,2010-01-01,612641
MIO_NAC,S13,GD_F3,DK,2011-01-01,
MIO_NAC,S13,GD_F3,DK,2012-01-01,
MIO_NAC,S13,GD_F3,DK,2013-01-01,
MIO_NAC,S13,GD_F3,DK,2014-01-01,
MIO_NAC,S13,GD_F3,DK,2015-01-01,
MIO_NAC,S13,GD_F3,DK,2016-01-01,
MIO_NAC,S13,GD_F3,DK,2017-01-01,
MIO_NAC,S13,GD_F3,EE,1995-01-01,50
MIO_NAC,S13,GD_F3,EE,1996-01-01,61
MIO_NAC,S13,GD_F3,EE,1997-01-01,82
MIO_NAC,S13,GD_F3,EE,1998-01-01,78
MIO_NAC,S13,GD_F3,EE,1999-01-01,64
MIO_NAC,S13,GD_F3,EE,2000-01-01,53
MIO_NAC,S13,GD_F3,EE,2001-01-01,43
MIO_NAC,S13,GD_F3,EE,2002-01-01,128
MIO_NAC,S13,GD_F3,EE,2003-01-01,116
MIO_NAC,S13,GD_F3,EE,2004-01-01,141
MIO_NAC,S13,GD_F3,EE,2005-01-01,135
MIO_NAC,S13,GD_F3,EE,2006-01-01,190
MIO_NAC,S13,GD_F3,EE,2007-01-01,122
MIO_NAC,S13,GD_F3,EE,2008-01-01,170
MIO_NAC,S13,GD_F3,EE,2009-01-01,238
MIO_NAC,S13,GD_F3,EE,2010-01-01,239
MIO_NAC,S13,GD_F3,EE,2011-01-01,
MIO_NAC,S13,GD_F3,EE,2012-01-01,
MIO_NAC,S13,GD_F3,EE,2013-01-01,
MIO_NAC,S13,GD_F3,EE,2014-01-01,
MIO_NAC,S13,GD_F3,EE,2015-01-01,
MIO_NAC,S13,GD_F3,EE,2016-01-01,
MIO_NAC,S13,GD_F3,EE,2017-01-01,
MIO_NAC,S13,GD_F3,EL,1995-01-01,58848
MIO_NAC,S13,GD_F3,EL,1996-01-01,72756
MIO_NAC,S13,GD_F3,EL,1997-01-01,81439
MIO_NAC,S13,GD_F3,EL,1998-01-01,92381
MIO_NAC,S13,GD_F3,EL,1999-01-01,98981
MIO_NAC,S13,GD_F3,EL,2000-01-01,107750
MIO_NAC,S13,GD_F3,EL,2001-01-01,115137
MIO_NAC,S13,GD_F3,EL,2002-01-01,125282
MIO_NAC,S13,GD_F3,EL,2003-01-01,136866
MIO_NAC,S13,GD_F3,EL,2004-01-01,155706
MIO_NAC,S13,GD_F3,EL,2005-01-01,172451
MIO_NAC,S13,GD_F3,EL,2006-01-01,184156
MIO_NAC,S13,GD_F3,EL,2007-01-01,201108
MIO_NAC,S13,GD_F3,EL,2008-01-01,225449
MIO_NAC,S13,GD_F3,EL,2009-01-01,262773
MIO_NAC,S13,GD_F3,EL,2010-01-01,262555
MIO_NAC,S13,GD_F3,EL,2011-01-01,
MIO_NAC,S13,GD_F3,EL,2012-01-01,
MIO_NAC,S13,GD_F3,EL,2013-01-01,
MIO_NAC,S13,GD_F3,EL,2014-01-01,
MIO_NAC,S13,GD_F3,EL,2015-01-01,
MIO_NAC,S13,GD_F3,EL,2016-01-01,
MIO_NAC,S13,GD_F3,EL,2017-01-01,
MIO_NAC,S13,GD_F3,ES,1995-01-01,216717
MIO_NAC,S13,GD_F3,ES,1996-01-01,248850
MIO_NAC,S13,GD_F3,ES,1997-01-01,270578
MIO_NAC,S13,GD_F3,ES,1998-01-01,285286
MIO_NAC,S13,GD_F3,ES,1999-01-01,302662
MIO_NAC,S13,GD_F3,ES,2000-01-01,314607
MIO_NAC,S13,GD_F3,ES,2001-01-01,318532
MIO_NAC,S13,GD_F3,ES,2002-01-01,323779
MIO_NAC,S13,GD_F3,ES,2003-01-01,321441
MIO_NAC,S13,GD_F3,ES,2004-01-01,320460
MIO_NAC,S13,GD_F3,ES,2005-01-01,323784
MIO_NAC,S13,GD_F3,ES,2006-01-01,321797
MIO_NAC,S13,GD_F3,ES,2007-01-01,313618
MIO_NAC,S13,GD_F3,ES,2008-01-01,356381
MIO_NAC,S13,GD_F3,ES,2009-01-01,472678
MIO_NAC,S13,GD_F3,ES,2010-01-01,534226
MIO_NAC,S13,GD_F3,ES,2011-01-01,
MIO_NAC,S13,GD_F3,ES,2012-01-01,
MIO_NAC,S13,GD_F3,ES,2013-01-01,
MIO_NAC,S13,GD_F3,ES,2014-01-01,
MIO_NAC,S13,GD_F3,ES,2015-01-01,
MIO_NAC,S13,GD_F3,ES,2016-01-01,
MIO_NAC,S13,GD_F3,ES,2017-01-01,
MIO_NAC,S13,GD_F3,FI,1995-01-01,48404
MIO_NAC,S13,GD_F3,FI,1996-01-01,50713
