na_item,s_adj,unit,nace_r2,geotime,date,value
D1,SCA,CP_MEUR,G-I,NO,2017-01-01,8106.8 
D1,SCA,CP_MEUR,G-I,NO,2017-04-01,7847.0 
D1,SCA,CP_MEUR,G-I,NO,2017-07-01,7924.9 
D1,SCA,CP_MEUR,G-I,NO,2017-10-01,7756.1 
D1,SCA,CP_MEUR,G-I,NO,2018-01-01,7800.6 
D1,SCA,CP_MEUR,G-I,NO,2018-04-01,7957.7 
D1,SCA,CP_MEUR,G-I,PL,2015-07-01,7850.6 
D1,SCA,CP_MEUR,G-I,PL,2015-10-01,7869.5 
D1,SCA,CP_MEUR,G-I,PL,2016-01-01,7854.2 
D1,SCA,CP_MEUR,G-I,PL,2016-04-01,7845.4 
D1,SCA,CP_MEUR,G-I,PL,2016-07-01,8094.8 
D1,SCA,CP_MEUR,G-I,PL,2016-10-01,8265.7 
D1,SCA,CP_MEUR,G-I,PL,2017-01-01,8716.6 p
D1,SCA,CP_MEUR,G-I,PL,2017-04-01,9354.5 p
D1,SCA,CP_MEUR,G-I,PL,2017-07-01,9482.8 p
D1,SCA,CP_MEUR,G-I,PL,2017-10-01,9699.3 p
D1,SCA,CP_MEUR,G-I,PL,2018-01-01,10003.5 p
D1,SCA,CP_MEUR,G-I,PL,2018-04-01,10227.8 p
D1,SCA,CP_MEUR,G-I,PT,2015-07-01,4768.1 
D1,SCA,CP_MEUR,G-I,PT,2015-10-01,4765.7 
D1,SCA,CP_MEUR,G-I,PT,2016-01-01,4908.3 
D1,SCA,CP_MEUR,G-I,PT,2016-04-01,4958.8 
D1,SCA,CP_MEUR,G-I,PT,2016-07-01,5038.9 
D1,SCA,CP_MEUR,G-I,PT,2016-10-01,5119.9 
D1,SCA,CP_MEUR,G-I,PT,2017-01-01,5214.6 
D1,SCA,CP_MEUR,G-I,PT,2017-04-01,5333.7 
D1,SCA,CP_MEUR,G-I,PT,2017-07-01,5429.1 
D1,SCA,CP_MEUR,G-I,PT,2017-10-01,5519.5 
D1,SCA,CP_MEUR,G-I,PT,2018-01-01,5589.6 
D1,SCA,CP_MEUR,G-I,PT,2018-04-01,5684.6 
D1,SCA,CP_MEUR,G-I,RO,2015-07-01,2972.2 
D1,SCA,CP_MEUR,G-I,RO,2015-10-01,3049.9 
D1,SCA,CP_MEUR,G-I,RO,2016-01-01,3278.5 p
D1,SCA,CP_MEUR,G-I,RO,2016-04-01,3184.7 p
D1,SCA,CP_MEUR,G-I,RO,2016-07-01,3485.6 p
D1,SCA,CP_MEUR,G-I,RO,2016-10-01,3506.9 p
D1,SCA,CP_MEUR,G-I,RO,2017-01-01,3702.0 p
D1,SCA,CP_MEUR,G-I,RO,2017-04-01,3613.5 p
D1,SCA,CP_MEUR,G-I,RO,2017-07-01,3884.0 p
D1,SCA,CP_MEUR,G-I,RO,2017-10-01,4096.3 p
D1,SCA,CP_MEUR,G-I,RO,2018-01-01,4127.7 p
D1,SCA,CP_MEUR,G-I,RO,2018-04-01,4289.0 p
D1,SCA,CP_MEUR,G-I,SE,2015-07-01,10318.1 
D1,SCA,CP_MEUR,G-I,SE,2015-10-01,10537.2 
D1,SCA,CP_MEUR,G-I,SE,2016-01-01,10670.2 
D1,SCA,CP_MEUR,G-I,SE,2016-04-01,10783.3 
D1,SCA,CP_MEUR,G-I,SE,2016-07-01,10637.6 
D1,SCA,CP_MEUR,G-I,SE,2016-10-01,10530.3 
D1,SCA,CP_MEUR,G-I,SE,2017-01-01,10844.2 
D1,SCA,CP_MEUR,G-I,SE,2017-04-01,10734.5 
D1,SCA,CP_MEUR,G-I,SE,2017-07-01,10978.9 
D1,SCA,CP_MEUR,G-I,SE,2017-10-01,10820.6 
D1,SCA,CP_MEUR,G-I,SE,2018-01-01,10780.1 
D1,SCA,CP_MEUR,G-I,SE,2018-04-01,10525.8 
D1,SCA,CP_MEUR,G-I,SI,2015-07-01,1005.3 
D1,SCA,CP_MEUR,G-I,SI,2015-10-01,1017.8 
D1,SCA,CP_MEUR,G-I,SI,2016-01-01,1030.5 
D1,SCA,CP_MEUR,G-I,SI,2016-04-01,1047.4 
D1,SCA,CP_MEUR,G-I,SI,2016-07-01,1061.3 
D1,SCA,CP_MEUR,G-I,SI,2016-10-01,1078.1 
D1,SCA,CP_MEUR,G-I,SI,2017-01-01,1100.1 
D1,SCA,CP_MEUR,G-I,SI,2017-04-01,1117.2 
D1,SCA,CP_MEUR,G-I,SI,2017-07-01,1137.3 
D1,SCA,CP_MEUR,G-I,SI,2017-10-01,1163.0 
D1,SCA,CP_MEUR,G-I,SI,2018-01-01,1185.4 
D1,SCA,CP_MEUR,G-I,SI,2018-04-01,1211.3 
D1,SCA,CP_MEUR,G-I,UK,2015-07-01,69359.4 
D1,SCA,CP_MEUR,G-I,UK,2015-10-01,69142.6 
D1,SCA,CP_MEUR,G-I,UK,2016-01-01,64498.9 
D1,SCA,CP_MEUR,G-I,UK,2016-04-01,65333.4 
D1,SCA,CP_MEUR,G-I,UK,2016-07-01,61766.7 
D1,SCA,CP_MEUR,G-I,UK,2016-10-01,59869.1 
D1,SCA,CP_MEUR,G-I,UK,2017-01-01,61013.4 
D1,SCA,CP_MEUR,G-I,UK,2017-04-01,61982.1 
D1,SCA,CP_MEUR,G-I,UK,2017-07-01,59864.8 
D1,SCA,CP_MEUR,G-I,UK,2017-10-01,61571.5 
D1,SCA,CP_MEUR,G-I,UK,2018-01-01,61903.8 
D1,SCA,CP_MEUR,G-I,UK,2018-04-01,62915.4 
D1,SCA,CP_MEUR,J,AT,2015-07-01,1534.4 
D1,SCA,CP_MEUR,J,AT,2015-10-01,1554.2 
D1,SCA,CP_MEUR,J,AT,2016-01-01,1578.7 
D1,SCA,CP_MEUR,J,AT,2016-04-01,1602.3 
D1,SCA,CP_MEUR,J,AT,2016-07-01,1625.6 
D1,SCA,CP_MEUR,J,AT,2016-10-01,1643.4 
D1,SCA,CP_MEUR,J,AT,2017-01-01,1666.1 
D1,SCA,CP_MEUR,J,AT,2017-04-01,1682.5 
D1,SCA,CP_MEUR,J,AT,2017-07-01,1693.6 
D1,SCA,CP_MEUR,J,AT,2017-10-01,1728.3 
D1,SCA,CP_MEUR,J,AT,2018-01-01,1754.2 
D1,SCA,CP_MEUR,J,AT,2018-04-01,1781.5 
D1,SCA,CP_MEUR,J,BE,2015-07-01,1987.0 
D1,SCA,CP_MEUR,J,BE,2015-10-01,2002.0 
D1,SCA,CP_MEUR,J,BE,2016-01-01,1993.0 
D1,SCA,CP_MEUR,J,BE,2016-04-01,1985.0 
D1,SCA,CP_MEUR,J,BE,2016-07-01,1985.0 
D1,SCA,CP_MEUR,J,BE,2016-10-01,2006.0 
D1,SCA,CP_MEUR,J,BE,2017-01-01,2034.0 
D1,SCA,CP_MEUR,J,BE,2017-04-01,2062.0 
D1,SCA,CP_MEUR,J,BE,2017-07-01,2086.0 
D1,SCA,CP_MEUR,J,BE,2017-10-01,2099.0 
D1,SCA,CP_MEUR,J,BE,2018-01-01,2113.0 
D1,SCA,CP_MEUR,J,BE,2018-04-01,2148.0 
D1,SCA,CP_MEUR,J,BG,2015-07-01,354.5 
D1,SCA,CP_MEUR,J,BG,2015-10-01,402.3 
D1,SCA,CP_MEUR,J,BG,2016-01-01,388.7 
D1,SCA,CP_MEUR,J,BG,2016-04-01,402.4 
D1,SCA,CP_MEUR,J,BG,2016-07-01,412.9 
D1,SCA,CP_MEUR,J,BG,2016-10-01,434.3 
D1,SCA,CP_MEUR,J,BG,2017-01-01,449.5 
D1,SCA,CP_MEUR,J,BG,2017-04-01,460.0 
D1,SCA,CP_MEUR,J,BG,2017-07-01,474.2 
D1,SCA,CP_MEUR,J,BG,2017-10-01,475.1 
D1,SCA,CP_MEUR,J,BG,2018-01-01,466.6 p
D1,SCA,CP_MEUR,J,BG,2018-04-01,464.0 p
D1,SCA,CP_MEUR,J,CY,2015-07-01,89.6 
D1,SCA,CP_MEUR,J,CY,2015-10-01,89.6 
D1,SCA,CP_MEUR,J,CY,2016-01-01,91.0 
D1,SCA,CP_MEUR,J,CY,2016-04-01,91.9 
D1,SCA,CP_MEUR,J,CY,2016-07-01,92.5 
D1,SCA,CP_MEUR,J,CY,2016-10-01,94.4 
D1,SCA,CP_MEUR,J,CY,2017-01-01,94.5 
D1,SCA,CP_MEUR,J,CY,2017-04-01,96.0 
D1,SCA,CP_MEUR,J,CY,2017-07-01,98.0 
D1,SCA,CP_MEUR,J,CY,2017-10-01,100.1 
D1,SCA,CP_MEUR,J,CY,2018-01-01,101.3 
D1,SCA,CP_MEUR,J,CY,2018-04-01,104.0 
D1,SCA,CP_MEUR,J,CZ,2015-07-01,799.9 
D1,SCA,CP_MEUR,J,CZ,2015-10-01,815.1 
D1,SCA,CP_MEUR,J,CZ,2016-01-01,836.4 
D1,SCA,CP_MEUR,J,CZ,2016-04-01,851.5 
D1,SCA,CP_MEUR,J,CZ,2016-07-01,879.9 
D1,SCA,CP_MEUR,J,CZ,2016-10-01,897.3 
D1,SCA,CP_MEUR,J,CZ,2017-01-01,916.5 
D1,SCA,CP_MEUR,J,CZ,2017-04-01,955.9 
D1,SCA,CP_MEUR,J,CZ,2017-07-01,986.6 
D1,SCA,CP_MEUR,J,CZ,2017-10-01,1029.2 
D1,SCA,CP_MEUR,J,CZ,2018-01-01,1066.2 
D1,SCA,CP_MEUR,J,CZ,2018-04-01,1101.9 
D1,SCA,CP_MEUR,J,DK,2015-07-01,1645.9 
D1,SCA,CP_MEUR,J,DK,2015-10-01,1671.5 
D1,SCA,CP_MEUR,J,DK,2016-01-01,1697.7 
D1,SCA,CP_MEUR,J,DK,2016-04-01,1691.0 
D1,SCA,CP_MEUR,J,DK,2016-07-01,1706.4 
D1,SCA,CP_MEUR,J,DK,2016-10-01,1735.6 
D1,SCA,CP_MEUR,J,DK,2017-01-01,1760.5 
D1,SCA,CP_MEUR,J,DK,2017-04-01,1759.4 
D1,SCA,CP_MEUR,J,DK,2017-07-01,1781.9 
D1,SCA,CP_MEUR,J,DK,2017-10-01,1806.6 
D1,SCA,CP_MEUR,J,DK,2018-01-01,1834.4 
D1,SCA,CP_MEUR,J,DK,2018-04-01,1920.1 
D1,SCA,CP_MEUR,J,EA,2015-07-01,56139.3 
D1,SCA,CP_MEUR,J,EA,2015-10-01,56682.4 
D1,SCA,CP_MEUR,J,EA,2016-01-01,57145.8 
D1,SCA,CP_MEUR,J,EA,2016-04-01,57369.4 
D1,SCA,CP_MEUR,J,EA,2016-07-01,58006.3 
D1,SCA,CP_MEUR,J,EA,2016-10-01,58796.9 
D1,SCA,CP_MEUR,J,EA,2017-01-01,59524.8 
D1,SCA,CP_MEUR,J,EA,2017-04-01,60528.6 
D1,SCA,CP_MEUR,J,EA,2017-07-01,61532.5 
D1,SCA,CP_MEUR,J,EA,2017-10-01,62210.7 
D1,SCA,CP_MEUR,J,EA,2018-01-01,63102.2 
D1,SCA,CP_MEUR,J,EA,2018-04-01,64099.7 
D1,SCA,CP_MEUR,J,EA19,2015-07-01,56139.3 
D1,SCA,CP_MEUR,J,EA19,2015-10-01,56682.4 
D1,SCA,CP_MEUR,J,EA19,2016-01-01,57145.8 
D1,SCA,CP_MEUR,J,EA19,2016-04-01,57369.4 
D1,SCA,CP_MEUR,J,EA19,2016-07-01,58006.3 
D1,SCA,CP_MEUR,J,EA19,2016-10-01,58796.9 
D1,SCA,CP_MEUR,J,EA19,2017-01-01,59524.8 
D1,SCA,CP_MEUR,J,EA19,2017-04-01,60528.6 
D1,SCA,CP_MEUR,J,EA19,2017-07-01,61532.5 
D1,SCA,CP_MEUR,J,EA19,2017-10-01,62210.7 
D1,SCA,CP_MEUR,J,EA19,2018-01-01,63102.2 
D1,SCA,CP_MEUR,J,EA19,2018-04-01,64099.7 
D1,SCA,CP_MEUR,J,EE,2015-07-01,133.5 
D1,SCA,CP_MEUR,J,EE,2015-10-01,143.0 
D1,SCA,CP_MEUR,J,EE,2016-01-01,146.1 
D1,SCA,CP_MEUR,J,EE,2016-04-01,146.0 
D1,SCA,CP_MEUR,J,EE,2016-07-01,149.3 
D1,SCA,CP_MEUR,J,EE,2016-10-01,148.0 
D1,SCA,CP_MEUR,J,EE,2017-01-01,153.1 
D1,SCA,CP_MEUR,J,EE,2017-04-01,166.4 
D1,SCA,CP_MEUR,J,EE,2017-07-01,170.8 
D1,SCA,CP_MEUR,J,EE,2017-10-01,177.8 
D1,SCA,CP_MEUR,J,EE,2018-01-01,185.2 
D1,SCA,CP_MEUR,J,EE,2018-04-01,184.4 
D1,SCA,CP_MEUR,J,EL,2015-07-01,495.2 p
D1,SCA,CP_MEUR,J,EL,2015-10-01,485.3 p
D1,SCA,CP_MEUR,J,EL,2016-01-01,439.6 p
D1,SCA,CP_MEUR,J,EL,2016-04-01,425.5 p
D1,SCA,CP_MEUR,J,EL,2016-07-01,459.3 p
D1,SCA,CP_MEUR,J,EL,2016-10-01,457.9 p
D1,SCA,CP_MEUR,J,EL,2017-01-01,471.6 p
D1,SCA,CP_MEUR,J,EL,2017-04-01,491.0 p
D1,SCA,CP_MEUR,J,EL,2017-07-01,467.3 p
D1,SCA,CP_MEUR,J,EL,2017-10-01,471.9 p
D1,SCA,CP_MEUR,J,EL,2018-01-01,519.4 p
D1,SCA,CP_MEUR,J,EL,2018-04-01,503.0 p
D1,SCA,CP_MEUR,J,ES,2015-07-01,5554.0 
D1,SCA,CP_MEUR,J,ES,2015-10-01,5624.0 
D1,SCA,CP_MEUR,J,ES,2016-01-01,5669.0 p
D1,SCA,CP_MEUR,J,ES,2016-04-01,5640.0 p
D1,SCA,CP_MEUR,J,ES,2016-07-01,5634.0 p
D1,SCA,CP_MEUR,J,ES,2016-10-01,5678.0 p
D1,SCA,CP_MEUR,J,ES,2017-01-01,5760.0 p
D1,SCA,CP_MEUR,J,ES,2017-04-01,5967.0 p
D1,SCA,CP_MEUR,J,ES,2017-07-01,6097.0 p
D1,SCA,CP_MEUR,J,ES,2017-10-01,6213.0 p
D1,SCA,CP_MEUR,J,ES,2018-01-01,6320.0 p
D1,SCA,CP_MEUR,J,ES,2018-04-01,6365.0 p
D1,SCA,CP_MEUR,J,EU28,2015-07-01,87442.3 
D1,SCA,CP_MEUR,J,EU28,2015-10-01,88131.0 
D1,SCA,CP_MEUR,J,EU28,2016-01-01,87205.5 
D1,SCA,CP_MEUR,J,EU28,2016-04-01,87958.5 
D1,SCA,CP_MEUR,J,EU28,2016-07-01,87289.9 
D1,SCA,CP_MEUR,J,EU28,2016-10-01,87039.7 
D1,SCA,CP_MEUR,J,EU28,2017-01-01,89054.3 
D1,SCA,CP_MEUR,J,EU28,2017-04-01,90702.9 
D1,SCA,CP_MEUR,J,EU28,2017-07-01,91184.7 
D1,SCA,CP_MEUR,J,EU28,2017-10-01,91941.0 
D1,SCA,CP_MEUR,J,EU28,2018-01-01,93781.5 
D1,SCA,CP_MEUR,J,EU28,2018-04-01,95497.5 
D1,SCA,CP_MEUR,J,FI,2015-07-01,1432.0 
D1,SCA,CP_MEUR,J,FI,2015-10-01,1437.0 
D1,SCA,CP_MEUR,J,FI,2016-01-01,1443.0 
D1,SCA,CP_MEUR,J,FI,2016-04-01,1443.0 
D1,SCA,CP_MEUR,J,FI,2016-07-01,1484.0 
D1,SCA,CP_MEUR,J,FI,2016-10-01,1508.0 
D1,SCA,CP_MEUR,J,FI,2017-01-01,1528.0 
D1,SCA,CP_MEUR,J,FI,2017-04-01,1565.0 
D1,SCA,CP_MEUR,J,FI,2017-07-01,1588.0 
D1,SCA,CP_MEUR,J,FI,2017-10-01,1614.0 
D1,SCA,CP_MEUR,J,FI,2018-01-01,1644.0 
D1,SCA,CP_MEUR,J,FI,2018-04-01,1669.0 
D1,SCA,CP_MEUR,J,HR,2015-07-01,199.9 
D1,SCA,CP_MEUR,J,HR,2015-10-01,202.0 
D1,SCA,CP_MEUR,J,HR,2016-01-01,209.5 
D1,SCA,CP_MEUR,J,HR,2016-04-01,210.2 
D1,SCA,CP_MEUR,J,HR,2016-07-01,214.7 
D1,SCA,CP_MEUR,J,HR,2016-10-01,215.4 
D1,SCA,CP_MEUR,J,HR,2017-01-01,216.4 
D1,SCA,CP_MEUR,J,HR,2017-04-01,219.1 
D1,SCA,CP_MEUR,J,HR,2017-07-01,221.1 
D1,SCA,CP_MEUR,J,HR,2017-10-01,221.8 
D1,SCA,CP_MEUR,J,HR,2018-01-01,224.2 
D1,SCA,CP_MEUR,J,HR,2018-04-01,229.5 
D1,SCA,CP_MEUR,J,HU,2015-07-01,560.7 
D1,SCA,CP_MEUR,J,HU,2015-10-01,567.3 
D1,SCA,CP_MEUR,J,HU,2016-01-01,602.1 
D1,SCA,CP_MEUR,J,HU,2016-04-01,596.6 
D1,SCA,CP_MEUR,J,HU,2016-07-01,606.8 
D1,SCA,CP_MEUR,J,HU,2016-10-01,624.9 
D1,SCA,CP_MEUR,J,HU,2017-01-01,628.2 
D1,SCA,CP_MEUR,J,HU,2017-04-01,647.9 
D1,SCA,CP_MEUR,J,HU,2017-07-01,668.1 
D1,SCA,CP_MEUR,J,HU,2017-10-01,677.0 
D1,SCA,CP_MEUR,J,HU,2018-01-01,708.9 
D1,SCA,CP_MEUR,J,HU,2018-04-01,729.0 
D1,SCA,CP_MEUR,J,IE,2015-07-01,1403.7 
D1,SCA,CP_MEUR,J,IE,2015-10-01,1388.2 
D1,SCA,CP_MEUR,J,IE,2016-01-01,1460.4 
D1,SCA,CP_MEUR,J,IE,2016-04-01,1479.4 
D1,SCA,CP_MEUR,J,IE,2016-07-01,1499.8 
D1,SCA,CP_MEUR,J,IE,2016-10-01,1509.9 
D1,SCA,CP_MEUR,J,IE,2017-01-01,1459.2 
D1,SCA,CP_MEUR,J,IE,2017-04-01,1516.9 
D1,SCA,CP_MEUR,J,IE,2017-07-01,1568.5 
D1,SCA,CP_MEUR,J,IE,2017-10-01,1575.7 
D1,SCA,CP_MEUR,J,IE,2018-01-01,1599.8 
D1,SCA,CP_MEUR,J,IE,2018-04-01,1580.7 
D1,SCA,CP_MEUR,J,IT,2015-07-01,6212.8 
D1,SCA,CP_MEUR,J,IT,2015-10-01,6269.0 
D1,SCA,CP_MEUR,J,IT,2016-01-01,6211.8 
D1,SCA,CP_MEUR,J,IT,2016-04-01,6288.3 
D1,SCA,CP_MEUR,J,IT,2016-07-01,6323.7 
D1,SCA,CP_MEUR,J,IT,2016-10-01,6423.4 
D1,SCA,CP_MEUR,J,IT,2017-01-01,6470.0 
D1,SCA,CP_MEUR,J,IT,2017-04-01,6561.8 
D1,SCA,CP_MEUR,J,IT,2017-07-01,6663.3 
D1,SCA,CP_MEUR,J,IT,2017-10-01,6653.7 
D1,SCA,CP_MEUR,J,IT,2018-01-01,6652.7 
D1,SCA,CP_MEUR,J,IT,2018-04-01,6740.3 
D1,SCA,CP_MEUR,J,LT,2015-07-01,164.5 
D1,SCA,CP_MEUR,J,LT,2015-10-01,169.4 
D1,SCA,CP_MEUR,J,LT,2016-01-01,174.8 
D1,SCA,CP_MEUR,J,LT,2016-04-01,177.5 
D1,SCA,CP_MEUR,J,LT,2016-07-01,177.0 
D1,SCA,CP_MEUR,J,LT,2016-10-01,183.3 
D1,SCA,CP_MEUR,J,LT,2017-01-01,187.2 
D1,SCA,CP_MEUR,J,LT,2017-04-01,193.0 
D1,SCA,CP_MEUR,J,LT,2017-07-01,201.4 
D1,SCA,CP_MEUR,J,LT,2017-10-01,203.0 
D1,SCA,CP_MEUR,J,LT,2018-01-01,208.8 
D1,SCA,CP_MEUR,J,LT,2018-04-01,210.8 
D1,SCA,CP_MEUR,J,LU,2015-07-01,329.9 
D1,SCA,CP_MEUR,J,LU,2015-10-01,334.2 
D1,SCA,CP_MEUR,J,LU,2016-01-01,331.0 
D1,SCA,CP_MEUR,J,LU,2016-04-01,340.2 
D1,SCA,CP_MEUR,J,LU,2016-07-01,345.6 
D1,SCA,CP_MEUR,J,LU,2016-10-01,349.7 
D1,SCA,CP_MEUR,J,LU,2017-01-01,366.5 
D1,SCA,CP_MEUR,J,LU,2017-04-01,372.6 
D1,SCA,CP_MEUR,J,LU,2017-07-01,377.9 
D1,SCA,CP_MEUR,J,LU,2017-10-01,388.6 
D1,SCA,CP_MEUR,J,LU,2018-01-01,392.4 
D1,SCA,CP_MEUR,J,LU,2018-04-01,406.8 
D1,SCA,CP_MEUR,J,LV,2015-07-01,148.9 
D1,SCA,CP_MEUR,J,LV,2015-10-01,157.7 
D1,SCA,CP_MEUR,J,LV,2016-01-01,161.6 
D1,SCA,CP_MEUR,J,LV,2016-04-01,166.4 
D1,SCA,CP_MEUR,J,LV,2016-07-01,172.8 
D1,SCA,CP_MEUR,J,LV,2016-10-01,177.8 
D1,SCA,CP_MEUR,J,LV,2017-01-01,182.5 
D1,SCA,CP_MEUR,J,LV,2017-04-01,190.1 
D1,SCA,CP_MEUR,J,LV,2017-07-01,196.8 
D1,SCA,CP_MEUR,J,LV,2017-10-01,204.6 
D1,SCA,CP_MEUR,J,LV,2018-01-01,214.8 
D1,SCA,CP_MEUR,J,LV,2018-04-01,223.5 
D1,SCA,CP_MEUR,J,MT,2015-07-01,53.7 
D1,SCA,CP_MEUR,J,MT,2015-10-01,57.4 
D1,SCA,CP_MEUR,J,MT,2016-01-01,57.1 
D1,SCA,CP_MEUR,J,MT,2016-04-01,58.7 
D1,SCA,CP_MEUR,J,MT,2016-07-01,60.4 
D1,SCA,CP_MEUR,J,MT,2016-10-01,61.5 
D1,SCA,CP_MEUR,J,MT,2017-01-01,61.5 
D1,SCA,CP_MEUR,J,MT,2017-04-01,62.8 
D1,SCA,CP_MEUR,J,MT,2017-07-01,63.6 
D1,SCA,CP_MEUR,J,MT,2017-10-01,65.2 
D1,SCA,CP_MEUR,J,MT,2018-01-01,65.0 
D1,SCA,CP_MEUR,J,MT,2018-04-01,65.9 
D1,SCA,CP_MEUR,J,NL,2015-07-01,3867.9 
D1,SCA,CP_MEUR,J,NL,2015-10-01,3906.1 
D1,SCA,CP_MEUR,J,NL,2016-01-01,3984.9 p
D1,SCA,CP_MEUR,J,NL,2016-04-01,4017.5 p
D1,SCA,CP_MEUR,J,NL,2016-07-01,4099.6 p
D1,SCA,CP_MEUR,J,NL,2016-10-01,4152.7 p
D1,SCA,CP_MEUR,J,NL,2017-01-01,4229.6 p
D1,SCA,CP_MEUR,J,NL,2017-04-01,4277.9 p
D1,SCA,CP_MEUR,J,NL,2017-07-01,4375.1 p
D1,SCA,CP_MEUR,J,NL,2017-10-01,4458.1 p
D1,SCA,CP_MEUR,J,NL,2018-01-01,4503.5 p
D1,SCA,CP_MEUR,J,NL,2018-04-01,4593.9 p
D1,SCA,CP_MEUR,J,NO,2015-07-01,2016.5 
D1,SCA,CP_MEUR,J,NO,2015-10-01,1996.4 
D1,SCA,CP_MEUR,J,NO,2016-01-01,1952.7 
D1,SCA,CP_MEUR,J,NO,2016-04-01,2035.4 
D1,SCA,CP_MEUR,J,NO,2016-07-01,2014.8 
D1,SCA,CP_MEUR,J,NO,2016-10-01,2096.9 
D1,SCA,CP_MEUR,J,NO,2017-01-01,2153.5 
D1,SCA,CP_MEUR,J,NO,2017-04-01,2071.6 
D1,SCA,CP_MEUR,J,NO,2017-07-01,2120.8 
D1,SCA,CP_MEUR,J,NO,2017-10-01,2088.3 
D1,SCA,CP_MEUR,J,NO,2018-01-01,2116.6 
D1,SCA,CP_MEUR,J,NO,2018-04-01,2164.9 
D1,SCA,CP_MEUR,J,PL,2015-07-01,1439.7 
D1,SCA,CP_MEUR,J,PL,2015-10-01,1463.2 
D1,SCA,CP_MEUR,J,PL,2016-01-01,1465.1 
D1,SCA,CP_MEUR,J,PL,2016-04-01,1494.4 
D1,SCA,CP_MEUR,J,PL,2016-07-01,1558.0 
D1,SCA,CP_MEUR,J,PL,2016-10-01,1610.7 
D1,SCA,CP_MEUR,J,PL,2017-01-01,1678.7 p
D1,SCA,CP_MEUR,J,PL,2017-04-01,1788.2 p
D1,SCA,CP_MEUR,J,PL,2017-07-01,1816.9 p
D1,SCA,CP_MEUR,J,PL,2017-10-01,1858.2 p
D1,SCA,CP_MEUR,J,PL,2018-01-01,1931.4 p
D1,SCA,CP_MEUR,J,PL,2018-04-01,1958.0 p
D1,SCA,CP_MEUR,J,PT,2015-07-01,691.6 
D1,SCA,CP_MEUR,J,PT,2015-10-01,695.6 
D1,SCA,CP_MEUR,J,PT,2016-01-01,710.6 
D1,SCA,CP_MEUR,J,PT,2016-04-01,712.3 
D1,SCA,CP_MEUR,J,PT,2016-07-01,723.2 
D1,SCA,CP_MEUR,J,PT,2016-10-01,730.6 
D1,SCA,CP_MEUR,J,PT,2017-01-01,749.0 
D1,SCA,CP_MEUR,J,PT,2017-04-01,758.9 
D1,SCA,CP_MEUR,J,PT,2017-07-01,766.4 
D1,SCA,CP_MEUR,J,PT,2017-10-01,782.9 
D1,SCA,CP_MEUR,J,PT,2018-01-01,778.7 
D1,SCA,CP_MEUR,J,PT,2018-04-01,803.8 
D1,SCA,CP_MEUR,J,RO,2015-07-01,736.9 
D1,SCA,CP_MEUR,J,RO,2015-10-01,770.8 
D1,SCA,CP_MEUR,J,RO,2016-01-01,777.2 p
D1,SCA,CP_MEUR,J,RO,2016-04-01,839.0 p
D1,SCA,CP_MEUR,J,RO,2016-07-01,864.7 p
D1,SCA,CP_MEUR,J,RO,2016-10-01,896.9 p
D1,SCA,CP_MEUR,J,RO,2017-01-01,901.9 p
D1,SCA,CP_MEUR,J,RO,2017-04-01,945.0 p
D1,SCA,CP_MEUR,J,RO,2017-07-01,1003.7 p
D1,SCA,CP_MEUR,J,RO,2017-10-01,1061.9 p
D1,SCA,CP_MEUR,J,RO,2018-01-01,1073.6 p
D1,SCA,CP_MEUR,J,RO,2018-04-01,1226.4 p
D1,SCA,CP_MEUR,J,SE,2015-07-01,3214.1 
D1,SCA,CP_MEUR,J,SE,2015-10-01,3289.0 
D1,SCA,CP_MEUR,J,SE,2016-01-01,3304.1 
D1,SCA,CP_MEUR,J,SE,2016-04-01,3274.3 
D1,SCA,CP_MEUR,J,SE,2016-07-01,3291.8 
D1,SCA,CP_MEUR,J,SE,2016-10-01,3205.4 
D1,SCA,CP_MEUR,J,SE,2017-01-01,3323.6 
D1,SCA,CP_MEUR,J,SE,2017-04-01,3313.2 
D1,SCA,CP_MEUR,J,SE,2017-07-01,3378.1 
D1,SCA,CP_MEUR,J,SE,2017-10-01,3375.5 
D1,SCA,CP_MEUR,J,SE,2018-01-01,3394.7 
D1,SCA,CP_MEUR,J,SE,2018-04-01,3357.4 
D1,SCA,CP_MEUR,J,SI,2015-07-01,198.2 
D1,SCA,CP_MEUR,J,SI,2015-10-01,196.8 
D1,SCA,CP_MEUR,J,SI,2016-01-01,196.1 
D1,SCA,CP_MEUR,J,SI,2016-04-01,200.8 
D1,SCA,CP_MEUR,J,SI,2016-07-01,200.7 
D1,SCA,CP_MEUR,J,SI,2016-10-01,205.0 
D1,SCA,CP_MEUR,J,SI,2017-01-01,213.1 
D1,SCA,CP_MEUR,J,SI,2017-04-01,210.2 
D1,SCA,CP_MEUR,J,SI,2017-07-01,215.9 
D1,SCA,CP_MEUR,J,SI,2017-10-01,220.1 
D1,SCA,CP_MEUR,J,SI,2018-01-01,222.1 
D1,SCA,CP_MEUR,J,SI,2018-04-01,231.4 
D1,SCA,CP_MEUR,J,UK,2015-07-01,22346.1 
D1,SCA,CP_MEUR,J,UK,2015-10-01,22292.7 
D1,SCA,CP_MEUR,J,UK,2016-01-01,20851.0 
D1,SCA,CP_MEUR,J,UK,2016-04-01,21303.3 
D1,SCA,CP_MEUR,J,UK,2016-07-01,19831.0 
D1,SCA,CP_MEUR,J,UK,2016-10-01,18689.9 
