unit,age,sex,indic_il,geo\time,date,value
PC,Y_GE65,T,LI_R_MD70,FI,2011-01-01,33.5 
PC,Y_GE65,T,LI_R_MD70,FI,2012-01-01,34.7 
PC,Y_GE65,T,LI_R_MD70,FI,2013-01-01,31.7
PC,Y_GE65,T,LI_R_MD70,FI,2014-01-01,30.7
PC,Y_GE65,T,LI_R_MD70,FI,2015-01-01,27.9
PC,Y_GE65,T,LI_R_MD70,FI,2016-01-01,24.9 
PC,Y_GE65,T,LI_R_MD70,FI,2017-01-01,26.0 
PC,Y_GE65,T,LI_R_MD70,FR,2006-01-01,26.6 
PC,Y_GE65,T,LI_R_MD70,FR,2007-01-01,23.1 
PC,Y_GE65,T,LI_R_MD70,FR,2008-01-01,23.3 
PC,Y_GE65,T,LI_R_MD70,FR,2009-01-01,23.5 
PC,Y_GE65,T,LI_R_MD70,FR,2010-01-01,18.1 
PC,Y_GE65,T,LI_R_MD70,FR,2011-01-01,17.9 
PC,Y_GE65,T,LI_R_MD70,FR,2012-01-01,18.7 
PC,Y_GE65,T,LI_R_MD70,FR,2013-01-01,16.8
PC,Y_GE65,T,LI_R_MD70,FR,2014-01-01,17.4
PC,Y_GE65,T,LI_R_MD70,FR,2015-01-01,15.7
PC,Y_GE65,T,LI_R_MD70,FR,2016-01-01,16.0 
PC,Y_GE65,T,LI_R_MD70,FR,2017-01-01,15.1 
PC,Y_GE65,T,LI_R_MD70,HR,2006-01-01,: 
PC,Y_GE65,T,LI_R_MD70,HR,2007-01-01,: 
PC,Y_GE65,T,LI_R_MD70,HR,2008-01-01,: 
PC,Y_GE65,T,LI_R_MD70,HR,2009-01-01,: 
PC,Y_GE65,T,LI_R_MD70,HR,2010-01-01,39.2 
PC,Y_GE65,T,LI_R_MD70,HR,2011-01-01,37.6 
PC,Y_GE65,T,LI_R_MD70,HR,2012-01-01,35.6 
PC,Y_GE65,T,LI_R_MD70,HR,2013-01-01,33.2
PC,Y_GE65,T,LI_R_MD70,HR,2014-01-01,33.0
PC,Y_GE65,T,LI_R_MD70,HR,2015-01-01,35.1
PC,Y_GE65,T,LI_R_MD70,HR,2016-01-01,35.5 
PC,Y_GE65,T,LI_R_MD70,HR,2017-01-01,: 
PC,Y_GE65,T,LI_R_MD70,HU,2006-01-01,17.6 
PC,Y_GE65,T,LI_R_MD70,HU,2007-01-01,13.4 
PC,Y_GE65,T,LI_R_MD70,HU,2008-01-01,10.5 
PC,Y_GE65,T,LI_R_MD70,HU,2009-01-01,10.6 
PC,Y_GE65,T,LI_R_MD70,HU,2010-01-01,9.7 
PC,Y_GE65,T,LI_R_MD70,HU,2011-01-01,12.1 
PC,Y_GE65,T,LI_R_MD70,HU,2012-01-01,13.6 
PC,Y_GE65,T,LI_R_MD70,HU,2013-01-01,10.5
PC,Y_GE65,T,LI_R_MD70,HU,2014-01-01,10.2
PC,Y_GE65,T,LI_R_MD70,HU,2015-01-01,12.3
PC,Y_GE65,T,LI_R_MD70,HU,2016-01-01,13.6 
PC,Y_GE65,T,LI_R_MD70,HU,2017-01-01,16.5 
PC,Y_GE65,T,LI_R_MD70,IE,2006-01-01,45.6 
PC,Y_GE65,T,LI_R_MD70,IE,2007-01-01,48.2 
PC,Y_GE65,T,LI_R_MD70,IE,2008-01-01,38.6 
PC,Y_GE65,T,LI_R_MD70,IE,2009-01-01,34.2 
PC,Y_GE65,T,LI_R_MD70,IE,2010-01-01,24.8 
PC,Y_GE65,T,LI_R_MD70,IE,2011-01-01,20.4 
PC,Y_GE65,T,LI_R_MD70,IE,2012-01-01,24.5 
PC,Y_GE65,T,LI_R_MD70,IE,2013-01-01,23.6
PC,Y_GE65,T,LI_R_MD70,IE,2014-01-01,24.3
PC,Y_GE65,T,LI_R_MD70,IE,2015-01-01,27.7
PC,Y_GE65,T,LI_R_MD70,IE,2016-01-01,29.8 
PC,Y_GE65,T,LI_R_MD70,IE,2017-01-01,: 
PC,Y_GE65,T,LI_R_MD70,IS,2006-01-01,29.7 
PC,Y_GE65,T,LI_R_MD70,IS,2007-01-01,31.4 
PC,Y_GE65,T,LI_R_MD70,IS,2008-01-01,27.9 
PC,Y_GE65,T,LI_R_MD70,IS,2009-01-01,22.5 
PC,Y_GE65,T,LI_R_MD70,IS,2010-01-01,16.0 
PC,Y_GE65,T,LI_R_MD70,IS,2011-01-01,15.2 
PC,Y_GE65,T,LI_R_MD70,IS,2012-01-01,16.0 
PC,Y_GE65,T,LI_R_MD70,IS,2013-01-01,17.1
PC,Y_GE65,T,LI_R_MD70,IS,2014-01-01,16.7
PC,Y_GE65,T,LI_R_MD70,IS,2015-01-01,15.8
PC,Y_GE65,T,LI_R_MD70,IS,2016-01-01,15.7 p
PC,Y_GE65,T,LI_R_MD70,IS,2017-01-01,: 
PC,Y_GE65,T,LI_R_MD70,IT,2006-01-01,30.5 
PC,Y_GE65,T,LI_R_MD70,IT,2007-01-01,31.0 
PC,Y_GE65,T,LI_R_MD70,IT,2008-01-01,29.6 
PC,Y_GE65,T,LI_R_MD70,IT,2009-01-01,27.6 
PC,Y_GE65,T,LI_R_MD70,IT,2010-01-01,25.7 
PC,Y_GE65,T,LI_R_MD70,IT,2011-01-01,25.7 
PC,Y_GE65,T,LI_R_MD70,IT,2012-01-01,24.6 
PC,Y_GE65,T,LI_R_MD70,IT,2013-01-01,23.4
PC,Y_GE65,T,LI_R_MD70,IT,2014-01-01,22.3
PC,Y_GE65,T,LI_R_MD70,IT,2015-01-01,22.7
PC,Y_GE65,T,LI_R_MD70,IT,2016-01-01,22.5 
PC,Y_GE65,T,LI_R_MD70,IT,2017-01-01,22.7 
PC,Y_GE65,T,LI_R_MD70,LT,2006-01-01,37.5 
PC,Y_GE65,T,LI_R_MD70,LT,2007-01-01,43.7 
PC,Y_GE65,T,LI_R_MD70,LT,2008-01-01,44.2 
PC,Y_GE65,T,LI_R_MD70,LT,2009-01-01,37.2 
PC,Y_GE65,T,LI_R_MD70,LT,2010-01-01,19.6 
PC,Y_GE65,T,LI_R_MD70,LT,2011-01-01,21.0 
PC,Y_GE65,T,LI_R_MD70,LT,2012-01-01,32.8 
PC,Y_GE65,T,LI_R_MD70,LT,2013-01-01,31.3
PC,Y_GE65,T,LI_R_MD70,LT,2014-01-01,34.0
PC,Y_GE65,T,LI_R_MD70,LT,2015-01-01,40.0
PC,Y_GE65,T,LI_R_MD70,LT,2016-01-01,41.5 
PC,Y_GE65,T,LI_R_MD70,LT,2017-01-01,44.9 
PC,Y_GE65,T,LI_R_MD70,LU,2006-01-01,15.2 
PC,Y_GE65,T,LI_R_MD70,LU,2007-01-01,13.7 
PC,Y_GE65,T,LI_R_MD70,LU,2008-01-01,13.1 
PC,Y_GE65,T,LI_R_MD70,LU,2009-01-01,13.3 
PC,Y_GE65,T,LI_R_MD70,LU,2010-01-01,13.5 
PC,Y_GE65,T,LI_R_MD70,LU,2011-01-01,13.0 
PC,Y_GE65,T,LI_R_MD70,LU,2012-01-01,12.9 
PC,Y_GE65,T,LI_R_MD70,LU,2013-01-01,12.0
PC,Y_GE65,T,LI_R_MD70,LU,2014-01-01,11.6
PC,Y_GE65,T,LI_R_MD70,LU,2015-01-01,12.9
PC,Y_GE65,T,LI_R_MD70,LU,2016-01-01,12.3 b
PC,Y_GE65,T,LI_R_MD70,LU,2017-01-01,16.3 
PC,Y_GE65,T,LI_R_MD70,LV,2006-01-01,48.1 
PC,Y_GE65,T,LI_R_MD70,LV,2007-01-01,51.2 
PC,Y_GE65,T,LI_R_MD70,LV,2008-01-01,58.6 
PC,Y_GE65,T,LI_R_MD70,LV,2009-01-01,56.8 
PC,Y_GE65,T,LI_R_MD70,LV,2010-01-01,33.7 
PC,Y_GE65,T,LI_R_MD70,LV,2011-01-01,21.3 
PC,Y_GE65,T,LI_R_MD70,LV,2012-01-01,31.8 
PC,Y_GE65,T,LI_R_MD70,LV,2013-01-01,35.0
PC,Y_GE65,T,LI_R_MD70,LV,2014-01-01,42.1
PC,Y_GE65,T,LI_R_MD70,LV,2015-01-01,49.4
PC,Y_GE65,T,LI_R_MD70,LV,2016-01-01,51.4 
PC,Y_GE65,T,LI_R_MD70,LV,2017-01-01,54.1 
PC,Y_GE65,T,LI_R_MD70,MK,2006-01-01,: 
PC,Y_GE65,T,LI_R_MD70,MK,2007-01-01,: 
PC,Y_GE65,T,LI_R_MD70,MK,2008-01-01,: 
PC,Y_GE65,T,LI_R_MD70,MK,2009-01-01,: 
PC,Y_GE65,T,LI_R_MD70,MK,2010-01-01,26.4 
PC,Y_GE65,T,LI_R_MD70,MK,2011-01-01,27.8 
PC,Y_GE65,T,LI_R_MD70,MK,2012-01-01,28.5 
PC,Y_GE65,T,LI_R_MD70,MK,2013-01-01,24.3
PC,Y_GE65,T,LI_R_MD70,MK,2014-01-01,21.6
PC,Y_GE65,T,LI_R_MD70,MK,2015-01-01,20.0
PC,Y_GE65,T,LI_R_MD70,MK,2016-01-01,22.5 
PC,Y_GE65,T,LI_R_MD70,MK,2017-01-01,: 
PC,Y_GE65,T,LI_R_MD70,MT,2006-01-01,35.2 
PC,Y_GE65,T,LI_R_MD70,MT,2007-01-01,34.4 
PC,Y_GE65,T,LI_R_MD70,MT,2008-01-01,41.1 
PC,Y_GE65,T,LI_R_MD70,MT,2009-01-01,35.4 
PC,Y_GE65,T,LI_R_MD70,MT,2010-01-01,31.8 
PC,Y_GE65,T,LI_R_MD70,MT,2011-01-01,31.2 
PC,Y_GE65,T,LI_R_MD70,MT,2012-01-01,30.7 
PC,Y_GE65,T,LI_R_MD70,MT,2013-01-01,32.0
PC,Y_GE65,T,LI_R_MD70,MT,2014-01-01,35.7
PC,Y_GE65,T,LI_R_MD70,MT,2015-01-01,38.2
PC,Y_GE65,T,LI_R_MD70,MT,2016-01-01,41.6 
PC,Y_GE65,T,LI_R_MD70,MT,2017-01-01,42.1 
PC,Y_GE65,T,LI_R_MD70,NL,2006-01-01,18.2 
PC,Y_GE65,T,LI_R_MD70,NL,2007-01-01,24.3 
PC,Y_GE65,T,LI_R_MD70,NL,2008-01-01,21.6 
PC,Y_GE65,T,LI_R_MD70,NL,2009-01-01,19.9 
PC,Y_GE65,T,LI_R_MD70,NL,2010-01-01,18.2 
PC,Y_GE65,T,LI_R_MD70,NL,2011-01-01,17.7 
PC,Y_GE65,T,LI_R_MD70,NL,2012-01-01,15.2 
PC,Y_GE65,T,LI_R_MD70,NL,2013-01-01,16.6
PC,Y_GE65,T,LI_R_MD70,NL,2014-01-01,15.3
PC,Y_GE65,T,LI_R_MD70,NL,2015-01-01,15.4
PC,Y_GE65,T,LI_R_MD70,NL,2016-01-01,22.7 b
PC,Y_GE65,T,LI_R_MD70,NL,2017-01-01,24.0 
PC,Y_GE65,T,LI_R_MD70,NO,2006-01-01,31.4 
PC,Y_GE65,T,LI_R_MD70,NO,2007-01-01,27.6 
PC,Y_GE65,T,LI_R_MD70,NO,2008-01-01,27.5 
PC,Y_GE65,T,LI_R_MD70,NO,2009-01-01,25.6 
PC,Y_GE65,T,LI_R_MD70,NO,2010-01-01,23.0 
PC,Y_GE65,T,LI_R_MD70,NO,2011-01-01,22.0 
PC,Y_GE65,T,LI_R_MD70,NO,2012-01-01,19.0 
PC,Y_GE65,T,LI_R_MD70,NO,2013-01-01,18.9
PC,Y_GE65,T,LI_R_MD70,NO,2014-01-01,19.2
PC,Y_GE65,T,LI_R_MD70,NO,2015-01-01,18.4
PC,Y_GE65,T,LI_R_MD70,NO,2016-01-01,19.5 
PC,Y_GE65,T,LI_R_MD70,NO,2017-01-01,19.2 
PC,Y_GE65,T,LI_R_MD70,PL,2006-01-01,15.0 
PC,Y_GE65,T,LI_R_MD70,PL,2007-01-01,16.5 
PC,Y_GE65,T,LI_R_MD70,PL,2008-01-01,21.6 
PC,Y_GE65,T,LI_R_MD70,PL,2009-01-01,24.8 
PC,Y_GE65,T,LI_R_MD70,PL,2010-01-01,23.8 
PC,Y_GE65,T,LI_R_MD70,PL,2011-01-01,24.5 
PC,Y_GE65,T,LI_R_MD70,PL,2012-01-01,22.5 
PC,Y_GE65,T,LI_R_MD70,PL,2013-01-01,20.4
PC,Y_GE65,T,LI_R_MD70,PL,2014-01-01,19.7
PC,Y_GE65,T,LI_R_MD70,PL,2015-01-01,20.9
PC,Y_GE65,T,LI_R_MD70,PL,2016-01-01,22.0 
PC,Y_GE65,T,LI_R_MD70,PL,2017-01-01,22.6 
PC,Y_GE65,T,LI_R_MD70,PT,2006-01-01,39.0 
PC,Y_GE65,T,LI_R_MD70,PT,2007-01-01,38.0 
PC,Y_GE65,T,LI_R_MD70,PT,2008-01-01,36.5 
PC,Y_GE65,T,LI_R_MD70,PT,2009-01-01,33.7 
PC,Y_GE65,T,LI_R_MD70,PT,2010-01-01,34.8 
PC,Y_GE65,T,LI_R_MD70,PT,2011-01-01,30.4 
PC,Y_GE65,T,LI_R_MD70,PT,2012-01-01,26.0 
PC,Y_GE65,T,LI_R_MD70,PT,2013-01-01,23.8
PC,Y_GE65,T,LI_R_MD70,PT,2014-01-01,27.7
PC,Y_GE65,T,LI_R_MD70,PT,2015-01-01,27.7
PC,Y_GE65,T,LI_R_MD70,PT,2016-01-01,29.0 
PC,Y_GE65,T,LI_R_MD70,PT,2017-01-01,28.6 
PC,Y_GE65,T,LI_R_MD70,RO,2006-01-01,: 
PC,Y_GE65,T,LI_R_MD70,RO,2007-01-01,40.7 
PC,Y_GE65,T,LI_R_MD70,RO,2008-01-01,35.7 
PC,Y_GE65,T,LI_R_MD70,RO,2009-01-01,30.3 
PC,Y_GE65,T,LI_R_MD70,RO,2010-01-01,26.6 
PC,Y_GE65,T,LI_R_MD70,RO,2011-01-01,24.8 
PC,Y_GE65,T,LI_R_MD70,RO,2012-01-01,23.9 
PC,Y_GE65,T,LI_R_MD70,RO,2013-01-01,23.6
PC,Y_GE65,T,LI_R_MD70,RO,2014-01-01,23.7
PC,Y_GE65,T,LI_R_MD70,RO,2015-01-01,25.8
PC,Y_GE65,T,LI_R_MD70,RO,2016-01-01,26.1 
PC,Y_GE65,T,LI_R_MD70,RO,2017-01-01,28.6 
PC,Y_GE65,T,LI_R_MD70,RS,2006-01-01,: 
PC,Y_GE65,T,LI_R_MD70,RS,2007-01-01,: 
PC,Y_GE65,T,LI_R_MD70,RS,2008-01-01,: 
PC,Y_GE65,T,LI_R_MD70,RS,2009-01-01,: 
PC,Y_GE65,T,LI_R_MD70,RS,2010-01-01,: 
PC,Y_GE65,T,LI_R_MD70,RS,2011-01-01,: 
PC,Y_GE65,T,LI_R_MD70,RS,2012-01-01,: 
PC,Y_GE65,T,LI_R_MD70,RS,2013-01-01,26.8
PC,Y_GE65,T,LI_R_MD70,RS,2014-01-01,27.3
PC,Y_GE65,T,LI_R_MD70,RS,2015-01-01,26.7
PC,Y_GE65,T,LI_R_MD70,RS,2016-01-01,25.9 
PC,Y_GE65,T,LI_R_MD70,RS,2017-01-01,: 
PC,Y_GE65,T,LI_R_MD70,SE,2006-01-01,25.7 
PC,Y_GE65,T,LI_R_MD70,SE,2007-01-01,28.4 
PC,Y_GE65,T,LI_R_MD70,SE,2008-01-01,35.6 b
PC,Y_GE65,T,LI_R_MD70,SE,2009-01-01,36.5 
PC,Y_GE65,T,LI_R_MD70,SE,2010-01-01,32.8 
PC,Y_GE65,T,LI_R_MD70,SE,2011-01-01,34.6 
PC,Y_GE65,T,LI_R_MD70,SE,2012-01-01,33.4 
PC,Y_GE65,T,LI_R_MD70,SE,2013-01-01,30.7
PC,Y_GE65,T,LI_R_MD70,SE,2014-01-01,26.8
PC,Y_GE65,T,LI_R_MD70,SE,2015-01-01,33.5
PC,Y_GE65,T,LI_R_MD70,SE,2016-01-01,33.9 
PC,Y_GE65,T,LI_R_MD70,SE,2017-01-01,32.7 
PC,Y_GE65,T,LI_R_MD70,SI,2006-01-01,30.9 
PC,Y_GE65,T,LI_R_MD70,SI,2007-01-01,28.4 
PC,Y_GE65,T,LI_R_MD70,SI,2008-01-01,31.1 
PC,Y_GE65,T,LI_R_MD70,SI,2009-01-01,29.3 
PC,Y_GE65,T,LI_R_MD70,SI,2010-01-01,29.0 
PC,Y_GE65,T,LI_R_MD70,SI,2011-01-01,29.7 
PC,Y_GE65,T,LI_R_MD70,SI,2012-01-01,28.4 
PC,Y_GE65,T,LI_R_MD70,SI,2013-01-01,30.0
PC,Y_GE65,T,LI_R_MD70,SI,2014-01-01,26.5
PC,Y_GE65,T,LI_R_MD70,SI,2015-01-01,26.7
PC,Y_GE65,T,LI_R_MD70,SI,2016-01-01,26.8 
PC,Y_GE65,T,LI_R_MD70,SI,2017-01-01,26.2 
PC,Y_GE65,T,LI_R_MD70,SK,2006-01-01,20.9 
PC,Y_GE65,T,LI_R_MD70,SK,2007-01-01,21.1 
PC,Y_GE65,T,LI_R_MD70,SK,2008-01-01,23.2 
PC,Y_GE65,T,LI_R_MD70,SK,2009-01-01,17.2 
PC,Y_GE65,T,LI_R_MD70,SK,2010-01-01,16.5 
PC,Y_GE65,T,LI_R_MD70,SK,2011-01-01,13.5 
PC,Y_GE65,T,LI_R_MD70,SK,2012-01-01,19.8 
PC,Y_GE65,T,LI_R_MD70,SK,2013-01-01,14.3
PC,Y_GE65,T,LI_R_MD70,SK,2014-01-01,13.7
PC,Y_GE65,T,LI_R_MD70,SK,2015-01-01,12.9
PC,Y_GE65,T,LI_R_MD70,SK,2016-01-01,13.1 
PC,Y_GE65,T,LI_R_MD70,SK,2017-01-01,15.9 
PC,Y_GE65,T,LI_R_MD70,TR,2006-01-01,25.6 
PC,Y_GE65,T,LI_R_MD70,TR,2007-01-01,24.6 
PC,Y_GE65,T,LI_R_MD70,TR,2008-01-01,24.8 
PC,Y_GE65,T,LI_R_MD70,TR,2009-01-01,26.5 
PC,Y_GE65,T,LI_R_MD70,TR,2010-01-01,25.9 
PC,Y_GE65,T,LI_R_MD70,TR,2011-01-01,25.0 
PC,Y_GE65,T,LI_R_MD70,TR,2012-01-01,26.5 
PC,Y_GE65,T,LI_R_MD70,TR,2013-01-01,23.9
PC,Y_GE65,T,LI_R_MD70,TR,2014-01-01,26.0
PC,Y_GE65,T,LI_R_MD70,TR,2015-01-01,25.1
PC,Y_GE65,T,LI_R_MD70,TR,2016-01-01,: 
PC,Y_GE65,T,LI_R_MD70,TR,2017-01-01,: 
PC,Y_GE65,T,LI_R_MD70,UK,2006-01-01,40.4 
PC,Y_GE65,T,LI_R_MD70,UK,2007-01-01,39.6 
PC,Y_GE65,T,LI_R_MD70,UK,2008-01-01,40.0 
PC,Y_GE65,T,LI_R_MD70,UK,2009-01-01,34.6 
PC,Y_GE65,T,LI_R_MD70,UK,2010-01-01,33.0 
PC,Y_GE65,T,LI_R_MD70,UK,2011-01-01,33.1 
PC,Y_GE65,T,LI_R_MD70,UK,2012-01-01,27.5 
PC,Y_GE65,T,LI_R_MD70,UK,2013-01-01,27.3
PC,Y_GE65,T,LI_R_MD70,UK,2014-01-01,27.6
PC,Y_GE65,T,LI_R_MD70,UK,2015-01-01,27.1
PC,Y_GE65,T,LI_R_MD70,UK,2016-01-01,28.2 
PC,Y_GE65,T,LI_R_MD70,UK,2017-01-01,: 
