unit,geotime,date,value
PCH_10Y,RO,1995-01-01,
PCH_10Y,RO,1996-01-01,
PCH_10Y,RO,1997-01-01,
PCH_10Y,RO,1998-01-01,
PCH_10Y,RO,1999-01-01,
PCH_10Y,RO,2000-01-01,
PCH_10Y,RO,2001-01-01,
PCH_10Y,RO,2002-01-01,
PCH_10Y,RO,2003-01-01,
PCH_10Y,RO,2004-01-01,2455.7
PCH_10Y,RO,2005-01-01,2192.1
PCH_10Y,RO,2006-01-01,1616.6
PCH_10Y,RO,2007-01-01,757.8
PCH_10Y,RO,2008-01-01,466.2
PCH_10Y,RO,2009-01-01,296.9
PCH_10Y,RO,2010-01-01,169.7
PCH_10Y,RO,2011-01-01,75.3
PCH_10Y,RO,2012-01-01,81.7
PCH_10Y,RO,2013-01-01,51.9
PCH_10Y,RO,2014-01-01,53.6
PCH_10Y,RO,2015-01-01,22.8
PCH_10Y,RO,2016-01-01,21.9
PCH_10Y,RO,2017-01-01,32.8
PCH_10Y,SE,1995-01-01,
PCH_10Y,SE,1996-01-01,
PCH_10Y,SE,1997-01-01,
PCH_10Y,SE,1998-01-01,
PCH_10Y,SE,1999-01-01,
PCH_10Y,SE,2000-01-01,
PCH_10Y,SE,2001-01-01,
PCH_10Y,SE,2002-01-01,
PCH_10Y,SE,2003-01-01,
PCH_10Y,SE,2004-01-01,0.0
PCH_10Y,SE,2005-01-01,1.0
PCH_10Y,SE,2006-01-01,-2.3
PCH_10Y,SE,2007-01-01,-0.9
PCH_10Y,SE,2008-01-01,5.1
PCH_10Y,SE,2009-01-01,5.8
PCH_10Y,SE,2010-01-01,0.8
PCH_10Y,SE,2011-01-01,-0.2
PCH_10Y,SE,2012-01-01,2.5
PCH_10Y,SE,2013-01-01,4.4
PCH_10Y,SE,2014-01-01,6.1
PCH_10Y,SE,2015-01-01,6.1
PCH_10Y,SE,2016-01-01,7.2
PCH_10Y,SE,2017-01-01,5.6
PCH_10Y,SI,1995-01-01,
PCH_10Y,SI,1996-01-01,
PCH_10Y,SI,1997-01-01,
PCH_10Y,SI,1998-01-01,
PCH_10Y,SI,1999-01-01,
PCH_10Y,SI,2000-01-01,
PCH_10Y,SI,2001-01-01,
PCH_10Y,SI,2002-01-01,
PCH_10Y,SI,2003-01-01,
PCH_10Y,SI,2004-01-01,47.8
PCH_10Y,SI,2005-01-01,50.8
PCH_10Y,SI,2006-01-01,43.4
PCH_10Y,SI,2007-01-01,38.9
PCH_10Y,SI,2008-01-01,36.1
PCH_10Y,SI,2009-01-01,35.9
PCH_10Y,SI,2010-01-01,29.4
PCH_10Y,SI,2011-01-01,18.7
PCH_10Y,SI,2012-01-01,12.6
PCH_10Y,SI,2013-01-01,9.1
PCH_10Y,SI,2014-01-01,3.8
PCH_10Y,SI,2015-01-01,3.1
PCH_10Y,SI,2016-01-01,3.0
PCH_10Y,SI,2017-01-01,1.1
PCH_10Y,SK,1995-01-01,
PCH_10Y,SK,1996-01-01,
PCH_10Y,SK,1997-01-01,
PCH_10Y,SK,1998-01-01,
PCH_10Y,SK,1999-01-01,
PCH_10Y,SK,2000-01-01,
PCH_10Y,SK,2001-01-01,
PCH_10Y,SK,2002-01-01,
PCH_10Y,SK,2003-01-01,
PCH_10Y,SK,2004-01-01,43.1
PCH_10Y,SK,2005-01-01,50.1
PCH_10Y,SK,2006-01-01,42.6
PCH_10Y,SK,2007-01-01,29.8
PCH_10Y,SK,2008-01-01,24.6
PCH_10Y,SK,2009-01-01,22.5
PCH_10Y,SK,2010-01-01,12.4
PCH_10Y,SK,2011-01-01,11.3
PCH_10Y,SK,2012-01-01,7.4
PCH_10Y,SK,2013-01-01,4.7
PCH_10Y,SK,2014-01-01,2.1
PCH_10Y,SK,2015-01-01,0.0
PCH_10Y,SK,2016-01-01,-0.8
PCH_10Y,SK,2017-01-01,2.0
PCH_10Y,UK,1995-01-01,
PCH_10Y,UK,1996-01-01,
PCH_10Y,UK,1997-01-01,
PCH_10Y,UK,1998-01-01,
PCH_10Y,UK,1999-01-01,
PCH_10Y,UK,2000-01-01,
PCH_10Y,UK,2001-01-01,
PCH_10Y,UK,2002-01-01,
PCH_10Y,UK,2003-01-01,
PCH_10Y,UK,2004-01-01,14.8
PCH_10Y,UK,2005-01-01,13.9
PCH_10Y,UK,2006-01-01,17.4
PCH_10Y,UK,2007-01-01,17.7
PCH_10Y,UK,2008-01-01,11.4
PCH_10Y,UK,2009-01-01,10.2
PCH_10Y,UK,2010-01-01,11.6
PCH_10Y,UK,2011-01-01,9.0
PCH_10Y,UK,2012-01-01,9.6
PCH_10Y,UK,2013-01-01,10.3
PCH_10Y,UK,2014-01-01,6.6
PCH_10Y,UK,2015-01-01,7.4
PCH_10Y,UK,2016-01-01,5.8
PCH_10Y,UK,2017-01-01,5.0
PCH_1Y,AT,1995-01-01,-1.3
PCH_1Y,AT,1996-01-01,-2.1
PCH_1Y,AT,1997-01-01,-0.7
PCH_1Y,AT,1998-01-01,-0.4
PCH_1Y,AT,1999-01-01,-1.3
PCH_1Y,AT,2000-01-01,-1.3
PCH_1Y,AT,2001-01-01,-0.7
PCH_1Y,AT,2002-01-01,-1.8
PCH_1Y,AT,2003-01-01,-0.8
PCH_1Y,AT,2004-01-01,-0.5
PCH_1Y,AT,2005-01-01,0.1
PCH_1Y,AT,2006-01-01,1.1
PCH_1Y,AT,2007-01-01,0.0
PCH_1Y,AT,2008-01-01,0.2
PCH_1Y,AT,2009-01-01,0.0
PCH_1Y,AT,2010-01-01,1.0
PCH_1Y,AT,2011-01-01,0.0
PCH_1Y,AT,2012-01-01,0.6
