age,unit,sex,indic_em,geo\time,date,value
Y20-64,PC_POP,M,EMP_LFS,LV,2013-01-01,71.9
Y20-64,PC_POP,M,EMP_LFS,LV,2014-01-01,73.1 
Y20-64,PC_POP,M,EMP_LFS,LV,2015-01-01,74.6 
Y20-64,PC_POP,M,EMP_LFS,LV,2016-01-01,74.7 
Y20-64,PC_POP,M,EMP_LFS,LV,2017-01-01,77.0 
Y20-64,PC_POP,M,EMP_LFS,ME,2000-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,ME,2001-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,ME,2002-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,ME,2003-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,ME,2004-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,ME,2005-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,ME,2006-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,ME,2007-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,ME,2008-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,ME,2009-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,ME,2010-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,ME,2011-01-01,57.0 
Y20-64,PC_POP,M,EMP_LFS,ME,2012-01-01,57.9
Y20-64,PC_POP,M,EMP_LFS,ME,2013-01-01,58.1
Y20-64,PC_POP,M,EMP_LFS,ME,2014-01-01,61.4 
Y20-64,PC_POP,M,EMP_LFS,ME,2015-01-01,61.9 
Y20-64,PC_POP,M,EMP_LFS,ME,2016-01-01,63.0 
Y20-64,PC_POP,M,EMP_LFS,ME,2017-01-01,65.2 
Y20-64,PC_POP,M,EMP_LFS,MK,2000-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,MK,2001-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,MK,2002-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,MK,2003-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,MK,2004-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,MK,2005-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,MK,2006-01-01,53.6 
Y20-64,PC_POP,M,EMP_LFS,MK,2007-01-01,54.0 
Y20-64,PC_POP,M,EMP_LFS,MK,2008-01-01,56.2 
Y20-64,PC_POP,M,EMP_LFS,MK,2009-01-01,58.4 
Y20-64,PC_POP,M,EMP_LFS,MK,2010-01-01,58.4 
Y20-64,PC_POP,M,EMP_LFS,MK,2011-01-01,57.8 
Y20-64,PC_POP,M,EMP_LFS,MK,2012-01-01,57.5
Y20-64,PC_POP,M,EMP_LFS,MK,2013-01-01,59.7
Y20-64,PC_POP,M,EMP_LFS,MK,2014-01-01,61.6 
Y20-64,PC_POP,M,EMP_LFS,MK,2015-01-01,61.5 
Y20-64,PC_POP,M,EMP_LFS,MK,2016-01-01,63.7 
Y20-64,PC_POP,M,EMP_LFS,MK,2017-01-01,65.6 
Y20-64,PC_POP,M,EMP_LFS,MT,2000-01-01,81.6 e
Y20-64,PC_POP,M,EMP_LFS,MT,2001-01-01,81.8 e
Y20-64,PC_POP,M,EMP_LFS,MT,2002-01-01,81.0 
Y20-64,PC_POP,M,EMP_LFS,MT,2003-01-01,80.6 
Y20-64,PC_POP,M,EMP_LFS,MT,2004-01-01,81.2 
Y20-64,PC_POP,M,EMP_LFS,MT,2005-01-01,79.7 b
Y20-64,PC_POP,M,EMP_LFS,MT,2006-01-01,79.6 
Y20-64,PC_POP,M,EMP_LFS,MT,2007-01-01,79.0 
Y20-64,PC_POP,M,EMP_LFS,MT,2008-01-01,78.5 
Y20-64,PC_POP,M,EMP_LFS,MT,2009-01-01,77.5 
Y20-64,PC_POP,M,EMP_LFS,MT,2010-01-01,78.2 
Y20-64,PC_POP,M,EMP_LFS,MT,2011-01-01,79.0 
Y20-64,PC_POP,M,EMP_LFS,MT,2012-01-01,79.4
Y20-64,PC_POP,M,EMP_LFS,MT,2013-01-01,80.3
Y20-64,PC_POP,M,EMP_LFS,MT,2014-01-01,81.1 
Y20-64,PC_POP,M,EMP_LFS,MT,2015-01-01,82.1 
Y20-64,PC_POP,M,EMP_LFS,MT,2016-01-01,83.5 
Y20-64,PC_POP,M,EMP_LFS,MT,2017-01-01,84.7 
Y20-64,PC_POP,M,EMP_LFS,NL,2000-01-01,84.3 
Y20-64,PC_POP,M,EMP_LFS,NL,2001-01-01,84.9 
Y20-64,PC_POP,M,EMP_LFS,NL,2002-01-01,84.6 
Y20-64,PC_POP,M,EMP_LFS,NL,2003-01-01,83.4 
Y20-64,PC_POP,M,EMP_LFS,NL,2004-01-01,82.7 
Y20-64,PC_POP,M,EMP_LFS,NL,2005-01-01,82.4 
Y20-64,PC_POP,M,EMP_LFS,NL,2006-01-01,83.5 
Y20-64,PC_POP,M,EMP_LFS,NL,2007-01-01,84.8 
Y20-64,PC_POP,M,EMP_LFS,NL,2008-01-01,85.5 
Y20-64,PC_POP,M,EMP_LFS,NL,2009-01-01,84.9 
Y20-64,PC_POP,M,EMP_LFS,NL,2010-01-01,82.8 b
Y20-64,PC_POP,M,EMP_LFS,NL,2011-01-01,82.4 b
Y20-64,PC_POP,M,EMP_LFS,NL,2012-01-01,82.3
Y20-64,PC_POP,M,EMP_LFS,NL,2013-01-01,81.1
Y20-64,PC_POP,M,EMP_LFS,NL,2014-01-01,81.1 
Y20-64,PC_POP,M,EMP_LFS,NL,2015-01-01,81.9 
Y20-64,PC_POP,M,EMP_LFS,NL,2016-01-01,82.6 
Y20-64,PC_POP,M,EMP_LFS,NL,2017-01-01,83.3 
Y20-64,PC_POP,M,EMP_LFS,NO,2000-01-01,84.5 
Y20-64,PC_POP,M,EMP_LFS,NO,2001-01-01,84.0 
Y20-64,PC_POP,M,EMP_LFS,NO,2002-01-01,83.2 
Y20-64,PC_POP,M,EMP_LFS,NO,2003-01-01,81.8 
Y20-64,PC_POP,M,EMP_LFS,NO,2004-01-01,81.5 
Y20-64,PC_POP,M,EMP_LFS,NO,2005-01-01,81.6 
Y20-64,PC_POP,M,EMP_LFS,NO,2006-01-01,83.2 b
Y20-64,PC_POP,M,EMP_LFS,NO,2007-01-01,84.3 
Y20-64,PC_POP,M,EMP_LFS,NO,2008-01-01,84.8 
Y20-64,PC_POP,M,EMP_LFS,NO,2009-01-01,83.1 
Y20-64,PC_POP,M,EMP_LFS,NO,2010-01-01,82.1 
Y20-64,PC_POP,M,EMP_LFS,NO,2011-01-01,82.1 
Y20-64,PC_POP,M,EMP_LFS,NO,2012-01-01,82.4
Y20-64,PC_POP,M,EMP_LFS,NO,2013-01-01,82.1
Y20-64,PC_POP,M,EMP_LFS,NO,2014-01-01,81.9 
Y20-64,PC_POP,M,EMP_LFS,NO,2015-01-01,81.3 
Y20-64,PC_POP,M,EMP_LFS,NO,2016-01-01,80.4 
Y20-64,PC_POP,M,EMP_LFS,NO,2017-01-01,80.2 
Y20-64,PC_POP,M,EMP_LFS,PL,2000-01-01,68.0 b
Y20-64,PC_POP,M,EMP_LFS,PL,2001-01-01,66.0 b
Y20-64,PC_POP,M,EMP_LFS,PL,2002-01-01,63.6 
Y20-64,PC_POP,M,EMP_LFS,PL,2003-01-01,63.1 b
Y20-64,PC_POP,M,EMP_LFS,PL,2004-01-01,63.5 b
Y20-64,PC_POP,M,EMP_LFS,PL,2005-01-01,65.1 
Y20-64,PC_POP,M,EMP_LFS,PL,2006-01-01,67.3 
Y20-64,PC_POP,M,EMP_LFS,PL,2007-01-01,70.2 
Y20-64,PC_POP,M,EMP_LFS,PL,2008-01-01,73.0 
Y20-64,PC_POP,M,EMP_LFS,PL,2009-01-01,72.6 
Y20-64,PC_POP,M,EMP_LFS,PL,2010-01-01,71.3 b
Y20-64,PC_POP,M,EMP_LFS,PL,2011-01-01,71.9 
Y20-64,PC_POP,M,EMP_LFS,PL,2012-01-01,72.0
Y20-64,PC_POP,M,EMP_LFS,PL,2013-01-01,72.1
Y20-64,PC_POP,M,EMP_LFS,PL,2014-01-01,73.6 
Y20-64,PC_POP,M,EMP_LFS,PL,2015-01-01,74.7 
Y20-64,PC_POP,M,EMP_LFS,PL,2016-01-01,76.4 
Y20-64,PC_POP,M,EMP_LFS,PL,2017-01-01,78.2 
Y20-64,PC_POP,M,EMP_LFS,PT,2000-01-01,82.3 
Y20-64,PC_POP,M,EMP_LFS,PT,2001-01-01,82.5 
Y20-64,PC_POP,M,EMP_LFS,PT,2002-01-01,81.9 
Y20-64,PC_POP,M,EMP_LFS,PT,2003-01-01,80.3 
Y20-64,PC_POP,M,EMP_LFS,PT,2004-01-01,79.3 
Y20-64,PC_POP,M,EMP_LFS,PT,2005-01-01,78.7 
Y20-64,PC_POP,M,EMP_LFS,PT,2006-01-01,79.2 
Y20-64,PC_POP,M,EMP_LFS,PT,2007-01-01,79.1 
Y20-64,PC_POP,M,EMP_LFS,PT,2008-01-01,79.4 
Y20-64,PC_POP,M,EMP_LFS,PT,2009-01-01,76.4 
Y20-64,PC_POP,M,EMP_LFS,PT,2010-01-01,75.4 
Y20-64,PC_POP,M,EMP_LFS,PT,2011-01-01,73.2 b
Y20-64,PC_POP,M,EMP_LFS,PT,2012-01-01,69.8
Y20-64,PC_POP,M,EMP_LFS,PT,2013-01-01,68.7
Y20-64,PC_POP,M,EMP_LFS,PT,2014-01-01,71.3 
Y20-64,PC_POP,M,EMP_LFS,PT,2015-01-01,72.6 
Y20-64,PC_POP,M,EMP_LFS,PT,2016-01-01,74.2 
Y20-64,PC_POP,M,EMP_LFS,PT,2017-01-01,77.3 
Y20-64,PC_POP,M,EMP_LFS,RO,2000-01-01,75.4 
Y20-64,PC_POP,M,EMP_LFS,RO,2001-01-01,74.6 
Y20-64,PC_POP,M,EMP_LFS,RO,2002-01-01,70.1 b
Y20-64,PC_POP,M,EMP_LFS,RO,2003-01-01,70.5 b
Y20-64,PC_POP,M,EMP_LFS,RO,2004-01-01,69.7 
Y20-64,PC_POP,M,EMP_LFS,RO,2005-01-01,70.4 
Y20-64,PC_POP,M,EMP_LFS,RO,2006-01-01,71.2 
Y20-64,PC_POP,M,EMP_LFS,RO,2007-01-01,71.0 
Y20-64,PC_POP,M,EMP_LFS,RO,2008-01-01,71.6 
Y20-64,PC_POP,M,EMP_LFS,RO,2009-01-01,70.7 
Y20-64,PC_POP,M,EMP_LFS,RO,2010-01-01,73.1 b
Y20-64,PC_POP,M,EMP_LFS,RO,2011-01-01,71.5 
Y20-64,PC_POP,M,EMP_LFS,RO,2012-01-01,72.8
Y20-64,PC_POP,M,EMP_LFS,RO,2013-01-01,72.8
Y20-64,PC_POP,M,EMP_LFS,RO,2014-01-01,74.0 
Y20-64,PC_POP,M,EMP_LFS,RO,2015-01-01,74.7 
Y20-64,PC_POP,M,EMP_LFS,RO,2016-01-01,75.0 
Y20-64,PC_POP,M,EMP_LFS,RO,2017-01-01,77.3 
Y20-64,PC_POP,M,EMP_LFS,SE,2000-01-01,79.0 e
Y20-64,PC_POP,M,EMP_LFS,SE,2001-01-01,80.9 b
Y20-64,PC_POP,M,EMP_LFS,SE,2002-01-01,80.3 
Y20-64,PC_POP,M,EMP_LFS,SE,2003-01-01,79.8 
Y20-64,PC_POP,M,EMP_LFS,SE,2004-01-01,79.4 
Y20-64,PC_POP,M,EMP_LFS,SE,2005-01-01,80.5 b
Y20-64,PC_POP,M,EMP_LFS,SE,2006-01-01,81.7 
Y20-64,PC_POP,M,EMP_LFS,SE,2007-01-01,83.1 
Y20-64,PC_POP,M,EMP_LFS,SE,2008-01-01,83.5 
Y20-64,PC_POP,M,EMP_LFS,SE,2009-01-01,80.9 
Y20-64,PC_POP,M,EMP_LFS,SE,2010-01-01,81.1 
Y20-64,PC_POP,M,EMP_LFS,SE,2011-01-01,82.1 
Y20-64,PC_POP,M,EMP_LFS,SE,2012-01-01,81.9
Y20-64,PC_POP,M,EMP_LFS,SE,2013-01-01,82.2
Y20-64,PC_POP,M,EMP_LFS,SE,2014-01-01,82.2 
Y20-64,PC_POP,M,EMP_LFS,SE,2015-01-01,82.5 
Y20-64,PC_POP,M,EMP_LFS,SE,2016-01-01,83.0 
Y20-64,PC_POP,M,EMP_LFS,SE,2017-01-01,83.8 
Y20-64,PC_POP,M,EMP_LFS,SI,2000-01-01,73.2 
Y20-64,PC_POP,M,EMP_LFS,SI,2001-01-01,74.6 
Y20-64,PC_POP,M,EMP_LFS,SI,2002-01-01,74.1 
Y20-64,PC_POP,M,EMP_LFS,SI,2003-01-01,73.2 
Y20-64,PC_POP,M,EMP_LFS,SI,2004-01-01,75.4 
Y20-64,PC_POP,M,EMP_LFS,SI,2005-01-01,75.8 
Y20-64,PC_POP,M,EMP_LFS,SI,2006-01-01,76.3 
Y20-64,PC_POP,M,EMP_LFS,SI,2007-01-01,77.5 
Y20-64,PC_POP,M,EMP_LFS,SI,2008-01-01,77.4 
Y20-64,PC_POP,M,EMP_LFS,SI,2009-01-01,75.6 
Y20-64,PC_POP,M,EMP_LFS,SI,2010-01-01,74.0 
Y20-64,PC_POP,M,EMP_LFS,SI,2011-01-01,71.8 
Y20-64,PC_POP,M,EMP_LFS,SI,2012-01-01,71.8
Y20-64,PC_POP,M,EMP_LFS,SI,2013-01-01,71.2
Y20-64,PC_POP,M,EMP_LFS,SI,2014-01-01,71.6 
Y20-64,PC_POP,M,EMP_LFS,SI,2015-01-01,73.3 
Y20-64,PC_POP,M,EMP_LFS,SI,2016-01-01,73.3 
Y20-64,PC_POP,M,EMP_LFS,SI,2017-01-01,76.9 
Y20-64,PC_POP,M,EMP_LFS,SK,2000-01-01,70.0 
Y20-64,PC_POP,M,EMP_LFS,SK,2001-01-01,69.7 
Y20-64,PC_POP,M,EMP_LFS,SK,2002-01-01,70.2 
Y20-64,PC_POP,M,EMP_LFS,SK,2003-01-01,71.4 b
Y20-64,PC_POP,M,EMP_LFS,SK,2004-01-01,70.9 
Y20-64,PC_POP,M,EMP_LFS,SK,2005-01-01,72.5 
Y20-64,PC_POP,M,EMP_LFS,SK,2006-01-01,74.6 
Y20-64,PC_POP,M,EMP_LFS,SK,2007-01-01,76.0 
Y20-64,PC_POP,M,EMP_LFS,SK,2008-01-01,77.4 
Y20-64,PC_POP,M,EMP_LFS,SK,2009-01-01,74.6 
Y20-64,PC_POP,M,EMP_LFS,SK,2010-01-01,71.9 
Y20-64,PC_POP,M,EMP_LFS,SK,2011-01-01,72.5 b
Y20-64,PC_POP,M,EMP_LFS,SK,2012-01-01,72.8
Y20-64,PC_POP,M,EMP_LFS,SK,2013-01-01,72.2
Y20-64,PC_POP,M,EMP_LFS,SK,2014-01-01,73.2 
Y20-64,PC_POP,M,EMP_LFS,SK,2015-01-01,75.0 
Y20-64,PC_POP,M,EMP_LFS,SK,2016-01-01,76.9 
Y20-64,PC_POP,M,EMP_LFS,SK,2017-01-01,77.5 
Y20-64,PC_POP,M,EMP_LFS,TR,2000-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,TR,2001-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,TR,2002-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,TR,2003-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,TR,2004-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,TR,2005-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,TR,2006-01-01,73.2 
Y20-64,PC_POP,M,EMP_LFS,TR,2007-01-01,73.0 
Y20-64,PC_POP,M,EMP_LFS,TR,2008-01-01,72.7 
Y20-64,PC_POP,M,EMP_LFS,TR,2009-01-01,70.4 
Y20-64,PC_POP,M,EMP_LFS,TR,2010-01-01,72.7 
Y20-64,PC_POP,M,EMP_LFS,TR,2011-01-01,75.1 
Y20-64,PC_POP,M,EMP_LFS,TR,2012-01-01,75.0
Y20-64,PC_POP,M,EMP_LFS,TR,2013-01-01,75.3
Y20-64,PC_POP,M,EMP_LFS,TR,2014-01-01,75.0 b
Y20-64,PC_POP,M,EMP_LFS,TR,2015-01-01,75.3 
Y20-64,PC_POP,M,EMP_LFS,TR,2016-01-01,75.5 
Y20-64,PC_POP,M,EMP_LFS,TR,2017-01-01,76.1 
Y20-64,PC_POP,M,EMP_LFS,UK,2000-01-01,81.4 
Y20-64,PC_POP,M,EMP_LFS,UK,2001-01-01,81.6 
Y20-64,PC_POP,M,EMP_LFS,UK,2002-01-01,81.6 
Y20-64,PC_POP,M,EMP_LFS,UK,2003-01-01,81.9 
Y20-64,PC_POP,M,EMP_LFS,UK,2004-01-01,82.1 b
Y20-64,PC_POP,M,EMP_LFS,UK,2005-01-01,82.0 
Y20-64,PC_POP,M,EMP_LFS,UK,2006-01-01,82.1 
Y20-64,PC_POP,M,EMP_LFS,UK,2007-01-01,82.2 b
Y20-64,PC_POP,M,EMP_LFS,UK,2008-01-01,81.9 b
Y20-64,PC_POP,M,EMP_LFS,UK,2009-01-01,79.7 
Y20-64,PC_POP,M,EMP_LFS,UK,2010-01-01,79.3 
Y20-64,PC_POP,M,EMP_LFS,UK,2011-01-01,79.3 
Y20-64,PC_POP,M,EMP_LFS,UK,2012-01-01,80.0
Y20-64,PC_POP,M,EMP_LFS,UK,2013-01-01,80.4
Y20-64,PC_POP,M,EMP_LFS,UK,2014-01-01,81.9 
Y20-64,PC_POP,M,EMP_LFS,UK,2015-01-01,82.5 
Y20-64,PC_POP,M,EMP_LFS,UK,2016-01-01,83.1 
Y20-64,PC_POP,M,EMP_LFS,UK,2017-01-01,83.4 
Y20-64,PC_POP,T,EMP_LFS,AT,2000-01-01,71.4 
Y20-64,PC_POP,T,EMP_LFS,AT,2001-01-01,71.3 
Y20-64,PC_POP,T,EMP_LFS,AT,2002-01-01,71.8 
Y20-64,PC_POP,T,EMP_LFS,AT,2003-01-01,72.0 
Y20-64,PC_POP,T,EMP_LFS,AT,2004-01-01,69.5 b
Y20-64,PC_POP,T,EMP_LFS,AT,2005-01-01,70.4 
Y20-64,PC_POP,T,EMP_LFS,AT,2006-01-01,71.6 
Y20-64,PC_POP,T,EMP_LFS,AT,2007-01-01,72.8 b
Y20-64,PC_POP,T,EMP_LFS,AT,2008-01-01,73.8 
Y20-64,PC_POP,T,EMP_LFS,AT,2009-01-01,73.4 
Y20-64,PC_POP,T,EMP_LFS,AT,2010-01-01,73.9 
Y20-64,PC_POP,T,EMP_LFS,AT,2011-01-01,74.2 
Y20-64,PC_POP,T,EMP_LFS,AT,2012-01-01,74.4
Y20-64,PC_POP,T,EMP_LFS,AT,2013-01-01,74.6
Y20-64,PC_POP,T,EMP_LFS,AT,2014-01-01,74.2 
Y20-64,PC_POP,T,EMP_LFS,AT,2015-01-01,74.3 
Y20-64,PC_POP,T,EMP_LFS,AT,2016-01-01,74.8 
Y20-64,PC_POP,T,EMP_LFS,AT,2017-01-01,75.4 
Y20-64,PC_POP,T,EMP_LFS,BE,2000-01-01,65.8 
Y20-64,PC_POP,T,EMP_LFS,BE,2001-01-01,65.0 b
Y20-64,PC_POP,T,EMP_LFS,BE,2002-01-01,65.0 
Y20-64,PC_POP,T,EMP_LFS,BE,2003-01-01,64.7 
Y20-64,PC_POP,T,EMP_LFS,BE,2004-01-01,65.6 
Y20-64,PC_POP,T,EMP_LFS,BE,2005-01-01,66.5 
Y20-64,PC_POP,T,EMP_LFS,BE,2006-01-01,66.5 
Y20-64,PC_POP,T,EMP_LFS,BE,2007-01-01,67.7 
Y20-64,PC_POP,T,EMP_LFS,BE,2008-01-01,68.0 
Y20-64,PC_POP,T,EMP_LFS,BE,2009-01-01,67.1 
Y20-64,PC_POP,T,EMP_LFS,BE,2010-01-01,67.6 
Y20-64,PC_POP,T,EMP_LFS,BE,2011-01-01,67.3 
Y20-64,PC_POP,T,EMP_LFS,BE,2012-01-01,67.2
Y20-64,PC_POP,T,EMP_LFS,BE,2013-01-01,67.2
Y20-64,PC_POP,T,EMP_LFS,BE,2014-01-01,67.3 
Y20-64,PC_POP,T,EMP_LFS,BE,2015-01-01,67.2 
Y20-64,PC_POP,T,EMP_LFS,BE,2016-01-01,67.7 
Y20-64,PC_POP,T,EMP_LFS,BE,2017-01-01,68.5 b
Y20-64,PC_POP,T,EMP_LFS,BG,2000-01-01,55.3 
Y20-64,PC_POP,T,EMP_LFS,BG,2001-01-01,54.8 b
Y20-64,PC_POP,T,EMP_LFS,BG,2002-01-01,55.8 
Y20-64,PC_POP,T,EMP_LFS,BG,2003-01-01,58.0 
Y20-64,PC_POP,T,EMP_LFS,BG,2004-01-01,60.1 
Y20-64,PC_POP,T,EMP_LFS,BG,2005-01-01,61.9 
Y20-64,PC_POP,T,EMP_LFS,BG,2006-01-01,65.1 
Y20-64,PC_POP,T,EMP_LFS,BG,2007-01-01,68.4 
Y20-64,PC_POP,T,EMP_LFS,BG,2008-01-01,70.7 
Y20-64,PC_POP,T,EMP_LFS,BG,2009-01-01,68.8 
Y20-64,PC_POP,T,EMP_LFS,BG,2010-01-01,64.7 b
Y20-64,PC_POP,T,EMP_LFS,BG,2011-01-01,62.9 b
Y20-64,PC_POP,T,EMP_LFS,BG,2012-01-01,63.0
Y20-64,PC_POP,T,EMP_LFS,BG,2013-01-01,63.5
Y20-64,PC_POP,T,EMP_LFS,BG,2014-01-01,65.1 
Y20-64,PC_POP,T,EMP_LFS,BG,2015-01-01,67.1 
Y20-64,PC_POP,T,EMP_LFS,BG,2016-01-01,67.7 
Y20-64,PC_POP,T,EMP_LFS,BG,2017-01-01,71.3 
Y20-64,PC_POP,T,EMP_LFS,CH,2000-01-01,: 
Y20-64,PC_POP,T,EMP_LFS,CH,2001-01-01,: 
Y20-64,PC_POP,T,EMP_LFS,CH,2002-01-01,: 
Y20-64,PC_POP,T,EMP_LFS,CH,2003-01-01,: 
Y20-64,PC_POP,T,EMP_LFS,CH,2004-01-01,: 
Y20-64,PC_POP,T,EMP_LFS,CH,2005-01-01,: 
Y20-64,PC_POP,T,EMP_LFS,CH,2006-01-01,: 
Y20-64,PC_POP,T,EMP_LFS,CH,2007-01-01,: 
Y20-64,PC_POP,T,EMP_LFS,CH,2008-01-01,: 
Y20-64,PC_POP,T,EMP_LFS,CH,2009-01-01,: 
Y20-64,PC_POP,T,EMP_LFS,CH,2010-01-01,79.7 b
Y20-64,PC_POP,T,EMP_LFS,CH,2011-01-01,80.8 
Y20-64,PC_POP,T,EMP_LFS,CH,2012-01-01,81.0
Y20-64,PC_POP,T,EMP_LFS,CH,2013-01-01,80.8
Y20-64,PC_POP,T,EMP_LFS,CH,2014-01-01,81.1 
Y20-64,PC_POP,T,EMP_LFS,CH,2015-01-01,81.7 
Y20-64,PC_POP,T,EMP_LFS,CH,2016-01-01,82.0 
Y20-64,PC_POP,T,EMP_LFS,CH,2017-01-01,82.1 
Y20-64,PC_POP,T,EMP_LFS,CY,2000-01-01,72.2 e
Y20-64,PC_POP,T,EMP_LFS,CY,2001-01-01,73.9 e
Y20-64,PC_POP,T,EMP_LFS,CY,2002-01-01,74.9 e
Y20-64,PC_POP,T,EMP_LFS,CY,2003-01-01,75.2 e
Y20-64,PC_POP,T,EMP_LFS,CY,2004-01-01,75.1 e
Y20-64,PC_POP,T,EMP_LFS,CY,2005-01-01,74.4 
Y20-64,PC_POP,T,EMP_LFS,CY,2006-01-01,75.8 
Y20-64,PC_POP,T,EMP_LFS,CY,2007-01-01,76.8 
Y20-64,PC_POP,T,EMP_LFS,CY,2008-01-01,76.5 
Y20-64,PC_POP,T,EMP_LFS,CY,2009-01-01,75.3 b
Y20-64,PC_POP,T,EMP_LFS,CY,2010-01-01,75.0 
Y20-64,PC_POP,T,EMP_LFS,CY,2011-01-01,73.4 
Y20-64,PC_POP,T,EMP_LFS,CY,2012-01-01,70.2
Y20-64,PC_POP,T,EMP_LFS,CY,2013-01-01,67.2
Y20-64,PC_POP,T,EMP_LFS,CY,2014-01-01,67.6 
Y20-64,PC_POP,T,EMP_LFS,CY,2015-01-01,67.9 
Y20-64,PC_POP,T,EMP_LFS,CY,2016-01-01,68.7 
Y20-64,PC_POP,T,EMP_LFS,CY,2017-01-01,70.8 
Y20-64,PC_POP,T,EMP_LFS,CZ,2000-01-01,71.0 
Y20-64,PC_POP,T,EMP_LFS,CZ,2001-01-01,71.2 
Y20-64,PC_POP,T,EMP_LFS,CZ,2002-01-01,71.6 
Y20-64,PC_POP,T,EMP_LFS,CZ,2003-01-01,70.7 
Y20-64,PC_POP,T,EMP_LFS,CZ,2004-01-01,70.1 
Y20-64,PC_POP,T,EMP_LFS,CZ,2005-01-01,70.7 
Y20-64,PC_POP,T,EMP_LFS,CZ,2006-01-01,71.2 
Y20-64,PC_POP,T,EMP_LFS,CZ,2007-01-01,72.0 
Y20-64,PC_POP,T,EMP_LFS,CZ,2008-01-01,72.4 
Y20-64,PC_POP,T,EMP_LFS,CZ,2009-01-01,70.9 
Y20-64,PC_POP,T,EMP_LFS,CZ,2010-01-01,70.4 
Y20-64,PC_POP,T,EMP_LFS,CZ,2011-01-01,70.9 b
Y20-64,PC_POP,T,EMP_LFS,CZ,2012-01-01,71.5
Y20-64,PC_POP,T,EMP_LFS,CZ,2013-01-01,72.5
Y20-64,PC_POP,T,EMP_LFS,CZ,2014-01-01,73.5 
Y20-64,PC_POP,T,EMP_LFS,CZ,2015-01-01,74.8 
Y20-64,PC_POP,T,EMP_LFS,CZ,2016-01-01,76.7 
Y20-64,PC_POP,T,EMP_LFS,CZ,2017-01-01,78.5 
Y20-64,PC_POP,T,EMP_LFS,DE,2000-01-01,68.7 e
Y20-64,PC_POP,T,EMP_LFS,DE,2001-01-01,68.9 e
Y20-64,PC_POP,T,EMP_LFS,DE,2002-01-01,68.7 e
Y20-64,PC_POP,T,EMP_LFS,DE,2003-01-01,68.3 e
Y20-64,PC_POP,T,EMP_LFS,DE,2004-01-01,68.2 e
Y20-64,PC_POP,T,EMP_LFS,DE,2005-01-01,69.4 b
Y20-64,PC_POP,T,EMP_LFS,DE,2006-01-01,71.1 
Y20-64,PC_POP,T,EMP_LFS,DE,2007-01-01,72.9 
Y20-64,PC_POP,T,EMP_LFS,DE,2008-01-01,74.0 
Y20-64,PC_POP,T,EMP_LFS,DE,2009-01-01,74.2 
Y20-64,PC_POP,T,EMP_LFS,DE,2010-01-01,75.0 b
Y20-64,PC_POP,T,EMP_LFS,DE,2011-01-01,76.5 b
Y20-64,PC_POP,T,EMP_LFS,DE,2012-01-01,76.9
Y20-64,PC_POP,T,EMP_LFS,DE,2013-01-01,77.3
Y20-64,PC_POP,T,EMP_LFS,DE,2014-01-01,77.7 
Y20-64,PC_POP,T,EMP_LFS,DE,2015-01-01,78.0 
Y20-64,PC_POP,T,EMP_LFS,DE,2016-01-01,78.6 
Y20-64,PC_POP,T,EMP_LFS,DE,2017-01-01,79.2 
Y20-64,PC_POP,T,EMP_LFS,DK,2000-01-01,78.0 
Y20-64,PC_POP,T,EMP_LFS,DK,2001-01-01,78.3 
Y20-64,PC_POP,T,EMP_LFS,DK,2002-01-01,77.7 
Y20-64,PC_POP,T,EMP_LFS,DK,2003-01-01,77.3 
Y20-64,PC_POP,T,EMP_LFS,DK,2004-01-01,77.6 
Y20-64,PC_POP,T,EMP_LFS,DK,2005-01-01,78.0 
Y20-64,PC_POP,T,EMP_LFS,DK,2006-01-01,79.4 
Y20-64,PC_POP,T,EMP_LFS,DK,2007-01-01,79.0 
Y20-64,PC_POP,T,EMP_LFS,DK,2008-01-01,79.7 
Y20-64,PC_POP,T,EMP_LFS,DK,2009-01-01,77.5 
Y20-64,PC_POP,T,EMP_LFS,DK,2010-01-01,75.8 
Y20-64,PC_POP,T,EMP_LFS,DK,2011-01-01,75.7 
Y20-64,PC_POP,T,EMP_LFS,DK,2012-01-01,75.4
