unit,bop_item,sector10,sectpart,stk_flow,partner,s_adj,geo\time,date,value
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2000-01-01,-0.2 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2001-01-01,-0.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2002-01-01,: 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2003-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2004-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2005-01-01,0.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2006-01-01,-0.6 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2007-01-01,-0.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2008-01-01,-0.2 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2009-01-01,-0.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2010-01-01,-0.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2011-01-01,-0.2 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2012-01-01,-0.2 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2013-01-01,-0.2 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2014-01-01,-0.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2015-01-01,-0.2
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2016-01-01,-0.1
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SE,2017-01-01,-0.1
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,1995-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,1996-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,1997-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,1998-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,1999-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2000-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2001-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2002-01-01,-0.7 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2003-01-01,-0.6 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2004-01-01,-0.3 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2005-01-01,-0.4 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2006-01-01,-0.4 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2007-01-01,-0.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2008-01-01,-0.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2009-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2010-01-01,0.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2011-01-01,-0.2 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2012-01-01,0.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2013-01-01,0.4 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2014-01-01,0.2 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2015-01-01,1.1
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2016-01-01,-0.8
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SI,2017-01-01,-0.8
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,1995-01-01,: 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,1996-01-01,: 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,1997-01-01,: 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,1998-01-01,: 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,1999-01-01,: 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2000-01-01,: 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2001-01-01,: 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2002-01-01,: 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2003-01-01,: 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2004-01-01,0.4 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2005-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2006-01-01,-0.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2007-01-01,0.8 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2008-01-01,1.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2009-01-01,0.8 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2010-01-01,1.5 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2011-01-01,1.3 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2012-01-01,1.9 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2013-01-01,1.4 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2014-01-01,1.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2015-01-01,3.5
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2016-01-01,2.0
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,SK,2017-01-01,0.9
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,1995-01-01,: 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,1996-01-01,: 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,1997-01-01,: 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,1998-01-01,: 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,1999-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2000-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2001-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2002-01-01,-0.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2003-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2004-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2005-01-01,-0.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2006-01-01,-0.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2007-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2008-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2009-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2010-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2011-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2012-01-01,0.0 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2013-01-01,-0.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2014-01-01,-0.1 
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2015-01-01,-0.1
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2016-01-01,-0.1
PC_GDP,KA,S1,S1,BAL,WRL_REST,NSA,UK,2017-01-01,-0.1
