currency,partner,sector10,sectpart,stk_flow,bop_item,geotime,date,value
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,1999-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2000-01-01,2976.3 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2001-01-01,3765.4 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2002-01-01,4287.9 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2003-01-01,5918.8 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2004-01-01,7847.8 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2005-01-01,10150.1 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2006-01-01,10203.6 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2007-01-01,12181.1 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2008-01-01,12741.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2009-01-01,12603.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2010-01-01,13976.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2011-01-01,14986.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2012-01-01,16890.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2013-01-01,18710.4 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2014-01-01,20807.5 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2015-01-01,20215.7 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2016-01-01,21427.2 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,2017-01-01,22553.7 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,1999-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2000-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2001-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2002-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2003-01-01,18263.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2004-01-01,21491.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2005-01-01,25529.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2006-01-01,32134.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2007-01-01,37425.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2008-01-01,29080.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2009-01-01,32890.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2010-01-01,31267.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2011-01-01,25266.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2012-01-01,22064.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2013-01-01,21717.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2014-01-01,21064.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2015-01-01,26082.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2016-01-01,27488.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EL,2017-01-01,31231.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,1999-01-01,140807.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2000-01-01,194438.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2001-01-01,236457.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2002-01-01,283642.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2003-01-01,322805.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2004-01-01,363950.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2005-01-01,389571.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2006-01-01,426691.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2007-01-01,482671.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2008-01-01,503399.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2009-01-01,528849.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2010-01-01,545473.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2011-01-01,551939.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2012-01-01,554010.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2013-01-01,578717.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2014-01-01,610025.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2015-01-01,635963.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2016-01-01,673658.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,ES,2017-01-01,683427.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,1999-01-01,26222.7 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2000-01-01,38845.1 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2001-01-01,39227.9 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2002-01-01,43629.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2003-01-01,53316.3 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2004-01-01,58192.1 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2005-01-01,66993.3 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2006-01-01,71783.4 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2007-01-01,86623.9 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2008-01-01,98613.2 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2009-01-01,91819.3 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2010-01-01,102339.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2011-01-01,99691.7 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2012-01-01,103872.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2013-01-01,95167.3 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2014-01-01,107662.9 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2015-01-01,121144.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2016-01-01,116991.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FI,2017-01-01,123119.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,1999-01-01,253546.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2000-01-01,303518.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2001-01-01,351282.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2002-01-01,378402.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2003-01-01,423148.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2004-01-01,480033.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2005-01-01,546519.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2006-01-01,617642.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2007-01-01,676796.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2008-01-01,682023.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2009-01-01,716585.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2010-01-01,759440.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2011-01-01,827840.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2012-01-01,846543.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2013-01-01,875166.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2014-01-01,903977.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2015-01-01,965674.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2016-01-01,1013712.0 
