unit,bop_item,stk_flow,partner,geo\time,date,value
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2005-01-01,-9.50 
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2006-01-01,6.17 
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2007-01-01,0.68 
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2008-01-01,11.87 
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2009-01-01,-3.57
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2010-01-01,-1.97
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2011-01-01,-0.74
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2012-01-01,-5.03
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2013-01-01,-7.23
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2014-01-01,-2.25
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2015-01-01,-4.89
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2016-01-01,4.81
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2017-01-01,3.96
PCH_WRL_1Y,S,CRE,WRL_REST,DE,1995-01-01,4.50 
PCH_WRL_1Y,S,CRE,WRL_REST,DE,1996-01-01,-2.65 
PCH_WRL_1Y,S,CRE,WRL_REST,DE,1997-01-01,1.14 
PCH_WRL_1Y,S,CRE,WRL_REST,DE,1998-01-01,3.49 
PCH_WRL_1Y,S,CRE,WRL_REST,DE,1999-01-01,-2.97 
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2000-01-01,-6.20 
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2001-01-01,2.23 
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2002-01-01,10.51 
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2003-01-01,0.18 
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2004-01-01,4.01 
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2005-01-01,-3.01 
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2006-01-01,0.00 
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2007-01-01,-3.55 
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2008-01-01,1.82 
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2009-01-01,2.45
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2010-01-01,-6.09
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2011-01-01,-3.04
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2012-01-01,-2.23
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2013-01-01,1.4
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2014-01-01,2.57
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2015-01-01,-3.58
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2016-01-01,2.0
PCH_WRL_1Y,S,CRE,WRL_REST,DE,2017-01-01,0.61
PCH_WRL_1Y,S,CRE,WRL_REST,DK,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,DK,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,DK,1997-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,DK,1998-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,DK,1999-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2000-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2001-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2002-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2003-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2004-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2005-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2006-01-01,6.57 
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2007-01-01,-1.75 
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2008-01-01,4.74 
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2009-01-01,-14.31
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2010-01-01,-1.05
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2011-01-01,-4.27
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2012-01-01,-2.38
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2013-01-01,-0.6
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2014-01-01,-4.17
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2015-01-01,-8.26
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2016-01-01,-3.71
PCH_WRL_1Y,S,CRE,WRL_REST,DK,2017-01-01,-0.5
PCH_WRL_1Y,S,CRE,WRL_REST,EE,1995-01-01,44.98 
PCH_WRL_1Y,S,CRE,WRL_REST,EE,1996-01-01,22.08 
PCH_WRL_1Y,S,CRE,WRL_REST,EE,1997-01-01,18.69 
PCH_WRL_1Y,S,CRE,WRL_REST,EE,1998-01-01,11.52 
PCH_WRL_1Y,S,CRE,WRL_REST,EE,1999-01-01,-0.85 
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2000-01-01,-7.28 
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2001-01-01,8.32 
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2002-01-01,-0.31 
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2003-01-01,9.39 
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2004-01-01,6.82 
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2005-01-01,2.40 
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2006-01-01,-3.29 
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2007-01-01,1.87 
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2008-01-01,7.80 
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2009-01-01,-9.89
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2010-01-01,-5.81
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2011-01-01,3.98
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2012-01-01,4.36
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2013-01-01,3.53
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2014-01-01,0.67
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2015-01-01,-14.31
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2016-01-01,3.11
PCH_WRL_1Y,S,CRE,WRL_REST,EE,2017-01-01,4.27
PCH_WRL_1Y,S,CRE,WRL_REST,EL,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,EL,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,EL,1997-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,EL,1998-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,EL,1999-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2000-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2001-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2002-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2003-01-01,5.41 
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2004-01-01,13.49 
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2005-01-01,-8.50 
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2006-01-01,-7.45 
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2007-01-01,-0.18 
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2008-01-01,3.66 
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2009-01-01,-16.18
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2010-01-01,-8.05
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2011-01-01,-7.89
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2012-01-01,-13.15
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2013-01-01,-1.39
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2014-01-01,3.33
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2015-01-01,-21.49
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2016-01-01,-11.75
PCH_WRL_1Y,S,CRE,WRL_REST,EL,2017-01-01,7.82
PCH_WRL_1Y,S,CRE,WRL_REST,ES,1995-01-01,9.02 
PCH_WRL_1Y,S,CRE,WRL_REST,ES,1996-01-01,0.50 
PCH_WRL_1Y,S,CRE,WRL_REST,ES,1997-01-01,-0.76 
PCH_WRL_1Y,S,CRE,WRL_REST,ES,1998-01-01,9.06 
PCH_WRL_1Y,S,CRE,WRL_REST,ES,1999-01-01,3.43 
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2000-01-01,-5.03 
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2001-01-01,5.35 
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2002-01-01,-0.57 
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2003-01-01,6.63 
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2004-01-01,-5.50 
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2005-01-01,-1.74 
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2006-01-01,-1.51 
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2007-01-01,-4.12 
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2008-01-01,-1.92 
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2009-01-01,-5.04
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2010-01-01,-7.61
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2011-01-01,0.93
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2012-01-01,-8.4
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2013-01-01,-3.21
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2014-01-01,-1.58
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2015-01-01,-7.43
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2016-01-01,5.85
PCH_WRL_1Y,S,CRE,WRL_REST,ES,2017-01-01,2.31
PCH_WRL_1Y,S,CRE,WRL_REST,FI,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,FI,1996-01-01,-8.07 
PCH_WRL_1Y,S,CRE,WRL_REST,FI,1997-01-01,-9.28 
PCH_WRL_1Y,S,CRE,WRL_REST,FI,1998-01-01,8.68 
PCH_WRL_1Y,S,CRE,WRL_REST,FI,1999-01-01,-7.61 
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2000-01-01,2.84 
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2001-01-01,17.38 
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2002-01-01,5.16 
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2003-01-01,-4.30 
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2004-01-01,9.22 
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2005-01-01,0.56 
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2006-01-01,-43.01 
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2007-01-01,-1.86 
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2008-01-01,48.44 
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2009-01-01,-5.06
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2010-01-01,-3.83
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2011-01-01,2.04
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2012-01-01,-1.07
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2013-01-01,0.31
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2014-01-01,-7.17
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2015-01-01,3.02
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2016-01-01,3.06
PCH_WRL_1Y,S,CRE,WRL_REST,FI,2017-01-01,3.89
PCH_WRL_1Y,S,CRE,WRL_REST,FR,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,FR,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,FR,1997-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,FR,1998-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,FR,1999-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2000-01-01,-14.16 
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2001-01-01,3.71 
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2002-01-01,4.45 
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2003-01-01,-2.06 
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2004-01-01,-6.70 
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2005-01-01,-2.70 
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2006-01-01,-3.93 
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2007-01-01,-1.91 
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2008-01-01,1.21 
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2009-01-01,-2.52
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2010-01-01,-5.04
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2011-01-01,2.12
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2012-01-01,-2.2
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2013-01-01,2.98
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2014-01-01,-0.21
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2015-01-01,-6.78
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2016-01-01,0.45
PCH_WRL_1Y,S,CRE,WRL_REST,FR,2017-01-01,-1.03
PCH_WRL_1Y,S,CRE,WRL_REST,HR,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,HR,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,HR,1997-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,HR,1998-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,HR,1999-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2000-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2001-01-01,17.80 
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2002-01-01,1.33 
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2003-01-01,33.36 
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2004-01-01,-8.30 
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2005-01-01,-5.98 
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2006-01-01,-5.55 
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2007-01-01,-2.81 
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2008-01-01,6.12 
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2009-01-01,-10.23
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2010-01-01,-13.09
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2011-01-01,-3.72
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2012-01-01,-7.14
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2013-01-01,-1.31
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2014-01-01,-2.84
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2015-01-01,-3.79
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2016-01-01,7.19
PCH_WRL_1Y,S,CRE,WRL_REST,HR,2017-01-01,4.06
PCH_WRL_1Y,S,CRE,WRL_REST,HU,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,HU,1996-01-01,6.14 
PCH_WRL_1Y,S,CRE,WRL_REST,HU,1997-01-01,-4.02 
PCH_WRL_1Y,S,CRE,WRL_REST,HU,1998-01-01,-3.94 
PCH_WRL_1Y,S,CRE,WRL_REST,HU,1999-01-01,-4.57 
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2000-01-01,4.71 
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2001-01-01,14.52 
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2002-01-01,-5.04 
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2003-01-01,4.67 
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2004-01-01,-9.08 
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2005-01-01,-1.11 
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2006-01-01,-5.72 
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2007-01-01,4.01 
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2008-01-01,7.01 
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2009-01-01,0.76
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2010-01-01,-3.86
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2011-01-01,0.51
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2012-01-01,-9.59
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2013-01-01,2.57
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2014-01-01,2.81
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2015-01-01,-5.71
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2016-01-01,7.71
PCH_WRL_1Y,S,CRE,WRL_REST,HU,2017-01-01,2.34
PCH_WRL_1Y,S,CRE,WRL_REST,IE,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,IE,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,IE,1997-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,IE,1998-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,IE,1999-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2000-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2001-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2002-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2003-01-01,22.83 
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2004-01-01,-1.95 
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2005-01-01,-0.48 
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2006-01-01,3.20 
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2007-01-01,1.79 
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2008-01-01,-1.01 
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2009-01-01,4.85
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2010-01-01,-1.01
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2011-01-01,1.31
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2012-01-01,0.89
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2013-01-01,-1.15
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2014-01-01,6.53
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2015-01-01,5.11
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2016-01-01,10.65
PCH_WRL_1Y,S,CRE,WRL_REST,IE,2017-01-01,12.65
PCH_WRL_1Y,S,CRE,WRL_REST,IT,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,IT,1996-01-01,-8.76 
PCH_WRL_1Y,S,CRE,WRL_REST,IT,1997-01-01,-3.29 
PCH_WRL_1Y,S,CRE,WRL_REST,IT,1998-01-01,1.65 
PCH_WRL_1Y,S,CRE,WRL_REST,IT,1999-01-01,-9.86 
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2000-01-01,-7.83 
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2001-01-01,1.30 
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2002-01-01,-3.55 
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2003-01-01,2.75 
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2004-01-01,-2.32 
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2005-01-01,-5.69 
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2006-01-01,-2.28 
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2007-01-01,-5.73 
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2008-01-01,-11.37 
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2009-01-01,-6.98
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2010-01-01,-4.33
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2011-01-01,-4.47
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2012-01-01,-3.85
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2013-01-01,-3.34
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2014-01-01,-4.97
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2015-01-01,-10.19
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2016-01-01,1.17
PCH_WRL_1Y,S,CRE,WRL_REST,IT,2017-01-01,3.87
PCH_WRL_1Y,S,CRE,WRL_REST,LT,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LT,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LT,1997-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LT,1998-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LT,1999-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2000-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2001-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2002-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2003-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2004-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2005-01-01,-1.41 
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2006-01-01,4.81 
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2007-01-01,-3.26 
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2008-01-01,6.37 
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2009-01-01,-10.08
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2010-01-01,1.84
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2011-01-01,8.18
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2012-01-01,7.24
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2013-01-01,8.98
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2014-01-01,1.29
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2015-01-01,-10.27
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2016-01-01,12.16
PCH_WRL_1Y,S,CRE,WRL_REST,LT,2017-01-01,17.0
PCH_WRL_1Y,S,CRE,WRL_REST,LU,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LU,1996-01-01,2.30 
PCH_WRL_1Y,S,CRE,WRL_REST,LU,1997-01-01,-0.34 
PCH_WRL_1Y,S,CRE,WRL_REST,LU,1998-01-01,6.06 
PCH_WRL_1Y,S,CRE,WRL_REST,LU,1999-01-01,14.39 
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2000-01-01,8.45 
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2001-01-01,-3.39 
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2002-01-01,-1.90 
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2003-01-01,7.51 
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2004-01-01,8.34 
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2005-01-01,4.63 
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2006-01-01,8.97 
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2007-01-01,5.10 
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2008-01-01,-4.88 
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2009-01-01,-5.84
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2010-01-01,-0.29
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2011-01-01,1.86
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2012-01-01,1.38
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2013-01-01,11.44
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2014-01-01,7.1
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2015-01-01,-0.07
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2016-01-01,-1.75
PCH_WRL_1Y,S,CRE,WRL_REST,LU,2017-01-01,-1.82
PCH_WRL_1Y,S,CRE,WRL_REST,LV,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LV,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LV,1997-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LV,1998-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LV,1999-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2000-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2001-01-01,5.48 
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2002-01-01,2.04 
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2003-01-01,24.31 
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2004-01-01,-1.66 
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2005-01-01,9.71 
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2006-01-01,7.85 
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2007-01-01,19.00 
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2008-01-01,9.77 
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2009-01-01,-8.98
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2010-01-01,-15.55
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2011-01-01,4.48
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2012-01-01,-2.04
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2013-01-01,0.29
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2014-01-01,-1.77
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2015-01-01,-7.34
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2016-01-01,4.15
PCH_WRL_1Y,S,CRE,WRL_REST,LV,2017-01-01,2.87
PCH_WRL_1Y,S,CRE,WRL_REST,MT,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,MT,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,MT,1997-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,MT,1998-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,MT,1999-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2000-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2001-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2002-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2003-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2004-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2005-01-01,5.48 
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2006-01-01,11.28 
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2007-01-01,4.42 
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2008-01-01,31.63 
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2009-01-01,12.15
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2010-01-01,-6.45
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2011-01-01,-1.47
