currency,partner,sector10,sectpart,stk_flow,bop_item,geotime,date,value
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2012-01-01,666
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2013-01-01,854
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2014-01-01,12186
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2015-01-01,332
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2016-01-01,1322
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2017-01-01,4338
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HU,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HU,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HU,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HU,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HU,1999-01-01,74149
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HU,2000-01-01,168095
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HU,2001-01-01,140848
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HU,2002-01-01,255758
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HU,2003-01-01,848046
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HU,2004-01-01,315554
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HU,2005-01-01,619472
