co_nco,sector,finpos,na_item,unit,geo\time,date,value
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2014-01-01,194.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2015-01-01,188.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2016-01-01,188.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2017-01-01,194.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,1995-01-01,33.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,1996-01-01,33.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,1997-01-01,35.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,1998-01-01,41.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,1999-01-01,48.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2000-01-01,53.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2001-01-01,57.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2002-01-01,58.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2003-01-01,62.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2004-01-01,67.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2005-01-01,76.3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2006-01-01,82.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2007-01-01,96.3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2008-01-01,105.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2009-01-01,113.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2010-01-01,115.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2011-01-01,113.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2012-01-01,112.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2013-01-01,107.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2014-01-01,97.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2015-01-01,86.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2016-01-01,80.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SI,2017-01-01,75.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,1995-01-01,66.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,1996-01-01,60.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,1997-01-01,59.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,1998-01-01,62.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,1999-01-01,58.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2000-01-01,47.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2001-01-01,48.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2002-01-01,51.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2003-01-01,47.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2004-01-01,46.8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2005-01-01,48.8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2006-01-01,51.8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2007-01-01,60.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2008-01-01,64.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2009-01-01,69.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2010-01-01,67.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2011-01-01,70.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2012-01-01,71.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2013-01-01,76.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2014-01-01,82.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2015-01-01,83.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2016-01-01,90.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SK,2017-01-01,96.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,1995-01-01,114.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,1996-01-01,113.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,1997-01-01,118.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,1998-01-01,121.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,1999-01-01,133.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2000-01-01,139.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2001-01-01,147.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2002-01-01,153.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2003-01-01,155.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2004-01-01,161.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2005-01-01,172.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2006-01-01,178.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2007-01-01,182.8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2008-01-01,189.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2009-01-01,190.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2010-01-01,184.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2011-01-01,178.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2012-01-01,178.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2013-01-01,172.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2014-01-01,166.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2015-01-01,164.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2016-01-01,170.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,UK,2017-01-01,169.0 
