unit,geo\time,date,value
INX_A_AVG,PT,2015-01-01,100.00 
INX_A_AVG,PT,2016-01-01,107.12 
INX_A_AVG,PT,2017-01-01,117.02 
INX_A_AVG,RO,2000-01-01,: 
INX_A_AVG,RO,2001-01-01,: 
INX_A_AVG,RO,2002-01-01,: 
INX_A_AVG,RO,2003-01-01,: 
INX_A_AVG,RO,2004-01-01,: 
INX_A_AVG,RO,2005-01-01,: 
INX_A_AVG,RO,2006-01-01,: 
INX_A_AVG,RO,2007-01-01,: 
INX_A_AVG,RO,2008-01-01,169.64 e
INX_A_AVG,RO,2009-01-01,129.28 
INX_A_AVG,RO,2010-01-01,119.54 
INX_A_AVG,RO,2011-01-01,104.83 
INX_A_AVG,RO,2012-01-01,99.51 
INX_A_AVG,RO,2013-01-01,99.26 
INX_A_AVG,RO,2014-01-01,97.22 
INX_A_AVG,RO,2015-01-01,100.00 
INX_A_AVG,RO,2016-01-01,105.95 
INX_A_AVG,RO,2017-01-01,112.36 
INX_A_AVG,SE,2000-01-01,35.38 e
INX_A_AVG,SE,2001-01-01,38.19 e
INX_A_AVG,SE,2002-01-01,40.63 e
INX_A_AVG,SE,2003-01-01,43.29 e
INX_A_AVG,SE,2004-01-01,47.35 e
INX_A_AVG,SE,2005-01-01,51.93 
INX_A_AVG,SE,2006-01-01,58.39 
INX_A_AVG,SE,2007-01-01,65.71 
INX_A_AVG,SE,2008-01-01,66.42 
INX_A_AVG,SE,2009-01-01,68.40 
INX_A_AVG,SE,2010-01-01,73.87 
INX_A_AVG,SE,2011-01-01,75.72 
INX_A_AVG,SE,2012-01-01,76.61 
INX_A_AVG,SE,2013-01-01,80.81 
INX_A_AVG,SE,2014-01-01,88.40 
INX_A_AVG,SE,2015-01-01,100.00 
INX_A_AVG,SE,2016-01-01,108.63 
INX_A_AVG,SE,2017-01-01,115.58 
INX_A_AVG,SI,2000-01-01,: 
INX_A_AVG,SI,2001-01-01,: 
INX_A_AVG,SI,2002-01-01,: 
INX_A_AVG,SI,2003-01-01,66.69 e
INX_A_AVG,SI,2004-01-01,73.14 e
INX_A_AVG,SI,2005-01-01,83.68 e
INX_A_AVG,SI,2006-01-01,97.75 e
INX_A_AVG,SI,2007-01-01,120.85 
INX_A_AVG,SI,2008-01-01,129.31 
INX_A_AVG,SI,2009-01-01,117.06 
INX_A_AVG,SI,2010-01-01,117.21 
INX_A_AVG,SI,2011-01-01,120.39 
INX_A_AVG,SI,2012-01-01,112.09 
INX_A_AVG,SI,2013-01-01,106.21 
INX_A_AVG,SI,2014-01-01,99.20 
INX_A_AVG,SI,2015-01-01,100.00 
INX_A_AVG,SI,2016-01-01,103.25 
INX_A_AVG,SI,2017-01-01,111.56 
INX_A_AVG,SK,2000-01-01,: 
INX_A_AVG,SK,2001-01-01,: 
INX_A_AVG,SK,2002-01-01,: 
INX_A_AVG,SK,2003-01-01,: 
INX_A_AVG,SK,2004-01-01,: 
INX_A_AVG,SK,2005-01-01,: 
INX_A_AVG,SK,2006-01-01,75.99 
INX_A_AVG,SK,2007-01-01,98.00 
INX_A_AVG,SK,2008-01-01,115.55 
INX_A_AVG,SK,2009-01-01,100.82 
INX_A_AVG,SK,2010-01-01,96.78 
INX_A_AVG,SK,2011-01-01,95.33 
INX_A_AVG,SK,2012-01-01,92.75 
INX_A_AVG,SK,2013-01-01,93.59 
INX_A_AVG,SK,2014-01-01,94.91 
INX_A_AVG,SK,2015-01-01,100.00 
INX_A_AVG,SK,2016-01-01,106.70 
INX_A_AVG,SK,2017-01-01,112.99 
INX_A_AVG,UK,2000-01-01,43.47 e
INX_A_AVG,UK,2001-01-01,47.00 e
INX_A_AVG,UK,2002-01-01,54.58 e
INX_A_AVG,UK,2003-01-01,63.19 e
INX_A_AVG,UK,2004-01-01,70.68 e
INX_A_AVG,UK,2005-01-01,78.96 
INX_A_AVG,UK,2006-01-01,85.15 
INX_A_AVG,UK,2007-01-01,93.59 
INX_A_AVG,UK,2008-01-01,89.37 
INX_A_AVG,UK,2009-01-01,81.43 
INX_A_AVG,UK,2010-01-01,86.09 
