unit,sex,age,geo\time,date,value
YR,T,Y_LT1,RS,2009-01-01,74.0 
YR,T,Y_LT1,RS,2010-01-01,74.4 
YR,T,Y_LT1,RS,2011-01-01,74.6 b
YR,T,Y_LT1,RS,2012-01-01,74.9 
YR,T,Y_LT1,RS,2013-01-01,75.3 
YR,T,Y_LT1,RS,2014-01-01,75.4 
YR,T,Y_LT1,RS,2015-01-01,75.3 
YR,T,Y_LT1,RS,2016-01-01,75.7 
YR,T,Y_LT1,RU,2000-01-01,: 
YR,T,Y_LT1,RU,2001-01-01,: 
YR,T,Y_LT1,RU,2002-01-01,: 
YR,T,Y_LT1,RU,2003-01-01,: 
YR,T,Y_LT1,RU,2004-01-01,: 
YR,T,Y_LT1,RU,2005-01-01,: 
YR,T,Y_LT1,RU,2006-01-01,66.6 
YR,T,Y_LT1,RU,2007-01-01,67.5 
YR,T,Y_LT1,RU,2008-01-01,67.9 
YR,T,Y_LT1,RU,2009-01-01,68.7 
YR,T,Y_LT1,RU,2010-01-01,68.9 
YR,T,Y_LT1,RU,2011-01-01,: 
YR,T,Y_LT1,RU,2012-01-01,: 
YR,T,Y_LT1,RU,2013-01-01,: 
YR,T,Y_LT1,RU,2014-01-01,: 
YR,T,Y_LT1,RU,2015-01-01,: 
YR,T,Y_LT1,RU,2016-01-01,: 
YR,T,Y_LT1,SE,2000-01-01,79.8 
YR,T,Y_LT1,SE,2001-01-01,79.9 
YR,T,Y_LT1,SE,2002-01-01,80.0 
YR,T,Y_LT1,SE,2003-01-01,80.3 
YR,T,Y_LT1,SE,2004-01-01,80.7 
YR,T,Y_LT1,SE,2005-01-01,80.7 
YR,T,Y_LT1,SE,2006-01-01,81.0 
YR,T,Y_LT1,SE,2007-01-01,81.1 
YR,T,Y_LT1,SE,2008-01-01,81.3 
YR,T,Y_LT1,SE,2009-01-01,81.5 
YR,T,Y_LT1,SE,2010-01-01,81.6 
YR,T,Y_LT1,SE,2011-01-01,81.9 
YR,T,Y_LT1,SE,2012-01-01,81.8 
YR,T,Y_LT1,SE,2013-01-01,82.0 
YR,T,Y_LT1,SE,2014-01-01,82.3 
YR,T,Y_LT1,SE,2015-01-01,82.2 
YR,T,Y_LT1,SE,2016-01-01,82.4 
YR,T,Y_LT1,SI,2000-01-01,76.2 
YR,T,Y_LT1,SI,2001-01-01,76.4 
YR,T,Y_LT1,SI,2002-01-01,76.6 
YR,T,Y_LT1,SI,2003-01-01,76.4 
YR,T,Y_LT1,SI,2004-01-01,77.2 
YR,T,Y_LT1,SI,2005-01-01,77.5 
YR,T,Y_LT1,SI,2006-01-01,78.3 
YR,T,Y_LT1,SI,2007-01-01,78.4 
YR,T,Y_LT1,SI,2008-01-01,79.1 b
YR,T,Y_LT1,SI,2009-01-01,79.4 
YR,T,Y_LT1,SI,2010-01-01,79.8 
YR,T,Y_LT1,SI,2011-01-01,80.1 
YR,T,Y_LT1,SI,2012-01-01,80.3 
YR,T,Y_LT1,SI,2013-01-01,80.5 
YR,T,Y_LT1,SI,2014-01-01,81.2 
YR,T,Y_LT1,SI,2015-01-01,80.9 
YR,T,Y_LT1,SI,2016-01-01,81.2 
YR,T,Y_LT1,SK,2000-01-01,73.3 
YR,T,Y_LT1,SK,2001-01-01,73.6 
YR,T,Y_LT1,SK,2002-01-01,73.8 
YR,T,Y_LT1,SK,2003-01-01,73.8 
YR,T,Y_LT1,SK,2004-01-01,74.2 
YR,T,Y_LT1,SK,2005-01-01,74.1 
YR,T,Y_LT1,SK,2006-01-01,74.5 
YR,T,Y_LT1,SK,2007-01-01,74.6 
YR,T,Y_LT1,SK,2008-01-01,74.9 
YR,T,Y_LT1,SK,2009-01-01,75.3 
YR,T,Y_LT1,SK,2010-01-01,75.6 
YR,T,Y_LT1,SK,2011-01-01,76.1 
YR,T,Y_LT1,SK,2012-01-01,76.3 
YR,T,Y_LT1,SK,2013-01-01,76.6 
YR,T,Y_LT1,SK,2014-01-01,77.0 
YR,T,Y_LT1,SK,2015-01-01,76.7 
YR,T,Y_LT1,SK,2016-01-01,77.3 
YR,T,Y_LT1,TR,2000-01-01,: 
YR,T,Y_LT1,TR,2001-01-01,: 
YR,T,Y_LT1,TR,2002-01-01,: 
YR,T,Y_LT1,TR,2003-01-01,: 
YR,T,Y_LT1,TR,2004-01-01,: 
YR,T,Y_LT1,TR,2005-01-01,: 
YR,T,Y_LT1,TR,2006-01-01,: 
YR,T,Y_LT1,TR,2007-01-01,: 
YR,T,Y_LT1,TR,2008-01-01,: 
YR,T,Y_LT1,TR,2009-01-01,76.0 
YR,T,Y_LT1,TR,2010-01-01,76.8 
YR,T,Y_LT1,TR,2011-01-01,77.1 
YR,T,Y_LT1,TR,2012-01-01,77.6 
YR,T,Y_LT1,TR,2013-01-01,78.2 
YR,T,Y_LT1,TR,2014-01-01,78.1 
YR,T,Y_LT1,TR,2015-01-01,78.2 
YR,T,Y_LT1,TR,2016-01-01,78.1 
YR,T,Y_LT1,UK,2000-01-01,78.0 
YR,T,Y_LT1,UK,2001-01-01,78.2 
YR,T,Y_LT1,UK,2002-01-01,78.3 
YR,T,Y_LT1,UK,2003-01-01,78.4 
YR,T,Y_LT1,UK,2004-01-01,79.0 
YR,T,Y_LT1,UK,2005-01-01,79.2 
YR,T,Y_LT1,UK,2006-01-01,79.5 
YR,T,Y_LT1,UK,2007-01-01,79.7 
YR,T,Y_LT1,UK,2008-01-01,79.8 
YR,T,Y_LT1,UK,2009-01-01,80.4 
YR,T,Y_LT1,UK,2010-01-01,80.6 
YR,T,Y_LT1,UK,2011-01-01,81.0 
YR,T,Y_LT1,UK,2012-01-01,81.0 
YR,T,Y_LT1,UK,2013-01-01,81.1 
YR,T,Y_LT1,UK,2014-01-01,81.4 e
YR,T,Y_LT1,UK,2015-01-01,81.0 e
YR,T,Y_LT1,UK,2016-01-01,81.2 e
YR,T,Y_LT1,XK,2000-01-01,: 
YR,T,Y_LT1,XK,2001-01-01,: 
YR,T,Y_LT1,XK,2002-01-01,: 
YR,T,Y_LT1,XK,2003-01-01,: 
YR,T,Y_LT1,XK,2004-01-01,: 
YR,T,Y_LT1,XK,2005-01-01,: 
YR,T,Y_LT1,XK,2006-01-01,: 
YR,T,Y_LT1,XK,2007-01-01,: 
YR,T,Y_LT1,XK,2008-01-01,: 
YR,T,Y_LT1,XK,2009-01-01,: 
YR,T,Y_LT1,XK,2010-01-01,: 
YR,T,Y_LT1,XK,2011-01-01,: 
YR,T,Y_LT1,XK,2012-01-01,: 
YR,T,Y_LT1,XK,2013-01-01,: 
YR,T,Y_LT1,XK,2014-01-01,: 
YR,T,Y_LT1,XK,2015-01-01,: p
YR,T,Y_LT1,XK,2016-01-01,78.6 p
