unit,tax,nace_r2,geotime,date,value
PC,NRG,F,EA19,2005-01-01,
PC,NRG,F,EA19,2006-01-01,
PC,NRG,F,EA19,2007-01-01,
PC,NRG,F,EA19,2008-01-01,3.1
PC,NRG,F,EA19,2009-01-01,3.1
PC,NRG,F,EA19,2010-01-01,2.6
PC,NRG,F,EA19,2011-01-01,3.1
PC,NRG,F,EA19,2012-01-01,3.1
PC,NRG,F,EA19,2013-01-01,2.8
PC,NRG,F,EA19,2014-01-01,2.8
PC,NRG,F,EA19,2015-01-01,2.9
PC,NRG,F,EA19,2016-01-01,
PC,NRG,F,EE,1995-01-01,
PC,NRG,F,EE,1996-01-01,
PC,NRG,F,EE,1997-01-01,
PC,NRG,F,EE,1998-01-01,
PC,NRG,F,EE,1999-01-01,
PC,NRG,F,EE,2000-01-01,
PC,NRG,F,EE,2001-01-01,
PC,NRG,F,EE,2002-01-01,
PC,NRG,F,EE,2003-01-01,
PC,NRG,F,EE,2004-01-01,
PC,NRG,F,EE,2005-01-01,
PC,NRG,F,EE,2006-01-01,
PC,NRG,F,EE,2007-01-01,
PC,NRG,F,EE,2008-01-01,5.1
PC,NRG,F,EE,2009-01-01,4.3
PC,NRG,F,EE,2010-01-01,4.4
PC,NRG,F,EE,2011-01-01,4.7
PC,NRG,F,EE,2012-01-01,4.7
PC,NRG,F,EE,2013-01-01,4.9
PC,NRG,F,EE,2014-01-01,5.2
PC,NRG,F,EE,2015-01-01,5.1
PC,NRG,F,EE,2016-01-01,
PC,NRG,F,EL,1995-01-01,
PC,NRG,F,EL,1996-01-01,
PC,NRG,F,EL,1997-01-01,
PC,NRG,F,EL,1998-01-01,
PC,NRG,F,EL,1999-01-01,
PC,NRG,F,EL,2000-01-01,
PC,NRG,F,EL,2001-01-01,
PC,NRG,F,EL,2002-01-01,
PC,NRG,F,EL,2003-01-01,
PC,NRG,F,EL,2004-01-01,
PC,NRG,F,EL,2005-01-01,
PC,NRG,F,EL,2006-01-01,
PC,NRG,F,EL,2007-01-01,
PC,NRG,F,EL,2008-01-01,2.8
PC,NRG,F,EL,2009-01-01,1.6
PC,NRG,F,EL,2010-01-01,1.1
PC,NRG,F,EL,2011-01-01,1.1
PC,NRG,F,EL,2012-01-01,1.0
PC,NRG,F,EL,2013-01-01,1.1
PC,NRG,F,EL,2014-01-01,0.9
PC,NRG,F,EL,2015-01-01,0.9
PC,NRG,F,EL,2016-01-01,
PC,NRG,F,ES,1995-01-01,
PC,NRG,F,ES,1996-01-01,
PC,NRG,F,ES,1997-01-01,
PC,NRG,F,ES,1998-01-01,
PC,NRG,F,ES,1999-01-01,
PC,NRG,F,ES,2000-01-01,
PC,NRG,F,ES,2001-01-01,
PC,NRG,F,ES,2002-01-01,
PC,NRG,F,ES,2003-01-01,
PC,NRG,F,ES,2004-01-01,
PC,NRG,F,ES,2005-01-01,
PC,NRG,F,ES,2006-01-01,
PC,NRG,F,ES,2007-01-01,
PC,NRG,F,ES,2008-01-01,2.0
PC,NRG,F,ES,2009-01-01,1.8
PC,NRG,F,ES,2010-01-01,1.3
PC,NRG,F,ES,2011-01-01,1.0
PC,NRG,F,ES,2012-01-01,1.0
PC,NRG,F,ES,2013-01-01,1.2
PC,NRG,F,ES,2014-01-01,1.2
PC,NRG,F,ES,2015-01-01,1.3
PC,NRG,F,ES,2016-01-01,
PC,NRG,F,EU28,1995-01-01,
PC,NRG,F,EU28,1996-01-01,
PC,NRG,F,EU28,1997-01-01,
PC,NRG,F,EU28,1998-01-01,
PC,NRG,F,EU28,1999-01-01,
PC,NRG,F,EU28,2000-01-01,
PC,NRG,F,EU28,2001-01-01,
PC,NRG,F,EU28,2002-01-01,
PC,NRG,F,EU28,2003-01-01,
PC,NRG,F,EU28,2004-01-01,
PC,NRG,F,EU28,2005-01-01,
PC,NRG,F,EU28,2006-01-01,
PC,NRG,F,EU28,2007-01-01,
PC,NRG,F,EU28,2008-01-01,3.1
PC,NRG,F,EU28,2009-01-01,3.0
PC,NRG,F,EU28,2010-01-01,2.6
PC,NRG,F,EU28,2011-01-01,3.0
PC,NRG,F,EU28,2012-01-01,2.9
PC,NRG,F,EU28,2013-01-01,2.7
PC,NRG,F,EU28,2014-01-01,2.8
PC,NRG,F,EU28,2015-01-01,2.9
PC,NRG,F,EU28,2016-01-01,
PC,NRG,F,FI,1995-01-01,
PC,NRG,F,FI,1996-01-01,
PC,NRG,F,FI,1997-01-01,
PC,NRG,F,FI,1998-01-01,
PC,NRG,F,FI,1999-01-01,
PC,NRG,F,FI,2000-01-01,
PC,NRG,F,FI,2001-01-01,
PC,NRG,F,FI,2002-01-01,
PC,NRG,F,FI,2003-01-01,
PC,NRG,F,FI,2004-01-01,
PC,NRG,F,FI,2005-01-01,
PC,NRG,F,FI,2006-01-01,
PC,NRG,F,FI,2007-01-01,
PC,NRG,F,FI,2008-01-01,3.6
PC,NRG,F,FI,2009-01-01,2.7
PC,NRG,F,FI,2010-01-01,4.2
PC,NRG,F,FI,2011-01-01,3.5
PC,NRG,F,FI,2012-01-01,3.7
PC,NRG,F,FI,2013-01-01,4.1
PC,NRG,F,FI,2014-01-01,3.6
PC,NRG,F,FI,2015-01-01,3.5
PC,NRG,F,FI,2016-01-01,
PC,NRG,F,FR,1995-01-01,
PC,NRG,F,FR,1996-01-01,
PC,NRG,F,FR,1997-01-01,
PC,NRG,F,FR,1998-01-01,
PC,NRG,F,FR,1999-01-01,
PC,NRG,F,FR,2000-01-01,
PC,NRG,F,FR,2001-01-01,
PC,NRG,F,FR,2002-01-01,
PC,NRG,F,FR,2003-01-01,
PC,NRG,F,FR,2004-01-01,
PC,NRG,F,FR,2005-01-01,
PC,NRG,F,FR,2006-01-01,
PC,NRG,F,FR,2007-01-01,
PC,NRG,F,FR,2008-01-01,3.1
PC,NRG,F,FR,2009-01-01,3.1
PC,NRG,F,FR,2010-01-01,2.8
PC,NRG,F,FR,2011-01-01,2.9
PC,NRG,F,FR,2012-01-01,3.0
PC,NRG,F,FR,2013-01-01,2.6
PC,NRG,F,FR,2014-01-01,2.6
PC,NRG,F,FR,2015-01-01,2.3
PC,NRG,F,FR,2016-01-01,2.1
PC,NRG,F,HR,1995-01-01,
PC,NRG,F,HR,1996-01-01,
PC,NRG,F,HR,1997-01-01,
PC,NRG,F,HR,1998-01-01,
PC,NRG,F,HR,1999-01-01,
PC,NRG,F,HR,2000-01-01,
PC,NRG,F,HR,2001-01-01,
PC,NRG,F,HR,2002-01-01,
PC,NRG,F,HR,2003-01-01,
PC,NRG,F,HR,2004-01-01,
PC,NRG,F,HR,2005-01-01,
PC,NRG,F,HR,2006-01-01,
PC,NRG,F,HR,2007-01-01,
PC,NRG,F,HR,2008-01-01,4.4
PC,NRG,F,HR,2009-01-01,4.4
PC,NRG,F,HR,2010-01-01,4.6
PC,NRG,F,HR,2011-01-01,4.4
PC,NRG,F,HR,2012-01-01,4.2
PC,NRG,F,HR,2013-01-01,4.1
PC,NRG,F,HR,2014-01-01,3.9
PC,NRG,F,HR,2015-01-01,3.1
PC,NRG,F,HR,2016-01-01,
PC,NRG,F,HU,1995-01-01,
PC,NRG,F,HU,1996-01-01,
PC,NRG,F,HU,1997-01-01,
PC,NRG,F,HU,1998-01-01,
PC,NRG,F,HU,1999-01-01,
PC,NRG,F,HU,2000-01-01,
PC,NRG,F,HU,2001-01-01,
PC,NRG,F,HU,2002-01-01,
PC,NRG,F,HU,2003-01-01,
PC,NRG,F,HU,2004-01-01,
PC,NRG,F,HU,2005-01-01,0.5
PC,NRG,F,HU,2006-01-01,0.6
PC,NRG,F,HU,2007-01-01,0.6
PC,NRG,F,HU,2008-01-01,0.6
PC,NRG,F,HU,2009-01-01,0.6
PC,NRG,F,HU,2010-01-01,0.5
PC,NRG,F,HU,2011-01-01,0.5
PC,NRG,F,HU,2012-01-01,0.6
PC,NRG,F,HU,2013-01-01,5.1
PC,NRG,F,HU,2014-01-01,5.6
PC,NRG,F,HU,2015-01-01,5.7
PC,NRG,F,HU,2016-01-01,
PC,NRG,F,IE,1995-01-01,4.9
PC,NRG,F,IE,1996-01-01,4.4
PC,NRG,F,IE,1997-01-01,4.0
PC,NRG,F,IE,1998-01-01,3.6
PC,NRG,F,IE,1999-01-01,3.1
PC,NRG,F,IE,2000-01-01,2.4
PC,NRG,F,IE,2001-01-01,2.4
PC,NRG,F,IE,2002-01-01,2.3
PC,NRG,F,IE,2003-01-01,2.2
PC,NRG,F,IE,2004-01-01,2.3
PC,NRG,F,IE,2005-01-01,2.1
PC,NRG,F,IE,2006-01-01,2.9
PC,NRG,F,IE,2007-01-01,3.2
PC,NRG,F,IE,2008-01-01,2.4
PC,NRG,F,IE,2009-01-01,1.5
PC,NRG,F,IE,2010-01-01,1.5
PC,NRG,F,IE,2011-01-01,1.1
PC,NRG,F,IE,2012-01-01,1.0
PC,NRG,F,IE,2013-01-01,1.1
PC,NRG,F,IE,2014-01-01,1.1
PC,NRG,F,IE,2015-01-01,1.2
PC,NRG,F,IE,2016-01-01,1.1
PC,NRG,F,IT,1995-01-01,0.8
PC,NRG,F,IT,1996-01-01,0.7
PC,NRG,F,IT,1997-01-01,0.9
PC,NRG,F,IT,1998-01-01,1.6
PC,NRG,F,IT,1999-01-01,0.9
PC,NRG,F,IT,2000-01-01,1.1
PC,NRG,F,IT,2001-01-01,1.2
PC,NRG,F,IT,2002-01-01,1.4
PC,NRG,F,IT,2003-01-01,1.4
PC,NRG,F,IT,2004-01-01,1.7
PC,NRG,F,IT,2005-01-01,1.5
PC,NRG,F,IT,2006-01-01,1.7
PC,NRG,F,IT,2007-01-01,1.9
PC,NRG,F,IT,2008-01-01,2.0
PC,NRG,F,IT,2009-01-01,2.8
PC,NRG,F,IT,2010-01-01,2.4
PC,NRG,F,IT,2011-01-01,3.2
PC,NRG,F,IT,2012-01-01,3.3
PC,NRG,F,IT,2013-01-01,2.6
PC,NRG,F,IT,2014-01-01,2.5
PC,NRG,F,IT,2015-01-01,2.7
PC,NRG,F,IT,2016-01-01,
PC,NRG,F,LT,1995-01-01,
PC,NRG,F,LT,1996-01-01,
PC,NRG,F,LT,1997-01-01,
PC,NRG,F,LT,1998-01-01,
PC,NRG,F,LT,1999-01-01,
PC,NRG,F,LT,2000-01-01,
PC,NRG,F,LT,2001-01-01,
PC,NRG,F,LT,2002-01-01,
PC,NRG,F,LT,2003-01-01,
PC,NRG,F,LT,2004-01-01,
PC,NRG,F,LT,2005-01-01,
PC,NRG,F,LT,2006-01-01,
PC,NRG,F,LT,2007-01-01,
PC,NRG,F,LT,2008-01-01,1.3
PC,NRG,F,LT,2009-01-01,1.3
PC,NRG,F,LT,2010-01-01,1.3
PC,NRG,F,LT,2011-01-01,1.4
PC,NRG,F,LT,2012-01-01,1.3
PC,NRG,F,LT,2013-01-01,3.4
PC,NRG,F,LT,2014-01-01,2.5
PC,NRG,F,LT,2015-01-01,2.5
PC,NRG,F,LT,2016-01-01,
PC,NRG,F,LU,1995-01-01,2.2
PC,NRG,F,LU,1996-01-01,1.7
PC,NRG,F,LU,1997-01-01,1.5
PC,NRG,F,LU,1998-01-01,1.2
PC,NRG,F,LU,1999-01-01,2.3
PC,NRG,F,LU,2000-01-01,2.3
PC,NRG,F,LU,2001-01-01,2.4
PC,NRG,F,LU,2002-01-01,2.6
PC,NRG,F,LU,2003-01-01,5.3
PC,NRG,F,LU,2004-01-01,4.9
PC,NRG,F,LU,2005-01-01,2.7
PC,NRG,F,LU,2006-01-01,2.9
PC,NRG,F,LU,2007-01-01,2.5
PC,NRG,F,LU,2008-01-01,2.2
PC,NRG,F,LU,2009-01-01,2.3
PC,NRG,F,LU,2010-01-01,1.8
PC,NRG,F,LU,2011-01-01,2.3
PC,NRG,F,LU,2012-01-01,2.3
PC,NRG,F,LU,2013-01-01,2.0
PC,NRG,F,LU,2014-01-01,2.1
PC,NRG,F,LU,2015-01-01,2.0
PC,NRG,F,LU,2016-01-01,
PC,NRG,F,LV,1995-01-01,
PC,NRG,F,LV,1996-01-01,
PC,NRG,F,LV,1997-01-01,
PC,NRG,F,LV,1998-01-01,
PC,NRG,F,LV,1999-01-01,
PC,NRG,F,LV,2000-01-01,
PC,NRG,F,LV,2001-01-01,
PC,NRG,F,LV,2002-01-01,
PC,NRG,F,LV,2003-01-01,
PC,NRG,F,LV,2004-01-01,
PC,NRG,F,LV,2005-01-01,
PC,NRG,F,LV,2006-01-01,
PC,NRG,F,LV,2007-01-01,
PC,NRG,F,LV,2008-01-01,6.8
PC,NRG,F,LV,2009-01-01,4.5
PC,NRG,F,LV,2010-01-01,4.2
PC,NRG,F,LV,2011-01-01,4.5
PC,NRG,F,LV,2012-01-01,4.7
PC,NRG,F,LV,2013-01-01,3.6
PC,NRG,F,LV,2014-01-01,3.4
PC,NRG,F,LV,2015-01-01,3.4
PC,NRG,F,LV,2016-01-01,
PC,NRG,F,MK,1995-01-01,
PC,NRG,F,MK,1996-01-01,
PC,NRG,F,MK,1997-01-01,
PC,NRG,F,MK,1998-01-01,
PC,NRG,F,MK,1999-01-01,
PC,NRG,F,MK,2000-01-01,
PC,NRG,F,MK,2001-01-01,
PC,NRG,F,MK,2002-01-01,
PC,NRG,F,MK,2003-01-01,
PC,NRG,F,MK,2004-01-01,
PC,NRG,F,MK,2005-01-01,
PC,NRG,F,MK,2006-01-01,
PC,NRG,F,MK,2007-01-01,
PC,NRG,F,MK,2008-01-01,
PC,NRG,F,MK,2009-01-01,
PC,NRG,F,MK,2010-01-01,9.8
PC,NRG,F,MK,2011-01-01,10.9
PC,NRG,F,MK,2012-01-01,11.0
PC,NRG,F,MK,2013-01-01,12.6
PC,NRG,F,MK,2014-01-01,12.6
PC,NRG,F,MK,2015-01-01,
PC,NRG,F,MK,2016-01-01,
PC,NRG,F,MT,1995-01-01,2.7
PC,NRG,F,MT,1996-01-01,2.7
PC,NRG,F,MT,1997-01-01,2.7
PC,NRG,F,MT,1998-01-01,2.7
PC,NRG,F,MT,1999-01-01,2.7
PC,NRG,F,MT,2000-01-01,2.7
PC,NRG,F,MT,2001-01-01,2.7
PC,NRG,F,MT,2002-01-01,2.7
PC,NRG,F,MT,2003-01-01,2.7
PC,NRG,F,MT,2004-01-01,2.7
PC,NRG,F,MT,2005-01-01,2.7
PC,NRG,F,MT,2006-01-01,2.7
PC,NRG,F,MT,2007-01-01,2.7
PC,NRG,F,MT,2008-01-01,2.2
PC,NRG,F,MT,2009-01-01,2.2
PC,NRG,F,MT,2010-01-01,2.1
PC,NRG,F,MT,2011-01-01,1.8
PC,NRG,F,MT,2012-01-01,1.8
PC,NRG,F,MT,2013-01-01,1.8
PC,NRG,F,MT,2014-01-01,1.7
PC,NRG,F,MT,2015-01-01,1.7
PC,NRG,F,MT,2016-01-01,1.7
PC,NRG,F,NL,1995-01-01,1.0
PC,NRG,F,NL,1996-01-01,0.9
PC,NRG,F,NL,1997-01-01,1.1
PC,NRG,F,NL,1998-01-01,1.2
PC,NRG,F,NL,1999-01-01,1.1
PC,NRG,F,NL,2000-01-01,1.4
PC,NRG,F,NL,2001-01-01,1.7
PC,NRG,F,NL,2002-01-01,1.9
PC,NRG,F,NL,2003-01-01,2.1
PC,NRG,F,NL,2004-01-01,2.1
PC,NRG,F,NL,2005-01-01,2.6
PC,NRG,F,NL,2006-01-01,2.9
PC,NRG,F,NL,2007-01-01,3.0
PC,NRG,F,NL,2008-01-01,3.4
PC,NRG,F,NL,2009-01-01,3.8
PC,NRG,F,NL,2010-01-01,3.7
PC,NRG,F,NL,2011-01-01,3.6
PC,NRG,F,NL,2012-01-01,3.3
PC,NRG,F,NL,2013-01-01,3.2
PC,NRG,F,NL,2014-01-01,4.2
PC,NRG,F,NL,2015-01-01,4.5
PC,NRG,F,NL,2016-01-01,4.6
PC,NRG,F,NO,1995-01-01,
PC,NRG,F,NO,1996-01-01,
PC,NRG,F,NO,1997-01-01,
PC,NRG,F,NO,1998-01-01,
PC,NRG,F,NO,1999-01-01,
PC,NRG,F,NO,2000-01-01,
PC,NRG,F,NO,2001-01-01,
PC,NRG,F,NO,2002-01-01,
PC,NRG,F,NO,2003-01-01,
PC,NRG,F,NO,2004-01-01,
PC,NRG,F,NO,2005-01-01,
PC,NRG,F,NO,2006-01-01,
PC,NRG,F,NO,2007-01-01,
PC,NRG,F,NO,2008-01-01,5.3
PC,NRG,F,NO,2009-01-01,5.2
PC,NRG,F,NO,2010-01-01,5.2
PC,NRG,F,NO,2011-01-01,5.1
PC,NRG,F,NO,2012-01-01,5.5
PC,NRG,F,NO,2013-01-01,5.3
PC,NRG,F,NO,2014-01-01,5.2
PC,NRG,F,NO,2015-01-01,5.1
PC,NRG,F,NO,2016-01-01,
PC,NRG,F,PL,1995-01-01,
PC,NRG,F,PL,1996-01-01,
PC,NRG,F,PL,1997-01-01,
PC,NRG,F,PL,1998-01-01,
PC,NRG,F,PL,1999-01-01,
PC,NRG,F,PL,2000-01-01,
PC,NRG,F,PL,2001-01-01,
PC,NRG,F,PL,2002-01-01,
PC,NRG,F,PL,2003-01-01,
PC,NRG,F,PL,2004-01-01,
PC,NRG,F,PL,2005-01-01,
PC,NRG,F,PL,2006-01-01,
PC,NRG,F,PL,2007-01-01,
PC,NRG,F,PL,2008-01-01,4.7
PC,NRG,F,PL,2009-01-01,4.3
PC,NRG,F,PL,2010-01-01,3.5
PC,NRG,F,PL,2011-01-01,4.1
PC,NRG,F,PL,2012-01-01,3.2
PC,NRG,F,PL,2013-01-01,2.8
PC,NRG,F,PL,2014-01-01,4.1
PC,NRG,F,PL,2015-01-01,2.7
PC,NRG,F,PL,2016-01-01,
PC,NRG,F,PT,1995-01-01,
PC,NRG,F,PT,1996-01-01,
PC,NRG,F,PT,1997-01-01,
PC,NRG,F,PT,1998-01-01,
PC,NRG,F,PT,1999-01-01,
PC,NRG,F,PT,2000-01-01,
PC,NRG,F,PT,2001-01-01,
PC,NRG,F,PT,2002-01-01,
PC,NRG,F,PT,2003-01-01,
PC,NRG,F,PT,2004-01-01,
PC,NRG,F,PT,2005-01-01,
PC,NRG,F,PT,2006-01-01,8.6
PC,NRG,F,PT,2007-01-01,8.4
PC,NRG,F,PT,2008-01-01,8.3
PC,NRG,F,PT,2009-01-01,7.9
PC,NRG,F,PT,2010-01-01,7.8
PC,NRG,F,PT,2011-01-01,5.1
PC,NRG,F,PT,2012-01-01,3.9
PC,NRG,F,PT,2013-01-01,3.3
PC,NRG,F,PT,2014-01-01,3.3
PC,NRG,F,PT,2015-01-01,3.5
PC,NRG,F,PT,2016-01-01,
PC,NRG,F,RO,1995-01-01,
PC,NRG,F,RO,1996-01-01,
PC,NRG,F,RO,1997-01-01,
PC,NRG,F,RO,1998-01-01,
PC,NRG,F,RO,1999-01-01,
PC,NRG,F,RO,2000-01-01,
PC,NRG,F,RO,2001-01-01,
PC,NRG,F,RO,2002-01-01,
PC,NRG,F,RO,2003-01-01,
PC,NRG,F,RO,2004-01-01,
PC,NRG,F,RO,2005-01-01,
PC,NRG,F,RO,2006-01-01,2.3
PC,NRG,F,RO,2007-01-01,2.1
PC,NRG,F,RO,2008-01-01,2.1
PC,NRG,F,RO,2009-01-01,1.8
PC,NRG,F,RO,2010-01-01,1.7
PC,NRG,F,RO,2011-01-01,2.0
PC,NRG,F,RO,2012-01-01,1.9
PC,NRG,F,RO,2013-01-01,1.7
PC,NRG,F,RO,2014-01-01,1.6
PC,NRG,F,RO,2015-01-01,1.8
PC,NRG,F,RO,2016-01-01,
PC,NRG,F,RS,1995-01-01,
PC,NRG,F,RS,1996-01-01,
PC,NRG,F,RS,1997-01-01,
PC,NRG,F,RS,1998-01-01,
PC,NRG,F,RS,1999-01-01,
PC,NRG,F,RS,2000-01-01,
PC,NRG,F,RS,2001-01-01,
PC,NRG,F,RS,2002-01-01,
PC,NRG,F,RS,2003-01-01,
PC,NRG,F,RS,2004-01-01,
PC,NRG,F,RS,2005-01-01,
PC,NRG,F,RS,2006-01-01,
PC,NRG,F,RS,2007-01-01,
PC,NRG,F,RS,2008-01-01,2.0
PC,NRG,F,RS,2009-01-01,2.0
PC,NRG,F,RS,2010-01-01,2.0
PC,NRG,F,RS,2011-01-01,2.5
PC,NRG,F,RS,2012-01-01,2.6
PC,NRG,F,RS,2013-01-01,1.7
PC,NRG,F,RS,2014-01-01,0.5
PC,NRG,F,RS,2015-01-01,2.9
PC,NRG,F,RS,2016-01-01,
PC,NRG,F,SE,1995-01-01,
PC,NRG,F,SE,1996-01-01,
PC,NRG,F,SE,1997-01-01,
PC,NRG,F,SE,1998-01-01,
PC,NRG,F,SE,1999-01-01,
PC,NRG,F,SE,2000-01-01,
PC,NRG,F,SE,2001-01-01,
PC,NRG,F,SE,2002-01-01,
PC,NRG,F,SE,2003-01-01,
PC,NRG,F,SE,2004-01-01,
PC,NRG,F,SE,2005-01-01,
PC,NRG,F,SE,2006-01-01,
PC,NRG,F,SE,2007-01-01,
PC,NRG,F,SE,2008-01-01,4.6
PC,NRG,F,SE,2009-01-01,4.7
PC,NRG,F,SE,2010-01-01,4.7
PC,NRG,F,SE,2011-01-01,4.9
PC,NRG,F,SE,2012-01-01,5.1
PC,NRG,F,SE,2013-01-01,5.1
PC,NRG,F,SE,2014-01-01,5.2
PC,NRG,F,SE,2015-01-01,5.4
PC,NRG,F,SE,2016-01-01,
PC,NRG,F,SI,1995-01-01,
PC,NRG,F,SI,1996-01-01,
PC,NRG,F,SI,1997-01-01,
PC,NRG,F,SI,1998-01-01,
PC,NRG,F,SI,1999-01-01,
PC,NRG,F,SI,2000-01-01,
PC,NRG,F,SI,2001-01-01,
PC,NRG,F,SI,2002-01-01,
PC,NRG,F,SI,2003-01-01,
PC,NRG,F,SI,2004-01-01,
PC,NRG,F,SI,2005-01-01,
PC,NRG,F,SI,2006-01-01,
PC,NRG,F,SI,2007-01-01,
PC,NRG,F,SI,2008-01-01,0.0
PC,NRG,F,SI,2009-01-01,0.0
PC,NRG,F,SI,2010-01-01,0.0
PC,NRG,F,SI,2011-01-01,0.0
PC,NRG,F,SI,2012-01-01,0.9
PC,NRG,F,SI,2013-01-01,1.0
PC,NRG,F,SI,2014-01-01,1.0
PC,NRG,F,SI,2015-01-01,1.0
PC,NRG,F,SI,2016-01-01,1.0
PC,NRG,F,SK,1995-01-01,
PC,NRG,F,SK,1996-01-01,
PC,NRG,F,SK,1997-01-01,
PC,NRG,F,SK,1998-01-01,
PC,NRG,F,SK,1999-01-01,
